	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d
82	0.506340	0.716110	0.329477	0.805285	0.075865	0.262622	0.077997	0.290502	0.354212	0.310630	0.389028	0.390695	0.240382	0.166369	0.101279	0.112838	0.293132	0.324475	0.336014	0.454120	0.131851	0.301369	0.089601	0.303619	0.574726	0.748309	0.199785	1.011466	0.186175	0.274556	0.085161	0.271686	0.506214	0.402357	0.317459	0.458018	0.160625	0.149874	0.180291	0.194925	0.656867	0.802624	0.211638	0.821577	0.118658	0.081106	0.119242	0.195390	1.184583	1.108368	0.653608	0.915118	0.139591	0.166601	0.062945	0.096762
83	0.507172	0.756216	0.324208	0.834284	0.064168	0.249451	0.085942	0.265194	0.340495	0.364159	0.388776	0.438515	0.241000	0.164037	0.104428	0.114054	0.288295	0.326798	0.334001	0.473806	0.164290	0.330947	0.096237	0.317346	0.567136	0.685627	0.224020	0.941022	0.181835	0.270782	0.085189	0.261866	0.680256	0.455376	0.336201	0.526179	0.163236	0.161832	0.178066	0.205263	0.653243	0.754309	0.220551	0.797768	0.114694	0.078462	0.106501	0.192042	1.154520	1.067484	0.672854	0.859065	0.138957	0.186797	0.063052	0.098042
84	0.510955	0.774429	0.307203	0.847136	0.055567	0.237160	0.099902	0.238859	0.324576	0.425163	0.403266	0.482770	0.240795	0.162393	0.108742	0.114678	0.281896	0.327402	0.335736	0.490243	0.193071	0.333859	0.096856	0.320653	0.481790	0.577353	0.241598	0.808155	0.177181	0.260349	0.086010	0.236701	0.815691	0.431449	0.388684	0.540237	0.164937	0.167554	0.178568	0.212434	0.653050	0.702294	0.234608	0.758991	0.112291	0.077055	0.099383	0.193339	1.132607	1.024094	0.676729	0.824902	0.138540	0.191150	0.062569	0.097880
85	0.512289	0.775776	0.305964	0.845713	0.055083	0.230085	0.115785	0.221655	0.318329	0.447129	0.411469	0.508626	0.238562	0.161566	0.109449	0.110843	0.274429	0.302333	0.321747	0.492819	0.219865	0.353480	0.103434	0.325392	0.355011	0.550959	0.244208	0.725592	0.169210	0.241956	0.085706	0.197207	0.887351	0.406312	0.438219	0.530754	0.160756	0.164182	0.178586	0.214550	0.654614	0.702274	0.250951	0.745365	0.112958	0.076875	0.092166	0.195804	1.118233	1.014707	0.633456	0.819817	0.134971	0.192116	0.064278	0.098985
86	0.526634	0.775141	0.297218	0.837955	0.053917	0.227938	0.121285	0.212880	0.311933	0.453645	0.396113	0.522054	0.234582	0.160763	0.112488	0.103024	0.268331	0.225973	0.289531	0.473327	0.226415	0.378251	0.129409	0.350312	0.291178	0.625304	0.243935	0.751245	0.159390	0.230312	0.088653	0.180689	0.908848	0.494985	0.456869	0.592536	0.155524	0.163199	0.178365	0.212604	0.654446	0.732612	0.265907	0.784780	0.114438	0.077075	0.092300	0.195739	1.116705	1.010171	0.583517	0.810812	0.118437	0.192477	0.075721	0.101800
87	0.525510	0.770564	0.273624	0.811947	0.054196	0.229518	0.123140	0.212901	0.328295	0.452716	0.354401	0.526218	0.221949	0.157583	0.112174	0.092679	0.260309	0.156113	0.205172	0.413631	0.226062	0.405813	0.152445	0.381613	0.271644	0.675068	0.256690	0.826916	0.152781	0.234049	0.080375	0.179029	0.926580	0.568708	0.461752	0.739898	0.152089	0.163437	0.167566	0.211424	0.688667	0.827283	0.249832	0.855214	0.117723	0.073234	0.095118	0.188598	1.090372	0.958005	0.557022	0.749846	0.117634	0.197175	0.078927	0.102455
88	0.491867	0.750934	0.245070	0.765132	0.053768	0.229432	0.122712	0.214756	0.333841	0.445016	0.310326	0.522095	0.199147	0.151832	0.108065	0.089298	0.257332	0.151020	0.174162	0.339205	0.233661	0.425471	0.151319	0.402377	0.270197	0.698914	0.253045	0.901091	0.152876	0.232872	0.067319	0.160116	1.057387	0.632938	0.459541	0.912818	0.150829	0.159635	0.136366	0.202342	0.738413	0.931901	0.234683	0.906897	0.117697	0.074084	0.098932	0.184913	1.009932	0.896955	0.554400	0.658400	0.117647	0.200760	0.086871	0.102269
89	0.444561	0.711549	0.233377	0.688587	0.054882	0.227394	0.119949	0.216345	0.361239	0.439068	0.286701	0.519763	0.191511	0.151953	0.108070	0.084687	0.236659	0.218626	0.177320	0.337904	0.303987	0.434809	0.149087	0.417027	0.336952	0.703851	0.231284	0.921283	0.151433	0.207861	0.060147	0.133836	1.188175	0.663448	0.447937	0.978827	0.150827	0.158457	0.086750	0.181775	0.808734	0.958265	0.246299	0.913284	0.126333	0.076672	0.097515	0.179846	0.887902	0.857258	0.538721	0.643171	0.119144	0.206508	0.097631	0.110986
90	0.427941	0.672369	0.238550	0.598259	0.055306	0.213097	0.118449	0.211726	0.365353	0.446738	0.285337	0.516384	0.187480	0.161174	0.105971	0.081710	0.269258	0.295371	0.155448	0.403847	0.361091	0.444513	0.148922	0.423854	0.362486	0.692827	0.230631	0.906036	0.126512	0.120477	0.061484	0.100434	1.263035	0.678755	0.446132	1.009238	0.152128	0.137570	0.052609	0.153623	0.843987	0.931025	0.262280	0.897422	0.155792	0.084035	0.092123	0.181461	0.775339	0.877625	0.502912	0.709775	0.121283	0.226703	0.119753	0.139853
91	0.438927	0.647079	0.249454	0.575760	0.055939	0.191124	0.114990	0.193321	0.367890	0.455723	0.284062	0.502328	0.167911	0.169023	0.108616	0.082213	0.289491	0.332122	0.143088	0.427911	0.381134	0.450794	0.147415	0.426108	0.346898	0.690274	0.247352	0.887933	0.099400	0.097836	0.060438	0.089399	1.278940	0.677110	0.442851	1.011131	0.152635	0.124831	0.047596	0.141646	0.828141	0.897164	0.267895	0.874320	0.174891	0.126025	0.081906	0.183402	0.741432	0.883454	0.471951	0.747156	0.143164	0.236070	0.123741	0.147919
92	0.431472	0.658063	0.259547	0.606548	0.057445	0.157369	0.115265	0.167132	0.350701	0.458522	0.286241	0.488116	0.175578	0.159856	0.111681	0.078811	0.299760	0.341224	0.138274	0.424939	0.385150	0.450527	0.146970	0.425157	0.329729	0.698546	0.260269	0.891102	0.083596	0.098172	0.058395	0.091438	1.285846	0.677641	0.450823	1.021670	0.145807	0.124269	0.050480	0.138628	0.796510	0.879483	0.268750	0.836808	0.182172	0.158738	0.072207	0.181763	0.741977	0.868164	0.455784	0.747915	0.142003	0.241630	0.124655	0.141205
93	0.440532	0.684472	0.279202	0.647408	0.053451	0.126214	0.114909	0.123714	0.336811	0.459491	0.288911	0.472915	0.173886	0.135781	0.114535	0.084854	0.305030	0.341489	0.137575	0.430578	0.385246	0.444238	0.142899	0.414008	0.315351	0.686597	0.263236	0.867002	0.077475	0.090221	0.058511	0.092610	1.284975	0.681428	0.508416	1.057325	0.131110	0.123473	0.059469	0.134019	0.775421	0.891797	0.267877	0.806690	0.189351	0.182332	0.067365	0.181614	0.716088	0.757793	0.461775	0.698553	0.143770	0.233506	0.124516	0.135037
94	0.448495	0.662608	0.274133	0.647219	0.047039	0.099001	0.115930	0.086822	0.345804	0.494154	0.284324	0.465645	0.146002	0.126863	0.110168	0.105773	0.303794	0.373985	0.143693	0.465905	0.385580	0.421483	0.143925	0.389910	0.305172	0.654372	0.273025	0.838323	0.078730	0.094907	0.058268	0.088032	1.272185	0.685960	0.582329	1.088022	0.133613	0.113390	0.070389	0.121784	0.769540	0.895328	0.269888	0.812100	0.205432	0.199213	0.057280	0.183452	0.506875	0.677826	0.463902	0.673262	0.144548	0.214757	0.124523	0.129509
95	0.462878	0.602382	0.258993	0.604325	0.039446	0.091673	0.109085	0.074197	0.379296	0.519876	0.285957	0.480208	0.151322	0.143403	0.115060	0.119010	0.318646	0.399713	0.172359	0.493759	0.383112	0.399495	0.143975	0.345198	0.304188	0.629496	0.269826	0.818300	0.080273	0.095373	0.050469	0.078236	1.220511	0.676972	0.590736	1.091920	0.143922	0.106404	0.079829	0.101281	0.788067	0.910545	0.275250	0.835356	0.206033	0.200957	0.056817	0.189716	0.340055	0.726839	0.463082	0.762634	0.144868	0.199435	0.124369	0.127801
96	0.463445	0.526689	0.277561	0.539203	0.038568	0.095265	0.102719	0.072539	0.376207	0.522989	0.282144	0.493789	0.165438	0.158641	0.112643	0.119367	0.401974	0.436660	0.187871	0.512178	0.373859	0.366988	0.143856	0.306092	0.303213	0.636219	0.233187	0.820175	0.088819	0.098607	0.050997	0.073439	1.157301	0.699842	0.567972	1.115309	0.155745	0.087663	0.083945	0.082270	0.812486	0.916020	0.261290	0.846851	0.203381	0.202327	0.059585	0.190104	0.379185	0.790301	0.439204	0.862701	0.144298	0.200517	0.124010	0.132943
97	0.448657	0.469257	0.325633	0.507908	0.041037	0.087792	0.090457	0.074292	0.372180	0.518081	0.270823	0.493980	0.201668	0.161219	0.108528	0.117222	0.482180	0.464905	0.180175	0.510487	0.360579	0.345380	0.140159	0.289726	0.295328	0.640530	0.228795	0.829056	0.082818	0.087543	0.044615	0.072507	1.153379	0.751754	0.539917	1.160131	0.158790	0.079733	0.085626	0.067792	0.823960	0.914030	0.245897	0.843886	0.200208	0.215488	0.059820	0.193738	0.413823	0.787786	0.400752	0.915120	0.139892	0.202140	0.124389	0.132822
98	0.431407	0.479225	0.338492	0.508546	0.041174	0.079003	0.068658	0.078130	0.356682	0.512346	0.259023	0.493634	0.212664	0.161290	0.115131	0.119041	0.484698	0.471522	0.171324	0.526386	0.346907	0.346509	0.139761	0.284982	0.291905	0.559523	0.229990	0.794460	0.088381	0.074106	0.042461	0.068992	1.164452	0.750217	0.529549	1.166478	0.161259	0.077398	0.086939	0.056057	0.825935	0.894967	0.237193	0.816130	0.204533	0.217811	0.062131	0.208356	0.408890	0.762728	0.349466	0.926780	0.138729	0.203624	0.118177	0.134536
99	0.448115	0.513665	0.336482	0.539795	0.041837	0.075449	0.053257	0.076974	0.326036	0.516294	0.255246	0.481487	0.212396	0.161547	0.111970	0.122258	0.487052	0.487036	0.169100	0.555387	0.329864	0.328511	0.139545	0.280711	0.288331	0.477355	0.222901	0.694137	0.090034	0.077095	0.068569	0.061167	1.166374	0.696909	0.542267	1.107056	0.162470	0.076199	0.087704	0.065329	0.810509	0.842114	0.270649	0.759803	0.207221	0.218484	0.059670	0.218973	0.375056	0.751257	0.333475	0.930966	0.144757	0.198613	0.114517	0.134938
100	0.435248	0.545599	0.354110	0.567119	0.042932	0.068789	0.046659	0.070449	0.325378	0.501574	0.237005	0.446812	0.210337	0.161478	0.111676	0.126789	0.491261	0.507284	0.167981	0.576326	0.324250	0.300772	0.134179	0.255010	0.312215	0.472367	0.223592	0.610253	0.098090	0.079404	0.100428	0.095820	1.095735	0.693366	0.567648	1.007706	0.161025	0.082597	0.087558	0.087854	0.758887	0.752995	0.292747	0.710393	0.211383	0.219461	0.060874	0.226141	0.362983	0.748684	0.333517	0.932346	0.155153	0.193586	0.109881	0.134965
101	0.418613	0.546959	0.358149	0.569031	0.044236	0.078822	0.043421	0.064290	0.337392	0.471916	0.212722	0.406649	0.210090	0.160368	0.112023	0.128510	0.495583	0.504487	0.181343	0.577287	0.324245	0.261730	0.122282	0.211118	0.336586	0.486135	0.225376	0.566226	0.106591	0.086052	0.110995	0.147803	0.915519	0.695890	0.582163	0.977429	0.159348	0.101167	0.087900	0.108260	0.712194	0.677648	0.280848	0.754276	0.224705	0.233004	0.062514	0.233873	0.367599	0.736388	0.335099	0.926784	0.154084	0.184144	0.099630	0.127077
