	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d
52	0.269571	0.551408	0.270434	0.080637	0.249172	0.497381	0.375134	0.160465	0.502134	0.845926	1.140103	1.111187	0.493035	0.438807	0.504867	0.361181	0.496017	0.339751	0.480092	0.590151	0.413597	0.363929	0.177919	0.060228	0.479017	0.670778	0.844593	0.753726	0.240892	0.496979	0.236955	0.119890	0.246047	0.353176	0.532309	0.329729	0.492214	0.538215	0.597832	0.148136	0.528302	0.833360	0.763429	0.441813	0.135846	0.270770	0.297242	0.099967	0.323835	0.722337	0.668681	0.918174	0.243085	0.379560	0.323875	0.056728	0.361500	0.922953	0.703448	1.401957	0.184315	0.256753	0.302123	0.071010	0.354145	0.783227	0.615080	0.781226	0.341544	0.245990	0.535084	0.306121	0.217983	0.533394	0.859496	0.701699	0.229873	0.187386	0.330989	0.098615
53	0.275065	0.552395	0.272121	0.077470	0.255413	0.490051	0.313941	0.164377	0.505218	0.815128	1.116478	1.101042	0.469042	0.444520	0.518346	0.457093	0.494053	0.289863	0.471147	0.734181	0.407391	0.360656	0.175694	0.072533	0.479747	0.634887	0.740365	0.955294	0.229258	0.559498	0.254366	0.134421	0.267566	0.344253	0.524419	0.328948	0.558459	0.599012	0.588651	0.142635	0.509686	0.915140	0.760730	0.410766	0.131405	0.249621	0.280865	0.099172	0.330808	0.669048	0.616856	0.979181	0.280843	0.381153	0.314263	0.056220	0.348185	0.926025	0.710597	1.397122	0.193238	0.262396	0.310072	0.086289	0.352871	0.801865	0.663240	0.844318	0.334706	0.246467	0.497871	0.318461	0.217581	0.530526	0.982070	0.775094	0.230875	0.197324	0.331614	0.093229
54	0.271079	0.552591	0.266646	0.065640	0.196120	0.456438	0.269481	0.163798	0.507979	0.785795	1.114151	1.083960	0.404261	0.504509	0.528047	0.554679	0.515712	0.298353	0.469132	0.790636	0.422955	0.337169	0.171889	0.087454	0.455900	0.646044	0.630461	0.978062	0.220983	0.565482	0.274336	0.140213	0.289752	0.339128	0.500897	0.323457	0.590104	0.623432	0.589675	0.142453	0.480034	0.925789	0.744205	0.422495	0.130330	0.234792	0.275880	0.095250	0.346147	0.661024	0.535044	0.983524	0.283136	0.382835	0.364780	0.073029	0.343893	0.938239	0.738521	1.292797	0.198536	0.287847	0.365446	0.214638	0.357536	0.787046	0.708264	0.876106	0.303511	0.252963	0.416921	0.381579	0.242085	0.526043	1.076553	0.814216	0.226589	0.231033	0.327446	0.093497
55	0.252147	0.550053	0.275604	0.059289	0.163620	0.456038	0.257682	0.155161	0.537936	0.788184	1.102841	0.952291	0.375215	0.521077	0.533559	0.529667	0.529730	0.376976	0.474302	0.793396	0.440687	0.327952	0.170147	0.142906	0.459965	0.655012	0.627381	1.029880	0.219931	0.567695	0.276484	0.136232	0.339402	0.335822	0.505767	0.333726	0.610313	0.599674	0.593751	0.141547	0.470272	0.909629	0.740871	0.427558	0.128470	0.232351	0.268303	0.100238	0.350307	0.647908	0.508389	0.929096	0.289488	0.349580	0.421399	0.088854	0.343593	1.001391	0.749084	1.108383	0.199734	0.297190	0.405173	0.311262	0.357911	0.730641	0.726838	0.888183	0.245455	0.268543	0.355890	0.390259	0.275370	0.492515	1.092651	0.834478	0.225264	0.245937	0.328557	0.094278
56	0.252039	0.552568	0.277784	0.056129	0.156819	0.445484	0.260445	0.151184	0.501672	0.794701	1.041278	0.737000	0.318484	0.525027	0.460505	0.532492	0.530345	0.462111	0.488362	0.764266	0.454021	0.320411	0.172169	0.162781	0.465810	0.627362	0.625677	1.186807	0.206366	0.576091	0.291286	0.143905	0.348667	0.337407	0.496015	0.342744	0.609527	0.545956	0.595554	0.135689	0.472865	0.870392	0.741897	0.417683	0.128231	0.192784	0.268273	0.221513	0.369743	0.646601	0.504801	0.814620	0.287749	0.336314	0.430451	0.094379	0.289801	1.035402	0.752218	0.986686	0.210563	0.288351	0.408324	0.331406	0.348804	0.670282	0.755715	0.895693	0.260039	0.293167	0.383719	0.389020	0.323857	0.488979	1.070476	0.846177	0.236555	0.236882	0.313514	0.092032
57	0.247359	0.551336	0.289186	0.063502	0.165043	0.408367	0.268522	0.153646	0.498962	0.784298	0.809226	0.525108	0.209121	0.440486	0.479419	0.589428	0.555270	0.482482	0.505174	0.754354	0.483480	0.322960	0.169541	0.164315	0.467915	0.577994	0.606233	1.333171	0.185649	0.593411	0.337344	0.228553	0.356166	0.326036	0.507581	0.343638	0.597299	0.535081	0.599604	0.132307	0.463110	0.847551	0.741783	0.388261	0.110482	0.183903	0.268936	0.285085	0.377292	0.618156	0.552274	0.752075	0.286722	0.332181	0.435309	0.097552	0.246731	1.033062	0.745369	0.959893	0.222791	0.279820	0.405302	0.336193	0.338572	0.529497	0.775122	0.904901	0.276546	0.322814	0.410520	0.391380	0.345200	0.539961	1.051048	0.847205	0.235764	0.243288	0.307621	0.086215
58	0.238937	0.535915	0.286842	0.064574	0.180622	0.382674	0.267183	0.153825	0.510515	0.658966	0.601302	0.392049	0.228613	0.436287	0.507514	0.602672	0.541635	0.555435	0.541411	0.766562	0.503746	0.320395	0.171729	0.164513	0.483092	0.500696	0.533365	1.393293	0.184954	0.595257	0.368793	0.399902	0.364663	0.309300	0.506111	0.332324	0.606344	0.557823	0.601480	0.129579	0.431283	0.846205	0.742181	0.390735	0.109875	0.174386	0.248000	0.293019	0.385139	0.592128	0.616574	0.743074	0.289806	0.377623	0.446698	0.100178	0.265919	1.021801	0.719235	0.949748	0.244912	0.306825	0.402164	0.393492	0.330559	0.582987	0.739848	0.909788	0.280734	0.323506	0.411283	0.416585	0.344910	0.485469	1.038739	0.845791	0.257457	0.255584	0.320223	0.077768
59	0.229269	0.513392	0.285010	0.065719	0.176840	0.290168	0.289772	0.140221	0.444831	0.591926	0.495022	0.352303	0.216213	0.373072	0.479703	0.631363	0.539582	0.635014	0.660569	0.789316	0.499868	0.283278	0.189594	0.193830	0.472213	0.477902	0.471325	1.401354	0.137243	0.595413	0.410357	0.492109	0.367695	0.321066	0.500474	0.322966	0.567694	0.515287	0.561284	0.119989	0.409553	0.862090	0.717076	0.390113	0.080045	0.132787	0.256179	0.292886	0.387220	0.627437	0.677065	0.743143	0.307013	0.470753	0.458933	0.120948	0.252443	1.010018	0.721263	0.819357	0.269299	0.315831	0.397869	0.471670	0.333846	0.594726	0.717565	0.892806	0.281575	0.325193	0.404991	0.501314	0.336941	0.424175	1.028853	0.845086	0.274140	0.288742	0.318614	0.077786
60	0.225140	0.390479	0.281765	0.064618	0.183838	0.267570	0.292482	0.130245	0.455226	0.593307	0.479019	0.344939	0.213268	0.347400	0.482145	0.663419	0.531304	0.634731	0.690439	0.776538	0.485520	0.275295	0.191141	0.249337	0.438213	0.513506	0.470164	1.402572	0.127600	0.580300	0.424018	0.511587	0.368954	0.360725	0.503747	0.343924	0.532639	0.482522	0.449549	0.096908	0.412858	0.888011	0.579334	0.393877	0.074692	0.126744	0.252654	0.293779	0.381471	0.618083	0.706349	0.739373	0.307074	0.506614	0.439810	0.132480	0.222863	0.979002	0.816194	0.664305	0.286559	0.326482	0.396314	0.498992	0.330714	0.620519	0.723987	0.852681	0.251644	0.355545	0.386685	0.526737	0.321419	0.387408	1.031659	0.837905	0.276848	0.303253	0.330635	0.077975
61	0.222963	0.329397	0.292419	0.066130	0.192082	0.220570	0.274051	0.129953	0.465255	0.624871	0.471768	0.343548	0.196436	0.345830	0.424514	0.641592	0.500446	0.632245	0.684189	0.739841	0.450655	0.287744	0.156460	0.265597	0.401958	0.600395	0.468697	1.402463	0.106307	0.519023	0.410472	0.521505	0.367652	0.385815	0.579653	0.360141	0.520963	0.496109	0.433156	0.082713	0.393244	0.930474	0.477334	0.385928	0.071060	0.115206	0.251330	0.298898	0.419344	0.612713	0.733959	0.732494	0.320504	0.490492	0.404112	0.132465	0.220891	0.959458	0.865233	0.612535	0.288651	0.299087	0.404609	0.504985	0.297375	0.637081	0.738610	0.825770	0.250169	0.369234	0.325423	0.495548	0.316627	0.389189	1.041583	0.799381	0.278745	0.306952	0.347114	0.075809
62	0.235372	0.327421	0.304336	0.067441	0.181599	0.197816	0.259412	0.140652	0.467640	0.628451	0.432171	0.337331	0.190305	0.271415	0.438022	0.581701	0.471645	0.665794	0.695149	0.724156	0.390106	0.297750	0.130727	0.277281	0.394671	0.679498	0.493673	1.402223	0.102894	0.484737	0.407815	0.573039	0.364432	0.571445	0.601450	0.358038	0.478849	0.477578	0.334465	0.074019	0.345200	0.925647	0.425345	0.387991	0.078680	0.114098	0.260599	0.300188	0.461799	0.588759	0.733641	0.730253	0.355232	0.491950	0.407039	0.137051	0.228676	0.871233	0.856616	0.564578	0.313964	0.295394	0.409592	0.505547	0.292696	0.652385	0.696600	0.801389	0.240513	0.386437	0.318311	0.540197	0.315275	0.385003	1.053258	0.728500	0.278009	0.308976	0.352092	0.067863
63	0.270511	0.341399	0.309399	0.070778	0.184158	0.182047	0.275298	0.120699	0.467922	0.631679	0.409007	0.322777	0.182483	0.168237	0.424342	0.541285	0.458093	0.681447	0.741250	0.734927	0.390184	0.259152	0.152434	0.287713	0.380672	0.709252	0.603112	1.381252	0.096653	0.464048	0.402398	0.599565	0.364594	0.586528	0.596266	0.351966	0.508261	0.504399	0.179670	0.050574	0.286407	0.925347	0.451224	0.385616	0.103817	0.130673	0.251440	0.309726	0.467544	0.595857	0.765183	0.728521	0.379694	0.491707	0.479096	0.158922	0.250380	0.658864	0.756563	0.504550	0.310134	0.333320	0.400012	0.505492	0.307527	0.651490	0.692231	0.785831	0.239728	0.397209	0.357567	0.651179	0.318862	0.376473	1.107027	0.672122	0.272427	0.305737	0.353695	0.067355
64	0.264531	0.360787	0.282237	0.073068	0.179936	0.150851	0.264490	0.112136	0.462624	0.534479	0.412902	0.297719	0.191729	0.160272	0.362773	0.530228	0.357686	0.691996	0.773872	0.692118	0.398883	0.305585	0.177791	0.287850	0.373920	0.687503	0.636979	1.246424	0.099325	0.349748	0.394187	0.608174	0.358110	0.590633	0.568258	0.364441	0.542264	0.503325	0.172356	0.056010	0.285110	0.920208	0.449754	0.380141	0.173218	0.134461	0.255997	0.357526	0.466283	0.590934	0.840272	0.732490	0.363962	0.509430	0.529422	0.185067	0.265134	0.548422	0.697597	0.487518	0.305242	0.373139	0.365765	0.504593	0.312501	0.632698	0.712831	0.791995	0.242086	0.395770	0.406522	0.672267	0.368584	0.376444	1.170046	0.636828	0.272575	0.304350	0.352432	0.067670
65	0.253060	0.361063	0.265138	0.072933	0.168904	0.152307	0.258100	0.124084	0.458067	0.466811	0.414091	0.252719	0.214436	0.167141	0.357600	0.446531	0.350885	0.688199	0.784216	0.542150	0.412184	0.306918	0.176300	0.308137	0.367247	0.664655	0.642904	1.078487	0.157548	0.236001	0.393109	0.625386	0.353751	0.591926	0.557767	0.382291	0.687917	0.483325	0.275825	0.066206	0.276777	0.928462	0.410435	0.336865	0.218235	0.175620	0.250325	0.364981	0.468016	0.584326	0.919303	0.711388	0.500828	0.525910	0.573729	0.212153	0.287548	0.565435	0.700039	0.485569	0.310220	0.370494	0.377718	0.505733	0.321837	0.669680	0.732815	0.797420	0.242382	0.392111	0.407427	0.633116	0.456790	0.360244	1.191568	0.629019	0.271272	0.276729	0.352336	0.066338
66	0.231445	0.357052	0.263521	0.071931	0.170136	0.164983	0.259281	0.155264	0.464137	0.468301	0.395306	0.215103	0.243721	0.214897	0.369582	0.398598	0.340953	0.685940	0.787752	0.419310	0.532014	0.302860	0.183782	0.437707	0.360209	0.662152	0.664934	1.045423	0.193542	0.223463	0.380366	0.630841	0.346955	0.593386	0.555459	0.390327	0.670572	0.524997	0.374760	0.083667	0.255353	0.907843	0.306844	0.303025	0.228988	0.183701	0.247958	0.367473	0.468444	0.600708	0.933039	0.556218	0.649058	0.518325	0.538651	0.212434	0.292750	0.601416	0.740044	0.486946	0.307771	0.368438	0.365370	0.494761	0.324643	0.674413	0.735383	0.764475	0.253579	0.419173	0.405255	0.623112	0.524440	0.356291	1.171936	0.630392	0.268548	0.253201	0.351782	0.065491
67	0.230273	0.355056	0.266085	0.070799	0.181955	0.159807	0.250611	0.157527	0.460410	0.477828	0.398471	0.203229	0.321706	0.246912	0.364233	0.389934	0.399240	0.654347	0.784908	0.399798	0.576080	0.290517	0.241832	0.659226	0.297967	0.709266	0.653425	1.024749	0.209662	0.214674	0.409853	0.633651	0.304571	0.591056	0.598992	0.391082	0.681443	0.545257	0.386402	0.087071	0.294838	0.749288	0.310621	0.320661	0.246302	0.179023	0.277076	0.368487	0.466382	0.586116	0.963356	0.308827	0.646444	0.545418	0.504978	0.207261	0.335159	0.631400	0.738194	0.490821	0.313043	0.346660	0.301535	0.433662	0.344452	0.656283	0.716871	0.686013	0.241394	0.390662	0.379786	0.622428	0.544272	0.342789	1.110671	0.591150	0.245259	0.249402	0.343732	0.064622
68	0.232797	0.369087	0.256847	0.071020	0.195219	0.159575	0.221815	0.145840	0.402482	0.485341	0.399110	0.220497	0.347938	0.297958	0.400833	0.304221	0.516245	0.592485	0.785029	0.401705	0.572644	0.290554	0.280691	0.758602	0.276303	0.756044	0.650295	0.871349	0.242913	0.183495	0.401667	0.633417	0.295020	0.588872	0.603320	0.386958	0.726724	0.643499	0.408504	0.094770	0.392687	0.623797	0.317020	0.346553	0.325397	0.196980	0.285080	0.345076	0.456903	0.572270	0.993013	0.252494	0.656257	0.545407	0.518620	0.206539	0.361508	0.544434	0.736162	0.492533	0.331733	0.357835	0.282650	0.398027	0.383746	0.648816	0.674782	0.602432	0.216428	0.366966	0.360636	0.622060	0.588108	0.347665	1.056480	0.484235	0.235114	0.245743	0.310167	0.060545
69	0.231893	0.470822	0.243686	0.070533	0.178157	0.166931	0.224154	0.138890	0.428659	0.475075	0.334046	0.217614	0.347594	0.306653	0.449377	0.299187	0.522601	0.554201	0.836343	0.398902	0.562625	0.289778	0.341551	0.764875	0.285447	0.793659	0.660926	0.606178	0.252913	0.134601	0.368264	0.604413	0.236273	0.608788	0.571553	0.365274	0.718087	0.735070	0.424262	0.100496	0.427433	0.552996	0.319948	0.362203	0.335793	0.199011	0.293132	0.273820	0.455486	0.572322	0.991252	0.259851	0.659904	0.548370	0.518677	0.205516	0.372919	0.489964	0.732155	0.519915	0.448326	0.424797	0.307638	0.392848	0.412872	0.640586	0.629448	0.532227	0.228868	0.431906	0.363346	0.606198	0.677730	0.342713	0.933918	0.402467	0.219436	0.229544	0.292783	0.062803
70	0.232482	0.502841	0.234821	0.069038	0.173545	0.165388	0.250999	0.141215	0.404836	0.468404	0.362451	0.223176	0.347457	0.313256	0.473674	0.314914	0.544709	0.518988	0.832350	0.376562	0.551215	0.289755	0.349586	0.783716	0.263700	0.816647	0.709566	0.385451	0.252289	0.197803	0.334637	0.505130	0.183840	0.609349	0.570521	0.335036	0.786221	0.745360	0.422256	0.100197	0.428235	0.528818	0.388395	0.372238	0.338488	0.196166	0.296915	0.259985	0.492738	0.574975	0.979043	0.269951	0.659398	0.514705	0.510400	0.204959	0.373969	0.492938	0.732129	0.556511	0.517113	0.424043	0.316905	0.369426	0.416424	0.651264	0.673254	0.497356	0.215398	0.439836	0.363088	0.534579	0.688927	0.341736	0.888008	0.352747	0.134794	0.190765	0.270290	0.062949
71	0.234865	0.508278	0.241869	0.068169	0.176745	0.165706	0.255537	0.143062	0.380189	0.513433	0.413822	0.229743	0.348034	0.309847	0.460375	0.262874	0.639837	0.458545	0.763031	0.325404	0.528090	0.287349	0.350345	0.883981	0.326157	0.819013	0.789050	0.350689	0.253425	0.198843	0.291847	0.419599	0.177687	0.618625	0.565552	0.330892	0.825134	0.746633	0.433149	0.098718	0.423327	0.528788	0.573488	0.383030	0.340438	0.192311	0.303681	0.257425	0.544267	0.576856	0.969616	0.269292	0.639801	0.438777	0.496912	0.192769	0.356613	0.527708	0.729274	0.567564	0.501345	0.405113	0.324804	0.271173	0.435327	0.632789	0.703096	0.522401	0.193406	0.412869	0.358730	0.503866	0.671869	0.338559	0.907396	0.300279	0.079783	0.154806	0.262807	0.065616
72	0.238929	0.524986	0.263993	0.064779	0.185893	0.182486	0.254088	0.145180	0.383575	0.563257	0.411318	0.252518	0.344641	0.307383	0.463632	0.272903	0.686048	0.464203	0.709999	0.283375	0.504567	0.299511	0.349648	0.958045	0.397567	0.801926	0.835692	0.352163	0.260414	0.205156	0.264586	0.398692	0.164391	0.664438	0.561833	0.329696	0.824685	0.729772	0.487286	0.107865	0.421647	0.527941	0.653291	0.376626	0.350798	0.191008	0.309971	0.263309	0.569101	0.527529	0.929331	0.265032	0.637890	0.383367	0.495408	0.184704	0.358040	0.534198	0.692893	0.542144	0.492131	0.401212	0.380726	0.159285	0.507322	0.636432	0.716208	0.513813	0.199769	0.408366	0.377053	0.500406	0.680874	0.214632	0.908703	0.268373	0.077401	0.146510	0.234296	0.058499
73	0.237476	0.553961	0.275886	0.063552	0.180247	0.200131	0.248417	0.146930	0.344918	0.573246	0.403665	0.265582	0.327832	0.326101	0.502668	0.303679	0.684699	0.477620	0.765872	0.321383	0.501347	0.314135	0.354905	0.979026	0.399571	0.710066	0.849204	0.353851	0.260948	0.215727	0.259306	0.385292	0.149655	0.681568	0.571439	0.326842	0.815687	0.725042	0.499984	0.112253	0.441610	0.514958	0.665675	0.383666	0.353740	0.190040	0.302841	0.262686	0.590569	0.465140	0.890845	0.254852	0.634702	0.378533	0.503821	0.183612	0.359726	0.543974	0.582085	0.464310	0.492123	0.398142	0.404587	0.112641	0.561314	0.605820	0.735092	0.507265	0.254032	0.431865	0.368284	0.424226	0.695055	0.222137	0.920063	0.266368	0.078968	0.133173	0.190788	0.054869
74	0.236076	0.561939	0.307455	0.067583	0.180378	0.221929	0.251041	0.173024	0.331409	0.559932	0.394558	0.270997	0.291598	0.347177	0.486101	0.310194	0.685087	0.443004	0.797610	0.361699	0.494241	0.341230	0.420498	0.980726	0.399876	0.635240	0.841573	0.349482	0.262584	0.221720	0.260970	0.318993	0.154436	0.657284	0.579481	0.319736	0.785989	0.736633	0.501238	0.110039	0.502256	0.516456	0.667905	0.396601	0.369314	0.220445	0.293465	0.261020	0.651431	0.452544	0.854547	0.248053	0.615765	0.357164	0.498348	0.183186	0.361371	0.536821	0.486132	0.387189	0.489715	0.404761	0.395687	0.111356	0.582079	0.578388	0.732329	0.509942	0.265379	0.424793	0.342696	0.217435	0.694071	0.257453	1.004492	0.266876	0.081155	0.136472	0.175776	0.059465
75	0.321965	0.557469	0.311232	0.066651	0.174398	0.260086	0.305175	0.194437	0.343583	0.609576	0.453090	0.278508	0.296464	0.332394	0.453510	0.305159	0.684625	0.398875	0.773560	0.342733	0.493717	0.329373	0.423789	0.985010	0.416792	0.583409	0.773435	0.331109	0.266161	0.253361	0.271191	0.292754	0.154149	0.648768	0.541374	0.272837	0.713999	0.700891	0.509155	0.109687	0.539797	0.466643	0.690006	0.394135	0.400266	0.272051	0.347170	0.257227	0.661293	0.442062	0.828540	0.249671	0.600377	0.355120	0.430206	0.175774	0.365383	0.536578	0.446899	0.388191	0.480605	0.398659	0.396428	0.120988	0.568126	0.541346	0.732972	0.507248	0.289535	0.425888	0.291436	0.098125	0.713994	0.326109	1.048793	0.265599	0.104729	0.133597	0.240918	0.070795
76	0.314961	0.571200	0.313129	0.070301	0.172453	0.274500	0.313849	0.195523	0.343755	0.684133	0.611874	0.285165	0.383268	0.328155	0.447556	0.309806	0.672024	0.382889	0.740926	0.318634	0.493477	0.319818	0.427960	0.983612	0.456348	0.581865	0.724884	0.310152	0.283968	0.257483	0.264831	0.285049	0.158057	0.562289	0.462786	0.240142	0.540967	0.689790	0.478437	0.109001	0.541116	0.408475	0.749869	0.388308	0.404557	0.293954	0.346784	0.218584	0.608497	0.432074	0.822041	0.249207	0.595153	0.323390	0.383760	0.163372	0.403054	0.544225	0.438690	0.416584	0.488543	0.338154	0.398567	0.124923	0.555350	0.535751	0.748025	0.506989	0.290084	0.426541	0.274435	0.135326	0.784455	0.351678	1.032243	0.273069	0.154682	0.124668	0.273524	0.082206
77	0.285832	0.557023	0.341397	0.073284	0.173456	0.267427	0.318633	0.173864	0.358362	0.684627	0.742796	0.284344	0.535131	0.303127	0.426529	0.301234	0.663957	0.374581	0.732111	0.300175	0.497032	0.327112	0.422462	0.980156	0.471492	0.577668	0.686715	0.285948	0.302401	0.259813	0.242297	0.242227	0.158932	0.482017	0.422833	0.246485	0.530309	0.659671	0.421717	0.101418	0.592422	0.411651	0.755278	0.376113	0.381025	0.303622	0.335679	0.174616	0.572233	0.395910	0.826118	0.251332	0.451490	0.297809	0.322937	0.139655	0.451551	0.601726	0.472398	0.422156	0.491686	0.329908	0.397758	0.119446	0.554886	0.507067	0.767569	0.501766	0.280892	0.389666	0.327736	0.217138	0.827177	0.377157	1.006610	0.279948	0.161684	0.123807	0.278785	0.085332
78	0.283538	0.545877	0.348436	0.080504	0.167955	0.264366	0.339392	0.203769	0.422307	0.713045	0.836977	0.279313	0.659640	0.314478	0.389718	0.265154	0.663433	0.377144	0.735369	0.317610	0.489527	0.289949	0.411984	0.979517	0.503502	0.570637	0.702759	0.248561	0.292318	0.260158	0.286334	0.239290	0.148775	0.501720	0.430335	0.250496	0.520633	0.645142	0.410620	0.104628	0.641772	0.425764	0.760341	0.375400	0.372050	0.284592	0.337427	0.202964	0.571152	0.379068	0.788463	0.248158	0.215280	0.292773	0.307715	0.133690	0.451478	0.611423	0.521804	0.425082	0.501630	0.337232	0.392159	0.110568	0.550807	0.506363	0.760200	0.503555	0.281045	0.375798	0.372675	0.283383	0.828106	0.385251	0.974243	0.281398	0.161688	0.119558	0.280098	0.085135
79	0.284617	0.539785	0.346729	0.083404	0.148053	0.270765	0.347176	0.211258	0.434011	0.717796	0.839927	0.264779	0.661557	0.338934	0.447011	0.213883	0.625458	0.378044	0.775023	0.330025	0.480087	0.286772	0.422576	0.975358	0.536407	0.511988	0.685034	0.215974	0.319945	0.273082	0.398475	0.269462	0.155367	0.543421	0.453960	0.232828	0.458714	0.537708	0.380832	0.099823	0.641990	0.496668	0.786723	0.374982	0.387780	0.290619	0.332989	0.215126	0.582421	0.377429	0.702932	0.241900	0.236157	0.244225	0.288626	0.161090	0.446087	0.586245	0.479510	0.451947	0.508719	0.348998	0.459659	0.113917	0.552631	0.493475	0.753983	0.507539	0.273681	0.347445	0.382171	0.292965	0.816929	0.434202	0.890829	0.290227	0.159935	0.129076	0.293223	0.086878
80	0.282085	0.538862	0.349853	0.084197	0.156464	0.258008	0.348523	0.221077	0.436392	0.716620	0.864885	0.267959	0.662663	0.359014	0.493056	0.230338	0.539573	0.391606	0.789763	0.329785	0.375482	0.279454	0.423088	0.932387	0.535046	0.441822	0.702539	0.190930	0.390170	0.282620	0.420348	0.268516	0.182106	0.619810	0.462255	0.209108	0.443087	0.368485	0.360773	0.095951	0.650809	0.578404	0.815017	0.372697	0.344156	0.291036	0.305359	0.214611	0.583739	0.327220	0.620260	0.232938	0.234940	0.245986	0.271806	0.176259	0.457273	0.609266	0.488298	0.473397	0.528265	0.350574	0.503747	0.118673	0.557423	0.444314	0.773011	0.477351	0.249880	0.261754	0.375344	0.296878	0.780785	0.453285	0.848424	0.290416	0.193318	0.125535	0.294120	0.087785
81	0.281234	0.539541	0.356682	0.083970	0.155385	0.257958	0.338588	0.226032	0.435549	0.717400	0.883913	0.255384	0.663742	0.365301	0.473829	0.203482	0.491712	0.403372	0.732665	0.327759	0.289926	0.283330	0.420852	0.799875	0.551105	0.370894	0.819858	0.207611	0.409471	0.274891	0.416056	0.267526	0.184520	0.622626	0.434673	0.193986	0.391603	0.373864	0.360730	0.095930	0.666200	0.632460	0.819874	0.358106	0.312572	0.297890	0.302691	0.213977	0.583390	0.289501	0.582228	0.217628	0.223646	0.256551	0.300482	0.182158	0.551630	0.657089	0.483463	0.476941	0.532028	0.282667	0.515233	0.124256	0.561099	0.425149	0.792362	0.447040	0.247833	0.240757	0.376647	0.320942	0.735146	0.466331	0.842162	0.295162	0.220611	0.197959	0.312093	0.092278
