	123_F_P_sh_R_D_A_1.c3d	123_F_P_sh_R_D_A_1.c3d	123_F_P_sh_R_D_A_1.c3d	123_F_P_sh_R_D_A_1.c3d	123_F_P_sh_R_D_A_1.c3d	123_F_P_sh_R_D_A_1.c3d	123_F_P_sh_R_D_A_1.c3d	123_F_P_sh_R_D_A_1.c3d	123_F_P_sh_R_D_A_10.c3d	123_F_P_sh_R_D_A_10.c3d	123_F_P_sh_R_D_A_10.c3d	123_F_P_sh_R_D_A_10.c3d	123_F_P_sh_R_D_A_10.c3d	123_F_P_sh_R_D_A_10.c3d	123_F_P_sh_R_D_A_10.c3d	123_F_P_sh_R_D_A_10.c3d	123_F_P_sh_R_D_A_2.c3d	123_F_P_sh_R_D_A_2.c3d	123_F_P_sh_R_D_A_2.c3d	123_F_P_sh_R_D_A_2.c3d	123_F_P_sh_R_D_A_2.c3d	123_F_P_sh_R_D_A_2.c3d	123_F_P_sh_R_D_A_2.c3d	123_F_P_sh_R_D_A_2.c3d	123_F_P_sh_R_D_A_3.c3d	123_F_P_sh_R_D_A_3.c3d	123_F_P_sh_R_D_A_3.c3d	123_F_P_sh_R_D_A_3.c3d	123_F_P_sh_R_D_A_3.c3d	123_F_P_sh_R_D_A_3.c3d	123_F_P_sh_R_D_A_3.c3d	123_F_P_sh_R_D_A_3.c3d	123_F_P_sh_R_D_A_4.c3d	123_F_P_sh_R_D_A_4.c3d	123_F_P_sh_R_D_A_4.c3d	123_F_P_sh_R_D_A_4.c3d	123_F_P_sh_R_D_A_4.c3d	123_F_P_sh_R_D_A_4.c3d	123_F_P_sh_R_D_A_4.c3d	123_F_P_sh_R_D_A_4.c3d	123_F_P_sh_R_D_A_5.c3d	123_F_P_sh_R_D_A_5.c3d	123_F_P_sh_R_D_A_5.c3d	123_F_P_sh_R_D_A_5.c3d	123_F_P_sh_R_D_A_5.c3d	123_F_P_sh_R_D_A_5.c3d	123_F_P_sh_R_D_A_5.c3d	123_F_P_sh_R_D_A_5.c3d	123_F_P_sh_R_D_A_7.c3d	123_F_P_sh_R_D_A_7.c3d	123_F_P_sh_R_D_A_7.c3d	123_F_P_sh_R_D_A_7.c3d	123_F_P_sh_R_D_A_7.c3d	123_F_P_sh_R_D_A_7.c3d	123_F_P_sh_R_D_A_7.c3d	123_F_P_sh_R_D_A_7.c3d
82	0.394288	0.128680	0.583671	0.564435	0.198124	0.400140	0.156515	0.115480	0.448946	0.157488	0.340036	0.464731	0.134329	0.203564	0.378668	0.220627	1.074268	0.199202	0.483431	0.698149	0.234071	0.315989	0.483832	0.368061	0.427989	0.132592	0.515860	0.596684	0.228344	0.095973	0.256714	0.310052	0.442390	0.246455	0.483032	0.247696	0.168680	0.068837	0.196939	0.152176	0.343157	0.051849	0.412317	0.188508	0.150545	0.200568	0.354463	0.340150	0.318008	0.184780	0.445797	0.324987	0.262684	0.377353	0.467969	0.301092
83	0.441427	0.119777	0.622902	0.617400	0.190841	0.401509	0.124816	0.115277	0.450117	0.157005	0.341263	0.474753	0.143373	0.207896	0.381904	0.215494	1.073128	0.200483	0.486905	0.629107	0.238972	0.299493	0.499050	0.381112	0.374877	0.126283	0.599689	0.620428	0.213484	0.093043	0.248023	0.313501	0.435302	0.244098	0.484540	0.248417	0.170389	0.069647	0.196971	0.138472	0.348233	0.055876	0.468357	0.204050	0.150662	0.200700	0.340406	0.320562	0.343733	0.181546	0.454760	0.311413	0.260889	0.394865	0.476498	0.291791
84	0.446640	0.116050	0.609939	0.637847	0.182314	0.404228	0.151251	0.128448	0.451649	0.158534	0.341380	0.467518	0.157634	0.204125	0.382541	0.214906	1.072441	0.198535	0.548493	0.580840	0.242173	0.266046	0.499020	0.405094	0.380458	0.119483	0.750475	0.727757	0.203826	0.082321	0.240201	0.311548	0.408874	0.221325	0.483974	0.249829	0.180997	0.123174	0.178795	0.147372	0.349009	0.067822	0.516673	0.205296	0.141635	0.206418	0.325307	0.310498	0.355677	0.181305	0.428306	0.383717	0.266603	0.400968	0.479237	0.290242
85	0.451288	0.106370	0.600778	0.638646	0.216367	0.410996	0.199338	0.146356	0.443353	0.150858	0.341451	0.460282	0.174609	0.197493	0.384823	0.208517	1.072994	0.186658	0.557290	0.568246	0.243368	0.252681	0.499632	0.421683	0.361503	0.114580	0.774395	0.858591	0.207216	0.080024	0.232575	0.305722	0.405125	0.173099	0.500959	0.250036	0.170838	0.168245	0.178139	0.165195	0.344767	0.073484	0.526326	0.275323	0.115742	0.209902	0.312161	0.292263	0.373083	0.188656	0.509753	0.403910	0.277093	0.420566	0.477888	0.291993
86	0.478371	0.095924	0.602399	0.637013	0.218029	0.426123	0.216362	0.143115	0.447586	0.117645	0.324677	0.449516	0.199717	0.195604	0.374415	0.208155	1.067583	0.168786	0.562478	0.571470	0.243911	0.209878	0.507382	0.426200	0.317993	0.112749	0.782767	0.952660	0.221086	0.055442	0.230548	0.292257	0.393264	0.152017	0.519739	0.271855	0.141478	0.180950	0.170084	0.163867	0.321061	0.074074	0.524207	0.364514	0.081341	0.217446	0.318962	0.269982	0.487722	0.192718	0.594794	0.392109	0.286320	0.439930	0.471407	0.287426
87	0.520104	0.096729	0.598574	0.629478	0.216727	0.411632	0.224323	0.153994	0.461816	0.119741	0.302877	0.399286	0.211336	0.174777	0.358635	0.215469	1.042146	0.157743	0.592373	0.567061	0.244075	0.188456	0.517475	0.424511	0.290028	0.117690	0.800574	1.016391	0.220288	0.055650	0.242529	0.289069	0.351185	0.139351	0.539126	0.297134	0.108698	0.185271	0.167011	0.156269	0.303569	0.076771	0.522551	0.412411	0.071069	0.230291	0.316172	0.267057	0.678105	0.173868	0.623164	0.360910	0.293479	0.443338	0.443690	0.285740
88	0.564703	0.095220	0.599980	0.628959	0.182684	0.365574	0.273436	0.153998	0.460237	0.133680	0.329075	0.361203	0.213661	0.162613	0.354732	0.210375	0.960647	0.159420	0.582554	0.530812	0.243770	0.180813	0.518058	0.423900	0.262623	0.124347	0.838639	1.035325	0.220767	0.054898	0.263550	0.291671	0.286769	0.118489	0.552401	0.297802	0.095138	0.190186	0.175912	0.135047	0.301842	0.079431	0.525534	0.419067	0.071127	0.230134	0.286022	0.243009	0.851547	0.174099	0.619707	0.353056	0.298465	0.440746	0.418785	0.283666
89	0.577249	0.096596	0.594464	0.640674	0.170226	0.251568	0.297461	0.149360	0.460060	0.138268	0.396170	0.331792	0.213707	0.154837	0.345644	0.182828	0.847441	0.162321	0.569642	0.549063	0.243930	0.179377	0.508299	0.423964	0.252978	0.128685	0.870727	1.032112	0.222335	0.050259	0.289669	0.294445	0.219654	0.121444	0.544765	0.297632	0.089413	0.192397	0.182567	0.223182	0.305493	0.086921	0.486317	0.437899	0.070450	0.224608	0.231894	0.214763	0.917395	0.127062	0.618533	0.339184	0.300630	0.440750	0.396364	0.281315
90	0.578562	0.098913	0.584683	0.659919	0.167156	0.215796	0.298234	0.147704	0.459180	0.135305	0.413345	0.379846	0.213325	0.116024	0.344395	0.166264	0.734593	0.164669	0.588194	0.500716	0.244634	0.153113	0.479440	0.422758	0.260043	0.137799	0.897040	0.998964	0.226153	0.046790	0.293890	0.288447	0.155767	0.121227	0.525121	0.300964	0.088833	0.193403	0.167588	0.271019	0.307146	0.090385	0.485054	0.439916	0.069971	0.215655	0.197163	0.210446	0.926332	0.127268	0.602035	0.353909	0.299025	0.441358	0.408602	0.282005
91	0.576786	0.100201	0.615534	0.670745	0.168167	0.218717	0.300977	0.157389	0.440974	0.144021	0.364470	0.358216	0.212870	0.101245	0.343619	0.128497	0.673832	0.174250	0.608906	0.469727	0.244105	0.121433	0.445740	0.409847	0.271769	0.138638	0.912424	0.976093	0.244255	0.041639	0.290350	0.290189	0.130636	0.124264	0.505028	0.307186	0.086961	0.193545	0.164870	0.277984	0.306056	0.088235	0.508426	0.443560	0.070337	0.212115	0.194515	0.184466	1.007647	0.129525	0.617313	0.359998	0.295788	0.441807	0.414065	0.271067
92	0.573955	0.102492	0.633891	0.681477	0.160517	0.220104	0.304046	0.187412	0.436796	0.145444	0.401119	0.333806	0.202040	0.103513	0.280507	0.121238	0.659802	0.186494	0.625149	0.477940	0.243666	0.117371	0.432891	0.385224	0.280637	0.133185	0.929575	0.962657	0.266355	0.037458	0.288709	0.290728	0.128805	0.121391	0.506162	0.294105	0.086481	0.224924	0.183162	0.290512	0.290724	0.088159	0.514322	0.468531	0.072418	0.208649	0.177516	0.137295	1.076886	0.127850	0.635402	0.385192	0.293151	0.448210	0.399481	0.250320
93	0.574052	0.104954	0.623040	0.682607	0.158122	0.218811	0.303366	0.190658	0.435750	0.143280	0.405713	0.338818	0.183852	0.103930	0.172759	0.123998	0.657980	0.192088	0.618476	0.523395	0.243477	0.117070	0.432583	0.346254	0.300357	0.128993	0.932453	0.950699	0.281423	0.034981	0.306737	0.293923	0.130759	0.119834	0.500652	0.290925	0.080152	0.235836	0.207630	0.297713	0.264839	0.092532	0.513137	0.481306	0.075559	0.204635	0.137180	0.104924	1.123142	0.136508	0.563429	0.408886	0.288889	0.449032	0.406343	0.229804
94	0.572612	0.107776	0.606400	0.740736	0.157895	0.215646	0.298923	0.192435	0.386226	0.157009	0.410499	0.337007	0.185187	0.111174	0.151497	0.135337	0.659982	0.193163	0.608042	0.554054	0.240796	0.115834	0.433185	0.308583	0.322694	0.125984	0.913648	0.940586	0.282461	0.034777	0.309695	0.286597	0.134742	0.124915	0.446358	0.294096	0.047031	0.292123	0.252471	0.305775	0.235080	0.094870	0.518476	0.487946	0.080092	0.204956	0.117576	0.110414	1.128745	0.138239	0.549650	0.427518	0.286121	0.447351	0.388617	0.219945
95	0.571853	0.106882	0.580478	0.766721	0.112185	0.208835	0.267056	0.189784	0.328992	0.162775	0.439202	0.338395	0.200844	0.111568	0.148456	0.145948	0.648809	0.189649	0.643383	0.558623	0.235332	0.115160	0.433726	0.295823	0.330797	0.130066	0.897752	0.930156	0.282220	0.034196	0.294137	0.259114	0.135105	0.123823	0.418450	0.279048	0.036467	0.275731	0.269368	0.300353	0.219123	0.095658	0.575018	0.489426	0.074377	0.203789	0.124998	0.122399	1.140910	0.134354	0.558424	0.358070	0.285364	0.456054	0.349749	0.223360
96	0.571869	0.105029	0.571050	0.744493	0.088833	0.194664	0.300950	0.181818	0.325569	0.162855	0.462082	0.334234	0.200935	0.110975	0.142299	0.158799	0.590657	0.179762	0.735449	0.549921	0.216568	0.114187	0.434590	0.295908	0.400436	0.142067	0.886293	0.914995	0.282236	0.032054	0.272006	0.211663	0.135051	0.125352	0.439406	0.265319	0.029973	0.267565	0.286908	0.365548	0.217470	0.096523	0.589850	0.508818	0.074926	0.190708	0.128696	0.134530	1.159341	0.122446	0.575531	0.334813	0.278390	0.450366	0.316735	0.225459
97	0.563293	0.101335	0.576662	0.696066	0.131267	0.170649	0.327433	0.184632	0.353079	0.163074	0.469654	0.314025	0.209959	0.104705	0.115412	0.158752	0.489354	0.170125	0.764018	0.542421	0.188792	0.109557	0.433630	0.287970	0.522547	0.151732	0.885302	0.910847	0.280409	0.039907	0.270224	0.188403	0.136651	0.125105	0.446979	0.250251	0.029483	0.275510	0.281317	0.404176	0.215133	0.096853	0.590967	0.522071	0.092850	0.136550	0.137824	0.145669	1.135184	0.110158	0.539533	0.343605	0.267960	0.430985	0.290572	0.219799
98	0.525822	0.104577	0.538738	0.640147	0.154349	0.132211	0.329688	0.183979	0.401422	0.165646	0.479626	0.314107	0.271168	0.111871	0.100224	0.155712	0.408181	0.166054	0.738899	0.527083	0.174184	0.100766	0.406928	0.282228	0.639267	0.159751	0.901671	0.925077	0.274484	0.055412	0.270374	0.181648	0.144184	0.120479	0.445858	0.238597	0.029710	0.291095	0.275001	0.406756	0.211217	0.097825	0.582043	0.524358	0.154752	0.135927	0.138759	0.154821	1.031548	0.102678	0.530597	0.338413	0.252801	0.399361	0.279913	0.189861
99	0.458702	0.117893	0.527238	0.602128	0.156103	0.121720	0.296164	0.187315	0.454528	0.163359	0.486045	0.298476	0.352099	0.113294	0.091943	0.161408	0.418495	0.160218	0.721313	0.521629	0.172323	0.091519	0.358384	0.295093	0.714309	0.162825	0.888071	0.942196	0.270881	0.068685	0.269264	0.174633	0.147548	0.118953	0.442933	0.234114	0.030678	0.314475	0.289152	0.365110	0.231821	0.112026	0.543952	0.517090	0.185410	0.135171	0.138586	0.153415	0.910205	0.101168	0.530697	0.351250	0.209026	0.356369	0.265184	0.151630
100	0.430585	0.134499	0.453333	0.551015	0.192566	0.101041	0.319434	0.191979	0.444561	0.156811	0.489568	0.289750	0.350488	0.110920	0.104089	0.161443	0.444993	0.155844	0.772829	0.522468	0.170859	0.079953	0.338680	0.311847	0.732192	0.166082	0.779602	0.916542	0.270703	0.074638	0.268527	0.176933	0.148055	0.117168	0.440332	0.233065	0.032185	0.347512	0.297640	0.335443	0.243594	0.124939	0.491319	0.517549	0.189846	0.128382	0.138566	0.153376	0.869043	0.102245	0.536489	0.368399	0.174137	0.400003	0.253723	0.156552
101	0.431357	0.140969	0.434444	0.546459	0.202857	0.095164	0.336307	0.190547	0.480481	0.153789	0.478190	0.275023	0.350751	0.109129	0.100695	0.161798	0.434200	0.152216	0.767309	0.515584	0.159867	0.077306	0.339460	0.343070	0.716089	0.172841	0.673712	0.825976	0.267528	0.133544	0.265051	0.178681	0.155263	0.116368	0.432561	0.239407	0.032316	0.351016	0.303454	0.331091	0.250622	0.128484	0.489957	0.495984	0.194545	0.132367	0.136511	0.157871	0.872664	0.104465	0.586115	0.354263	0.166823	0.377590	0.236452	0.177419
