	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d
52	0.237627	0.311664	0.637045	0.564429	0.274003	0.306850	0.622162	0.177395	0.246164	0.312857	0.307275	0.067589	0.095912	0.095699	0.188477	0.059536	0.537925	0.798928	0.547028	0.221403	0.208087	0.257668	0.353636	0.247553	0.134692	0.223236	0.521454	0.279413	0.137674	0.452173	0.124717	0.040437	0.276547	0.357222	0.500688	0.265206	0.281563	0.840284	0.198593	0.197665	0.392209	0.377862	0.407483	0.173445	0.246545	0.375510	0.302760	0.134823	0.158951	0.189792	0.371944	0.324744	0.100538	0.108413	0.194594	0.157336	0.140240	0.171318	0.135711	0.066409	0.214563	0.402572	0.121727	0.058749	0.294144	0.530383	0.302930	0.451624	0.198499	0.358797	0.267553	0.107495	0.271596	0.353022	0.647347	0.684669	0.096292	0.160361	0.153339	0.093043
53	0.276607	0.326915	0.624707	0.565354	0.267010	0.303533	0.553857	0.157537	0.313334	0.340901	0.275101	0.071039	0.104925	0.096940	0.174965	0.070158	0.552251	0.798999	0.548300	0.232307	0.213408	0.258668	0.412902	0.257061	0.134273	0.222756	0.480841	0.278138	0.160857	0.565114	0.130465	0.041281	0.289641	0.376059	0.503234	0.311402	0.272764	0.844303	0.186203	0.170494	0.398622	0.378185	0.378129	0.141671	0.240421	0.391250	0.299956	0.122766	0.185332	0.175818	0.421507	0.379661	0.104625	0.114964	0.194790	0.149523	0.132735	0.166244	0.122933	0.069630	0.288835	0.544710	0.123207	0.100787	0.297585	0.533125	0.313902	0.484560	0.216442	0.377382	0.262308	0.110976	0.276058	0.307303	0.640152	0.775957	0.097979	0.158297	0.130922	0.081746
54	0.322212	0.312463	0.590357	0.556854	0.262160	0.305648	0.412614	0.143695	0.400614	0.373339	0.246816	0.071884	0.127699	0.094076	0.174922	0.099770	0.556779	0.789537	0.548817	0.257562	0.215423	0.256361	0.425958	0.258441	0.130942	0.219891	0.452002	0.278175	0.162804	0.569378	0.131492	0.041445	0.290904	0.377934	0.506594	0.318315	0.276540	0.850041	0.185381	0.126752	0.488444	0.450551	0.332608	0.129425	0.237150	0.382124	0.296552	0.112716	0.187245	0.173828	0.483360	0.370878	0.113860	0.189516	0.179980	0.148831	0.128704	0.167177	0.126226	0.081682	0.303554	0.627155	0.144233	0.102822	0.305957	0.502216	0.408525	0.542312	0.250017	0.468699	0.261545	0.111228	0.286034	0.304991	0.642937	0.809792	0.104079	0.182504	0.128925	0.075864
55	0.342234	0.282445	0.574497	0.385383	0.218103	0.303398	0.398695	0.091345	0.487772	0.374762	0.164680	0.071341	0.171410	0.086701	0.217916	0.103456	0.544062	0.745803	0.567559	0.258684	0.240919	0.267494	0.515547	0.262785	0.150136	0.225595	0.403270	0.262268	0.164136	0.584882	0.120352	0.048178	0.297610	0.381817	0.501137	0.318712	0.280525	0.852615	0.183007	0.108879	0.644320	0.529531	0.276010	0.223196	0.207532	0.369886	0.213743	0.111261	0.186810	0.172006	0.523336	0.471256	0.109424	0.218773	0.166863	0.148352	0.124850	0.189001	0.101257	0.100306	0.319883	0.678058	0.168671	0.110519	0.394601	0.515613	0.441442	0.542055	0.260393	0.527979	0.271207	0.111110	0.302803	0.311621	0.647695	0.818957	0.108843	0.283110	0.120519	0.064950
56	0.347795	0.275442	0.583094	0.280570	0.156392	0.296868	0.341573	0.066491	0.519114	0.359857	0.115235	0.068104	0.173623	0.081447	0.259310	0.105477	0.527983	0.695214	0.574530	0.257835	0.261404	0.280714	0.566956	0.270113	0.168854	0.223311	0.297061	0.267843	0.176281	0.597148	0.100527	0.071589	0.303938	0.347162	0.453393	0.318736	0.308937	0.896576	0.167293	0.049588	0.711823	0.576389	0.274918	0.287014	0.206374	0.394527	0.169692	0.105167	0.199294	0.188474	0.542677	0.516120	0.111734	0.247782	0.162214	0.148307	0.121361	0.185869	0.086286	0.103157	0.324859	0.685578	0.177056	0.265074	0.453985	0.498546	0.435298	0.547481	0.261161	0.524057	0.278921	0.110853	0.334733	0.357230	0.640765	0.814983	0.159737	0.336582	0.106355	0.064437
57	0.348737	0.274812	0.591641	0.263817	0.109123	0.308298	0.258432	0.064701	0.670915	0.456513	0.078288	0.075334	0.174346	0.106390	0.297861	0.105439	0.525178	0.679073	0.510598	0.260508	0.275723	0.301747	0.569978	0.271245	0.197091	0.345409	0.271163	0.270438	0.179997	0.596110	0.097506	0.081613	0.302244	0.320526	0.432323	0.311688	0.324118	0.966926	0.109810	0.028603	0.739744	0.597184	0.301146	0.289362	0.201350	0.435497	0.165114	0.123914	0.267488	0.241280	0.589286	0.509318	0.109346	0.250825	0.133102	0.113037	0.097483	0.170666	0.074587	0.160948	0.324069	0.664863	0.232680	0.292038	0.458393	0.442878	0.433247	0.537810	0.263327	0.547690	0.292371	0.096145	0.341260	0.344622	0.621847	0.759877	0.194772	0.445809	0.102005	0.060396
58	0.337342	0.264344	0.598635	0.246130	0.086497	0.308682	0.199673	0.064716	0.758238	0.492019	0.072577	0.073240	0.172886	0.116846	0.305308	0.107546	0.526305	0.589851	0.450696	0.262778	0.281931	0.324770	0.568442	0.270350	0.218908	0.605861	0.210804	0.214137	0.174346	0.510462	0.105443	0.090415	0.299472	0.314933	0.438341	0.323738	0.328265	1.014712	0.103516	0.028732	0.751018	0.605700	0.302571	0.296047	0.190611	0.469797	0.152513	0.144357	0.318267	0.301452	0.613924	0.513605	0.105202	0.251802	0.117764	0.071415	0.080561	0.152266	0.074993	0.202089	0.333565	0.663866	0.240731	0.294447	0.453464	0.419489	0.430564	0.516984	0.263180	0.551199	0.303802	0.107278	0.344656	0.342287	0.617708	0.673307	0.200213	0.448102	0.080351	0.042407
59	0.336580	0.259636	0.618523	0.246291	0.082753	0.311756	0.173300	0.063961	0.763167	0.492123	0.112346	0.069830	0.177314	0.116048	0.339506	0.110916	0.530369	0.503289	0.448745	0.258957	0.284364	0.345696	0.567322	0.269950	0.218157	0.672631	0.197796	0.158531	0.158094	0.489062	0.109379	0.091690	0.294485	0.309426	0.430862	0.328903	0.319256	1.030121	0.094427	0.026211	0.753279	0.607613	0.314609	0.296603	0.178581	0.467220	0.146121	0.143410	0.331499	0.325113	0.579417	0.498855	0.109653	0.260083	0.105157	0.064969	0.071483	0.146493	0.076152	0.211983	0.323862	0.646936	0.296405	0.313092	0.437688	0.389926	0.413877	0.462558	0.256091	0.549761	0.306819	0.145059	0.331276	0.325612	0.555072	0.668277	0.202402	0.451346	0.072688	0.033290
60	0.331866	0.254196	0.646296	0.206906	0.087954	0.364546	0.169747	0.056346	0.765426	0.492984	0.229183	0.070188	0.177784	0.114430	0.367728	0.114015	0.440134	0.424577	0.464590	0.264182	0.282964	0.350590	0.561696	0.265207	0.222173	0.682705	0.196438	0.155454	0.149685	0.461033	0.121570	0.091804	0.261250	0.299317	0.360458	0.325722	0.292936	0.979703	0.094594	0.033331	0.752297	0.600436	0.350828	0.298618	0.177335	0.465103	0.154142	0.145017	0.322744	0.319380	0.580198	0.499793	0.111305	0.266473	0.076945	0.045405	0.096544	0.148550	0.116324	0.224440	0.334051	0.621642	0.302530	0.371057	0.405639	0.367476	0.390587	0.408117	0.223563	0.516047	0.308197	0.154413	0.293633	0.298288	0.338752	0.633870	0.203347	0.452449	0.090099	0.036225
61	0.307046	0.235261	0.612248	0.228203	0.091750	0.442331	0.160963	0.049636	0.767618	0.468294	0.281001	0.075288	0.178557	0.113548	0.371333	0.126605	0.326639	0.343282	0.434371	0.272739	0.257379	0.318626	0.555929	0.240801	0.218001	0.754881	0.154600	0.151263	0.156579	0.460039	0.121141	0.091741	0.246433	0.307888	0.333903	0.270917	0.251262	0.736938	0.120132	0.043158	0.752820	0.580380	0.355255	0.315974	0.176085	0.464710	0.151227	0.142710	0.310932	0.311168	0.576911	0.489491	0.122428	0.365331	0.048714	0.043440	0.170315	0.213111	0.204468	0.260504	0.355186	0.628815	0.309680	0.408021	0.402612	0.364628	0.355527	0.371806	0.210516	0.501343	0.295153	0.154010	0.290910	0.307548	0.173332	0.498477	0.218916	0.467875	0.113935	0.065115
62	0.299623	0.224085	0.489335	0.215001	0.125188	0.442314	0.133101	0.093187	0.775110	0.473327	0.283142	0.081466	0.177540	0.112035	0.372618	0.137921	0.241688	0.275268	0.313212	0.265845	0.232886	0.286057	0.530248	0.196492	0.233769	0.849472	0.091089	0.145943	0.144530	0.430531	0.117579	0.092105	0.244890	0.319158	0.384284	0.335737	0.240072	0.644912	0.142743	0.081923	0.747628	0.550821	0.351683	0.353601	0.171433	0.437313	0.151593	0.136824	0.291780	0.296650	0.552624	0.448486	0.123770	0.443954	0.038364	0.026460	0.213305	0.269201	0.374975	0.270572	0.345364	0.544421	0.308868	0.404072	0.399861	0.356271	0.334705	0.298452	0.209711	0.503771	0.246530	0.144815	0.280788	0.340476	0.167226	0.317071	0.228425	0.481538	0.111393	0.149394
63	0.312425	0.228542	0.474838	0.184914	0.142329	0.460625	0.102025	0.167785	0.777270	0.474463	0.282632	0.100034	0.177446	0.107951	0.367615	0.138232	0.240124	0.273120	0.286033	0.223965	0.228318	0.340424	0.499562	0.155153	0.237276	0.875630	0.150387	0.118595	0.140605	0.335874	0.128591	0.087262	0.236950	0.294178	0.398721	0.441463	0.224649	0.632857	0.137519	0.087821	0.738087	0.534383	0.347576	0.383721	0.179618	0.421557	0.174241	0.136265	0.292715	0.299271	0.493140	0.430648	0.126304	0.462812	0.036547	0.017570	0.226236	0.288693	0.397378	0.296509	0.335625	0.454102	0.310520	0.401916	0.380691	0.337619	0.186593	0.208284	0.206340	0.497440	0.227557	0.180770	0.264369	0.355158	0.214428	0.203572	0.225292	0.476701	0.112235	0.159558
64	0.315343	0.221953	0.568772	0.180170	0.128564	0.493455	0.140586	0.173183	0.764782	0.472640	0.290328	0.098629	0.184756	0.106561	0.379173	0.135248	0.212035	0.241484	0.276178	0.203132	0.228204	0.371502	0.479886	0.137863	0.245396	0.885803	0.196674	0.106422	0.151801	0.341354	0.210439	0.093096	0.247332	0.277535	0.407034	0.427736	0.223653	0.636431	0.135199	0.096293	0.728128	0.530175	0.345990	0.389747	0.177376	0.442805	0.196622	0.136539	0.297575	0.305921	0.444137	0.334389	0.169900	0.543867	0.033995	0.017674	0.241750	0.304321	0.408025	0.294160	0.319881	0.366573	0.300020	0.401608	0.266921	0.281475	0.150379	0.175943	0.198880	0.480648	0.236814	0.188257	0.240505	0.328598	0.198207	0.166266	0.224972	0.477920	0.107056	0.171525
65	0.260075	0.174995	0.627003	0.177529	0.137738	0.517499	0.169005	0.176304	0.727410	0.448700	0.305524	0.104663	0.192905	0.109361	0.418774	0.134133	0.175332	0.188110	0.280500	0.179840	0.220362	0.391975	0.432831	0.100988	0.236276	0.884872	0.232986	0.151846	0.164091	0.324092	0.211792	0.110404	0.278644	0.284459	0.437103	0.449430	0.220075	0.641055	0.135670	0.108958	0.704126	0.517864	0.345740	0.392363	0.184715	0.451293	0.198839	0.164833	0.297743	0.303242	0.407285	0.192674	0.170707	0.554878	0.048458	0.022814	0.246451	0.293527	0.426851	0.313888	0.307480	0.327714	0.288152	0.344166	0.150517	0.202885	0.135093	0.131200	0.203307	0.487890	0.240829	0.203093	0.255319	0.326293	0.190044	0.164767	0.226568	0.480507	0.142397	0.185786
66	0.207327	0.143195	0.629986	0.180435	0.143495	0.517262	0.189972	0.180901	0.667109	0.426504	0.309118	0.125925	0.202572	0.139759	0.420385	0.132645	0.163508	0.162174	0.290180	0.150631	0.220563	0.409428	0.409814	0.093389	0.213591	0.853344	0.265470	0.221264	0.161107	0.304420	0.210577	0.118085	0.297195	0.284529	0.618143	0.451326	0.214543	0.644362	0.146129	0.115318	0.676547	0.511479	0.344603	0.404454	0.187353	0.465527	0.216869	0.179986	0.248498	0.267514	0.349385	0.168345	0.169056	0.536865	0.070874	0.021894	0.249267	0.293172	0.492679	0.501726	0.308697	0.325291	0.254881	0.293953	0.133278	0.184994	0.101176	0.101442	0.195304	0.483498	0.242247	0.214445	0.332208	0.392656	0.239157	0.232607	0.278760	0.584574	0.165827	0.187462
67	0.187874	0.145926	0.620883	0.192108	0.147343	0.507695	0.194945	0.207731	0.603166	0.421231	0.312732	0.133876	0.203922	0.193012	0.419865	0.126022	0.168390	0.170663	0.263514	0.152096	0.200718	0.405369	0.339995	0.088952	0.183887	0.701045	0.270734	0.301435	0.184452	0.294019	0.225524	0.137906	0.297627	0.273095	0.655549	0.454029	0.189981	0.584727	0.157026	0.115926	0.670578	0.507071	0.344759	0.407155	0.185572	0.427368	0.250744	0.177677	0.170908	0.196051	0.265370	0.154305	0.167078	0.530347	0.144657	0.030996	0.259070	0.300408	0.527700	0.517531	0.300618	0.323600	0.225052	0.292587	0.134184	0.186853	0.109537	0.100253	0.151865	0.413440	0.291658	0.235312	0.373493	0.457316	0.331948	0.407943	0.301790	0.699125	0.173625	0.190893
68	0.190808	0.146508	0.649403	0.190325	0.148530	0.500655	0.201904	0.218277	0.570578	0.392028	0.313269	0.160821	0.199024	0.278218	0.422283	0.105288	0.181235	0.183891	0.246710	0.152625	0.168741	0.397803	0.186019	0.060077	0.182614	0.622475	0.272142	0.317331	0.191218	0.298497	0.287058	0.139212	0.316585	0.290141	0.675471	0.483068	0.181235	0.463044	0.152758	0.115949	0.584008	0.430555	0.343209	0.404403	0.173808	0.362146	0.250141	0.152852	0.128791	0.138773	0.272523	0.229904	0.191345	0.566889	0.219997	0.077122	0.266840	0.313987	0.528294	0.539989	0.294787	0.322275	0.157757	0.278723	0.163234	0.249691	0.236560	0.123442	0.125578	0.327689	0.323845	0.253067	0.408033	0.495404	0.397292	0.832860	0.270976	0.668945	0.239726	0.207590
69	0.210718	0.154586	0.673484	0.199168	0.164423	0.515165	0.233248	0.226742	0.270370	0.274052	0.311973	0.162713	0.167779	0.303412	0.392999	0.100996	0.179653	0.180615	0.247441	0.142909	0.152019	0.424482	0.109381	0.034565	0.178758	0.611420	0.292191	0.395428	0.212626	0.304146	0.289249	0.146165	0.318483	0.288543	0.671762	0.476414	0.183046	0.368460	0.151928	0.115471	0.428424	0.340517	0.366820	0.388739	0.159766	0.325551	0.264980	0.164241	0.157956	0.133128	0.214671	0.259458	0.203003	0.605936	0.239931	0.241725	0.279973	0.322208	0.540837	0.629535	0.277004	0.303964	0.135113	0.211108	0.166990	0.282661	0.403735	0.165396	0.122439	0.320834	0.318893	0.259365	0.424130	0.520127	0.412204	0.932125	0.267337	0.684283	0.268053	0.223456
70	0.219059	0.156499	0.671690	0.278950	0.183281	0.540942	0.235187	0.242829	0.232838	0.277662	0.323686	0.172897	0.166835	0.304687	0.376334	0.094782	0.171935	0.169764	0.253783	0.140358	0.133843	0.438659	0.146897	0.052246	0.173924	0.522947	0.316927	0.449873	0.222056	0.314380	0.286664	0.150741	0.328800	0.293125	0.662455	0.485564	0.223696	0.350435	0.151010	0.114920	0.309299	0.254060	0.439698	0.363828	0.156205	0.321894	0.279673	0.205120	0.186492	0.131720	0.151015	0.261449	0.200362	0.606674	0.275561	0.262952	0.298711	0.338218	0.534669	0.671970	0.240439	0.273740	0.117673	0.094337	0.192476	0.315033	0.568058	0.513953	0.118223	0.291964	0.302673	0.299060	0.436538	0.528014	0.489323	0.984851	0.266658	0.712738	0.286408	0.301612
71	0.246701	0.175565	0.645586	0.321354	0.189342	0.489050	0.233024	0.246232	0.227473	0.294850	0.298556	0.222291	0.165813	0.314348	0.346888	0.094273	0.147448	0.150486	0.355064	0.151039	0.136441	0.445963	0.364336	0.189587	0.172950	0.348540	0.314233	0.487216	0.219564	0.321911	0.287461	0.151797	0.332104	0.292442	0.654831	0.539137	0.385922	0.420594	0.144590	0.112650	0.243064	0.201307	0.485610	0.361575	0.163185	0.325073	0.279111	0.210685	0.221858	0.137426	0.181889	0.274756	0.200695	0.605227	0.297596	0.296368	0.271533	0.303922	0.490848	0.670677	0.170340	0.230567	0.106059	0.049034	0.233937	0.348941	0.596386	0.635266	0.120223	0.268502	0.296334	0.326337	0.432696	0.505346	0.675908	1.109014	0.273944	0.719523	0.301150	0.313117
72	0.255746	0.184373	0.631763	0.312911	0.187056	0.441776	0.227186	0.254576	0.211569	0.286847	0.285624	0.320084	0.164304	0.315508	0.339868	0.090399	0.177625	0.162966	0.418775	0.213617	0.166737	0.444849	0.478230	0.369442	0.164542	0.280049	0.306062	0.503313	0.216014	0.305237	0.286550	0.157794	0.321865	0.272327	0.634057	0.567541	0.502364	0.517201	0.114123	0.103104	0.213935	0.173712	0.495540	0.364362	0.161896	0.322743	0.283892	0.210324	0.236435	0.137265	0.204864	0.266705	0.195258	0.560658	0.364376	0.328950	0.243351	0.260359	0.400279	0.667270	0.129676	0.204710	0.127458	0.049173	0.241909	0.355588	0.706555	0.705532	0.127449	0.275458	0.297033	0.324467	0.458414	0.504162	0.715404	1.214826	0.298349	0.733312	0.334647	0.319098
73	0.253487	0.186140	0.686983	0.333758	0.170567	0.457141	0.229577	0.235848	0.182700	0.281347	0.337005	0.354120	0.157494	0.316631	0.303235	0.087457	0.208553	0.184434	0.410591	0.383096	0.206533	0.457033	0.484178	0.427576	0.140763	0.249571	0.288610	0.507529	0.208313	0.274104	0.272361	0.168225	0.300328	0.235089	0.617063	0.526718	0.552406	0.530343	0.092303	0.080041	0.223459	0.177186	0.486186	0.388446	0.152528	0.294907	0.292398	0.211069	0.234101	0.116415	0.330720	0.386330	0.208137	0.506169	0.392212	0.338849	0.235862	0.240897	0.390608	0.664231	0.115893	0.189950	0.131786	0.131326	0.248394	0.339831	0.946889	0.853019	0.153397	0.274679	0.340617	0.333202	0.499088	0.546175	0.723530	1.289953	0.327156	0.740038	0.482960	0.313686
74	0.288336	0.203207	0.710579	0.428953	0.166813	0.409750	0.227964	0.213408	0.184271	0.295067	0.350523	0.359441	0.157574	0.319149	0.273119	0.081748	0.216830	0.192510	0.408725	0.413527	0.228558	0.465377	0.511727	0.439151	0.130469	0.245420	0.266577	0.491640	0.194608	0.257527	0.228319	0.164733	0.285882	0.232908	0.615709	0.432168	0.561864	0.557535	0.110363	0.076747	0.236314	0.190583	0.461756	0.402290	0.137271	0.198147	0.268311	0.217832	0.232552	0.121476	0.350417	0.573968	0.228798	0.492977	0.444871	0.341764	0.223225	0.220509	0.418552	0.665953	0.114498	0.187228	0.131572	0.144060	0.285571	0.358431	1.007242	0.901916	0.163806	0.259175	0.484467	0.337485	0.510391	0.553229	0.730929	1.325925	0.326248	0.731789	0.517624	0.287437
75	0.395657	0.252903	0.667708	0.527579	0.185208	0.374365	0.197897	0.212002	0.206536	0.318514	0.471765	0.382694	0.155730	0.319724	0.271724	0.057614	0.213523	0.196533	0.442737	0.415279	0.245562	0.449104	0.579624	0.494633	0.130401	0.239740	0.231465	0.463915	0.185413	0.249348	0.231800	0.155192	0.270669	0.247948	0.607653	0.427929	0.708866	0.577303	0.110441	0.061508	0.236396	0.195166	0.459434	0.397325	0.124571	0.177931	0.265379	0.207447	0.350629	0.203403	0.356037	0.591763	0.215582	0.437983	0.455449	0.342648	0.216450	0.217281	0.457725	0.642958	0.117265	0.197712	0.180455	0.159680	0.325656	0.407042	1.007955	0.921701	0.165595	0.252102	0.567873	0.436226	0.505711	0.551125	0.717433	1.328148	0.355480	0.739122	0.572766	0.301934
76	0.556073	0.313855	0.578483	0.576328	0.187993	0.351043	0.219093	0.224407	0.194426	0.304863	0.525560	0.414740	0.156394	0.331166	0.284185	0.030615	0.226595	0.218312	0.542042	0.415543	0.245952	0.399299	0.724068	0.533016	0.133199	0.172280	0.227822	0.416236	0.172079	0.233263	0.225129	0.134297	0.239840	0.231924	0.582793	0.402500	0.789305	0.575601	0.112030	0.037418	0.223301	0.201521	0.467623	0.376421	0.108343	0.126237	0.252228	0.184783	0.392817	0.232066	0.488793	0.652015	0.204252	0.376583	0.454799	0.342604	0.212769	0.214559	0.380110	0.529472	0.122027	0.203365	0.216965	0.164477	0.351968	0.459687	0.999704	0.929300	0.167083	0.259832	0.575461	0.530747	0.492795	0.528205	0.704617	1.289844	0.375313	0.748518	0.592291	0.333854
77	0.599832	0.341340	0.539613	0.594220	0.185244	0.349042	0.273431	0.217987	0.185830	0.294752	0.525553	0.431780	0.154892	0.335122	0.286500	0.072683	0.231214	0.230029	0.604761	0.427771	0.263486	0.399221	0.769742	0.547338	0.131380	0.164018	0.274107	0.422609	0.145835	0.218712	0.199370	0.119773	0.211251	0.213886	0.407915	0.405320	0.795024	0.553552	0.101283	0.018827	0.215612	0.202991	0.499264	0.361853	0.101653	0.090982	0.197425	0.179677	0.407661	0.235925	0.658466	0.677785	0.203786	0.372961	0.452678	0.342695	0.198226	0.193945	0.363869	0.512842	0.134642	0.206997	0.223661	0.166532	0.368953	0.525715	0.978261	0.924269	0.166723	0.265405	0.573757	0.535307	0.468318	0.502106	0.680531	1.073279	0.380843	0.748405	0.590794	0.341604
78	0.638085	0.379116	0.536983	0.596289	0.185679	0.344835	0.270719	0.200903	0.187155	0.285957	0.524565	0.449407	0.148188	0.338180	0.239371	0.095925	0.238813	0.229767	0.606812	0.475179	0.274041	0.383195	0.774168	0.569319	0.137192	0.164683	0.381090	0.621167	0.140546	0.224696	0.095890	0.112012	0.225713	0.221636	0.352773	0.402232	0.808974	0.536113	0.100660	0.017031	0.210247	0.211220	0.547944	0.368290	0.091599	0.085975	0.173571	0.177765	0.427247	0.276575	0.657986	0.692116	0.205387	0.372298	0.449482	0.342250	0.186228	0.171254	0.435511	0.471130	0.137278	0.208781	0.228273	0.166927	0.368180	0.533095	0.899511	0.911505	0.167810	0.256802	0.594610	0.548076	0.452927	0.476120	0.686344	0.971051	0.339139	0.623948	0.592131	0.344092
79	0.657403	0.384498	0.510390	0.594499	0.193258	0.349028	0.269567	0.220295	0.201325	0.277874	0.523829	0.473536	0.147943	0.351085	0.180656	0.096561	0.253845	0.227846	0.600868	0.542467	0.285804	0.391795	0.781671	0.630210	0.202262	0.192209	0.404280	0.865357	0.104392	0.240142	0.091542	0.105269	0.311157	0.246282	0.298331	0.368587	0.827523	0.551686	0.110236	0.017767	0.209724	0.216311	0.606194	0.475215	0.077558	0.081702	0.166222	0.173766	0.489381	0.342893	0.658226	0.721693	0.190166	0.327188	0.411240	0.340582	0.158497	0.146230	0.475098	0.331051	0.137421	0.198709	0.229979	0.171015	0.357928	0.565599	0.840537	0.725395	0.181949	0.254544	0.645344	0.568300	0.445442	0.465701	0.638348	0.963199	0.329558	0.505262	0.590106	0.341378
80	0.678427	0.409569	0.531209	0.593786	0.203129	0.340795	0.247892	0.218508	0.202854	0.265039	0.528650	0.469970	0.131289	0.342497	0.173770	0.099341	0.263862	0.224353	0.611933	0.584074	0.290910	0.402789	0.784464	0.653829	0.255619	0.206557	0.420814	0.895083	0.072910	0.227482	0.087271	0.099157	0.379334	0.268026	0.298410	0.370911	0.831724	0.589839	0.119258	0.017337	0.211618	0.213995	0.652736	0.574163	0.070113	0.081746	0.122908	0.135580	0.526181	0.379880	0.681717	0.716117	0.165390	0.218495	0.409396	0.265421	0.103518	0.095594	0.484187	0.255781	0.134965	0.190561	0.262660	0.170053	0.348330	0.569903	0.806222	0.683250	0.180377	0.237790	0.670213	0.575744	0.447847	0.466524	0.463054	0.833410	0.323422	0.480659	0.561204	0.330792
81	0.799757	0.471134	0.592270	0.668272	0.224866	0.417233	0.260816	0.210742	0.205426	0.262063	0.550460	0.472849	0.121541	0.311543	0.217185	0.112202	0.269241	0.224970	0.628640	0.599129	0.283867	0.374762	0.783971	0.656584	0.259252	0.198677	0.522259	0.904555	0.073683	0.217678	0.085889	0.097851	0.420245	0.272209	0.306740	0.349269	0.810783	0.577961	0.119246	0.017137	0.223302	0.221090	0.674989	0.589767	0.049674	0.064422	0.106510	0.092673	0.554571	0.389811	0.737395	0.734964	0.166458	0.205698	0.385731	0.221516	0.183162	0.130969	0.487231	0.237467	0.119480	0.173674	0.259960	0.171409	0.389588	0.594257	0.683174	0.553999	0.185149	0.221646	0.654952	0.573763	0.432418	0.460208	0.400788	0.703093	0.316896	0.383005	0.554944	0.310706
