	232_C_T1_sh_L_ND_01.c3d	232_C_T1_sh_L_ND_01.c3d	232_C_T1_sh_L_ND_01.c3d	232_C_T1_sh_L_ND_01.c3d	232_C_T1_sh_L_ND_01.c3d	232_C_T1_sh_L_ND_01.c3d	232_C_T1_sh_L_ND_01.c3d	232_C_T1_sh_L_ND_01.c3d	232_C_T1_sh_L_ND_02.c3d	232_C_T1_sh_L_ND_02.c3d	232_C_T1_sh_L_ND_02.c3d	232_C_T1_sh_L_ND_02.c3d	232_C_T1_sh_L_ND_02.c3d	232_C_T1_sh_L_ND_02.c3d	232_C_T1_sh_L_ND_02.c3d	232_C_T1_sh_L_ND_02.c3d	232_C_T1_sh_L_ND_03.c3d	232_C_T1_sh_L_ND_03.c3d	232_C_T1_sh_L_ND_03.c3d	232_C_T1_sh_L_ND_03.c3d	232_C_T1_sh_L_ND_03.c3d	232_C_T1_sh_L_ND_03.c3d	232_C_T1_sh_L_ND_03.c3d	232_C_T1_sh_L_ND_03.c3d	232_C_T1_sh_L_ND_05.c3d	232_C_T1_sh_L_ND_05.c3d	232_C_T1_sh_L_ND_05.c3d	232_C_T1_sh_L_ND_05.c3d	232_C_T1_sh_L_ND_05.c3d	232_C_T1_sh_L_ND_05.c3d	232_C_T1_sh_L_ND_05.c3d	232_C_T1_sh_L_ND_05.c3d	232_C_T1_sh_L_ND_06.c3d	232_C_T1_sh_L_ND_06.c3d	232_C_T1_sh_L_ND_06.c3d	232_C_T1_sh_L_ND_06.c3d	232_C_T1_sh_L_ND_06.c3d	232_C_T1_sh_L_ND_06.c3d	232_C_T1_sh_L_ND_06.c3d	232_C_T1_sh_L_ND_06.c3d	232_C_T1_sh_L_ND_07.c3d	232_C_T1_sh_L_ND_07.c3d	232_C_T1_sh_L_ND_07.c3d	232_C_T1_sh_L_ND_07.c3d	232_C_T1_sh_L_ND_07.c3d	232_C_T1_sh_L_ND_07.c3d	232_C_T1_sh_L_ND_07.c3d	232_C_T1_sh_L_ND_07.c3d	232_C_T1_sh_L_ND_08.c3d	232_C_T1_sh_L_ND_08.c3d	232_C_T1_sh_L_ND_08.c3d	232_C_T1_sh_L_ND_08.c3d	232_C_T1_sh_L_ND_08.c3d	232_C_T1_sh_L_ND_08.c3d	232_C_T1_sh_L_ND_08.c3d	232_C_T1_sh_L_ND_08.c3d	232_C_T1_sh_L_ND_09.c3d	232_C_T1_sh_L_ND_09.c3d	232_C_T1_sh_L_ND_09.c3d	232_C_T1_sh_L_ND_09.c3d	232_C_T1_sh_L_ND_09.c3d	232_C_T1_sh_L_ND_09.c3d	232_C_T1_sh_L_ND_09.c3d	232_C_T1_sh_L_ND_09.c3d	232_C_T1_sh_L_ND_10.c3d	232_C_T1_sh_L_ND_10.c3d	232_C_T1_sh_L_ND_10.c3d	232_C_T1_sh_L_ND_10.c3d	232_C_T1_sh_L_ND_10.c3d	232_C_T1_sh_L_ND_10.c3d	232_C_T1_sh_L_ND_10.c3d	232_C_T1_sh_L_ND_10.c3d
60	0.119911	0.287474	0.312650	0.565118	0.128419	0.416048	0.638393	0.289760	0.076138	0.149122	0.672593	0.439051	0.089794	0.256902	0.662699	0.506408	0.115366	0.214370	0.346635	0.749328	0.080582	0.102049	0.260253	0.255434	0.065313	0.127359	0.301642	0.283526	0.109916	0.327091	0.508323	0.676854	0.085429	0.145489	0.734882	0.440615	0.172932	0.207151	0.222596	0.362639	0.164926	0.232497	0.579397	0.206848	0.071961	0.272102	0.320390	0.263990	0.327640	0.620167	0.181835	0.075012	0.067528	0.502257	0.364265	0.262938	0.098363	0.201868	0.279261	0.254379	0.111985	0.339835	0.474901	0.451723	0.151211	0.088809	0.911508	0.262748	0.074535	0.178703	0.499962	0.497562
61	0.126938	0.283563	0.296293	0.597796	0.161242	0.438715	0.683883	0.345795	0.078779	0.153468	0.714854	0.447724	0.089531	0.223169	0.706546	0.514363	0.111833	0.208780	0.324700	0.559319	0.075182	0.104743	0.269658	0.259190	0.062433	0.230790	0.310310	0.107705	0.110787	0.300803	0.528214	0.736175	0.080196	0.139794	0.735946	0.452790	0.180317	0.191778	0.219930	0.325539	0.173931	0.237515	0.554904	0.194063	0.049515	0.270628	0.213224	0.202189	0.323325	0.630148	0.200967	0.079855	0.067570	0.502169	0.378199	0.269035	0.098336	0.203067	0.236926	0.184840	0.111368	0.417490	0.473000	0.410176	0.150174	0.086189	0.911056	0.264802	0.075349	0.184982	0.552248	0.506950
62	0.127870	0.255030	0.294193	0.613322	0.181842	0.419717	0.687499	0.331123	0.084011	0.175021	0.675282	0.457657	0.089616	0.206953	0.711982	0.602208	0.116676	0.201040	0.302319	0.336870	0.089974	0.130408	0.344904	0.311161	0.055262	0.279765	0.354544	0.128875	0.113142	0.298550	0.552366	0.803460	0.081761	0.138649	0.738071	0.500242	0.205067	0.183199	0.203651	0.253495	0.211742	0.280341	0.488519	0.158367	0.040026	0.270099	0.182348	0.189769	0.318237	0.625058	0.224556	0.073990	0.067705	0.500409	0.370570	0.269826	0.087484	0.211570	0.213516	0.178806	0.087709	0.479426	0.403438	0.330421	0.135406	0.079035	0.901239	0.236784	0.088704	0.239243	0.552504	0.531467
63	0.128572	0.239172	0.298586	0.615332	0.186168	0.389722	0.717725	0.308088	0.085785	0.197410	0.604793	0.460901	0.093867	0.204801	0.758619	0.679687	0.107762	0.169386	0.301321	0.312039	0.118420	0.127891	0.369841	0.371054	0.055407	0.333256	0.378166	0.169739	0.131064	0.318347	0.567812	0.820464	0.082239	0.138723	0.735288	0.533115	0.238730	0.180746	0.178113	0.192892	0.341460	0.296451	0.403573	0.150982	0.033223	0.269775	0.186108	0.192192	0.286999	0.608602	0.214306	0.084623	0.067322	0.499577	0.389739	0.266526	0.059871	0.173894	0.173561	0.173190	0.061499	0.470454	0.296222	0.250266	0.109579	0.080711	0.836347	0.225968	0.109271	0.330798	0.532582	0.513748
64	0.129823	0.239470	0.293523	0.608638	0.183197	0.365661	0.747725	0.290318	0.086335	0.231161	0.589913	0.459613	0.098750	0.202595	0.807662	0.699809	0.093918	0.136141	0.326726	0.313138	0.127369	0.162437	0.373791	0.327107	0.066063	0.437215	0.378739	0.178976	0.140958	0.327311	0.570808	0.819227	0.082101	0.139660	0.732218	0.539546	0.274033	0.178693	0.167769	0.167776	0.471994	0.323361	0.413823	0.158433	0.038366	0.273258	0.183935	0.194853	0.230335	0.591712	0.207199	0.100754	0.067034	0.496462	0.437389	0.281619	0.043097	0.132352	0.166816	0.171293	0.055196	0.547839	0.244912	0.178499	0.099574	0.089282	0.777102	0.235864	0.123600	0.373687	0.497232	0.427880
65	0.131349	0.240593	0.317394	0.591737	0.178975	0.350737	0.707206	0.290069	0.086662	0.251371	0.607631	0.453584	0.103972	0.214343	0.830454	0.705764	0.085565	0.108778	0.352256	0.289859	0.124662	0.210874	0.423966	0.303645	0.076691	0.542776	0.390476	0.191160	0.145341	0.329798	0.575487	0.821437	0.082083	0.158123	0.716640	0.538682	0.290445	0.182804	0.156038	0.146079	0.502136	0.343188	0.380132	0.255202	0.057969	0.289544	0.208856	0.210155	0.142471	0.567110	0.231320	0.104516	0.069255	0.469307	0.496255	0.276467	0.040881	0.177078	0.163671	0.172334	0.060797	0.619109	0.240926	0.148299	0.104444	0.110770	0.719968	0.239379	0.123987	0.374027	0.523513	0.399636
66	0.131374	0.235093	0.368431	0.598674	0.171197	0.333765	0.583595	0.283350	0.094398	0.252521	0.634855	0.436960	0.104213	0.276371	0.850052	0.700248	0.077650	0.084824	0.340107	0.286379	0.123066	0.224322	0.475374	0.326307	0.075818	0.558436	0.393107	0.194874	0.147978	0.330417	0.576386	0.815466	0.104143	0.248683	0.688494	0.538239	0.288739	0.197635	0.165317	0.113971	0.547284	0.376900	0.393274	0.283401	0.079429	0.330776	0.278181	0.225385	0.128804	0.574306	0.254863	0.104823	0.074552	0.421160	0.517204	0.257704	0.041721	0.234902	0.144409	0.182049	0.067146	0.648250	0.211957	0.146601	0.134302	0.174562	0.671741	0.233350	0.121150	0.384719	0.555453	0.386621
67	0.128065	0.186248	0.393501	0.591462	0.161961	0.328905	0.497512	0.294380	0.104450	0.284161	0.683098	0.400391	0.103145	0.271472	0.851802	0.695503	0.074750	0.072693	0.337692	0.290816	0.120907	0.281151	0.473215	0.388746	0.074542	0.560165	0.328618	0.193176	0.146826	0.328554	0.575164	0.801555	0.259146	0.396687	0.695646	0.549201	0.315247	0.201875	0.189472	0.098250	0.703934	0.404537	0.359956	0.306297	0.094843	0.395608	0.337447	0.268995	0.123106	0.491240	0.279235	0.104736	0.075106	0.435164	0.525031	0.258191	0.041929	0.239697	0.133373	0.174474	0.070043	0.646286	0.186750	0.173523	0.193003	0.280953	0.663803	0.232943	0.117851	0.437774	0.544172	0.332688
68	0.119632	0.167107	0.395928	0.462766	0.158786	0.342595	0.488536	0.299316	0.128791	0.381726	0.718050	0.372731	0.100293	0.267306	0.851451	0.699321	0.074416	0.072811	0.349796	0.285562	0.118862	0.310261	0.488489	0.407085	0.072689	0.564607	0.327379	0.193882	0.142999	0.301646	0.570282	0.780560	0.446666	0.588707	0.651514	0.557071	0.453176	0.215680	0.196642	0.098551	0.805440	0.422349	0.351922	0.412132	0.103404	0.404309	0.354104	0.283167	0.120996	0.352732	0.318876	0.104708	0.060621	0.353406	0.554017	0.264869	0.042397	0.241611	0.158638	0.176932	0.071482	0.651458	0.232692	0.200007	0.256393	0.390619	0.638738	0.229022	0.116157	0.442637	0.574928	0.338772
69	0.106837	0.160101	0.367936	0.399515	0.155738	0.353368	0.464494	0.299600	0.149987	0.425891	0.727189	0.427301	0.089087	0.263535	0.835227	0.678895	0.071948	0.069507	0.343565	0.282489	0.122188	0.331857	0.489597	0.415050	0.068391	0.536898	0.343428	0.198468	0.139193	0.285095	0.561765	0.776872	0.591574	0.666208	0.554129	0.578495	0.587782	0.240298	0.202502	0.101342	0.820359	0.423815	0.359986	0.489515	0.105958	0.387481	0.355823	0.267633	0.103624	0.258215	0.503655	0.250964	0.054418	0.235253	0.572826	0.248156	0.045160	0.258514	0.288138	0.179346	0.080156	0.658895	0.331760	0.210620	0.321643	0.433877	0.570118	0.227828	0.114177	0.441378	0.583744	0.335723
70	0.090568	0.156974	0.328445	0.415951	0.142013	0.336984	0.425447	0.278012	0.160732	0.431711	0.721240	0.439589	0.082157	0.277112	0.712985	0.617109	0.059044	0.062026	0.331051	0.258228	0.127698	0.361028	0.489159	0.418526	0.074241	0.532829	0.335855	0.200638	0.138866	0.295526	0.508247	0.753136	0.700846	0.674674	0.447624	0.574252	0.624200	0.245985	0.209559	0.101437	0.817798	0.430555	0.365566	0.513485	0.120570	0.402592	0.368306	0.271313	0.103952	0.254807	0.510999	0.329181	0.063087	0.233937	0.594205	0.225019	0.050098	0.269559	0.285825	0.200104	0.094540	0.661345	0.441996	0.263360	0.384836	0.439881	0.527674	0.227205	0.112002	0.440111	0.607354	0.301973
71	0.075006	0.149996	0.321270	0.360802	0.094682	0.265132	0.346480	0.208838	0.161929	0.429806	0.724432	0.430565	0.074571	0.274423	0.568807	0.578006	0.038492	0.075503	0.336771	0.257516	0.129770	0.369369	0.488513	0.432677	0.078224	0.507150	0.304882	0.175889	0.137302	0.298545	0.451938	0.679548	0.759458	0.684450	0.393469	0.541521	0.625876	0.246108	0.208296	0.163508	0.813221	0.424660	0.367700	0.594917	0.144792	0.449879	0.440487	0.309446	0.114463	0.255000	0.559719	0.332341	0.064811	0.232632	0.568345	0.232147	0.054940	0.295888	0.299644	0.195217	0.105628	0.659290	0.517441	0.295251	0.431509	0.456727	0.480683	0.224749	0.109465	0.427501	0.637947	0.299145
72	0.073332	0.150593	0.344785	0.330155	0.053852	0.198612	0.318453	0.204956	0.167349	0.428621	0.719124	0.439491	0.067558	0.272224	0.511432	0.577035	0.039615	0.090573	0.377462	0.262943	0.132512	0.369728	0.452194	0.450803	0.074909	0.444341	0.303579	0.164257	0.133538	0.285528	0.447022	0.595689	0.779135	0.764584	0.383952	0.492970	0.623069	0.240915	0.209683	0.205055	0.797842	0.390565	0.368649	0.650470	0.155786	0.444372	0.440030	0.339068	0.118216	0.258247	0.584575	0.342022	0.066722	0.244412	0.576516	0.236725	0.053796	0.300309	0.306591	0.236491	0.111287	0.655559	0.511477	0.311260	0.447863	0.517350	0.458760	0.275967	0.110577	0.426669	0.603342	0.298972
73	0.069135	0.148788	0.417597	0.328290	0.045060	0.247498	0.217583	0.201765	0.208053	0.431666	0.686015	0.507230	0.068788	0.266022	0.511094	0.497068	0.040854	0.136141	0.543229	0.297741	0.123612	0.377216	0.422064	0.411695	0.064459	0.264436	0.301035	0.158882	0.128957	0.273730	0.449102	0.550097	0.780936	0.805570	0.384998	0.464014	0.616960	0.240592	0.209306	0.214567	0.745581	0.383844	0.352263	0.667950	0.156272	0.442465	0.440399	0.411962	0.114373	0.251244	0.598024	0.347897	0.067118	0.253441	0.641065	0.235452	0.061582	0.294257	0.340137	0.314139	0.110617	0.626491	0.513341	0.313988	0.450925	0.553214	0.495561	0.440086	0.108645	0.418950	0.583230	0.271995
74	0.067257	0.150195	0.447268	0.339174	0.045273	0.263496	0.127977	0.190964	0.284717	0.438037	0.638425	0.571934	0.063798	0.269035	0.460035	0.396768	0.039935	0.138567	0.608892	0.367269	0.108930	0.384886	0.417607	0.393939	0.074534	0.222654	0.323605	0.162486	0.122481	0.265221	0.422574	0.545608	0.795751	0.830393	0.369636	0.462352	0.610893	0.242677	0.213546	0.214523	0.679866	0.348875	0.337810	0.654631	0.157147	0.470994	0.441983	0.498602	0.113022	0.235958	0.596623	0.379961	0.072058	0.255620	0.707074	0.230436	0.072721	0.247219	0.345255	0.321215	0.111090	0.607744	0.530284	0.353477	0.519840	0.587762	0.552445	0.519712	0.090030	0.369463	0.597930	0.222041
75	0.066488	0.152342	0.442612	0.365369	0.047888	0.271460	0.155820	0.187667	0.382343	0.445569	0.610962	0.603065	0.065153	0.306850	0.428320	0.468577	0.050396	0.141519	0.614452	0.361123	0.104889	0.362229	0.416066	0.400077	0.078380	0.220086	0.353475	0.164355	0.115047	0.271831	0.402014	0.526053	0.879714	0.866637	0.364333	0.468871	0.602028	0.266338	0.228737	0.223970	0.670159	0.305569	0.265027	0.634888	0.158657	0.482371	0.439132	0.510379	0.105302	0.190955	0.612761	0.438835	0.072896	0.255465	0.705872	0.254982	0.074748	0.233325	0.386291	0.322308	0.125274	0.582479	0.568106	0.460274	0.634332	0.616245	0.595088	0.530672	0.060786	0.291467	0.585619	0.210034
76	0.071349	0.161764	0.399476	0.437289	0.054833	0.281310	0.227096	0.176656	0.473005	0.457543	0.663159	0.619504	0.070200	0.308148	0.404308	0.503279	0.084532	0.142530	0.616317	0.364605	0.108682	0.345716	0.487990	0.420676	0.076042	0.205328	0.345857	0.201219	0.114842	0.290309	0.370247	0.416543	1.043164	0.897823	0.370945	0.477323	0.592828	0.366844	0.254523	0.264677	0.618456	0.263902	0.176173	0.654453	0.155159	0.488408	0.435687	0.519856	0.104373	0.151445	0.611784	0.499929	0.070758	0.252790	0.655468	0.285174	0.074972	0.228203	0.487116	0.328906	0.137850	0.537361	0.624920	0.507400	0.712395	0.636844	0.591223	0.550159	0.043018	0.277383	0.545931	0.211355
77	0.083054	0.168228	0.376840	0.426831	0.059656	0.277260	0.265121	0.228712	0.529225	0.486650	0.744772	0.623289	0.077097	0.271079	0.377542	0.541489	0.188712	0.165697	0.640810	0.377550	0.112453	0.335530	0.624847	0.394350	0.075727	0.185847	0.345509	0.231470	0.108165	0.325934	0.311180	0.279530	1.187802	0.923654	0.408489	0.505769	0.587150	0.480495	0.269992	0.291925	0.411535	0.223281	0.234260	0.653321	0.147037	0.498909	0.420191	0.559709	0.107069	0.146661	0.526598	0.497521	0.066478	0.244116	0.650238	0.286977	0.074271	0.223111	0.457847	0.332808	0.140180	0.417236	0.646160	0.519082	0.759860	0.653028	0.566087	0.567501	0.042430	0.277330	0.492475	0.211817
78	0.089130	0.154960	0.366023	0.430635	0.059341	0.271607	0.289008	0.237404	0.534016	0.485612	0.767847	0.623720	0.080168	0.270688	0.368926	0.545748	0.227646	0.177165	0.700576	0.360766	0.112017	0.271619	0.643752	0.382341	0.073511	0.135228	0.292415	0.234727	0.084282	0.347892	0.247032	0.192055	1.248712	0.938718	0.442960	0.528768	0.591222	0.640946	0.262813	0.302234	0.226751	0.191851	0.343208	0.586551	0.137467	0.458883	0.408260	0.606455	0.100535	0.123888	0.450015	0.429767	0.061181	0.203022	0.632164	0.287780	0.072356	0.203561	0.426027	0.310555	0.141514	0.331734	0.647286	0.521803	0.777332	0.661531	0.546657	0.579238	0.038941	0.201305	0.480766	0.211305
79	0.109262	0.139542	0.360526	0.442945	0.065779	0.426458	0.292264	0.236701	0.566718	0.485617	0.737881	0.621277	0.084782	0.299033	0.368050	0.607497	0.234760	0.183168	0.713912	0.327550	0.114128	0.260322	0.655143	0.356009	0.077104	0.135012	0.273966	0.252963	0.070439	0.378961	0.215306	0.160414	1.273822	0.946283	0.461278	0.539824	0.588848	0.784090	0.243137	0.303074	0.182250	0.188039	0.360036	0.551108	0.132198	0.447637	0.458324	0.611534	0.089744	0.124485	0.385984	0.410126	0.061735	0.166039	0.622810	0.318338	0.065885	0.162573	0.420440	0.325470	0.140933	0.307454	0.649514	0.518609	0.784124	0.665793	0.556656	0.576358	0.038131	0.138619	0.452546	0.217978
80	0.197694	0.140527	0.363167	0.431860	0.075335	0.532618	0.324393	0.224206	0.650816	0.521197	0.683059	0.611454	0.106910	0.352091	0.388522	0.699680	0.342368	0.188550	0.708748	0.322807	0.129640	0.219435	0.681626	0.368503	0.077301	0.147918	0.279880	0.260298	0.062515	0.404438	0.203481	0.151987	1.288771	0.945828	0.738409	0.543392	0.535710	0.813866	0.231091	0.303035	0.182143	0.173713	0.356820	0.542393	0.128401	0.447810	0.486101	0.620692	0.081163	0.127269	0.351465	0.410138	0.064095	0.164666	0.577412	0.379579	0.066272	0.146317	0.411717	0.322074	0.139568	0.294029	0.648097	0.504337	0.783593	0.659198	0.581478	0.580228	0.038247	0.140930	0.425212	0.316508
81	0.230126	0.143589	0.386634	0.427506	0.077028	0.618310	0.369871	0.225236	0.695318	0.497163	0.627898	0.594609	0.118502	0.365601	0.440075	0.735748	0.405483	0.187649	0.639796	0.315006	0.151250	0.197244	0.704926	0.377306	0.074318	0.175993	0.275015	0.271256	0.058932	0.400284	0.207373	0.151857	1.293845	0.922902	0.923178	0.553351	0.369885	0.846112	0.240678	0.302208	0.184051	0.170490	0.368758	0.484343	0.127192	0.451276	0.495241	0.619334	0.077818	0.125144	0.289143	0.413382	0.066593	0.183939	0.548041	0.408571	0.069933	0.174029	0.400534	0.266774	0.135750	0.284701	0.615867	0.501564	0.773116	0.630057	0.583117	0.603752	0.039780	0.154167	0.425839	0.452382
82	0.237136	0.144436	0.402600	0.511182	0.074593	0.647664	0.390520	0.225735	0.703335	0.438197	0.602372	0.550985	0.123117	0.368650	0.463520	0.744045	0.411270	0.154833	0.485303	0.241431	0.181106	0.200607	0.712505	0.351911	0.057852	0.207236	0.228074	0.326187	0.067170	0.413127	0.210688	0.149819	1.269477	0.851417	0.950516	0.555366	0.253042	1.026026	0.285625	0.302604	0.182959	0.166050	0.368751	0.420017	0.105329	0.456919	0.448989	0.607111	0.072568	0.108114	0.286968	0.405589	0.069757	0.205513	0.548181	0.399823	0.059888	0.179432	0.382574	0.211665	0.128013	0.308142	0.553419	0.481901	0.755751	0.569514	0.601633	0.628069	0.040808	0.153973	0.345227	0.461485
83	0.238904	0.149603	0.324005	0.529745	0.073805	0.629644	0.396905	0.226468	0.705247	0.419591	0.591253	0.514517	0.123181	0.374121	0.460830	0.737411	0.411061	0.153463	0.449877	0.197175	0.184816	0.178666	0.711258	0.324675	0.066799	0.211199	0.181960	0.417970	0.095559	0.563735	0.225834	0.148410	1.217753	0.736617	0.947835	0.534852	0.233873	1.101270	0.326846	0.322676	0.170880	0.150204	0.366888	0.398489	0.083597	0.530025	0.404958	0.582782	0.065376	0.103693	0.228947	0.367894	0.069741	0.193745	0.516622	0.394390	0.054270	0.172903	0.372050	0.221215	0.118273	0.321024	0.457533	0.449472	0.733178	0.528730	0.640523	0.649177	0.037530	0.137759	0.302058	0.470839
84	0.246009	0.160988	0.293866	0.542686	0.078024	0.628321	0.393788	0.256613	0.705481	0.414913	0.578287	0.494440	0.121501	0.374264	0.453260	0.732529	0.410315	0.150630	0.460446	0.198819	0.190665	0.146538	0.709028	0.301747	0.081930	0.208062	0.166385	0.419773	0.119251	0.695348	0.257926	0.145036	1.153338	0.691158	0.967709	0.509475	0.237134	1.165608	0.327506	0.320831	0.156186	0.136788	0.366431	0.398559	0.079843	0.592012	0.405565	0.571007	0.058512	0.100762	0.178991	0.265114	0.068188	0.183125	0.415077	0.397179	0.063483	0.219476	0.282614	0.296858	0.110087	0.322636	0.420100	0.431578	0.703729	0.520625	0.668833	0.650559	0.034111	0.114278	0.309445	0.512906
85	0.258320	0.165248	0.290395	0.553856	0.080135	0.630512	0.382314	0.282878	0.705696	0.416194	0.590191	0.491845	0.122470	0.372893	0.423476	0.733419	0.398362	0.145093	0.486072	0.177785	0.194003	0.151319	0.704373	0.298150	0.088141	0.211701	0.122674	0.397796	0.136523	0.755370	0.369484	0.255688	1.097587	0.689467	1.010902	0.492806	0.238920	1.192465	0.342601	0.309540	0.143104	0.127555	0.367349	0.376419	0.080024	0.588774	0.408221	0.483085	0.056713	0.099970	0.179476	0.213459	0.063202	0.182674	0.280186	0.406519	0.075816	0.244243	0.214054	0.310436	0.108299	0.337472	0.417885	0.426658	0.675736	0.518979	0.684673	0.651436	0.037159	0.115918	0.290877	0.586155
86	0.285995	0.168417	0.300699	0.529432	0.075292	0.631053	0.365304	0.269322	0.700459	0.416947	0.707613	0.483938	0.122186	0.344810	0.361015	0.718024	0.359443	0.115416	0.412808	0.291758	0.196199	0.169095	0.663824	0.275978	0.088243	0.206139	0.134315	0.385889	0.140743	0.769750	0.487155	0.443462	1.072255	0.666077	1.052158	0.496425	0.238272	1.197600	0.361605	0.308405	0.115509	0.106481	0.362680	0.326830	0.084008	0.610659	0.424725	0.438422	0.065214	0.105672	0.339499	0.201930	0.063370	0.189410	0.251382	0.382546	0.089339	0.263228	0.251517	0.340217	0.107896	0.305525	0.401006	0.416287	0.663254	0.474936	0.688185	0.657315	0.052935	0.126886	0.287179	0.627203
87	0.325691	0.185048	0.402106	0.559440	0.070161	0.641642	0.341451	0.224873	0.683222	0.414256	0.806548	0.482341	0.117420	0.340270	0.331775	0.731188	0.346631	0.105923	0.319126	0.330122	0.242371	0.175205	0.542104	0.225993	0.080991	0.196444	0.146637	0.374458	0.140757	0.771861	0.505628	0.526043	1.075932	0.586399	1.089212	0.539875	0.235210	1.196775	0.359372	0.306929	0.093131	0.102052	0.321374	0.382307	0.087591	0.683741	0.431854	0.436820	0.076935	0.121118	0.363935	0.192865	0.061875	0.187829	0.242457	0.368668	0.093170	0.265350	0.442963	0.344122	0.098247	0.258978	0.368485	0.322616	0.666651	0.434574	0.655059	0.604893	0.063974	0.139711	0.306823	0.637412
88	0.326464	0.186932	0.481324	0.575759	0.068809	0.615038	0.337569	0.231882	0.644400	0.405864	0.819369	0.449803	0.114331	0.413580	0.314929	0.714877	0.337994	0.116069	0.302085	0.328785	0.290647	0.184840	0.443129	0.189474	0.079886	0.189708	0.183191	0.373911	0.140237	0.772274	0.496815	0.539814	1.091502	0.568694	1.115917	0.588683	0.227339	1.180408	0.342924	0.284125	0.088143	0.115188	0.260402	0.413646	0.089293	0.686103	0.429798	0.400197	0.080927	0.128306	0.363996	0.187526	0.058880	0.216746	0.216251	0.368736	0.092637	0.256344	0.511416	0.352721	0.072754	0.268914	0.264744	0.186162	0.643493	0.401939	0.608229	0.539404	0.068331	0.145374	0.314609	0.638035
89	0.341929	0.189313	0.500833	0.623312	0.060184	0.491139	0.353488	0.237940	0.584864	0.394712	0.812293	0.461656	0.119361	0.556658	0.314284	0.721084	0.207257	0.141054	0.302763	0.341838	0.300664	0.228634	0.423492	0.193258	0.087506	0.161128	0.190421	0.603922	0.139793	0.771907	0.491123	0.541425	1.084064	0.541284	1.148543	0.603783	0.231649	1.149358	0.320933	0.252011	0.109806	0.145480	0.453813	0.428587	0.089262	0.683327	0.409965	0.304939	0.078680	0.125010	0.366691	0.183651	0.056810	0.243490	0.189489	0.357730	0.090068	0.246737	0.531110	0.361469	0.055569	0.267391	0.156615	0.116121	0.542022	0.364155	0.581685	0.536567	0.068963	0.140413	0.314276	0.638051
90	0.330801	0.183412	0.546990	0.675589	0.053576	0.438964	0.316434	0.234555	0.518267	0.357380	0.779133	0.473557	0.121644	0.589409	0.326418	0.718643	0.133571	0.156649	0.304779	0.361742	0.328869	0.275366	0.337626	0.198047	0.109200	0.153590	0.229158	0.728804	0.140963	0.768061	0.491559	0.566094	1.014550	0.494685	1.153526	0.608166	0.240925	1.095271	0.319550	0.240175	0.132133	0.165926	0.578515	0.399763	0.085868	0.681117	0.333140	0.210583	0.083761	0.148743	0.374950	0.136544	0.056253	0.245715	0.184975	0.314326	0.086522	0.228983	0.580652	0.445796	0.043833	0.268674	0.143752	0.089303	0.434392	0.335605	0.592177	0.538111	0.068675	0.135784	0.310865	0.633202
91	0.327965	0.184275	0.541722	0.709691	0.050833	0.243992	0.268892	0.238571	0.496298	0.326187	0.733276	0.478454	0.104978	0.579845	0.326594	0.664823	0.129490	0.157107	0.334966	0.365774	0.520605	0.316174	0.269738	0.188446	0.120342	0.192252	0.217517	0.687445	0.147009	0.759164	0.550774	0.618049	0.855737	0.447940	1.175638	0.568812	0.249465	0.984308	0.323406	0.233433	0.141520	0.168483	0.575418	0.400226	0.083887	0.680339	0.238351	0.189243	0.079137	0.149710	0.440530	0.475890	0.044658	0.275431	0.175355	0.228774	0.091098	0.235525	0.613290	0.528528	0.036359	0.270036	0.140547	0.080933	0.329782	0.306021	0.625216	0.521782	0.068430	0.135022	0.286476	0.620963
92	0.329317	0.192473	0.529421	0.664582	0.050635	0.233458	0.303426	0.238754	0.486158	0.318547	0.719669	0.527417	0.091372	0.576319	0.301370	0.631510	0.143185	0.175698	0.374618	0.366787	0.668185	0.343141	0.238016	0.166321	0.111102	0.181688	0.217257	0.732438	0.159961	0.756005	0.665269	0.649246	0.728597	0.405153	1.176300	0.523682	0.256600	0.920608	0.323601	0.232891	0.155237	0.179474	0.576012	0.411258	0.085818	0.688816	0.205636	0.213090	0.087114	0.172071	0.475872	0.626320	0.034996	0.271355	0.158129	0.160057	0.096980	0.217310	0.612968	0.525696	0.038305	0.268499	0.126607	0.075823	0.272119	0.283409	0.643058	0.504548	0.068407	0.122783	0.261171	0.514734
93	0.329732	0.192698	0.531358	0.669435	0.049689	0.234204	0.345196	0.234422	0.400902	0.296957	0.721530	0.554470	0.085050	0.569641	0.281814	0.619078	0.176652	0.212843	0.352935	0.424480	0.719504	0.353449	0.319126	0.175255	0.109768	0.188702	0.272873	0.810005	0.172926	0.774904	0.755022	0.664912	0.669437	0.375724	1.167483	0.484749	0.269911	0.914033	0.319904	0.232850	0.155269	0.176767	0.578342	0.410937	0.091501	0.693875	0.242404	0.304349	0.105526	0.189662	0.476347	0.630069	0.033440	0.267061	0.159533	0.191424	0.095821	0.183179	0.599297	0.499757	0.040242	0.266901	0.117131	0.076368	0.242314	0.265562	0.646793	0.501718	0.066826	0.113613	0.254467	0.469223
