	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d
70	0.328869	0.729566	0.158341	0.152569	0.116455	0.253854	0.203947	0.392393	0.255087	0.870847	0.358068	0.521559	0.543849	0.207033	0.194292	0.140774	0.245123	0.623907	0.132222	0.179138	0.246079	0.196652	0.326148	0.330936	0.221301	0.671270	0.070681	0.177001	0.588831	0.202313	0.155565	0.190512	0.419137	0.370875	0.179333	0.338507	0.173787	0.474093	0.282467	0.271027	0.288488	0.635252	0.172815	0.221688	0.069078	0.315867	0.066471	0.215066	0.073401	0.267587	0.072170	0.336114	0.658677	0.163596	0.182866	0.205956	0.120236	0.246764	0.406184	0.424116	0.183413	0.285504	0.233914	0.150426
71	0.307612	0.729400	0.147442	0.144635	0.112648	0.212146	0.200750	0.335148	0.296830	0.991292	0.360964	0.548546	0.495733	0.200702	0.144624	0.154231	0.295192	0.631742	0.204468	0.197310	0.252067	0.189500	0.310914	0.325746	0.227186	0.668311	0.102008	0.178222	0.612801	0.215767	0.163372	0.197524	0.409428	0.372510	0.164769	0.283282	0.167394	0.458141	0.278253	0.231669	0.285454	0.672408	0.173533	0.224165	0.071025	0.365460	0.068262	0.220366	0.085916	0.311388	0.075411	0.356149	0.760670	0.200512	0.210848	0.211911	0.130683	0.235488	0.410674	0.455334	0.187852	0.306639	0.267784	0.145810
72	0.282316	0.706806	0.175664	0.134380	0.116736	0.117976	0.189246	0.296547	0.337402	1.095364	0.372862	0.548354	0.434062	0.198475	0.114553	0.164989	0.338494	0.633225	0.233481	0.191873	0.254824	0.174598	0.293806	0.329285	0.239662	0.658436	0.112904	0.180626	0.613802	0.229980	0.176799	0.196582	0.382227	0.366542	0.168260	0.227522	0.176069	0.417525	0.268826	0.211419	0.278986	0.652896	0.173084	0.226310	0.072429	0.405560	0.071279	0.221311	0.124991	0.375774	0.076013	0.355409	0.770924	0.209735	0.249528	0.223917	0.143696	0.271911	0.409993	0.447692	0.156329	0.310995	0.267634	0.140020
73	0.238172	0.643872	0.177493	0.145743	0.136014	0.159902	0.191559	0.268824	0.353364	1.176236	0.389258	0.542689	0.437012	0.195979	0.108321	0.178662	0.344167	0.588465	0.236329	0.188471	0.254603	0.172783	0.289448	0.308940	0.241451	0.651479	0.111510	0.182507	0.621590	0.232995	0.178165	0.196274	0.363500	0.370211	0.169639	0.200366	0.189738	0.396311	0.254914	0.210013	0.266859	0.567135	0.170268	0.226391	0.086831	0.410118	0.106446	0.218694	0.130062	0.382166	0.089910	0.351492	0.770942	0.209418	0.263034	0.217531	0.142656	0.367487	0.406201	0.438494	0.150463	0.316727	0.267250	0.119803
74	0.229338	0.605079	0.178096	0.164377	0.153685	0.251279	0.208720	0.255870	0.357650	1.228725	0.390293	0.549965	0.445681	0.192978	0.129882	0.194813	0.338849	0.570495	0.258776	0.197863	0.257267	0.168755	0.288056	0.257361	0.232395	0.639234	0.115450	0.172255	0.622144	0.236851	0.188135	0.190055	0.358921	0.368341	0.172550	0.191952	0.195597	0.396868	0.237789	0.191572	0.258785	0.489890	0.169372	0.224752	0.088945	0.410429	0.114571	0.212615	0.135649	0.443161	0.115376	0.338446	0.771771	0.208286	0.263754	0.194579	0.131775	0.401202	0.402891	0.439261	0.145836	0.321151	0.273233	0.103755
75	0.217948	0.585808	0.178628	0.170476	0.162974	0.276850	0.215634	0.253230	0.359369	1.232998	0.369671	0.581357	0.460293	0.196091	0.124448	0.216266	0.332261	0.377639	0.271104	0.221677	0.259177	0.171238	0.264210	0.232896	0.212847	0.560486	0.120956	0.151736	0.622962	0.249602	0.222681	0.173184	0.354901	0.362800	0.174932	0.194285	0.186780	0.353511	0.239300	0.161116	0.255198	0.479527	0.171269	0.216718	0.141757	0.411484	0.121221	0.202238	0.136525	0.462360	0.111527	0.320815	0.773850	0.207573	0.268732	0.168235	0.132153	0.409854	0.402217	0.436354	0.130320	0.310362	0.295805	0.114704
76	0.203774	0.552259	0.179365	0.155495	0.176318	0.280670	0.212254	0.260288	0.366846	1.229974	0.340527	0.625691	0.477552	0.207623	0.115147	0.221345	0.337617	0.296507	0.269204	0.234127	0.264499	0.165554	0.229224	0.229828	0.210349	0.552955	0.124034	0.144970	0.614356	0.254123	0.250015	0.162549	0.325737	0.334053	0.176989	0.221214	0.178289	0.257726	0.231610	0.125056	0.260324	0.481102	0.176229	0.200045	0.143672	0.403578	0.144019	0.195700	0.146776	0.463236	0.121371	0.312767	0.765701	0.204847	0.273372	0.153104	0.136657	0.460471	0.395318	0.434779	0.125487	0.307577	0.318396	0.147206
77	0.132314	0.313343	0.185580	0.143249	0.176602	0.284586	0.212547	0.264574	0.357765	1.148117	0.325250	0.653571	0.479429	0.209754	0.117592	0.211036	0.299247	0.286767	0.264758	0.241816	0.275384	0.158122	0.202801	0.224646	0.202480	0.363836	0.124962	0.138739	0.604368	0.253039	0.266857	0.163723	0.186834	0.308093	0.175579	0.251067	0.187300	0.243942	0.209671	0.108498	0.254538	0.494766	0.178080	0.163132	0.143442	0.400805	0.159539	0.180042	0.210212	0.479317	0.133472	0.310028	0.745586	0.195244	0.281017	0.148365	0.137739	0.476775	0.331798	0.423665	0.115010	0.289988	0.328328	0.179743
78	0.134537	0.218200	0.206890	0.171773	0.177435	0.289312	0.208699	0.242598	0.334193	1.054051	0.331884	0.656622	0.473986	0.206175	0.117135	0.209427	0.283722	0.269863	0.264504	0.239741	0.295789	0.133595	0.196765	0.195949	0.185897	0.319585	0.133516	0.138732	0.600785	0.254276	0.269419	0.163887	0.130661	0.292688	0.176307	0.260685	0.202981	0.286158	0.201141	0.111647	0.233877	0.507751	0.169867	0.129820	0.142918	0.383813	0.159434	0.163678	0.217414	0.466898	0.140694	0.289829	0.730906	0.191952	0.296656	0.148624	0.139037	0.477376	0.249232	0.396273	0.127716	0.290814	0.329971	0.201539
79	0.141432	0.143789	0.216654	0.229109	0.195032	0.286918	0.190771	0.194916	0.323023	1.065965	0.339900	0.651939	0.472488	0.204510	0.117461	0.232913	0.288737	0.267708	0.264751	0.271234	0.311949	0.128764	0.195067	0.183423	0.155348	0.304165	0.163365	0.168172	0.584168	0.257005	0.265579	0.167030	0.137893	0.281817	0.184138	0.263606	0.211513	0.331709	0.201786	0.117508	0.223395	0.521216	0.153045	0.112896	0.140272	0.364818	0.156548	0.138620	0.217334	0.463920	0.140360	0.221954	0.705894	0.194005	0.309582	0.149428	0.149957	0.474321	0.236299	0.380230	0.148937	0.290664	0.322287	0.204744
80	0.146546	0.124743	0.215976	0.263706	0.229276	0.318625	0.204869	0.152531	0.311498	1.078224	0.340220	0.649957	0.465875	0.203483	0.117914	0.251797	0.290516	0.250502	0.266366	0.331123	0.297678	0.122263	0.196742	0.185579	0.150594	0.282952	0.168791	0.199523	0.531088	0.252912	0.268607	0.171960	0.141309	0.210239	0.188674	0.263488	0.210928	0.355949	0.198392	0.121391	0.232668	0.558040	0.147862	0.113266	0.130906	0.264236	0.153499	0.113872	0.214214	0.444134	0.149100	0.170241	0.679386	0.193652	0.317817	0.148936	0.154235	0.479715	0.235722	0.379679	0.160571	0.371259	0.316990	0.195478
81	0.141656	0.124788	0.207123	0.268730	0.265742	0.494403	0.279109	0.143356	0.292608	1.071526	0.315396	0.648460	0.470270	0.186926	0.140700	0.254190	0.286973	0.237287	0.288182	0.344739	0.293817	0.119434	0.199026	0.196318	0.154888	0.230016	0.166951	0.220420	0.464085	0.247046	0.275030	0.177803	0.130964	0.155405	0.192143	0.261499	0.209342	0.361355	0.178600	0.121073	0.231065	0.572693	0.163691	0.117590	0.134281	0.211656	0.176461	0.105509	0.195012	0.382761	0.152854	0.165320	0.679293	0.205369	0.326643	0.148996	0.168380	0.558259	0.230676	0.381483	0.164712	0.431881	0.316931	0.193452
82	0.136944	0.119985	0.187369	0.264477	0.271227	0.554291	0.328441	0.147042	0.288957	1.051810	0.272968	0.623624	0.486011	0.167394	0.177677	0.253280	0.286538	0.236264	0.320890	0.340082	0.325605	0.130839	0.186202	0.202072	0.157822	0.210909	0.169560	0.215516	0.434611	0.246711	0.284582	0.173678	0.130594	0.149351	0.194016	0.266073	0.209681	0.368939	0.150876	0.117874	0.215109	0.576572	0.174689	0.120201	0.137939	0.180708	0.196847	0.099249	0.188133	0.369749	0.150116	0.160331	0.679255	0.208042	0.332034	0.149882	0.170575	0.622953	0.206423	0.369679	0.167401	0.424669	0.297461	0.193616
83	0.137981	0.118711	0.186916	0.251497	0.277109	0.569000	0.330463	0.161723	0.286111	1.043142	0.269053	0.556246	0.449223	0.154590	0.220342	0.258428	0.259678	0.219657	0.298996	0.339957	0.329576	0.137419	0.161772	0.215904	0.155935	0.210433	0.183876	0.202779	0.412629	0.223425	0.285744	0.169725	0.137498	0.133597	0.190919	0.270487	0.205925	0.385014	0.146155	0.112339	0.196871	0.524082	0.157265	0.120370	0.134377	0.215249	0.194804	0.095754	0.185090	0.322454	0.133309	0.141209	0.632959	0.201123	0.332655	0.149228	0.188400	0.651475	0.131810	0.322470	0.168046	0.465659	0.231390	0.194340
84	0.141911	0.122387	0.187094	0.245003	0.284130	0.639103	0.339614	0.176705	0.257045	0.941234	0.285765	0.492006	0.440194	0.156600	0.239633	0.266607	0.194997	0.207120	0.258907	0.364363	0.303551	0.125635	0.148899	0.240948	0.143389	0.198800	0.201658	0.203368	0.250975	0.175507	0.288869	0.163063	0.144901	0.136127	0.188961	0.271307	0.212944	0.391460	0.147963	0.102786	0.190798	0.504162	0.152811	0.117738	0.123255	0.199603	0.197424	0.117694	0.186083	0.287370	0.140444	0.124675	0.563616	0.194134	0.332242	0.148109	0.223955	0.764995	0.057621	0.243520	0.170304	0.467604	0.211952	0.196018
85	0.139904	0.126046	0.207048	0.246406	0.273376	0.658305	0.391428	0.188193	0.200807	0.815019	0.281096	0.494484	0.436003	0.185821	0.242377	0.268505	0.213055	0.216497	0.252778	0.404092	0.295763	0.118025	0.141594	0.252595	0.100222	0.197817	0.215219	0.203511	0.239698	0.159313	0.283234	0.150553	0.144002	0.121411	0.222939	0.272242	0.222489	0.391729	0.148337	0.098258	0.182512	0.537189	0.152854	0.111764	0.103486	0.184659	0.186595	0.146480	0.211476	0.265934	0.140262	0.137597	0.480958	0.177843	0.331734	0.149380	0.217087	0.786281	0.062277	0.179950	0.170847	0.545717	0.213471	0.199457
86	0.116653	0.124869	0.253264	0.254258	0.267122	0.699112	0.424425	0.198114	0.157199	0.703385	0.257219	0.512150	0.431989	0.254558	0.271253	0.264967	0.266649	0.226633	0.262723	0.427364	0.334609	0.131574	0.144157	0.250197	0.096648	0.207274	0.216087	0.201822	0.247011	0.153294	0.274557	0.148905	0.145602	0.120569	0.270667	0.282488	0.222742	0.397003	0.139116	0.111191	0.181125	0.576480	0.152775	0.110612	0.121622	0.181313	0.174768	0.166101	0.264837	0.260243	0.128070	0.121810	0.300476	0.141232	0.308078	0.141684	0.212466	0.754787	0.085894	0.139019	0.197558	0.568806	0.218068	0.207963
87	0.102447	0.122853	0.276440	0.267767	0.248527	0.720081	0.427250	0.202182	0.148185	0.571284	0.240141	0.506279	0.363698	0.252111	0.314388	0.254644	0.295551	0.228543	0.272811	0.427061	0.376038	0.140166	0.166214	0.246968	0.096488	0.237317	0.214498	0.199737	0.224652	0.155022	0.272146	0.148797	0.145018	0.112525	0.301586	0.308263	0.209859	0.397890	0.127350	0.117100	0.180989	0.588494	0.152754	0.110422	0.123388	0.178527	0.177845	0.173364	0.280895	0.253268	0.127810	0.121239	0.225017	0.118691	0.283751	0.120915	0.211071	0.714174	0.098265	0.125607	0.244461	0.666551	0.208990	0.216919
88	0.106848	0.122761	0.270785	0.260786	0.238436	0.714402	0.430032	0.200898	0.158051	0.563912	0.244201	0.460933	0.352771	0.251486	0.334864	0.237932	0.300927	0.221340	0.288169	0.419142	0.381548	0.140363	0.184634	0.256663	0.101952	0.240088	0.214283	0.198751	0.223774	0.159058	0.261020	0.148442	0.144615	0.089261	0.311739	0.338403	0.207964	0.391158	0.130434	0.118954	0.210184	0.592422	0.152080	0.115213	0.123365	0.176487	0.181799	0.173121	0.287461	0.253524	0.136335	0.110808	0.224913	0.117851	0.280425	0.102329	0.210941	0.706403	0.100176	0.123116	0.248422	0.700411	0.172556	0.214749
89	0.092376	0.127314	0.256961	0.216831	0.231847	0.712959	0.436891	0.194131	0.144320	0.538991	0.260285	0.389994	0.335848	0.246963	0.348708	0.230881	0.294527	0.208561	0.295811	0.413770	0.377911	0.141397	0.193197	0.272269	0.104158	0.238137	0.215215	0.198997	0.221083	0.163568	0.226614	0.148856	0.144150	0.089270	0.310668	0.353977	0.202449	0.371218	0.135135	0.129054	0.232191	0.621243	0.147716	0.130084	0.123374	0.174540	0.185094	0.161677	0.388388	0.280411	0.131224	0.109572	0.223210	0.117209	0.284162	0.083126	0.206029	0.677687	0.099829	0.137337	0.246242	0.702585	0.129667	0.205181
90	0.083033	0.136155	0.253855	0.181916	0.231873	0.711965	0.438862	0.185122	0.131344	0.513188	0.283809	0.321354	0.319958	0.235731	0.348848	0.247697	0.311856	0.208325	0.297772	0.410698	0.376622	0.141594	0.194055	0.284813	0.102479	0.280053	0.216425	0.204454	0.220637	0.160794	0.192576	0.144363	0.144137	0.088158	0.314439	0.345594	0.194371	0.368422	0.124370	0.132720	0.237406	0.629901	0.142582	0.130951	0.124363	0.172375	0.180808	0.161175	0.404694	0.295585	0.120720	0.114413	0.208011	0.117182	0.280187	0.076380	0.205871	0.658445	0.102828	0.171594	0.245151	0.731607	0.110816	0.193014
91	0.078442	0.142920	0.260252	0.180325	0.229792	0.712184	0.438353	0.177455	0.163490	0.513773	0.292081	0.291183	0.322746	0.234582	0.347421	0.266009	0.344396	0.216246	0.298899	0.406144	0.368592	0.146077	0.189434	0.291522	0.102535	0.343146	0.214504	0.226812	0.236868	0.178641	0.177536	0.144141	0.139399	0.090447	0.319747	0.321259	0.178009	0.347147	0.116731	0.138835	0.332274	0.636532	0.147639	0.136685	0.120290	0.161727	0.148394	0.169936	0.406592	0.296867	0.119820	0.121346	0.180596	0.115682	0.269652	0.075395	0.207978	0.654720	0.105450	0.207998	0.234580	0.746474	0.117144	0.173776
92	0.080419	0.145341	0.278050	0.184429	0.209694	0.711235	0.437373	0.174822	0.178011	0.417764	0.281006	0.298026	0.321427	0.234516	0.353499	0.263033	0.343858	0.207587	0.299473	0.358977	0.358845	0.151916	0.187596	0.293292	0.100671	0.347123	0.192292	0.234293	0.243253	0.208063	0.173100	0.143108	0.132526	0.090085	0.323057	0.307933	0.167652	0.300191	0.110474	0.141653	0.385248	0.650342	0.141645	0.183188	0.112459	0.137868	0.119201	0.180254	0.407543	0.287147	0.114891	0.125940	0.170270	0.112682	0.254267	0.073839	0.203874	0.654311	0.105568	0.256794	0.222201	0.750962	0.129204	0.166900
93	0.079413	0.146335	0.279599	0.190401	0.167170	0.690669	0.421520	0.172315	0.183511	0.337644	0.274992	0.311572	0.321911	0.234741	0.358319	0.239952	0.348737	0.209246	0.289952	0.322148	0.341861	0.155793	0.189086	0.293618	0.100198	0.351428	0.194373	0.220840	0.251784	0.230648	0.171933	0.139290	0.132869	0.088947	0.320790	0.304075	0.171756	0.264385	0.110303	0.140177	0.436511	0.652945	0.139455	0.256537	0.109895	0.073397	0.104944	0.180914	0.406836	0.279497	0.103507	0.127542	0.166099	0.113412	0.233538	0.075978	0.196856	0.656024	0.108406	0.286836	0.208666	0.692946	0.129177	0.166261
94	0.073687	0.147152	0.276122	0.186500	0.115746	0.570265	0.368459	0.171007	0.183511	0.327722	0.272730	0.319036	0.323095	0.234751	0.359893	0.222411	0.398398	0.223413	0.251928	0.322764	0.336149	0.158123	0.189527	0.292644	0.095611	0.370933	0.202757	0.196754	0.313403	0.233967	0.156250	0.133099	0.143574	0.089791	0.317866	0.303336	0.172298	0.240795	0.110967	0.137194	0.433699	0.650452	0.137234	0.297867	0.102167	0.080411	0.101906	0.163230	0.399258	0.260345	0.087548	0.117911	0.160372	0.115705	0.214503	0.095442	0.190717	0.636815	0.107735	0.298183	0.204320	0.663873	0.126369	0.168460
95	0.069719	0.160174	0.264338	0.189205	0.136956	0.564367	0.330284	0.163975	0.187247	0.335994	0.270766	0.321090	0.305605	0.236325	0.350726	0.220187	0.429186	0.232037	0.225720	0.322872	0.345081	0.156260	0.181644	0.289179	0.099431	0.373639	0.202695	0.187713	0.315606	0.236241	0.132822	0.126849	0.155554	0.092251	0.317145	0.303897	0.171662	0.233201	0.110538	0.134350	0.427721	0.704326	0.127676	0.312469	0.074191	0.093379	0.099011	0.137667	0.338395	0.205033	0.088493	0.103137	0.147871	0.133199	0.200694	0.139941	0.180125	0.561976	0.105564	0.293852	0.204700	0.659969	0.126575	0.168756
96	0.074116	0.159564	0.225136	0.176420	0.170907	0.548726	0.329551	0.144071	0.188069	0.346092	0.269255	0.320442	0.217527	0.284033	0.331992	0.219791	0.445464	0.235652	0.225008	0.304712	0.342357	0.153263	0.171407	0.279228	0.112667	0.375858	0.190091	0.187833	0.313678	0.243544	0.109163	0.127774	0.166309	0.094372	0.315734	0.299137	0.169665	0.207943	0.113268	0.133886	0.434449	0.795834	0.150181	0.319896	0.054402	0.098239	0.082332	0.119519	0.301120	0.176671	0.079296	0.098686	0.138031	0.139497	0.184887	0.168688	0.175081	0.544785	0.102457	0.299846	0.206787	0.628342	0.130540	0.169033
97	0.077070	0.159703	0.186590	0.153665	0.217490	0.485574	0.314676	0.120309	0.186950	0.358125	0.254250	0.316407	0.211743	0.491918	0.305668	0.211899	0.439893	0.229969	0.244127	0.259437	0.306563	0.139642	0.164738	0.264628	0.118321	0.372973	0.157167	0.184824	0.304168	0.242838	0.086818	0.114608	0.164816	0.086893	0.316569	0.294112	0.162858	0.179502	0.113379	0.134568	0.434120	0.784983	0.164592	0.320421	0.059836	0.105558	0.069527	0.115266	0.295942	0.172567	0.059299	0.098599	0.101696	0.128928	0.176924	0.175857	0.114807	0.414465	0.104013	0.335381	0.204708	0.616315	0.130585	0.170801
98	0.068861	0.155802	0.178864	0.124868	0.238702	0.474277	0.258946	0.098087	0.185523	0.367717	0.224292	0.298872	0.211945	0.580744	0.293898	0.197822	0.408313	0.219577	0.246204	0.210139	0.305032	0.128538	0.165070	0.233873	0.116307	0.367997	0.123049	0.183935	0.305189	0.243072	0.076924	0.095070	0.154784	0.070327	0.312544	0.293172	0.144391	0.158790	0.112405	0.135532	0.434663	0.746002	0.169356	0.323566	0.060004	0.116677	0.069788	0.115224	0.195945	0.138645	0.056413	0.097351	0.091078	0.130388	0.176784	0.175173	0.085902	0.260575	0.112382	0.378480	0.203516	0.548874	0.136005	0.176709
99	0.068968	0.151534	0.182076	0.120465	0.243949	0.361893	0.222811	0.099150	0.178941	0.348362	0.200831	0.264737	0.200776	0.575811	0.290266	0.184579	0.382714	0.209808	0.209941	0.180460	0.297305	0.122246	0.177447	0.194848	0.111343	0.363387	0.120965	0.185485	0.311257	0.248800	0.078707	0.091208	0.146012	0.065185	0.279638	0.294558	0.121799	0.129693	0.113948	0.132422	0.434823	0.715127	0.174060	0.334700	0.060373	0.138658	0.074417	0.113377	0.079282	0.076702	0.058874	0.098947	0.084163	0.141679	0.178321	0.174392	0.100767	0.254641	0.114773	0.405847	0.167311	0.543457	0.135801	0.177324
100	0.071743	0.142783	0.178325	0.117880	0.331570	0.302965	0.210735	0.101337	0.179352	0.310686	0.198463	0.225268	0.196831	0.552718	0.257098	0.181969	0.381991	0.207367	0.181856	0.170910	0.298568	0.121851	0.186481	0.177826	0.109847	0.343839	0.119870	0.187158	0.312725	0.246298	0.079507	0.091945	0.142082	0.080749	0.218549	0.289301	0.108976	0.156742	0.113703	0.123165	0.435072	0.692388	0.174539	0.348353	0.087097	0.143331	0.080556	0.105085	0.083721	0.072077	0.060298	0.095059	0.077332	0.148057	0.172708	0.173439	0.099700	0.256642	0.115135	0.415999	0.101295	0.397158	0.133685	0.170734
101	0.069490	0.181433	0.161299	0.114234	0.468347	0.328326	0.199466	0.200605	0.184350	0.272674	0.192770	0.193485	0.193263	0.551304	0.201015	0.182805	0.375475	0.206328	0.170191	0.170880	0.245620	0.109228	0.181464	0.177047	0.104204	0.341297	0.115119	0.188358	0.322051	0.242595	0.077683	0.091248	0.144573	0.097091	0.164513	0.267240	0.099196	0.183364	0.106376	0.122771	0.431247	0.693252	0.175888	0.367173	0.087143	0.147045	0.083652	0.089350	0.079854	0.066801	0.060180	0.091898	0.075713	0.146901	0.161523	0.173415	0.104603	0.248087	0.115434	0.421439	0.103107	0.378233	0.126264	0.159883
