	216_C_T1_sh_L_ND_01.c3d	216_C_T1_sh_L_ND_01.c3d	216_C_T1_sh_L_ND_01.c3d	216_C_T1_sh_L_ND_01.c3d	216_C_T1_sh_L_ND_01.c3d	216_C_T1_sh_L_ND_01.c3d	216_C_T1_sh_L_ND_01.c3d	216_C_T1_sh_L_ND_01.c3d	216_C_T1_sh_L_ND_02.c3d	216_C_T1_sh_L_ND_02.c3d	216_C_T1_sh_L_ND_02.c3d	216_C_T1_sh_L_ND_02.c3d	216_C_T1_sh_L_ND_02.c3d	216_C_T1_sh_L_ND_02.c3d	216_C_T1_sh_L_ND_02.c3d	216_C_T1_sh_L_ND_02.c3d	216_C_T1_sh_L_ND_03.c3d	216_C_T1_sh_L_ND_03.c3d	216_C_T1_sh_L_ND_03.c3d	216_C_T1_sh_L_ND_03.c3d	216_C_T1_sh_L_ND_03.c3d	216_C_T1_sh_L_ND_03.c3d	216_C_T1_sh_L_ND_03.c3d	216_C_T1_sh_L_ND_03.c3d	216_C_T1_sh_L_ND_04.c3d	216_C_T1_sh_L_ND_04.c3d	216_C_T1_sh_L_ND_04.c3d	216_C_T1_sh_L_ND_04.c3d	216_C_T1_sh_L_ND_04.c3d	216_C_T1_sh_L_ND_04.c3d	216_C_T1_sh_L_ND_04.c3d	216_C_T1_sh_L_ND_04.c3d	216_C_T1_sh_L_ND_05.c3d	216_C_T1_sh_L_ND_05.c3d	216_C_T1_sh_L_ND_05.c3d	216_C_T1_sh_L_ND_05.c3d	216_C_T1_sh_L_ND_05.c3d	216_C_T1_sh_L_ND_05.c3d	216_C_T1_sh_L_ND_05.c3d	216_C_T1_sh_L_ND_05.c3d	216_C_T1_sh_L_ND_08.c3d	216_C_T1_sh_L_ND_08.c3d	216_C_T1_sh_L_ND_08.c3d	216_C_T1_sh_L_ND_08.c3d	216_C_T1_sh_L_ND_08.c3d	216_C_T1_sh_L_ND_08.c3d	216_C_T1_sh_L_ND_08.c3d	216_C_T1_sh_L_ND_08.c3d	216_C_T1_sh_L_ND_09.c3d	216_C_T1_sh_L_ND_09.c3d	216_C_T1_sh_L_ND_09.c3d	216_C_T1_sh_L_ND_09.c3d	216_C_T1_sh_L_ND_09.c3d	216_C_T1_sh_L_ND_09.c3d	216_C_T1_sh_L_ND_09.c3d	216_C_T1_sh_L_ND_09.c3d	216_C_T1_sh_L_ND_10.c3d	216_C_T1_sh_L_ND_10.c3d	216_C_T1_sh_L_ND_10.c3d	216_C_T1_sh_L_ND_10.c3d	216_C_T1_sh_L_ND_10.c3d	216_C_T1_sh_L_ND_10.c3d	216_C_T1_sh_L_ND_10.c3d	216_C_T1_sh_L_ND_10.c3d
70	0.168418	0.166012	0.495103	0.407283	0.091918	0.267617	0.300034	0.527520	0.173550	0.263657	0.401837	0.534981	0.131943	0.251247	0.424519	0.559023	0.196379	0.350406	0.265808	0.117197	0.062067	0.105254	0.261255	0.132835	0.310266	0.463354	0.197216	0.228206	0.470619	0.408260	0.276801	0.389500	0.046323	0.123761	0.484906	0.301447	0.342629	0.588797	0.118148	0.419789	0.034420	0.075530	0.432352	0.372766	0.084008	0.080482	0.243455	0.124885	0.060897	0.126186	0.675830	0.359240	0.096569	0.413939	0.107117	0.148556	0.176725	0.204049	0.411463	0.243673	0.083561	0.492056	0.073147	0.148506
71	0.183527	0.160943	0.418410	0.462331	0.091195	0.250286	0.301136	0.581525	0.286311	0.279882	0.395141	0.585841	0.109000	0.354397	0.430938	0.560220	0.191370	0.322688	0.255404	0.118133	0.053781	0.122292	0.280967	0.132375	0.312701	0.461513	0.210566	0.227817	0.461250	0.352596	0.339060	0.413135	0.069638	0.125708	0.332079	0.283121	0.301240	0.540303	0.114456	0.445020	0.049415	0.099164	0.419444	0.320149	0.084231	0.083921	0.243601	0.131832	0.083828	0.176777	0.679357	0.363202	0.089020	0.302664	0.108556	0.157422	0.153344	0.148035	0.397551	0.257160	0.083213	0.462431	0.073904	0.155618
72	0.202941	0.214069	0.399939	0.553861	0.069744	0.193682	0.290837	0.568122	0.293847	0.270837	0.451132	0.676552	0.127324	0.429420	0.433571	0.521543	0.170430	0.305864	0.229334	0.109134	0.043929	0.165166	0.291705	0.134008	0.330676	0.570273	0.237016	0.245456	0.458842	0.331095	0.360666	0.421716	0.117711	0.109197	0.302341	0.256829	0.284235	0.534845	0.106044	0.517363	0.059273	0.119188	0.416713	0.306584	0.084245	0.079840	0.232731	0.146827	0.085358	0.181124	0.628561	0.314745	0.091344	0.286281	0.109380	0.207945	0.128092	0.091746	0.349805	0.241066	0.089469	0.471556	0.098934	0.156272
73	0.255222	0.223534	0.500217	0.611015	0.061674	0.109002	0.260688	0.540243	0.291294	0.281260	0.508604	0.681155	0.186777	0.443615	0.445568	0.346694	0.166881	0.289363	0.186677	0.077860	0.035759	0.166803	0.300112	0.132255	0.331387	0.573946	0.249354	0.265024	0.458632	0.337473	0.347160	0.462798	0.136558	0.085758	0.249280	0.250533	0.183944	0.539502	0.150956	0.541902	0.101794	0.123669	0.400920	0.308091	0.084360	0.078191	0.209887	0.145591	0.085579	0.202699	0.623208	0.272933	0.096653	0.256924	0.115251	0.214486	0.101758	0.098354	0.344909	0.282498	0.119258	0.463265	0.119634	0.157244
74	0.292360	0.315227	0.489694	0.622635	0.040532	0.110734	0.247895	0.534157	0.276082	0.277540	0.508745	0.663567	0.293176	0.483422	0.500975	0.316988	0.146030	0.233585	0.150558	0.086722	0.038526	0.167608	0.310637	0.123778	0.317575	0.524358	0.251327	0.265710	0.458480	0.333395	0.317556	0.455018	0.150961	0.079948	0.226041	0.184301	0.173876	0.427864	0.153820	0.563849	0.145138	0.133142	0.331153	0.321821	0.083113	0.074907	0.160355	0.199870	0.082626	0.207708	0.644805	0.294956	0.107964	0.254274	0.116927	0.232316	0.067364	0.103632	0.349454	0.263705	0.146641	0.474718	0.119925	0.160492
75	0.310587	0.371370	0.535012	0.607787	0.040769	0.085196	0.233811	0.490545	0.264574	0.219449	0.490994	0.556369	0.315283	0.575592	0.471875	0.300698	0.094545	0.141260	0.156231	0.103197	0.042456	0.166582	0.309860	0.094703	0.229038	0.520755	0.199641	0.162323	0.375432	0.238536	0.297734	0.453299	0.152050	0.081348	0.160475	0.152535	0.205608	0.319818	0.159659	0.583407	0.148185	0.131579	0.245928	0.244568	0.070483	0.074904	0.150698	0.407933	0.092616	0.228952	0.622915	0.347206	0.120818	0.256144	0.113497	0.266569	0.060721	0.143615	0.377893	0.309347	0.150037	0.497959	0.119580	0.172871
76	0.342687	0.397555	0.536024	0.593006	0.050165	0.085150	0.238962	0.436983	0.250155	0.196190	0.395354	0.476004	0.328270	0.616816	0.505664	0.272706	0.055611	0.121119	0.158575	0.164839	0.062676	0.168210	0.288842	0.090527	0.193594	0.522359	0.219550	0.197071	0.309005	0.156223	0.300096	0.440925	0.161853	0.074309	0.140077	0.145416	0.190517	0.220422	0.164239	0.588502	0.226065	0.127841	0.172617	0.205718	0.061159	0.052913	0.153645	0.429748	0.132540	0.246423	0.628432	0.351108	0.155981	0.255826	0.109270	0.281418	0.064298	0.154304	0.313790	0.308924	0.192681	0.448961	0.137532	0.185308
77	0.411955	0.419696	0.637949	0.472592	0.090468	0.079940	0.246419	0.437283	0.121041	0.140569	0.410372	0.439545	0.413507	0.643872	0.519049	0.266532	0.063545	0.117704	0.177949	0.220566	0.067044	0.168161	0.383927	0.083039	0.191006	0.512613	0.238259	0.247213	0.158259	0.139810	0.295707	0.434159	0.176629	0.095120	0.144592	0.143976	0.211579	0.214936	0.172554	0.589481	0.251155	0.126721	0.153302	0.189806	0.074692	0.064229	0.155574	0.434501	0.134920	0.245896	0.616069	0.359985	0.164836	0.251569	0.105596	0.291680	0.076898	0.155788	0.345739	0.324099	0.207951	0.400490	0.147882	0.191540
78	0.417522	0.417520	0.672231	0.496082	0.139284	0.094278	0.285318	0.442445	0.063429	0.256202	0.343122	0.286953	0.438851	0.649102	0.506473	0.246605	0.070186	0.119953	0.226323	0.261936	0.066696	0.158384	0.414042	0.089745	0.139313	0.354037	0.204656	0.224364	0.071365	0.122019	0.263732	0.401925	0.263693	0.233018	0.151815	0.154275	0.247328	0.208176	0.186114	0.596926	0.250123	0.123028	0.166075	0.198299	0.107206	0.090177	0.191935	0.496672	0.151063	0.226816	0.598507	0.338801	0.166679	0.246018	0.101286	0.293726	0.094982	0.162003	0.388721	0.344696	0.202081	0.339843	0.161846	0.205973
79	0.425230	0.402124	0.638333	0.365442	0.167027	0.097462	0.273427	0.452134	0.125732	0.279920	0.207596	0.191794	0.440905	0.648021	0.479526	0.196970	0.069846	0.113129	0.276784	0.325634	0.064833	0.073833	0.428741	0.094153	0.110571	0.303176	0.223789	0.212949	0.056346	0.120210	0.262709	0.371166	0.358795	0.256407	0.150190	0.153617	0.254718	0.207302	0.182622	0.597435	0.252838	0.104633	0.182504	0.217929	0.181313	0.090095	0.203803	0.508265	0.197344	0.223574	0.602197	0.361551	0.170942	0.225093	0.098021	0.309210	0.247433	0.200225	0.378787	0.344646	0.200805	0.315465	0.195959	0.199800
80	0.392975	0.389697	0.578070	0.284817	0.190701	0.095469	0.324511	0.426359	0.147440	0.377771	0.179998	0.181353	0.440192	0.642171	0.460135	0.167466	0.065517	0.084886	0.291152	0.358381	0.072293	0.064997	0.418779	0.087239	0.112224	0.202699	0.247120	0.261160	0.064564	0.118404	0.212619	0.335727	0.385183	0.268028	0.140421	0.111524	0.284470	0.193408	0.181946	0.547167	0.260441	0.107001	0.181468	0.225437	0.266908	0.094473	0.204452	0.509957	0.200344	0.227225	0.579482	0.386045	0.168703	0.154421	0.089982	0.316145	0.370186	0.228221	0.392641	0.346715	0.200883	0.316877	0.225058	0.192862
81	0.353188	0.295576	0.571023	0.313888	0.199735	0.092238	0.345335	0.397167	0.165332	0.407128	0.192718	0.194714	0.439949	0.613307	0.459418	0.153712	0.089964	0.105798	0.309375	0.366975	0.071199	0.071030	0.417730	0.086185	0.105768	0.173655	0.258664	0.263819	0.060793	0.102709	0.120434	0.315905	0.393895	0.273700	0.102601	0.075822	0.291827	0.196287	0.175898	0.434329	0.249347	0.095008	0.173586	0.212568	0.288075	0.100323	0.206308	0.512837	0.204047	0.209787	0.506683	0.382128	0.166899	0.151903	0.086692	0.317400	0.396299	0.233732	0.397105	0.399800	0.216824	0.289396	0.247721	0.192665
82	0.329467	0.243955	0.627541	0.328712	0.248376	0.092258	0.372110	0.317760	0.165700	0.406861	0.295700	0.199425	0.437051	0.554530	0.463517	0.161123	0.113851	0.149741	0.310083	0.404192	0.068203	0.088003	0.410971	0.089835	0.058251	0.146327	0.250504	0.225982	0.061884	0.069716	0.107316	0.298089	0.413864	0.281664	0.134722	0.183168	0.291706	0.196726	0.172837	0.406948	0.253487	0.095930	0.187181	0.239304	0.292419	0.100478	0.163336	0.416691	0.203627	0.196106	0.447104	0.297465	0.167556	0.147480	0.084094	0.348204	0.397272	0.244846	0.462111	0.486467	0.221608	0.302582	0.254170	0.227705
83	0.262684	0.172179	0.593629	0.329021	0.256367	0.098868	0.401404	0.310368	0.165614	0.407885	0.278797	0.184368	0.428353	0.499215	0.459756	0.162255	0.151768	0.171016	0.320493	0.404092	0.067264	0.093977	0.407757	0.090228	0.057522	0.145020	0.229793	0.191707	0.062479	0.053065	0.092865	0.193577	0.407335	0.297849	0.178292	0.201099	0.291843	0.196843	0.191853	0.320277	0.197119	0.092986	0.200531	0.246164	0.294125	0.103389	0.150759	0.355734	0.208706	0.158239	0.472755	0.267594	0.168823	0.149644	0.092614	0.428725	0.400339	0.275854	0.610226	0.576718	0.220387	0.337376	0.248011	0.292617
84	0.185527	0.130666	0.459797	0.293700	0.258517	0.099443	0.415484	0.319762	0.164969	0.350572	0.349701	0.158487	0.403722	0.488359	0.442336	0.167309	0.244441	0.253982	0.349955	0.407268	0.061493	0.090862	0.285431	0.173834	0.059208	0.155522	0.240895	0.245505	0.060590	0.043745	0.090332	0.147309	0.378083	0.340582	0.229702	0.198272	0.287413	0.175107	0.182206	0.285259	0.161323	0.090700	0.179988	0.244520	0.290793	0.109568	0.145237	0.342878	0.196838	0.144532	0.392408	0.264429	0.181911	0.153473	0.138290	0.442730	0.435901	0.310121	0.623357	0.566536	0.208121	0.331087	0.237743	0.308657
85	0.129409	0.100168	0.428452	0.244549	0.259814	0.099087	0.416224	0.325849	0.134087	0.322222	0.469647	0.205928	0.334900	0.445378	0.330643	0.162672	0.243417	0.258665	0.317438	0.387722	0.076267	0.092922	0.248668	0.214275	0.055033	0.160355	0.228292	0.231989	0.059501	0.035515	0.080011	0.072941	0.285421	0.315129	0.260045	0.201778	0.268675	0.127623	0.190854	0.229401	0.166125	0.072858	0.179128	0.238978	0.288824	0.088753	0.133897	0.280176	0.201989	0.160785	0.381179	0.264311	0.182906	0.157404	0.153593	0.443491	0.441141	0.317008	0.619342	0.620895	0.185534	0.335065	0.245953	0.308706
86	0.105419	0.078351	0.511638	0.250343	0.260421	0.097097	0.416095	0.324818	0.084746	0.211714	0.525380	0.246477	0.314334	0.317143	0.370753	0.151820	0.246177	0.259188	0.309713	0.343080	0.087581	0.095498	0.155179	0.295244	0.052115	0.125458	0.213637	0.185941	0.059472	0.034854	0.057595	0.064992	0.211375	0.306413	0.262012	0.207394	0.239632	0.112123	0.245720	0.182447	0.158990	0.063606	0.166979	0.229158	0.259912	0.101265	0.075425	0.209573	0.218699	0.159068	0.391413	0.305766	0.173727	0.159270	0.153285	0.442104	0.441132	0.342860	0.599485	0.614368	0.190158	0.311930	0.261226	0.317571
87	0.071673	0.076114	0.549987	0.222955	0.256682	0.096213	0.405983	0.341136	0.029884	0.106764	0.566857	0.265153	0.302931	0.229483	0.386711	0.177457	0.256458	0.262471	0.334371	0.318462	0.141606	0.089581	0.147495	0.306444	0.049434	0.098853	0.196963	0.199703	0.059423	0.038177	0.056765	0.062618	0.190376	0.301755	0.258079	0.208665	0.227191	0.103414	0.293685	0.170179	0.124515	0.050438	0.190356	0.229845	0.238753	0.108854	0.073526	0.190246	0.210771	0.168899	0.395157	0.261146	0.151768	0.158679	0.156719	0.447871	0.439993	0.340150	0.626836	0.613428	0.186097	0.314358	0.262257	0.344975
88	0.073799	0.073048	0.661497	0.184139	0.240572	0.088025	0.400256	0.309939	0.028909	0.107279	0.547823	0.301248	0.158850	0.136780	0.399235	0.176412	0.269376	0.274598	0.328068	0.347840	0.146515	0.111263	0.190852	0.314447	0.046889	0.089712	0.184419	0.219243	0.054072	0.040033	0.056623	0.065939	0.197720	0.365410	0.243904	0.134123	0.199694	0.099398	0.296943	0.167681	0.096223	0.060764	0.206375	0.242221	0.177845	0.152939	0.071409	0.189277	0.239283	0.176714	0.410798	0.257107	0.135664	0.148427	0.161873	0.443183	0.401339	0.322816	0.637769	0.609157	0.152546	0.322706	0.255044	0.344438
89	0.061036	0.075795	0.686447	0.157760	0.215482	0.073711	0.352580	0.238454	0.025425	0.101800	0.543143	0.341801	0.067510	0.112858	0.404126	0.183590	0.300961	0.356349	0.320141	0.324580	0.193959	0.270011	0.193740	0.316611	0.047936	0.098727	0.197174	0.208367	0.037583	0.052197	0.059711	0.076331	0.247096	0.425950	0.220162	0.156975	0.155122	0.106900	0.290340	0.137284	0.081002	0.063804	0.207537	0.206306	0.169920	0.180789	0.091159	0.169230	0.260471	0.186635	0.424971	0.268220	0.129768	0.126574	0.182961	0.457425	0.279866	0.300530	0.624254	0.596316	0.159776	0.323936	0.272678	0.334825
90	0.104327	0.090173	0.682398	0.207285	0.194044	0.072094	0.337703	0.237833	0.024321	0.103873	0.513540	0.348778	0.054628	0.111090	0.397693	0.180170	0.324269	0.366853	0.309216	0.315920	0.252172	0.321958	0.196856	0.332422	0.043475	0.078740	0.217267	0.157439	0.038384	0.090867	0.053112	0.081120	0.261784	0.393624	0.260953	0.314614	0.141012	0.093223	0.293788	0.139648	0.071645	0.096090	0.195295	0.188916	0.238361	0.194181	0.089532	0.142471	0.262110	0.185161	0.359714	0.306422	0.124253	0.118372	0.200036	0.467895	0.259729	0.300923	0.632864	0.549782	0.160528	0.326516	0.270049	0.329290
91	0.105472	0.089339	0.678924	0.273777	0.179438	0.072239	0.289735	0.253207	0.025784	0.082889	0.399759	0.312459	0.093952	0.111980	0.406946	0.175747	0.376248	0.419844	0.522535	0.330224	0.307963	0.339839	0.203045	0.331786	0.040889	0.076015	0.276911	0.178271	0.045616	0.135605	0.052843	0.078480	0.267917	0.412030	0.263946	0.318416	0.062781	0.077215	0.296166	0.146981	0.065249	0.100999	0.199288	0.229471	0.243841	0.192242	0.103158	0.127184	0.264109	0.196794	0.359328	0.403214	0.122596	0.116335	0.200902	0.460000	0.259864	0.277249	0.586902	0.447152	0.161981	0.329601	0.249176	0.333733
92	0.105264	0.093406	0.672763	0.298322	0.152800	0.073911	0.308040	0.263344	0.045592	0.091579	0.340381	0.292793	0.121136	0.104894	0.470982	0.220788	0.383266	0.436330	0.569295	0.333728	0.327081	0.350743	0.208534	0.290831	0.036104	0.083496	0.311415	0.208055	0.041683	0.145686	0.051036	0.071769	0.267621	0.412132	0.266599	0.324094	0.049648	0.073318	0.298284	0.139821	0.046687	0.103497	0.274455	0.402726	0.249060	0.190272	0.098266	0.114789	0.270468	0.195558	0.345631	0.413340	0.119050	0.112133	0.204641	0.466353	0.244102	0.230329	0.425998	0.364316	0.146845	0.330007	0.218980	0.334535
93	0.109388	0.104838	0.652544	0.297752	0.073450	0.073566	0.267482	0.262142	0.045381	0.097026	0.282875	0.294076	0.127871	0.101824	0.466165	0.242210	0.382774	0.453726	0.592776	0.331581	0.596421	0.394986	0.200671	0.229316	0.049975	0.079051	0.515084	0.207777	0.039803	0.148240	0.101397	0.071389	0.266149	0.411627	0.292146	0.323602	0.053228	0.071527	0.299070	0.139476	0.045616	0.109183	0.314476	0.455503	0.249737	0.286648	0.091930	0.114360	0.292614	0.181432	0.347309	0.424235	0.116736	0.111863	0.211359	0.455830	0.185703	0.167286	0.467873	0.332907	0.132785	0.306183	0.211046	0.319664
94	0.115532	0.122152	0.640986	0.326886	0.054410	0.072045	0.225928	0.245906	0.047661	0.098125	0.389411	0.300719	0.135185	0.091491	0.480797	0.336089	0.377209	0.452838	0.646109	0.331084	0.666783	0.430057	0.180359	0.168558	0.050361	0.085103	0.538715	0.188388	0.045005	0.150759	0.107227	0.072181	0.234521	0.368545	0.295041	0.336505	0.055377	0.074721	0.282871	0.138493	0.054100	0.130055	0.315353	0.476456	0.277705	0.547393	0.091281	0.117740	0.250783	0.208146	0.389436	0.401140	0.116030	0.109482	0.366629	0.364191	0.201708	0.163342	0.473646	0.233309	0.132430	0.234166	0.210492	0.257925
95	0.113300	0.124466	0.466059	0.380148	0.050027	0.068001	0.208759	0.240178	0.063004	0.091981	0.414252	0.251384	0.150202	0.096219	0.516818	0.357515	0.365645	0.440917	0.652140	0.276536	0.679766	0.434023	0.148710	0.149734	0.052455	0.094744	0.611032	0.210026	0.100120	0.157789	0.114584	0.071973	0.163821	0.263058	0.287561	0.332294	0.056084	0.077903	0.270999	0.134158	0.062677	0.144524	0.338268	0.501898	0.278211	0.553919	0.087816	0.107767	0.255920	0.192306	0.363080	0.428393	0.088184	0.101971	0.415910	0.311242	0.300358	0.254253	0.452000	0.268087	0.132016	0.205045	0.207959	0.228172
96	0.122975	0.120207	0.422166	0.381642	0.043315	0.061663	0.214606	0.231349	0.135442	0.100615	0.408906	0.242298	0.173222	0.101165	0.534720	0.363784	0.319858	0.385206	0.716124	0.275480	0.692016	0.412767	0.120523	0.133636	0.182686	0.234320	0.632660	0.256348	0.126001	0.168545	0.121599	0.068523	0.095695	0.178705	0.248806	0.184709	0.055366	0.077398	0.261220	0.129508	0.063820	0.147092	0.335214	0.515848	0.297382	0.563756	0.071693	0.099852	0.230461	0.179385	0.348521	0.402122	0.066442	0.096052	0.407450	0.306573	0.359992	0.299349	0.401878	0.340738	0.130963	0.192478	0.199736	0.227079
97	0.086289	0.113239	0.463138	0.342093	0.041476	0.064130	0.217305	0.228937	0.217197	0.113798	0.423631	0.266096	0.174047	0.101177	0.485284	0.370997	0.286491	0.398131	0.740614	0.256062	0.677390	0.311409	0.118023	0.152579	0.341376	0.442345	0.616899	0.259018	0.136228	0.169596	0.126735	0.079082	0.032397	0.070090	0.273389	0.180784	0.053969	0.079193	0.185423	0.119060	0.062526	0.138319	0.331785	0.509377	0.278317	0.595345	0.111977	0.057321	0.213488	0.173593	0.358909	0.434415	0.051448	0.089452	0.417566	0.278473	0.376248	0.317240	0.390822	0.369115	0.119429	0.157837	0.180720	0.210854
98	0.088050	0.117212	0.539051	0.294849	0.041868	0.066823	0.217040	0.193813	0.234106	0.107405	0.419202	0.291980	0.171529	0.100233	0.438265	0.361245	0.200077	0.372874	0.562971	0.212210	0.655921	0.323577	0.133530	0.116899	0.378656	0.546096	0.599327	0.225801	0.136390	0.168589	0.126277	0.072871	0.031884	0.081225	0.264374	0.165838	0.054029	0.080906	0.114199	0.114795	0.056959	0.133532	0.327086	0.494060	0.253418	0.614266	0.113945	0.065675	0.201360	0.174356	0.508984	0.401540	0.046476	0.086960	0.453817	0.243799	0.389448	0.322494	0.391575	0.372972	0.074063	0.137142	0.166309	0.155120
99	0.098479	0.127195	0.563783	0.293783	0.041265	0.066192	0.213254	0.188160	0.270346	0.112206	0.462102	0.370894	0.170763	0.099171	0.411746	0.375445	0.236649	0.387031	0.576418	0.207426	0.642857	0.341606	0.120762	0.111478	0.562340	0.622839	0.439796	0.257001	0.136251	0.155531	0.126307	0.069681	0.076270	0.078684	0.241184	0.166253	0.050490	0.081789	0.098567	0.113167	0.067733	0.131693	0.265354	0.370914	0.265465	0.623911	0.122417	0.070036	0.188301	0.203434	0.560442	0.404290	0.043429	0.087129	0.473932	0.230374	0.422291	0.324148	0.379203	0.419058	0.070139	0.110576	0.166599	0.127300
100	0.095375	0.115355	0.528846	0.285650	0.041169	0.065949	0.209346	0.187704	0.345605	0.135540	0.373129	0.352424	0.170782	0.098356	0.403909	0.374564	0.293524	0.425879	0.548861	0.206944	0.616420	0.326874	0.120934	0.110061	0.584983	0.632720	0.463090	0.327971	0.134479	0.136415	0.129574	0.067816	0.086548	0.063646	0.232429	0.143779	0.041584	0.077304	0.098515	0.112766	0.088560	0.129981	0.225667	0.337082	0.265324	0.623448	0.146076	0.085701	0.169367	0.321821	0.555846	0.399716	0.044043	0.080036	0.475731	0.191339	0.425158	0.351694	0.346019	0.418111	0.037974	0.087308	0.148212	0.125741
101	0.125549	0.105884	0.517373	0.296173	0.041141	0.065540	0.218123	0.166104	0.367218	0.185408	0.324597	0.413144	0.169187	0.098350	0.399335	0.374052	0.295904	0.434360	0.459111	0.227899	0.348271	0.268781	0.118354	0.110359	0.589082	0.635865	0.339242	0.311091	0.133475	0.102123	0.140380	0.072913	0.096338	0.065001	0.233668	0.117021	0.038736	0.076413	0.091809	0.099424	0.100283	0.107160	0.221379	0.317402	0.245198	0.457557	0.161596	0.108759	0.167324	0.357130	0.539517	0.432133	0.037248	0.059183	0.469899	0.125531	0.441554	0.423063	0.331632	0.417492	0.035301	0.081934	0.087168	0.117465
