	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d
51	0.279900	0.252788	0.150584	0.116896	0.123509	0.142903	0.209747	0.136172	0.107777	0.071260	0.333368	0.175317	0.133869	0.045639	0.303727	0.261305	0.273289	0.170926	0.258938	0.185311	0.270247	0.167813	0.254227	0.415151	0.234762	0.133143	0.330791	0.303316	0.297136	0.548391	0.206843	0.223314	0.229104	0.510687	0.684587	0.242107	0.190749	0.294093	0.116035	0.079975	0.181874	0.212909	0.192779	0.404154	0.051743	0.055173	0.158614	0.225261	0.369277	0.199129	0.368754	0.203752	0.184560	0.384368	0.294088	0.164012	0.276217	0.548698	0.662551	0.303395	0.137889	0.289786	0.273939	0.132463	0.382675	0.391514	0.162138	0.172913	0.154745	0.153502	0.325403	0.302294	0.341573	0.414067	0.667306	0.533912	0.077892	0.224245	0.176999	0.228393
52	0.277673	0.261624	0.184258	0.124349	0.128664	0.167999	0.220508	0.190529	0.155293	0.073243	0.307520	0.174670	0.138470	0.045283	0.279741	0.255172	0.164920	0.157560	0.289210	0.286158	0.275418	0.159793	0.284159	0.428753	0.261179	0.204497	0.307420	0.223714	0.302582	0.587798	0.200535	0.210761	0.280734	0.525127	0.842991	0.293276	0.207639	0.305955	0.123799	0.083649	0.172104	0.117035	0.197439	0.530905	0.045754	0.053041	0.148382	0.200149	0.366568	0.179550	0.495856	0.172701	0.162803	0.301703	0.295326	0.181037	0.405942	0.591682	0.660180	0.308850	0.144762	0.277687	0.323653	0.144363	0.354786	0.416893	0.142035	0.125404	0.152548	0.167139	0.344297	0.307595	0.356978	0.391918	0.637729	0.536856	0.078833	0.226945	0.170714	0.220998
53	0.377743	0.258121	0.206981	0.147259	0.131162	0.180780	0.214469	0.196733	0.155328	0.067626	0.272944	0.168069	0.156745	0.045109	0.284499	0.248780	0.132261	0.124388	0.378029	0.293345	0.273368	0.151190	0.287209	0.433627	0.288164	0.233808	0.238680	0.169976	0.300778	0.598860	0.129477	0.194253	0.317627	0.579502	0.939550	0.303333	0.224632	0.323968	0.128337	0.084945	0.221099	0.128995	0.269626	0.559565	0.036595	0.043741	0.144412	0.181706	0.353255	0.172690	0.531573	0.169146	0.162938	0.265583	0.336161	0.183528	0.436237	0.615191	0.652418	0.325051	0.146862	0.268817	0.366335	0.157738	0.291112	0.446179	0.139908	0.073458	0.150393	0.167127	0.339169	0.300278	0.363781	0.377680	0.604938	0.537021	0.078170	0.212158	0.174278	0.251219
54	0.329369	0.372187	0.189838	0.149304	0.134135	0.176145	0.177674	0.202248	0.160359	0.062360	0.224269	0.125339	0.172155	0.053598	0.283550	0.246199	0.131107	0.125434	0.410210	0.294358	0.282136	0.144897	0.274390	0.433339	0.299316	0.297617	0.088109	0.080815	0.297866	0.608055	0.096081	0.147271	0.325990	0.594444	0.991947	0.310629	0.230176	0.354364	0.150841	0.097169	0.231996	0.150148	0.264758	0.562033	0.033424	0.035270	0.145723	0.184333	0.339184	0.167738	0.521010	0.189718	0.166312	0.221337	0.380415	0.189071	0.449113	0.619902	0.595512	0.332375	0.170477	0.241964	0.383869	0.181004	0.252060	0.468591	0.125556	0.053380	0.140718	0.169739	0.337572	0.299678	0.365467	0.438107	0.579229	0.511639	0.082178	0.200435	0.170121	0.285991
55	0.326830	0.397783	0.163823	0.137514	0.120221	0.169919	0.176361	0.285571	0.218763	0.080651	0.197490	0.078383	0.183518	0.063396	0.282748	0.248678	0.143092	0.122516	0.494234	0.297860	0.348445	0.143085	0.281796	0.437068	0.300586	0.372978	0.058639	0.084108	0.288318	0.606292	0.097123	0.132661	0.327733	0.602015	1.016057	0.316346	0.276571	0.356795	0.149751	0.125018	0.230352	0.155205	0.262013	0.496880	0.049204	0.031497	0.140697	0.195533	0.318256	0.162378	0.480231	0.237939	0.142268	0.136234	0.386952	0.190012	0.462608	0.680920	0.574336	0.334943	0.196695	0.233054	0.388718	0.178789	0.240940	0.499659	0.106378	0.177467	0.143184	0.164882	0.329599	0.294642	0.352024	0.438818	0.444007	0.476348	0.095790	0.201444	0.166581	0.309087
56	0.345002	0.441550	0.162411	0.119962	0.104741	0.167743	0.173884	0.297842	0.229723	0.166513	0.072653	0.066344	0.186952	0.066715	0.253447	0.237274	0.165188	0.117526	0.550357	0.326759	0.366755	0.142812	0.320679	0.424056	0.330792	0.392719	0.102934	0.089079	0.292485	0.606046	0.124942	0.126208	0.323272	0.586573	1.019586	0.346810	0.311208	0.362400	0.156913	0.127884	0.231936	0.164723	0.266442	0.476468	0.061808	0.033865	0.140484	0.203565	0.269448	0.163971	0.485370	0.403377	0.127739	0.126954	0.395517	0.190518	0.504365	0.740086	0.543823	0.334516	0.195996	0.216314	0.390129	0.176763	0.237417	0.496744	0.092882	0.247096	0.137596	0.162955	0.329936	0.286212	0.359369	0.415977	0.290423	0.473313	0.116410	0.206888	0.164711	0.315588
57	0.374900	0.430276	0.178968	0.112387	0.102953	0.166532	0.171573	0.298242	0.237102	0.202634	0.145424	0.122179	0.187227	0.066886	0.239950	0.222445	0.280709	0.161242	0.550020	0.354089	0.367707	0.135318	0.323929	0.405616	0.304077	0.388588	0.145746	0.131834	0.300020	0.531275	0.103569	0.212769	0.335134	0.590992	1.006215	0.380076	0.341814	0.370027	0.169226	0.146853	0.230895	0.214095	0.264084	0.441996	0.063494	0.035489	0.145256	0.199630	0.229873	0.164491	0.492986	0.430295	0.122759	0.122913	0.421069	0.193447	0.505797	0.674093	0.426836	0.324291	0.191956	0.183257	0.387357	0.176592	0.224950	0.464796	0.095955	0.299353	0.118683	0.158662	0.323835	0.283320	0.370318	0.397165	0.170040	0.469873	0.133855	0.212413	0.148080	0.316317
58	0.297629	0.432958	0.163474	0.080234	0.100503	0.154485	0.179058	0.305982	0.243305	0.216820	0.368236	0.270259	0.177009	0.063488	0.236473	0.207226	0.442587	0.178344	0.541224	0.356160	0.363761	0.119155	0.319406	0.401390	0.268915	0.341834	0.159591	0.146010	0.216145	0.422180	0.281279	0.322965	0.346977	0.574371	0.977591	0.372737	0.352365	0.370780	0.186252	0.172357	0.234026	0.243801	0.260025	0.433094	0.062550	0.034811	0.154185	0.191883	0.236765	0.175564	0.507201	0.449782	0.118293	0.117926	0.437963	0.215883	0.491386	0.686350	0.299034	0.213022	0.207838	0.182534	0.392324	0.176940	0.183011	0.412079	0.090800	0.497012	0.109457	0.157684	0.283999	0.268222	0.365508	0.441009	0.119454	0.349720	0.142596	0.215009	0.143196	0.314438
59	0.249300	0.304635	0.183320	0.077437	0.075738	0.116196	0.183987	0.270314	0.211497	0.239410	0.437636	0.348799	0.169999	0.058800	0.226692	0.199667	0.493401	0.335522	0.523650	0.281936	0.358988	0.101450	0.332862	0.402309	0.243127	0.330074	0.328883	0.146903	0.201465	0.370892	0.356260	0.332621	0.329536	0.563235	1.000805	0.351716	0.361531	0.355179	0.186488	0.178735	0.258132	0.242643	0.256766	0.272591	0.062595	0.034670	0.156720	0.194841	0.224317	0.192060	0.512653	0.473166	0.114500	0.118552	0.425811	0.238054	0.489521	0.660347	0.236269	0.179031	0.231141	0.149352	0.412097	0.179286	0.175743	0.389196	0.135364	0.614653	0.106950	0.149461	0.316844	0.283329	0.355302	0.559005	0.103933	0.160912	0.146481	0.215105	0.133944	0.311237
60	0.238107	0.285168	0.208173	0.085144	0.069522	0.093677	0.139104	0.263147	0.176975	0.228352	0.512256	0.352581	0.181452	0.060313	0.185996	0.171266	0.502669	0.416849	0.473497	0.264318	0.352349	0.096830	0.339407	0.345396	0.238312	0.275445	0.354624	0.164805	0.187640	0.241447	0.373181	0.344692	0.299989	0.515370	0.979958	0.372375	0.386289	0.330303	0.183487	0.184835	0.235559	0.260444	0.193904	0.174239	0.062114	0.034776	0.135653	0.177271	0.277457	0.221677	0.519345	0.495539	0.118701	0.114667	0.434769	0.234214	0.484502	0.663790	0.209898	0.179529	0.229057	0.129871	0.396626	0.200374	0.168291	0.365741	0.155740	0.638139	0.093487	0.128207	0.391884	0.278046	0.310009	0.572676	0.105149	0.134040	0.146204	0.199807	0.117861	0.307502
61	0.208618	0.195765	0.215063	0.085176	0.084765	0.117221	0.139705	0.258113	0.175382	0.180103	0.529094	0.359667	0.187271	0.066221	0.153149	0.128988	0.495243	0.440476	0.426912	0.257172	0.334828	0.082283	0.337980	0.238207	0.161950	0.153172	0.411782	0.188559	0.201771	0.220045	0.424628	0.359770	0.301502	0.513700	0.934241	0.406273	0.389614	0.332155	0.186714	0.191182	0.287075	0.270546	0.157010	0.101408	0.063990	0.036900	0.140019	0.144321	0.363232	0.258680	0.522466	0.496359	0.120333	0.115776	0.489645	0.218388	0.417325	0.654181	0.217594	0.197486	0.225171	0.125775	0.393614	0.207360	0.166073	0.318457	0.191261	0.792317	0.084069	0.117682	0.416053	0.260337	0.281677	0.614613	0.139806	0.117044	0.144196	0.162028	0.134684	0.298471
62	0.169551	0.215623	0.188688	0.087097	0.096862	0.133513	0.141548	0.161807	0.171027	0.157504	0.512323	0.363301	0.175076	0.066930	0.139137	0.128183	0.504173	0.451186	0.277118	0.251619	0.302577	0.088793	0.337035	0.231427	0.157250	0.147565	0.478313	0.182025	0.202527	0.159719	0.476457	0.387946	0.307230	0.492143	0.912698	0.429719	0.390183	0.329297	0.196540	0.195950	0.294151	0.271156	0.155105	0.133284	0.065434	0.037124	0.132485	0.175705	0.371072	0.260579	0.552348	0.499455	0.126247	0.110735	0.509743	0.235532	0.356372	0.605039	0.191726	0.246022	0.225934	0.100207	0.390791	0.201014	0.157215	0.258944	0.211378	0.957790	0.071987	0.106856	0.423665	0.257945	0.275369	0.574998	0.269840	0.262588	0.134277	0.135420	0.144014	0.282887
63	0.178646	0.233198	0.264893	0.105205	0.144207	0.133767	0.133990	0.125253	0.175440	0.125811	0.440196	0.246292	0.168485	0.063131	0.139117	0.124453	0.502659	0.557391	0.118170	0.205622	0.268129	0.173597	0.325761	0.230715	0.159787	0.147631	0.485778	0.138701	0.227411	0.155596	0.496906	0.403160	0.290322	0.466104	0.779314	0.412537	0.377045	0.328351	0.214438	0.199060	0.298819	0.277481	0.142537	0.172340	0.067328	0.033950	0.132621	0.187415	0.367028	0.259278	0.552731	0.542498	0.134416	0.089305	0.514976	0.240129	0.380866	0.599004	0.212033	0.260083	0.232093	0.099137	0.380367	0.192737	0.141305	0.206625	0.228852	1.032643	0.079033	0.102751	0.405704	0.241833	0.259845	0.567123	0.320251	0.325033	0.133025	0.110068	0.140163	0.262950
64	0.177045	0.232031	0.283639	0.115349	0.245297	0.139236	0.111694	0.116056	0.206974	0.147391	0.341889	0.324176	0.178398	0.053204	0.172831	0.102422	0.521402	0.549060	0.106319	0.152034	0.265527	0.218245	0.300220	0.202232	0.157763	0.122832	0.476882	0.640482	0.219088	0.149974	0.499931	0.411213	0.276352	0.428710	0.646057	0.420768	0.362826	0.326611	0.240904	0.212460	0.300507	0.266007	0.148258	0.206824	0.072468	0.079685	0.144831	0.181309	0.383359	0.260701	0.445144	0.625206	0.141255	0.093421	0.519237	0.221314	0.357278	0.595408	0.264487	0.271275	0.228814	0.092412	0.363250	0.185353	0.211332	0.227420	0.234502	1.026316	0.091093	0.072626	0.438129	0.221509	0.322618	0.571156	0.344472	0.330768	0.139100	0.117212	0.134286	0.262099
65	0.225086	0.290782	0.313455	0.107279	0.278253	0.180380	0.097373	0.076848	0.210108	0.164923	0.241913	0.320108	0.173738	0.044726	0.198518	0.096377	0.451504	0.545343	0.101412	0.120241	0.262135	0.261686	0.286536	0.193106	0.142754	0.121242	0.391169	0.827798	0.210413	0.163588	0.498703	0.405553	0.284312	0.509898	0.561967	0.438962	0.407913	0.315946	0.254285	0.224603	0.327379	0.331405	0.158747	0.198604	0.071381	0.128216	0.150653	0.176953	0.396631	0.260068	0.420843	0.682720	0.145267	0.095136	0.521906	0.206901	0.344012	0.365333	0.268335	0.268453	0.225434	0.076784	0.319870	0.175693	0.301957	0.358823	0.229321	1.016533	0.086473	0.066879	0.489771	0.222467	0.368221	0.586808	0.358856	0.406664	0.147811	0.128433	0.131412	0.224816
66	0.216988	0.281842	0.307577	0.113134	0.406947	0.195695	0.047768	0.023192	0.161660	0.162630	0.232477	0.315242	0.174805	0.043385	0.197403	0.089039	0.432868	0.459425	0.241543	0.145739	0.233665	0.287782	0.286281	0.189899	0.107010	0.119758	0.390830	0.982897	0.210653	0.209421	0.482745	0.313806	0.312620	0.505386	0.503322	0.449647	0.493667	0.299574	0.257895	0.226777	0.421825	0.469552	0.165308	0.198048	0.085422	0.156163	0.149529	0.176408	0.409890	0.261491	0.425086	0.703879	0.137666	0.093517	0.500085	0.204539	0.324589	0.357672	0.268551	0.267526	0.226743	0.072934	0.269161	0.173913	0.348342	0.432528	0.232567	0.926073	0.084197	0.035652	0.513247	0.220695	0.371759	0.598766	0.482064	0.414939	0.149379	0.129889	0.132221	0.180272
67	0.201792	0.254047	0.323673	0.144776	0.423519	0.300454	0.067986	0.038506	0.162712	0.194657	0.175202	0.310331	0.177208	0.045932	0.197094	0.089228	0.440832	0.443820	0.240395	0.172175	0.112952	0.287842	0.280553	0.177426	0.099999	0.102935	0.262182	1.087379	0.201001	0.225579	0.401486	0.350365	0.315259	0.500951	0.490207	0.441876	0.530798	0.187169	0.247306	0.222747	0.518902	0.784926	0.165169	0.226992	0.091896	0.166793	0.149505	0.181373	0.415802	0.263271	0.424116	0.689959	0.125190	0.092106	0.463299	0.199457	0.326778	0.307725	0.269959	0.267654	0.216304	0.059581	0.242726	0.152464	0.385641	0.490718	0.204405	0.864730	0.084681	0.037954	0.516742	0.224001	0.372496	0.589314	0.601394	0.468029	0.140524	0.122867	0.138636	0.140929
68	0.168955	0.245137	0.304119	0.138618	0.429691	0.332044	0.068125	0.039445	0.190681	0.194275	0.094066	0.264141	0.169084	0.047271	0.193849	0.102734	0.554562	0.428838	0.248810	0.172519	0.075746	0.288092	0.211534	0.163466	0.099378	0.075332	0.184831	1.090788	0.180583	0.226170	0.397104	0.351584	0.311741	0.508555	0.489649	0.408945	0.524200	0.172740	0.237805	0.206299	0.563980	0.882066	0.162146	0.228597	0.092771	0.169703	0.145791	0.179561	0.416162	0.267376	0.408805	0.617076	0.124174	0.127978	0.457506	0.198764	0.342462	0.235349	0.284848	0.276869	0.190278	0.059375	0.248341	0.150476	0.404336	0.507840	0.197624	0.854413	0.090898	0.039246	0.514765	0.240527	0.391108	0.499109	0.656217	0.557266	0.124078	0.110856	0.150071	0.125875
69	0.210053	0.227633	0.300494	0.139996	0.436226	0.330136	0.073817	0.051735	0.340073	0.190959	0.099230	0.152859	0.153498	0.056216	0.187704	0.099983	0.558474	0.418979	0.250361	0.177333	0.081129	0.301611	0.198231	0.163564	0.115682	0.167829	0.158630	1.088417	0.153661	0.229348	0.362042	0.335969	0.304358	0.523710	0.466498	0.408132	0.511240	0.165465	0.228568	0.203793	0.557595	0.898188	0.140346	0.225059	0.093162	0.186379	0.152350	0.179034	0.413063	0.274442	0.422689	0.603175	0.121343	0.151247	0.452229	0.205361	0.374508	0.180498	0.340076	0.301467	0.185892	0.059820	0.268249	0.148478	0.476998	0.525241	0.176890	0.693270	0.094594	0.041140	0.512413	0.244289	0.450476	0.482128	0.673230	0.603823	0.106324	0.100988	0.156377	0.121561
70	0.165450	0.146440	0.296438	0.160619	0.431126	0.383209	0.076465	0.056400	0.343458	0.263473	0.105450	0.244032	0.159893	0.063476	0.167999	0.101085	0.565026	0.300557	0.411635	0.455383	0.082441	0.306352	0.190704	0.161111	0.150610	0.173775	0.138467	0.752173	0.152883	0.223038	0.282910	0.322785	0.291062	0.512755	0.413179	0.433079	0.490904	0.137907	0.221648	0.191555	0.558702	0.922037	0.112851	0.210145	0.094591	0.195113	0.212962	0.174824	0.405990	0.247050	0.395207	0.596913	0.120869	0.154390	0.437128	0.221215	0.378539	0.122585	0.358492	0.332233	0.185843	0.056813	0.269755	0.154960	0.496387	0.534405	0.157868	0.456488	0.100167	0.055618	0.511257	0.245569	0.465600	0.505759	0.672632	0.613996	0.098912	0.116108	0.157726	0.118072
71	0.190095	0.186242	0.310382	0.217844	0.384295	0.401668	0.078807	0.056040	0.457612	0.283735	0.177716	0.263021	0.170563	0.074572	0.163736	0.087083	0.494397	0.304280	0.439297	0.590937	0.083230	0.307851	0.174521	0.156287	0.159517	0.192608	0.080940	0.696736	0.142683	0.226566	0.221889	0.319532	0.287776	0.509965	0.240138	0.658778	0.505426	0.138464	0.208497	0.165451	0.563600	0.942513	0.122515	0.161987	0.094405	0.196766	0.223057	0.178314	0.400262	0.226061	0.366953	0.576617	0.132726	0.157863	0.427085	0.208807	0.375266	0.094353	0.498395	0.340245	0.168827	0.040921	0.260092	0.166902	0.494800	0.539398	0.129668	0.265117	0.101108	0.099941	0.450001	0.168993	0.469945	0.467467	0.666539	0.589821	0.094420	0.125453	0.184650	0.119620
72	0.233145	0.210471	0.293830	0.221708	0.362356	0.385936	0.091163	0.070655	0.574570	0.269488	0.228678	0.363169	0.167098	0.074703	0.164320	0.081216	0.444245	0.309160	0.446605	0.709383	0.084813	0.316320	0.192932	0.156115	0.170089	0.248370	0.087176	0.354355	0.150187	0.249159	0.198235	0.326734	0.292801	0.516086	0.206740	0.913583	0.546772	0.131243	0.206680	0.152449	0.569265	0.919140	0.149232	0.163354	0.093905	0.197605	0.219462	0.176404	0.338131	0.171303	0.366234	0.591103	0.148561	0.164505	0.431096	0.180118	0.336090	0.075921	0.517821	0.286956	0.127049	0.038415	0.222333	0.177102	0.494902	0.543526	0.134637	0.266215	0.101418	0.107403	0.392811	0.156750	0.467270	0.456425	0.624701	0.535759	0.099327	0.174775	0.217205	0.123093
73	0.266844	0.213060	0.265939	0.249729	0.235630	0.377663	0.127759	0.112379	0.541743	0.263185	0.308074	0.454149	0.156137	0.078383	0.162807	0.078331	0.429718	0.313670	0.448743	0.781224	0.094662	0.339492	0.220620	0.153508	0.236161	0.254135	0.119371	0.197459	0.165635	0.286045	0.192715	0.321785	0.294572	0.522647	0.195267	0.939767	0.540934	0.121313	0.207591	0.146310	0.524426	0.897416	0.163023	0.191205	0.092883	0.198938	0.221005	0.147520	0.256580	0.131884	0.401851	0.671814	0.150093	0.170015	0.396263	0.179355	0.377385	0.082802	0.517088	0.361796	0.096723	0.053849	0.196098	0.158051	0.453624	0.453395	0.154449	0.254207	0.101385	0.154390	0.363522	0.157255	0.426972	0.401549	0.656449	0.531205	0.109141	0.190132	0.215427	0.119618
74	0.293908	0.216420	0.223056	0.242189	0.216255	0.300603	0.169914	0.129269	0.479793	0.220925	0.369172	0.500279	0.171431	0.080133	0.114826	0.085531	0.406075	0.261620	0.533016	0.791611	0.090962	0.340476	0.235037	0.134909	0.252139	0.286734	0.185011	0.224125	0.166584	0.259353	0.201660	0.308046	0.280474	0.523084	0.201885	0.931008	0.554476	0.078739	0.210017	0.137654	0.388333	0.592812	0.225713	0.325192	0.092568	0.201782	0.216217	0.151357	0.260728	0.128337	0.394395	0.716652	0.145619	0.171894	0.322149	0.175406	0.438439	0.093586	0.507250	0.404940	0.095077	0.056584	0.226325	0.164170	0.419410	0.374647	0.150852	0.307389	0.100501	0.163637	0.360155	0.157077	0.379878	0.368169	0.740338	0.497471	0.108692	0.237610	0.211673	0.096692
75	0.397533	0.289790	0.157737	0.245933	0.195577	0.254555	0.226936	0.147526	0.483465	0.166751	0.368373	0.473891	0.212446	0.081132	0.104398	0.094038	0.260050	0.248515	0.593198	0.793754	0.092296	0.304872	0.237393	0.109739	0.239791	0.249635	0.217022	0.214785	0.163210	0.247021	0.148735	0.252898	0.252577	0.503322	0.188691	0.923074	0.584497	0.078285	0.203181	0.130700	0.224858	0.446276	0.267324	0.440152	0.087340	0.183361	0.206232	0.186073	0.248082	0.124598	0.367827	0.718368	0.136564	0.171186	0.264740	0.151526	0.440085	0.101530	0.519609	0.414904	0.091513	0.069299	0.240275	0.206945	0.380513	0.300491	0.155660	0.325542	0.092522	0.173518	0.341070	0.157139	0.347410	0.341990	0.734887	0.469928	0.107521	0.237845	0.222950	0.067993
76	0.440175	0.296034	0.110563	0.185892	0.174090	0.244078	0.302241	0.165172	0.287321	0.096458	0.377782	0.432061	0.261683	0.084537	0.126926	0.144012	0.283249	0.242064	0.597737	0.804064	0.129183	0.288862	0.237333	0.094699	0.217594	0.242780	0.372549	0.216024	0.159419	0.238508	0.115684	0.196267	0.215015	0.331438	0.182206	0.926325	0.588588	0.074022	0.186887	0.131855	0.226443	0.401669	0.277870	0.540179	0.085735	0.151495	0.205950	0.206115	0.215204	0.119019	0.422175	0.670585	0.127102	0.176177	0.211829	0.127986	0.446586	0.113373	0.670087	0.417446	0.074890	0.132979	0.244824	0.218972	0.364094	0.322358	0.196648	0.334175	0.083238	0.180295	0.273234	0.162705	0.338402	0.329932	0.659755	0.450855	0.099024	0.236784	0.242145	0.061734
77	0.418749	0.333101	0.299910	0.181940	0.152869	0.165685	0.414643	0.411158	0.172954	0.084962	0.379362	0.516888	0.356817	0.091012	0.171289	0.155884	0.320809	0.262019	0.521881	0.903669	0.152469	0.262260	0.236825	0.087849	0.216929	0.244837	0.428297	0.227986	0.151250	0.238235	0.120383	0.185925	0.171406	0.310090	0.193480	0.924530	0.583071	0.075091	0.149551	0.111423	0.233376	0.340664	0.566912	0.585288	0.050697	0.118191	0.235130	0.201135	0.194553	0.117525	0.443626	0.623620	0.122540	0.175914	0.173866	0.127544	0.450930	0.105872	0.713809	0.422761	0.087338	0.173849	0.263724	0.219431	0.236601	0.350709	0.197355	0.354382	0.125780	0.186390	0.180237	0.168315	0.325919	0.319719	0.610028	0.407880	0.087864	0.231412	0.258004	0.074895
78	0.400678	0.326853	0.325406	0.126832	0.158080	0.107701	0.423190	0.420449	0.180196	0.078241	0.340756	0.465926	0.378775	0.087574	0.170672	0.156888	0.379586	0.255540	0.579102	0.857125	0.166295	0.259445	0.233882	0.081656	0.208734	0.188299	0.426500	0.216410	0.151504	0.236810	0.128080	0.185020	0.156375	0.291004	0.264455	0.924356	0.550326	0.075212	0.119190	0.107368	0.251849	0.263169	0.706142	0.603198	0.039008	0.115879	0.256002	0.199812	0.159859	0.113926	0.460821	0.600415	0.151382	0.196291	0.161779	0.127047	0.412958	0.105904	0.834048	0.446185	0.092220	0.188590	0.273672	0.223182	0.220078	0.343475	0.201012	0.437247	0.137589	0.187899	0.119950	0.174791	0.230939	0.272551	0.588210	0.310679	0.084006	0.229065	0.263328	0.083893
79	0.392810	0.418593	0.343603	0.135783	0.165302	0.117351	0.464562	0.428722	0.176151	0.099487	0.313028	0.471279	0.377535	0.082404	0.172586	0.180234	0.399970	0.249379	0.587717	0.805676	0.167993	0.271874	0.227734	0.080287	0.170091	0.245911	0.487499	0.281345	0.142003	0.260335	0.130710	0.153524	0.146257	0.259561	0.282398	0.928946	0.467492	0.077749	0.116606	0.119110	0.251868	0.253275	0.712506	0.608966	0.039441	0.103957	0.253665	0.222816	0.148269	0.111251	0.466372	0.590694	0.159852	0.275137	0.162339	0.125988	0.412466	0.121794	0.869877	0.441767	0.092438	0.208739	0.282065	0.227669	0.216762	0.341722	0.207189	0.467338	0.167016	0.210360	0.112106	0.178670	0.124611	0.166644	0.598743	0.259325	0.103190	0.237281	0.260079	0.086634
80	0.269803	0.444652	0.419683	0.121209	0.134262	0.119388	0.463063	0.421312	0.138822	0.108993	0.323986	0.503253	0.371831	0.062336	0.173391	0.192585	0.391456	0.214893	0.540586	0.745184	0.162219	0.275287	0.256497	0.070758	0.185145	0.313627	0.462341	0.354512	0.131191	0.271231	0.130788	0.065564	0.126327	0.200736	0.308255	0.956469	0.419270	0.088707	0.116447	0.128651	0.258320	0.250182	0.750981	0.619913	0.049916	0.075748	0.236673	0.233831	0.150740	0.099825	0.458303	0.581774	0.160801	0.321411	0.162172	0.125488	0.416097	0.139938	0.875378	0.426950	0.086451	0.217887	0.282793	0.230848	0.160905	0.320644	0.344491	0.525604	0.194326	0.211624	0.110533	0.175428	0.057783	0.075666	0.587046	0.254920	0.120596	0.310659	0.253682	0.088701
