	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d
69	0.432934	0.309069	0.353083	0.432139	0.217673	0.175560	0.164391	0.270632	0.316356	0.369096	0.334482	0.170514	0.369155	0.224202	0.283956	0.187374	0.172300	0.171657	0.198921	0.320123	0.561734	0.117335	0.419114	0.479297	0.305198	0.188248	0.377445	0.397161	0.327004	0.161494	0.272554	0.105178	0.490688	0.511420	0.334029	0.462322	0.322318	0.181197	0.260489	0.376403	0.327948	0.208345	0.216415	0.284620	0.492814	0.156911	0.344184	0.426187	0.287174	0.248283	0.398271	0.504064	0.310454	0.510135	0.274873	0.313090	0.289228	0.178409	0.410057	0.263504	0.225127	0.358997	0.237067	0.316552
70	0.432932	0.304803	0.375932	0.431838	0.192084	0.190817	0.159931	0.247231	0.313216	0.360927	0.327315	0.165494	0.367256	0.220637	0.280753	0.185473	0.175897	0.171566	0.207123	0.297751	0.572448	0.169324	0.409080	0.469377	0.307319	0.175822	0.371276	0.364763	0.319478	0.143736	0.274426	0.135351	0.474476	0.505145	0.386050	0.463029	0.318461	0.177147	0.211579	0.372205	0.407092	0.179667	0.231597	0.286251	0.483191	0.154278	0.343247	0.380969	0.286576	0.236627	0.391791	0.496111	0.256047	0.426256	0.269749	0.341732	0.288887	0.180901	0.408900	0.247230	0.224298	0.359954	0.232024	0.314367
71	0.428220	0.301736	0.409655	0.440831	0.181720	0.185581	0.156053	0.246375	0.293281	0.305751	0.336980	0.175100	0.292173	0.186765	0.271512	0.176602	0.179055	0.173976	0.187765	0.302703	0.552864	0.177129	0.391259	0.422726	0.295884	0.160099	0.363126	0.342749	0.322408	0.141443	0.276291	0.166156	0.463798	0.482240	0.404549	0.466264	0.324743	0.184318	0.249218	0.329079	0.447776	0.133307	0.279220	0.281174	0.483301	0.155242	0.353303	0.302053	0.297381	0.228312	0.391997	0.480064	0.226381	0.373028	0.268339	0.380927	0.276940	0.174417	0.440288	0.242225	0.201063	0.357211	0.210052	0.299282
72	0.422546	0.281421	0.412611	0.446168	0.182678	0.188074	0.159576	0.225730	0.293879	0.200703	0.367292	0.167031	0.273428	0.198315	0.259844	0.166364	0.186768	0.170751	0.145161	0.307049	0.526457	0.182865	0.270075	0.339244	0.317220	0.160725	0.360209	0.322430	0.315683	0.143648	0.266873	0.185594	0.403248	0.465065	0.408017	0.464984	0.317465	0.200035	0.266485	0.318053	0.455194	0.125302	0.286868	0.313248	0.470983	0.179585	0.363713	0.295493	0.294762	0.225525	0.403939	0.467608	0.227112	0.354637	0.262253	0.379986	0.254047	0.160066	0.456988	0.257635	0.195853	0.355609	0.178861	0.300295
73	0.424983	0.264555	0.429466	0.441813	0.188372	0.190120	0.160209	0.220735	0.308328	0.152297	0.384018	0.197302	0.300114	0.311644	0.251477	0.151360	0.178021	0.150774	0.140778	0.303988	0.471072	0.193405	0.144090	0.312180	0.324048	0.156117	0.318096	0.317853	0.323372	0.169496	0.265346	0.182630	0.393088	0.398808	0.416997	0.439967	0.281459	0.205578	0.274158	0.321236	0.452695	0.117966	0.286505	0.376395	0.468550	0.260477	0.354119	0.296334	0.280641	0.228866	0.383738	0.484493	0.208053	0.245238	0.271367	0.375650	0.240265	0.147401	0.475231	0.277987	0.200815	0.363401	0.184589	0.299109
74	0.431949	0.260544	0.437623	0.467356	0.175051	0.189914	0.150570	0.215947	0.316063	0.153502	0.381479	0.203014	0.297462	0.316635	0.231505	0.140208	0.191406	0.155367	0.149658	0.292371	0.405030	0.206804	0.124425	0.319881	0.323581	0.162592	0.266121	0.309759	0.325642	0.177071	0.263935	0.204011	0.386991	0.368932	0.433578	0.391928	0.220260	0.197731	0.281988	0.339727	0.431714	0.115198	0.286814	0.455420	0.469772	0.307558	0.318120	0.290887	0.271770	0.221498	0.367520	0.528838	0.200749	0.216659	0.274485	0.374227	0.215353	0.130308	0.490230	0.281157	0.217721	0.357967	0.182411	0.296578
75	0.426720	0.260029	0.426282	0.440487	0.170000	0.215828	0.139769	0.209562	0.314021	0.132973	0.368554	0.224128	0.295452	0.393605	0.222444	0.136724	0.191017	0.159215	0.146017	0.247238	0.364399	0.230190	0.128847	0.326024	0.324973	0.162232	0.263295	0.270657	0.328010	0.167270	0.263973	0.227784	0.383177	0.329121	0.461032	0.382212	0.199539	0.190230	0.286645	0.340659	0.420407	0.114714	0.271593	0.475484	0.468933	0.318593	0.270177	0.277135	0.261583	0.217054	0.374670	0.529842	0.200758	0.193188	0.271996	0.356075	0.218006	0.114583	0.486770	0.274895	0.221053	0.357174	0.156940	0.288350
76	0.409435	0.248529	0.410069	0.426514	0.165570	0.214122	0.140503	0.212109	0.308682	0.129416	0.348111	0.263688	0.299699	0.424168	0.217943	0.150687	0.192081	0.153750	0.151398	0.236752	0.316652	0.233117	0.118113	0.311967	0.325619	0.167196	0.229792	0.253470	0.283876	0.179143	0.233867	0.244828	0.373903	0.296368	0.490094	0.351633	0.211826	0.188879	0.287761	0.320916	0.424166	0.114451	0.305825	0.453541	0.445999	0.358196	0.245417	0.252350	0.247278	0.213149	0.375763	0.519462	0.195376	0.168014	0.224809	0.354308	0.231890	0.114369	0.493915	0.269757	0.212159	0.341550	0.156215	0.274061
77	0.411705	0.224705	0.393760	0.426801	0.212353	0.213128	0.139260	0.211885	0.306985	0.129215	0.331072	0.341569	0.302102	0.435549	0.199929	0.144716	0.198367	0.155086	0.153824	0.202030	0.329814	0.247074	0.098008	0.271769	0.348155	0.169434	0.218659	0.237249	0.259770	0.180968	0.204911	0.271172	0.362007	0.258578	0.477555	0.346379	0.213418	0.187275	0.292239	0.313103	0.435319	0.117449	0.340708	0.453980	0.361379	0.367804	0.231422	0.242407	0.241367	0.203255	0.374300	0.473705	0.201025	0.164701	0.157092	0.352244	0.232547	0.116925	0.505272	0.264016	0.213275	0.315400	0.156107	0.272709
78	0.412925	0.182617	0.364585	0.427731	0.237344	0.211262	0.133442	0.172619	0.289782	0.132507	0.334137	0.369868	0.295944	0.443404	0.189666	0.142518	0.208581	0.221672	0.152445	0.182324	0.398019	0.271714	0.125618	0.255210	0.367551	0.164403	0.215133	0.253353	0.254652	0.180650	0.199607	0.278655	0.384038	0.251026	0.487078	0.331642	0.210987	0.179250	0.296159	0.338418	0.436002	0.127489	0.342107	0.456672	0.300579	0.378692	0.232713	0.241636	0.234687	0.204181	0.364480	0.424610	0.201768	0.161041	0.139876	0.349982	0.231495	0.111967	0.497072	0.260289	0.222396	0.292889	0.151392	0.266155
79	0.406194	0.169415	0.330082	0.377722	0.243823	0.210878	0.130923	0.160691	0.243615	0.133060	0.306023	0.371650	0.279962	0.446809	0.154466	0.202728	0.202533	0.269309	0.137438	0.184904	0.419616	0.282115	0.135224	0.254627	0.375605	0.166947	0.183745	0.255567	0.233785	0.171514	0.165862	0.281823	0.394839	0.250473	0.510714	0.337008	0.194306	0.164993	0.289512	0.358577	0.423836	0.135894	0.340243	0.459923	0.293451	0.393745	0.242992	0.238277	0.226626	0.200770	0.268003	0.427482	0.199341	0.162748	0.142043	0.349732	0.228306	0.098155	0.403084	0.219065	0.253630	0.230617	0.148715	0.249630
80	0.400265	0.107700	0.325705	0.348282	0.244353	0.205513	0.132909	0.155994	0.223515	0.127042	0.311377	0.379126	0.270393	0.445265	0.188098	0.205384	0.201884	0.276900	0.143242	0.180368	0.412344	0.288150	0.167173	0.260898	0.392535	0.168391	0.193551	0.228336	0.213058	0.166372	0.121219	0.280704	0.376962	0.232828	0.532128	0.331051	0.208640	0.178935	0.284329	0.343779	0.425445	0.121766	0.340592	0.456284	0.288002	0.403821	0.254558	0.237984	0.238112	0.180618	0.223033	0.422759	0.199274	0.189082	0.159227	0.350792	0.217112	0.071399	0.369604	0.195706	0.259226	0.210474	0.148447	0.223063
81	0.363254	0.052416	0.325781	0.354528	0.249737	0.180323	0.157090	0.143381	0.241884	0.133489	0.311320	0.387585	0.251563	0.439791	0.206425	0.222504	0.209681	0.317249	0.142686	0.183748	0.424813	0.289881	0.213576	0.289789	0.404079	0.161402	0.283971	0.239491	0.214899	0.166679	0.122121	0.277982	0.346451	0.193359	0.520931	0.317777	0.221153	0.195812	0.308821	0.314019	0.424670	0.103659	0.336846	0.439886	0.316224	0.413039	0.287432	0.210975	0.238013	0.154400	0.204785	0.423564	0.164138	0.198936	0.169264	0.342189	0.215288	0.063976	0.369194	0.211545	0.282244	0.222018	0.144179	0.180753
82	0.303714	0.050518	0.326773	0.342820	0.250061	0.167197	0.183973	0.138653	0.231997	0.131315	0.310715	0.387043	0.247488	0.442613	0.210043	0.230748	0.267162	0.321427	0.128789	0.183451	0.444333	0.278017	0.276934	0.311977	0.404154	0.156200	0.338541	0.248908	0.229520	0.170140	0.111857	0.269645	0.312707	0.153962	0.499008	0.318376	0.220844	0.187198	0.315501	0.301402	0.418018	0.104176	0.340584	0.425183	0.349238	0.420105	0.311768	0.176686	0.227873	0.148126	0.203523	0.433379	0.152016	0.199703	0.171804	0.334199	0.214634	0.057767	0.357820	0.289282	0.293390	0.243719	0.143806	0.150802
83	0.276333	0.046345	0.304774	0.326545	0.256111	0.167679	0.175986	0.128471	0.228528	0.128390	0.305912	0.405595	0.259543	0.455498	0.212456	0.235640	0.276924	0.326434	0.121696	0.180974	0.445489	0.252044	0.295207	0.484924	0.394970	0.156288	0.342389	0.265198	0.235748	0.170602	0.107080	0.246998	0.294707	0.155467	0.446149	0.311437	0.217141	0.186388	0.279520	0.294408	0.331938	0.105396	0.338330	0.424300	0.386898	0.424986	0.320414	0.179562	0.215750	0.145392	0.202869	0.437096	0.159759	0.222537	0.179402	0.359430	0.203675	0.059409	0.312418	0.336147	0.293420	0.247283	0.135534	0.196421
84	0.277434	0.041577	0.253012	0.339569	0.268577	0.162714	0.177299	0.093831	0.228679	0.130666	0.274771	0.485284	0.201366	0.402440	0.234264	0.257817	0.271014	0.326704	0.120158	0.184257	0.464542	0.249548	0.298032	0.564529	0.377329	0.154409	0.346403	0.273858	0.234046	0.160521	0.116905	0.243416	0.301296	0.182117	0.439984	0.304106	0.200800	0.171240	0.273777	0.273799	0.281344	0.115669	0.301963	0.433169	0.405317	0.425570	0.310531	0.212135	0.212001	0.142818	0.186947	0.404714	0.146426	0.206632	0.195607	0.395488	0.197331	0.059178	0.298730	0.319484	0.299269	0.241008	0.114126	0.216934
85	0.268080	0.043229	0.260575	0.344169	0.285460	0.163765	0.177845	0.090209	0.213966	0.147173	0.235742	0.531789	0.187651	0.362792	0.258075	0.260053	0.266926	0.330056	0.117959	0.199200	0.476692	0.247148	0.305192	0.598276	0.366545	0.148993	0.347905	0.276308	0.228439	0.122104	0.121133	0.242878	0.310211	0.202113	0.449145	0.296133	0.194769	0.152618	0.267860	0.264261	0.275450	0.125691	0.283566	0.445645	0.406652	0.414646	0.295373	0.249254	0.216462	0.124487	0.180330	0.331461	0.147914	0.195376	0.189342	0.401263	0.189134	0.059406	0.250324	0.325918	0.307818	0.226904	0.081557	0.218369
86	0.275027	0.055602	0.328257	0.349429	0.289854	0.159121	0.210671	0.096395	0.208958	0.149086	0.217080	0.530809	0.174099	0.331281	0.266435	0.256613	0.267016	0.329567	0.116882	0.176826	0.487176	0.330965	0.314450	0.614149	0.368190	0.140314	0.351137	0.339333	0.233889	0.127146	0.111501	0.217629	0.312194	0.205185	0.473213	0.285065	0.195159	0.147344	0.263112	0.247232	0.278260	0.131853	0.288305	0.439963	0.409610	0.374118	0.295013	0.272285	0.229246	0.130539	0.156950	0.255446	0.172634	0.233588	0.185444	0.399486	0.172554	0.060032	0.229850	0.353737	0.316751	0.208370	0.072752	0.215558
87	0.289409	0.074698	0.420736	0.300399	0.285566	0.119697	0.232816	0.108760	0.223774	0.145340	0.219027	0.542892	0.158026	0.241523	0.270598	0.251118	0.266805	0.327562	0.127910	0.170663	0.530478	0.489074	0.343784	0.614444	0.374141	0.137793	0.354401	0.359317	0.204277	0.175218	0.088990	0.204746	0.320884	0.210719	0.480040	0.292509	0.202422	0.168070	0.267121	0.229242	0.277458	0.137488	0.286249	0.360656	0.424377	0.339577	0.300845	0.271702	0.241062	0.127511	0.120501	0.229176	0.184977	0.255199	0.199211	0.395251	0.140460	0.059214	0.231760	0.416589	0.347120	0.211980	0.101810	0.211865
88	0.307444	0.096823	0.496162	0.281173	0.277753	0.119394	0.238864	0.101681	0.228802	0.148030	0.219020	0.535285	0.147753	0.204707	0.269791	0.238973	0.272842	0.327280	0.129329	0.169827	0.581920	0.540198	0.361113	0.613301	0.365776	0.139464	0.345903	0.374041	0.197519	0.191666	0.093230	0.173727	0.314672	0.207322	0.455605	0.303202	0.192944	0.170743	0.267331	0.263223	0.277998	0.138236	0.288443	0.315672	0.434245	0.338191	0.301232	0.275610	0.261755	0.117261	0.118972	0.223767	0.183597	0.273280	0.204866	0.411802	0.118379	0.056354	0.231506	0.438394	0.408187	0.239929	0.125137	0.222308
89	0.313623	0.113968	0.534775	0.282764	0.237922	0.120091	0.242054	0.105812	0.232078	0.148500	0.224207	0.523298	0.166234	0.176989	0.267953	0.236723	0.270274	0.323871	0.132769	0.169056	0.603227	0.548113	0.365822	0.627626	0.342642	0.132400	0.335866	0.378598	0.215910	0.213431	0.099259	0.155619	0.311196	0.198520	0.429214	0.318323	0.211258	0.190355	0.258737	0.288902	0.276961	0.136130	0.252922	0.315635	0.440188	0.298189	0.300297	0.277436	0.294295	0.123169	0.125234	0.226193	0.175341	0.275672	0.208168	0.428568	0.118224	0.051119	0.227608	0.439232	0.458890	0.297015	0.126741	0.223817
90	0.309947	0.114909	0.537761	0.311005	0.216347	0.148508	0.240389	0.106814	0.315229	0.153650	0.239212	0.483084	0.186743	0.152118	0.255278	0.199823	0.267171	0.278875	0.135469	0.169901	0.618029	0.555192	0.367115	0.626025	0.307511	0.125107	0.334329	0.378309	0.257700	0.284969	0.101819	0.145824	0.307865	0.220218	0.421740	0.343172	0.217932	0.198249	0.254176	0.286570	0.262264	0.128673	0.201534	0.318637	0.447002	0.277258	0.294210	0.275590	0.300359	0.122467	0.125852	0.225573	0.172597	0.275181	0.208795	0.427909	0.122402	0.053781	0.196144	0.452469	0.463100	0.350598	0.125940	0.225651
91	0.333323	0.118474	0.575738	0.318536	0.211642	0.213784	0.247725	0.104924	0.342112	0.154759	0.261995	0.467781	0.196879	0.143931	0.221681	0.175906	0.276274	0.220561	0.154708	0.171909	0.617636	0.546204	0.358686	0.617465	0.274425	0.115742	0.333146	0.350880	0.267416	0.294471	0.101935	0.144626	0.331139	0.273876	0.393115	0.346077	0.219151	0.214300	0.254294	0.257656	0.232770	0.118097	0.208605	0.314558	0.458459	0.258213	0.273137	0.275063	0.270650	0.111548	0.134575	0.206917	0.181652	0.273369	0.207007	0.420858	0.153563	0.060538	0.200115	0.462662	0.450444	0.352015	0.123863	0.229744
92	0.352221	0.121529	0.638803	0.316929	0.210156	0.221526	0.257538	0.106938	0.353922	0.148047	0.274134	0.470807	0.198473	0.155463	0.189626	0.162332	0.272698	0.212156	0.171080	0.171459	0.604301	0.552524	0.354145	0.617473	0.238664	0.103354	0.322589	0.345877	0.267493	0.296064	0.096367	0.146603	0.337016	0.312091	0.357668	0.334139	0.211972	0.220049	0.252755	0.251660	0.195818	0.107526	0.208875	0.310133	0.456171	0.237280	0.257657	0.270933	0.251861	0.105686	0.138981	0.208416	0.186883	0.255849	0.195873	0.418915	0.184534	0.061552	0.196260	0.470131	0.450000	0.346779	0.123380	0.230379
93	0.366377	0.120902	0.656830	0.284888	0.203512	0.209988	0.266102	0.112275	0.349035	0.142443	0.257473	0.468441	0.209193	0.151315	0.184529	0.145321	0.270933	0.140281	0.178553	0.166706	0.604425	0.561870	0.338335	0.608368	0.216773	0.086813	0.265390	0.336781	0.256591	0.296419	0.095847	0.127329	0.320568	0.314826	0.319980	0.323593	0.189221	0.212956	0.228986	0.252247	0.186203	0.118882	0.208287	0.308389	0.455496	0.228556	0.249066	0.271241	0.253810	0.106867	0.142640	0.206911	0.189100	0.246914	0.185684	0.416609	0.203849	0.062484	0.192855	0.463630	0.443837	0.336776	0.117319	0.221688
94	0.374162	0.120328	0.657101	0.294866	0.205192	0.208856	0.259130	0.118453	0.349955	0.134002	0.250778	0.471600	0.205008	0.141695	0.180310	0.141314	0.244839	0.133949	0.180568	0.157036	0.591304	0.564166	0.301988	0.597405	0.204912	0.075325	0.148450	0.329416	0.237130	0.294450	0.095312	0.126391	0.325067	0.324636	0.307903	0.305569	0.190463	0.224206	0.186877	0.246185	0.195363	0.184391	0.205368	0.306673	0.437257	0.220467	0.195460	0.269227	0.255234	0.107358	0.143433	0.182877	0.235870	0.247851	0.182549	0.384612	0.224606	0.060284	0.190891	0.410029	0.444653	0.323961	0.116949	0.204388
95	0.377630	0.120434	0.654661	0.344027	0.196562	0.209821	0.252705	0.126649	0.350019	0.131872	0.253211	0.479099	0.219917	0.122230	0.171721	0.111900	0.260404	0.117466	0.179508	0.150576	0.566061	0.563824	0.251016	0.565668	0.206076	0.074233	0.101598	0.318047	0.225559	0.292712	0.091617	0.126330	0.344667	0.333094	0.316947	0.301198	0.214696	0.237729	0.181961	0.228330	0.211685	0.260107	0.200202	0.300336	0.441410	0.211494	0.136928	0.266861	0.255737	0.109177	0.142320	0.149883	0.259822	0.236020	0.165494	0.290202	0.224821	0.061141	0.190624	0.386600	0.459987	0.326617	0.118324	0.141255
96	0.376958	0.120780	0.645362	0.351046	0.178309	0.210904	0.253393	0.129228	0.351304	0.131922	0.250902	0.469605	0.219329	0.137475	0.126179	0.077350	0.278642	0.109739	0.181110	0.138118	0.553227	0.565317	0.239921	0.418133	0.206309	0.074255	0.092787	0.302034	0.225563	0.293116	0.068528	0.120911	0.353155	0.324106	0.317022	0.299095	0.214299	0.257303	0.162013	0.227859	0.211040	0.276274	0.183377	0.295969	0.427561	0.218077	0.121041	0.262772	0.256980	0.104382	0.131802	0.149583	0.263604	0.229788	0.143652	0.224926	0.228128	0.062097	0.189567	0.385519	0.492572	0.362947	0.118671	0.122899
97	0.372290	0.123187	0.639781	0.332738	0.157014	0.216618	0.262455	0.147506	0.350681	0.131996	0.253083	0.388266	0.216441	0.150301	0.089264	0.078662	0.295475	0.105162	0.200091	0.098836	0.534305	0.570763	0.233246	0.329822	0.210998	0.076169	0.080607	0.304642	0.214525	0.291951	0.066880	0.117024	0.344971	0.307764	0.315344	0.308872	0.216721	0.266696	0.147018	0.229543	0.192343	0.275821	0.179020	0.285064	0.401702	0.223047	0.124359	0.238154	0.261837	0.098512	0.128094	0.141363	0.262992	0.238059	0.124996	0.206498	0.225106	0.061566	0.188720	0.358614	0.493164	0.396853	0.120627	0.135158
98	0.371931	0.128416	0.635755	0.305578	0.142660	0.218647	0.240160	0.169213	0.349793	0.112104	0.253705	0.309171	0.216436	0.153810	0.076233	0.078677	0.304131	0.106801	0.207027	0.103436	0.528965	0.566405	0.222953	0.266364	0.213023	0.078661	0.077941	0.270425	0.211359	0.273209	0.064155	0.110408	0.333016	0.298392	0.282032	0.306783	0.223757	0.274294	0.148723	0.237457	0.176396	0.295856	0.176669	0.241475	0.396548	0.224953	0.125892	0.209626	0.269657	0.088881	0.120918	0.103383	0.248074	0.210143	0.121185	0.205631	0.219918	0.062000	0.187047	0.316854	0.480623	0.398557	0.128251	0.142172
99	0.362659	0.130986	0.595960	0.299052	0.127985	0.218306	0.226499	0.173435	0.341571	0.101077	0.244134	0.296697	0.234008	0.154391	0.069538	0.078965	0.303373	0.107525	0.198769	0.103883	0.508120	0.494350	0.201796	0.227125	0.210768	0.077359	0.048957	0.186371	0.205961	0.239408	0.059502	0.098767	0.329855	0.296151	0.219692	0.280883	0.215995	0.260040	0.132495	0.246146	0.172473	0.323819	0.167584	0.120516	0.394825	0.223781	0.115205	0.234539	0.279517	0.087108	0.114584	0.104013	0.240399	0.179980	0.103154	0.198948	0.256527	0.071532	0.176947	0.234354	0.457757	0.394715	0.125765	0.138481
100	0.351126	0.129740	0.539727	0.321289	0.110586	0.217565	0.217811	0.177394	0.323247	0.098105	0.233605	0.270593	0.274718	0.171149	0.073540	0.078850	0.298924	0.106922	0.192536	0.104251	0.469777	0.343243	0.138669	0.213453	0.185929	0.063195	0.066710	0.161765	0.203927	0.233408	0.052603	0.113313	0.320166	0.291368	0.188451	0.268832	0.223680	0.260592	0.110517	0.235904	0.234679	0.326181	0.153587	0.097130	0.425667	0.227641	0.104519	0.276038	0.285797	0.089495	0.109583	0.105286	0.242458	0.180528	0.080087	0.144428	0.266140	0.071082	0.139518	0.215637	0.419574	0.372954	0.118527	0.120642
101	0.334903	0.117125	0.484414	0.346444	0.114055	0.214276	0.216284	0.182898	0.320111	0.093931	0.233591	0.264633	0.276425	0.190257	0.069690	0.067655	0.297284	0.104368	0.191139	0.106707	0.465054	0.344125	0.083715	0.208244	0.162958	0.051614	0.078196	0.143765	0.133165	0.162804	0.042502	0.131507	0.315225	0.291651	0.186744	0.266438	0.219046	0.255556	0.098526	0.210736	0.307973	0.326121	0.116591	0.096633	0.640927	0.221452	0.114662	0.275520	0.276865	0.123674	0.102121	0.098119	0.243249	0.175204	0.069770	0.065013	0.283596	0.064896	0.097811	0.234662	0.364805	0.317080	0.119358	0.108800
