	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d
60	0.694733	0.228276	0.545906	0.799823	0.283386	0.121180	0.245827	0.244910	0.490405	0.115479	0.586529	0.463031	0.195098	0.257633	0.315568	0.551678	0.261145	0.209551	1.191331	0.371506	0.105323	0.273751	0.075158	0.455241	0.468113	0.204964	0.432133	0.685949	0.243829	0.112311	0.289410	0.202958	0.405388	0.317490	0.691638	0.947509	0.204310	0.308696	0.199605	0.331596	0.472105	0.100919	0.613414	0.853640	0.235150	0.084699	0.559750	0.424317	0.219224	0.097643	0.719871	0.633683	0.229956	0.237112	0.255135	0.424507	0.473406	0.165568	0.487081	0.673527	0.150228	0.157703	0.418200	0.580042	0.437849	0.204034	0.425709	0.519372	0.260725	0.095430	0.583813	0.334234
61	0.695098	0.225198	0.504869	0.572158	0.295618	0.133102	0.262173	0.239614	0.499767	0.128989	0.560253	0.357386	0.195287	0.270365	0.314879	0.551046	0.262975	0.211238	1.160383	0.373103	0.101209	0.258150	0.069105	0.481118	0.484018	0.208049	0.438748	0.654389	0.260888	0.135658	0.311694	0.246297	0.386661	0.306514	0.690895	0.938818	0.204345	0.314479	0.198436	0.347042	0.467721	0.101725	0.615534	0.886300	0.232890	0.085778	0.610911	0.422943	0.248884	0.094186	0.677866	0.631450	0.226491	0.233638	0.257944	0.437448	0.512859	0.163826	0.491532	0.679055	0.149837	0.157409	0.390868	0.576970	0.423001	0.189926	0.418168	0.517783	0.181116	0.084254	0.580250	0.341692
62	0.694972	0.214105	0.289801	0.259428	0.376197	0.149761	0.287391	0.238705	0.614700	0.155444	0.493424	0.323295	0.191510	0.261321	0.316607	0.551629	0.263743	0.212030	1.157744	0.374106	0.083185	0.220238	0.108953	0.444230	0.503982	0.207202	0.435862	0.578231	0.268765	0.201007	0.338903	0.246496	0.356442	0.285949	0.684854	0.912114	0.205285	0.317740	0.197243	0.348887	0.428419	0.103304	0.666854	1.018482	0.233690	0.088819	0.639578	0.410140	0.258380	0.092576	0.643490	0.644846	0.228491	0.233031	0.265459	0.438096	0.519793	0.159378	0.481555	0.688594	0.149716	0.153130	0.386033	0.562656	0.414811	0.184823	0.417095	0.510407	0.138280	0.082899	0.577119	0.335265
63	0.678596	0.184285	0.149307	0.202487	0.445537	0.148369	0.296097	0.243049	0.754682	0.175370	0.404853	0.317378	0.191614	0.275217	0.310733	0.549601	0.263396	0.215869	1.140169	0.373017	0.080086	0.225449	0.171629	0.387582	0.495798	0.199008	0.423633	0.559763	0.283911	0.245562	0.359119	0.256837	0.320965	0.255063	0.635398	0.889852	0.206081	0.311823	0.198172	0.350380	0.385336	0.102190	0.730168	1.137027	0.232236	0.093418	0.642049	0.406597	0.270617	0.091627	0.664692	0.707574	0.225508	0.228036	0.289311	0.446951	0.535120	0.154214	0.478197	0.702026	0.147065	0.139058	0.370687	0.487353	0.415853	0.184251	0.359616	0.514425	0.145844	0.095742	0.556460	0.336907
64	0.628542	0.151986	0.136754	0.205041	0.461796	0.140740	0.322288	0.247507	0.820939	0.179096	0.382917	0.397975	0.187895	0.284935	0.303559	0.544397	0.261941	0.219865	1.068724	0.370372	0.083723	0.218678	0.215534	0.388311	0.460576	0.185340	0.422934	0.555500	0.296956	0.280873	0.364135	0.268610	0.301519	0.243604	0.452436	0.866838	0.203988	0.320244	0.199134	0.369781	0.337304	0.099357	0.762269	1.132082	0.229084	0.097159	0.642458	0.404773	0.277098	0.092304	0.672688	0.740310	0.224244	0.218175	0.298033	0.459975	0.591659	0.150972	0.467459	0.707545	0.135552	0.120106	0.358177	0.268921	0.422249	0.187086	0.332836	0.506527	0.162837	0.122873	0.537255	0.351404
65	0.565275	0.134625	0.112254	0.194018	0.461409	0.143751	0.327842	0.262485	0.832341	0.181111	0.377259	0.437040	0.187692	0.285390	0.293251	0.536371	0.261682	0.219394	0.912131	0.362579	0.082775	0.166373	0.227780	0.402456	0.463736	0.183548	0.393679	0.538535	0.308327	0.344196	0.371735	0.282787	0.296785	0.235260	0.387507	0.691535	0.204222	0.331074	0.185114	0.382838	0.278589	0.096672	0.748882	1.114772	0.221729	0.099099	0.642211	0.405131	0.272833	0.087801	0.641683	0.750973	0.223590	0.215135	0.297271	0.455697	0.646663	0.154156	0.457396	0.705659	0.125587	0.111805	0.343866	0.139691	0.429207	0.195305	0.462270	0.520940	0.178671	0.166148	0.529790	0.355392
66	0.507024	0.128550	0.090254	0.176296	0.460937	0.145405	0.330502	0.290225	0.839089	0.177682	0.391123	0.426429	0.187530	0.284092	0.260701	0.518908	0.262912	0.209300	0.848893	0.280347	0.091697	0.141103	0.244451	0.437257	0.467677	0.185423	0.370645	0.422141	0.317314	0.354083	0.387698	0.285958	0.265982	0.210268	0.356465	0.358999	0.204324	0.332452	0.146454	0.341198	0.217342	0.096096	0.748564	1.122202	0.202010	0.102833	0.642846	0.406915	0.275933	0.085642	0.506911	0.762287	0.222352	0.211603	0.297075	0.451286	0.695493	0.176283	0.435655	0.688941	0.121674	0.109033	0.309362	0.133042	0.435575	0.204921	0.537191	0.540390	0.183501	0.181430	0.529144	0.356731
67	0.495974	0.128197	0.088979	0.170643	0.460720	0.145351	0.333076	0.291148	0.838864	0.168881	0.385372	0.364278	0.184349	0.282071	0.239739	0.458417	0.243180	0.193249	0.839063	0.281893	0.093797	0.139694	0.295657	0.401681	0.472705	0.179673	0.365381	0.275889	0.319967	0.483116	0.391011	0.287490	0.264204	0.190356	0.350917	0.289668	0.198478	0.328829	0.144964	0.334201	0.161212	0.095137	0.772960	1.127553	0.191089	0.103971	0.659330	0.405634	0.315170	0.089874	0.482783	0.732156	0.221579	0.209693	0.298078	0.439941	0.709963	0.193153	0.364141	0.666732	0.106123	0.102917	0.299244	0.132211	0.439574	0.208400	0.548022	0.520422	0.177725	0.182566	0.495129	0.354374
68	0.462804	0.125003	0.098769	0.173365	0.456544	0.144985	0.336736	0.292651	0.838296	0.167627	0.404719	0.358544	0.173247	0.279901	0.239162	0.444528	0.236053	0.182832	0.748617	0.289029	0.082372	0.140809	0.305300	0.390290	0.479756	0.167141	0.360326	0.230802	0.324474	0.528120	0.391132	0.296794	0.255416	0.158259	0.329196	0.288087	0.184867	0.321339	0.138410	0.311918	0.140577	0.093259	0.821566	1.124239	0.187775	0.114187	0.706332	0.400835	0.412163	0.097521	0.502364	0.706696	0.218998	0.204069	0.291248	0.434863	0.709625	0.185810	0.244861	0.645077	0.093260	0.080403	0.222730	0.131277	0.438476	0.210949	0.548476	0.447228	0.160732	0.179171	0.371106	0.352538
69	0.441754	0.118068	0.105351	0.283717	0.436405	0.144095	0.347877	0.313254	0.839654	0.175184	0.400342	0.376886	0.158276	0.283048	0.207189	0.445413	0.259445	0.187020	0.630445	0.284337	0.077591	0.143020	0.304551	0.392517	0.485597	0.143814	0.303467	0.223377	0.340352	0.527652	0.392074	0.304071	0.214486	0.122029	0.169929	0.278174	0.170363	0.315597	0.131619	0.300703	0.132835	0.093904	0.852755	1.116657	0.199881	0.188904	0.734999	0.397540	0.440367	0.094302	0.494928	0.707803	0.212187	0.190489	0.290606	0.432065	0.746648	0.181119	0.228602	0.637205	0.091312	0.052364	0.134159	0.131507	0.435517	0.214678	0.545163	0.418089	0.160025	0.179979	0.306031	0.351326
70	0.376505	0.106162	0.107938	0.330619	0.412550	0.172807	0.343305	0.315259	0.844854	0.187103	0.393004	0.435634	0.166833	0.283985	0.166410	0.445062	0.262462	0.197782	0.482876	0.252114	0.079195	0.148182	0.303164	0.363946	0.454467	0.120284	0.198256	0.205464	0.339035	0.527307	0.392237	0.300214	0.192051	0.113690	0.126400	0.254201	0.161359	0.325729	0.129047	0.300627	0.145353	0.106000	0.847173	1.126060	0.212517	0.269844	0.735004	0.393967	0.441913	0.095421	0.472729	0.734639	0.208946	0.155744	0.288785	0.431990	0.878049	0.196546	0.232798	0.624960	0.085750	0.056765	0.075080	0.117740	0.430628	0.219126	0.537158	0.447187	0.168438	0.184579	0.292163	0.342755
71	0.251733	0.098948	0.126768	0.334369	0.403719	0.215365	0.314659	0.274235	0.842934	0.207917	0.395820	0.496750	0.212156	0.299992	0.129213	0.437467	0.249279	0.190224	0.413390	0.232809	0.079501	0.140906	0.292404	0.363156	0.430044	0.107460	0.160631	0.192706	0.342474	0.528926	0.396258	0.308884	0.188378	0.119921	0.110634	0.189993	0.158504	0.334176	0.127232	0.290516	0.172607	0.121306	0.830689	1.145144	0.215695	0.324493	0.709377	0.387321	0.442299	0.105641	0.440675	0.742095	0.207330	0.151513	0.272572	0.422042	0.891379	0.207266	0.227732	0.534990	0.081105	0.085584	0.055285	0.104320	0.424386	0.218340	0.534964	0.463779	0.172871	0.253390	0.291639	0.341684
72	0.231704	0.097136	0.169644	0.345812	0.402588	0.260974	0.330634	0.274487	0.811783	0.229153	0.393915	0.496457	0.245753	0.341784	0.091197	0.425609	0.291764	0.170726	0.404849	0.170151	0.079226	0.127227	0.268731	0.347517	0.442063	0.104725	0.160837	0.177267	0.343325	0.534225	0.396375	0.330562	0.225400	0.121085	0.112217	0.144481	0.152671	0.332744	0.124759	0.287712	0.189785	0.126066	0.814637	1.105213	0.199080	0.376231	0.689640	0.384479	0.438671	0.110183	0.425129	0.706074	0.197136	0.118671	0.265198	0.417894	0.886387	0.222919	0.198521	0.390521	0.080052	0.088856	0.056497	0.100547	0.399558	0.207805	0.585618	0.465737	0.173065	0.265818	0.289403	0.331211
73	0.220710	0.097321	0.308365	0.350878	0.372665	0.277464	0.313822	0.274250	0.765294	0.236503	0.393910	0.498863	0.257510	0.417743	0.076005	0.369798	0.322566	0.172012	0.402908	0.161465	0.071877	0.106380	0.235869	0.337489	0.449032	0.111329	0.162742	0.164892	0.337562	0.535002	0.367404	0.332973	0.388302	0.121034	0.112441	0.125845	0.125177	0.312084	0.100427	0.275509	0.208951	0.125418	0.806638	1.038210	0.182003	0.411620	0.682847	0.365546	0.443034	0.113153	0.426276	0.642077	0.162861	0.184301	0.266027	0.366474	0.885523	0.227469	0.192668	0.284506	0.080333	0.106813	0.062947	0.117142	0.381149	0.218477	0.610206	0.508456	0.174918	0.266093	0.275711	0.309928
74	0.216477	0.100317	0.308134	0.385731	0.256081	0.292546	0.286031	0.271677	0.738676	0.236687	0.396654	0.509253	0.248993	0.449737	0.074290	0.204359	0.398691	0.199008	0.389720	0.153160	0.072941	0.099713	0.225550	0.322284	0.452188	0.114359	0.162244	0.166965	0.330919	0.544633	0.328683	0.363947	0.504211	0.124318	0.110851	0.125043	0.085794	0.281896	0.081431	0.273528	0.238620	0.126480	0.808218	1.002758	0.195529	0.462641	0.691152	0.300310	0.487837	0.117074	0.423709	0.618224	0.144108	0.191106	0.230312	0.258803	0.862751	0.223888	0.187004	0.270169	0.093804	0.145993	0.082697	0.143169	0.396195	0.245676	0.608641	0.635079	0.180844	0.268060	0.273078	0.235552
75	0.204639	0.111899	0.318366	0.469508	0.164208	0.292979	0.279207	0.266371	0.734377	0.230447	0.405223	0.529074	0.284648	0.457074	0.072032	0.115628	0.449778	0.210955	0.320882	0.145978	0.077363	0.076816	0.213041	0.197070	0.444147	0.112807	0.146731	0.176637	0.333083	0.547727	0.316564	0.391343	0.517445	0.129881	0.110313	0.124007	0.067203	0.272108	0.080589	0.247069	0.262017	0.125951	0.817088	0.980553	0.194973	0.597531	0.692419	0.274575	0.524693	0.120020	0.423693	0.612048	0.139106	0.238872	0.188807	0.254976	0.837004	0.222937	0.165591	0.262769	0.120495	0.186123	0.088676	0.136024	0.420382	0.261576	0.608604	0.699438	0.182616	0.289761	0.273545	0.199468
76	0.177753	0.111852	0.430781	0.782099	0.141426	0.294579	0.238752	0.264339	0.653075	0.215025	0.450722	0.552186	0.316476	0.526499	0.123012	0.144235	0.471043	0.210609	0.245821	0.140152	0.072953	0.108940	0.136739	0.133501	0.411214	0.108707	0.138187	0.173694	0.321421	0.549297	0.311368	0.392412	0.517491	0.129765	0.114027	0.122942	0.069548	0.286172	0.081392	0.209205	0.276742	0.126679	0.827151	0.971485	0.191637	0.624605	0.690266	0.277099	0.551280	0.119898	0.424427	0.609070	0.132812	0.270109	0.189905	0.239228	0.816457	0.223450	0.152771	0.245017	0.149121	0.202141	0.122885	0.134733	0.430098	0.268728	0.609630	0.700244	0.175770	0.295006	0.259989	0.196478
77	0.169363	0.110768	0.530468	0.876846	0.142019	0.312260	0.237045	0.236069	0.486138	0.197793	0.485379	0.553488	0.333675	0.557739	0.157343	0.158872	0.482096	0.210220	0.212449	0.136697	0.089590	0.175164	0.097248	0.128158	0.413551	0.108461	0.126126	0.148474	0.292859	0.549450	0.285717	0.376047	0.520804	0.130129	0.119041	0.120328	0.070943	0.305121	0.082217	0.191552	0.278490	0.128967	0.828835	0.966356	0.191961	0.625961	0.666709	0.273130	0.558356	0.119917	0.424753	0.604632	0.126518	0.276317	0.185963	0.255212	0.815166	0.223770	0.168233	0.229409	0.164079	0.327593	0.231923	0.180043	0.435350	0.271612	0.614569	0.697843	0.165119	0.296488	0.199825	0.157939
78	0.179186	0.121495	0.537586	0.918241	0.155110	0.316047	0.233105	0.215275	0.341499	0.188378	0.475445	0.513646	0.344503	0.559257	0.157529	0.156394	0.481828	0.206074	0.181527	0.136599	0.119405	0.181019	0.097638	0.122614	0.393195	0.108638	0.124561	0.141479	0.285354	0.539390	0.255121	0.371204	0.525213	0.131710	0.123331	0.116943	0.069333	0.303273	0.118254	0.191945	0.289968	0.132940	0.828482	0.963471	0.190130	0.627887	0.624507	0.278754	0.559565	0.124531	0.407465	0.569915	0.123530	0.277904	0.144363	0.239049	0.800630	0.221881	0.177392	0.214153	0.165743	0.362188	0.265987	0.185737	0.410031	0.273070	0.617946	0.696516	0.155939	0.288240	0.123794	0.142765
79	0.186981	0.131381	0.541797	0.923486	0.159942	0.319463	0.227267	0.215918	0.303065	0.184432	0.499778	0.487918	0.351125	0.560132	0.157148	0.150729	0.484191	0.203221	0.168278	0.136480	0.156277	0.177934	0.098768	0.113518	0.361017	0.108305	0.126320	0.142461	0.273992	0.518365	0.222326	0.379808	0.528147	0.132554	0.122588	0.114857	0.080502	0.303756	0.202141	0.206958	0.302930	0.138158	0.828358	0.960692	0.187267	0.630732	0.589176	0.314661	0.565428	0.133243	0.366745	0.475575	0.121101	0.280348	0.130496	0.213029	0.756012	0.216955	0.189111	0.245953	0.170881	0.366087	0.275525	0.188007	0.397626	0.273881	0.619911	0.696169	0.143614	0.265266	0.114210	0.166165
80	0.200494	0.135438	0.558504	0.955804	0.155899	0.334992	0.224487	0.219486	0.278746	0.182459	0.537324	0.536422	0.354800	0.561046	0.155578	0.145554	0.486710	0.204632	0.166803	0.139269	0.170803	0.177119	0.098287	0.079604	0.363978	0.104042	0.125026	0.129239	0.253294	0.501847	0.202028	0.374542	0.529597	0.133582	0.118195	0.119450	0.093605	0.305309	0.277279	0.200984	0.335637	0.144781	0.825851	0.929270	0.188360	0.630337	0.584426	0.351263	0.586110	0.137874	0.350672	0.444451	0.120709	0.283544	0.131516	0.209201	0.709342	0.207610	0.212791	0.287556	0.175962	0.365983	0.277304	0.206004	0.393532	0.274009	0.620232	0.696000	0.135844	0.253367	0.109770	0.184063
81	0.180562	0.134699	0.596360	1.056121	0.138452	0.341630	0.191181	0.180782	0.269834	0.182403	0.543368	0.554471	0.358641	0.561124	0.182326	0.141380	0.482537	0.205353	0.254331	0.223232	0.175369	0.182345	0.087196	0.067831	0.355537	0.097778	0.125022	0.119273	0.223348	0.473970	0.198852	0.365980	0.526942	0.134139	0.114051	0.113922	0.106397	0.323949	0.277701	0.187532	0.392671	0.151344	0.780914	0.777840	0.200604	0.630056	0.583837	0.353072	0.601048	0.139055	0.343708	0.432891	0.120896	0.284691	0.141117	0.205263	0.663739	0.187148	0.223948	0.301332	0.176130	0.365199	0.296312	0.207922	0.391766	0.274063	0.620466	0.695454	0.130357	0.256662	0.098550	0.193695
82	0.167095	0.124057	0.644421	1.174983	0.125100	0.330146	0.197203	0.172785	0.276150	0.182418	0.534442	0.562928	0.359940	0.560640	0.200307	0.151002	0.482131	0.205665	0.392343	0.324927	0.180239	0.235585	0.070861	0.070952	0.329046	0.092004	0.207934	0.129611	0.206189	0.437480	0.176149	0.363921	0.511410	0.132363	0.136477	0.181661	0.117509	0.340913	0.278419	0.182093	0.420039	0.155991	0.723719	0.586351	0.219585	0.629667	0.583502	0.339363	0.624881	0.138963	0.346451	0.413722	0.120745	0.295040	0.160811	0.168214	0.652670	0.173195	0.224789	0.308244	0.175154	0.370753	0.354397	0.214503	0.400451	0.276859	0.625509	0.696844	0.129354	0.263027	0.101316	0.193689
83	0.152930	0.115273	0.671355	1.255276	0.134097	0.312172	0.216229	0.206601	0.275026	0.175911	0.543880	0.559554	0.359897	0.559825	0.223391	0.227382	0.475281	0.205749	0.446679	0.367042	0.186438	0.241535	0.065188	0.105486	0.271371	0.084117	0.302923	0.194553	0.195080	0.406185	0.148504	0.374415	0.503189	0.121791	0.174877	0.292627	0.125537	0.346209	0.280121	0.189878	0.420373	0.154603	0.705620	0.552032	0.245225	0.629135	0.582699	0.336537	0.610647	0.136746	0.333630	0.418644	0.122165	0.324959	0.172843	0.149078	0.648315	0.172954	0.238297	0.326535	0.182302	0.381383	0.383583	0.288199	0.437030	0.279604	0.630825	0.694907	0.125554	0.262599	0.105463	0.194029
84	0.162974	0.129771	0.689232	1.314180	0.150619	0.302470	0.194158	0.212048	0.261392	0.166165	0.571030	0.524366	0.360009	0.556447	0.244801	0.238403	0.462772	0.205739	0.461046	0.374881	0.183367	0.240618	0.069900	0.123796	0.241301	0.090008	0.303289	0.226757	0.195305	0.222903	0.149240	0.382359	0.502942	0.107968	0.241050	0.343886	0.130851	0.348617	0.281003	0.197738	0.427284	0.151701	0.711985	0.551832	0.275274	0.628924	0.569166	0.340664	0.575551	0.134476	0.278213	0.416450	0.128190	0.374646	0.171788	0.145761	0.561741	0.159916	0.253365	0.343528	0.191107	0.381858	0.383716	0.320403	0.460939	0.278000	0.604373	0.694046	0.113240	0.264299	0.111902	0.193060
85	0.176320	0.147192	0.707037	1.318430	0.151254	0.267359	0.211259	0.232992	0.238570	0.143855	0.599363	0.455563	0.349659	0.558826	0.259124	0.241099	0.462523	0.205582	0.465091	0.399165	0.179161	0.232333	0.118570	0.135755	0.242988	0.099512	0.319225	0.241763	0.175483	0.186592	0.147956	0.376140	0.503114	0.103857	0.256378	0.419017	0.130348	0.345420	0.311256	0.199534	0.449157	0.153133	0.690919	0.543051	0.296424	0.628163	0.512917	0.343340	0.567651	0.134706	0.189690	0.398951	0.133891	0.398056	0.173912	0.145513	0.277884	0.138634	0.275146	0.348621	0.195159	0.379679	0.383870	0.320721	0.481642	0.271468	0.496514	0.648335	0.103797	0.210888	0.124101	0.196356
86	0.187702	0.150346	0.780600	1.325478	0.152102	0.255466	0.232124	0.237102	0.198368	0.110186	0.608402	0.462931	0.322601	0.554324	0.263593	0.243274	0.462014	0.211123	0.549461	0.460933	0.172469	0.191962	0.151404	0.144752	0.218057	0.105930	0.347622	0.245415	0.145141	0.191436	0.151578	0.376992	0.504149	0.112401	0.294039	0.458069	0.130978	0.328667	0.359041	0.205644	0.478772	0.155727	0.661388	0.532686	0.291066	0.613675	0.458567	0.343699	0.566444	0.130764	0.166652	0.319161	0.138584	0.449819	0.184262	0.146570	0.173932	0.123119	0.288070	0.372069	0.195065	0.377066	0.384556	0.319921	0.494766	0.261634	0.440500	0.643088	0.104109	0.189585	0.169497	0.255434
87	0.187253	0.148516	0.861179	1.398721	0.165662	0.267404	0.262746	0.248180	0.178028	0.103424	0.614058	0.462568	0.299487	0.530401	0.264225	0.244768	0.425077	0.211315	0.683400	0.482918	0.162237	0.182183	0.192414	0.188637	0.208183	0.102662	0.355358	0.259237	0.128949	0.194954	0.148545	0.384482	0.452477	0.123936	0.417524	0.503726	0.163748	0.331875	0.363061	0.285032	0.491754	0.157352	0.580390	0.534113	0.285170	0.583996	0.452042	0.344867	0.563932	0.128960	0.166795	0.304092	0.143033	0.467939	0.198700	0.148012	0.148715	0.096025	0.290091	0.390870	0.192955	0.368011	0.382549	0.304881	0.493667	0.250236	0.431979	0.638403	0.103654	0.190068	0.196724	0.340764
88	0.191470	0.142451	0.865676	1.417557	0.166670	0.256983	0.270701	0.301905	0.214270	0.104974	0.651293	0.452339	0.285310	0.450619	0.271201	0.247844	0.397292	0.203407	0.721322	0.541627	0.124988	0.179288	0.306877	0.252671	0.207367	0.103437	0.369647	0.355619	0.112903	0.185212	0.136657	0.364384	0.272535	0.124023	0.498167	0.541389	0.197673	0.354649	0.364877	0.312234	0.494091	0.156936	0.488474	0.513922	0.326750	0.552927	0.442279	0.345976	0.561473	0.135069	0.166213	0.322790	0.149285	0.448847	0.236206	0.218306	0.143148	0.083934	0.309189	0.392829	0.181758	0.351261	0.379956	0.303385	0.492147	0.239040	0.431039	0.639382	0.092577	0.188655	0.198529	0.354330
89	0.199575	0.147370	0.807413	1.327644	0.166094	0.239922	0.271008	0.320879	0.234943	0.111129	0.661510	0.438672	0.287672	0.410930	0.350971	0.263682	0.329536	0.184274	0.720073	0.566669	0.112463	0.180542	0.362324	0.254506	0.258143	0.124322	0.369119	0.514106	0.096216	0.175218	0.138190	0.351789	0.180555	0.123763	0.500661	0.570754	0.210380	0.380366	0.373674	0.335291	0.488627	0.148687	0.435115	0.475534	0.402040	0.520788	0.365764	0.339198	0.539348	0.135345	0.160466	0.329255	0.119807	0.444168	0.258094	0.222005	0.143935	0.085212	0.318293	0.400233	0.160330	0.338266	0.379260	0.303658	0.516181	0.230958	0.412017	0.622709	0.086376	0.159089	0.214543	0.354208
90	0.197156	0.153415	0.775280	1.313838	0.154481	0.237383	0.271021	0.321487	0.278892	0.118512	0.627144	0.425096	0.248210	0.380746	0.452693	0.365189	0.277515	0.189438	0.727032	0.569392	0.118501	0.180986	0.373075	0.256010	0.293169	0.135981	0.369438	0.545427	0.092850	0.160632	0.142719	0.344488	0.207688	0.124606	0.500775	0.581019	0.210545	0.389151	0.378100	0.348365	0.479404	0.136278	0.416174	0.402585	0.432682	0.483686	0.274655	0.302283	0.501343	0.133423	0.168686	0.328215	0.127092	0.426459	0.297672	0.222618	0.146091	0.088422	0.357278	0.400450	0.137577	0.276230	0.335564	0.286342	0.571503	0.224789	0.388594	0.601302	0.097892	0.146709	0.248516	0.355157
91	0.186625	0.148542	0.776158	1.292127	0.150438	0.229292	0.271067	0.322124	0.295165	0.118847	0.605405	0.445483	0.206137	0.265435	0.458428	0.382094	0.259863	0.207332	0.728049	0.569781	0.121943	0.114816	0.439215	0.257170	0.287336	0.137121	0.369565	0.550078	0.082164	0.126913	0.133890	0.302991	0.241327	0.129615	0.513464	0.581725	0.210411	0.380682	0.379478	0.348904	0.468917	0.130872	0.403105	0.375203	0.451244	0.459874	0.169621	0.298773	0.472538	0.131721	0.278164	0.385848	0.148172	0.428361	0.317293	0.214781	0.152922	0.092433	0.376702	0.394347	0.135270	0.159797	0.293698	0.277624	0.668737	0.227982	0.338689	0.595456	0.102655	0.144047	0.292944	0.358642
92	0.188090	0.147186	0.799835	1.297514	0.150620	0.200233	0.269909	0.319278	0.305549	0.118332	0.632413	0.434995	0.179510	0.207737	0.449228	0.384323	0.253881	0.217549	0.731525	0.573347	0.135004	0.114754	0.536862	0.292653	0.294874	0.137503	0.370012	0.598530	0.071890	0.113823	0.134876	0.271895	0.236153	0.128650	0.531042	0.584892	0.209208	0.388390	0.379500	0.348507	0.460098	0.132595	0.393746	0.359246	0.459861	0.255102	0.117771	0.296124	0.442664	0.136005	0.414262	0.577439	0.166714	0.428234	0.328054	0.198790	0.165560	0.094179	0.374620	0.383697	0.130377	0.138293	0.278922	0.281924	0.718495	0.227981	0.230735	0.589024	0.103009	0.186903	0.341518	0.351577
93	0.294024	0.144818	0.792408	1.279098	0.142699	0.191141	0.264749	0.303866	0.326463	0.115703	0.643172	0.440501	0.157812	0.215776	0.450844	0.394438	0.255675	0.221418	0.734594	0.580252	0.160602	0.143683	0.541176	0.292969	0.306749	0.137406	0.371174	0.663747	0.071966	0.109127	0.140481	0.258189	0.238147	0.126531	0.532201	0.601233	0.209217	0.387310	0.377717	0.348327	0.445598	0.133382	0.384447	0.327540	0.460163	0.121358	0.115976	0.292060	0.422454	0.144105	0.436353	0.600102	0.170516	0.427569	0.349655	0.202080	0.163652	0.093319	0.392598	0.361159	0.125207	0.136705	0.276866	0.277135	0.715050	0.201941	0.193460	0.511886	0.106931	0.304540	0.358454	0.336305
