	108_F_P_sh_L_ND_A_01.c3d	108_F_P_sh_L_ND_A_01.c3d	108_F_P_sh_L_ND_A_01.c3d	108_F_P_sh_L_ND_A_01.c3d	108_F_P_sh_L_ND_A_01.c3d	108_F_P_sh_L_ND_A_01.c3d	108_F_P_sh_L_ND_A_01.c3d	108_F_P_sh_L_ND_A_01.c3d	108_F_P_sh_L_ND_A_02.c3d	108_F_P_sh_L_ND_A_02.c3d	108_F_P_sh_L_ND_A_02.c3d	108_F_P_sh_L_ND_A_02.c3d	108_F_P_sh_L_ND_A_02.c3d	108_F_P_sh_L_ND_A_02.c3d	108_F_P_sh_L_ND_A_02.c3d	108_F_P_sh_L_ND_A_02.c3d	108_F_P_sh_L_ND_A_03.c3d	108_F_P_sh_L_ND_A_03.c3d	108_F_P_sh_L_ND_A_03.c3d	108_F_P_sh_L_ND_A_03.c3d	108_F_P_sh_L_ND_A_03.c3d	108_F_P_sh_L_ND_A_03.c3d	108_F_P_sh_L_ND_A_03.c3d	108_F_P_sh_L_ND_A_03.c3d	108_F_P_sh_L_ND_A_05.c3d	108_F_P_sh_L_ND_A_05.c3d	108_F_P_sh_L_ND_A_05.c3d	108_F_P_sh_L_ND_A_05.c3d	108_F_P_sh_L_ND_A_05.c3d	108_F_P_sh_L_ND_A_05.c3d	108_F_P_sh_L_ND_A_05.c3d	108_F_P_sh_L_ND_A_05.c3d	108_F_P_sh_L_ND_A_07.c3d	108_F_P_sh_L_ND_A_07.c3d	108_F_P_sh_L_ND_A_07.c3d	108_F_P_sh_L_ND_A_07.c3d	108_F_P_sh_L_ND_A_07.c3d	108_F_P_sh_L_ND_A_07.c3d	108_F_P_sh_L_ND_A_07.c3d	108_F_P_sh_L_ND_A_07.c3d	108_F_P_sh_L_ND_A_08.c3d	108_F_P_sh_L_ND_A_08.c3d	108_F_P_sh_L_ND_A_08.c3d	108_F_P_sh_L_ND_A_08.c3d	108_F_P_sh_L_ND_A_08.c3d	108_F_P_sh_L_ND_A_08.c3d	108_F_P_sh_L_ND_A_08.c3d	108_F_P_sh_L_ND_A_08.c3d	108_F_P_sh_L_ND_A_09.c3d	108_F_P_sh_L_ND_A_09.c3d	108_F_P_sh_L_ND_A_09.c3d	108_F_P_sh_L_ND_A_09.c3d	108_F_P_sh_L_ND_A_09.c3d	108_F_P_sh_L_ND_A_09.c3d	108_F_P_sh_L_ND_A_09.c3d	108_F_P_sh_L_ND_A_09.c3d	108_F_P_sh_L_ND_A_10.c3d	108_F_P_sh_L_ND_A_10.c3d	108_F_P_sh_L_ND_A_10.c3d	108_F_P_sh_L_ND_A_10.c3d	108_F_P_sh_L_ND_A_10.c3d	108_F_P_sh_L_ND_A_10.c3d	108_F_P_sh_L_ND_A_10.c3d	108_F_P_sh_L_ND_A_10.c3d
69	0.571808	0.633195	0.702450	0.257829	0.545575	0.355423	0.260348	0.130441	0.534327	0.386031	0.725655	0.212238	0.399565	0.232382	0.366445	0.069122	0.501516	0.253057	0.401331	0.190230	0.382901	0.330152	0.447364	0.117355	0.244759	0.245221	0.755557	0.294135	0.785688	0.528320	0.360894	0.115484	0.253990	0.388327	0.489045	0.150940	0.217192	0.081542	0.328416	0.478543	0.504323	0.434283	0.468257	0.210897	0.214315	0.202381	0.755552	0.267288	0.508705	0.458797	0.837377	0.201121	0.465863	0.428888	0.550902	0.207851	0.459767	0.354723	0.452780	0.139418	0.755110	0.383647	0.466948	0.212261
70	0.549968	0.642182	0.703846	0.221133	0.448350	0.351373	0.240239	0.132659	0.579601	0.390707	0.729784	0.210763	0.391787	0.247430	0.376081	0.071546	0.439146	0.264475	0.377626	0.196067	0.352319	0.320051	0.412589	0.147307	0.239226	0.214366	0.736904	0.275124	0.742894	0.523275	0.339229	0.114485	0.256418	0.380579	0.485299	0.131054	0.214051	0.090311	0.409430	0.531858	0.502493	0.419286	0.450906	0.212886	0.214249	0.200313	0.767198	0.252145	0.505344	0.443958	0.877385	0.197166	0.465079	0.436734	0.548651	0.202140	0.445971	0.355160	0.425035	0.201048	0.833727	0.378038	0.465966	0.204594
71	0.536566	0.644965	0.704345	0.207509	0.430546	0.347285	0.239803	0.133112	0.650532	0.354948	0.696666	0.195167	0.405300	0.266916	0.383284	0.072438	0.440936	0.216485	0.404648	0.200403	0.362011	0.326992	0.358438	0.150704	0.246013	0.175902	0.646915	0.263826	0.765081	0.503546	0.293957	0.110582	0.259210	0.397638	0.546081	0.117210	0.205207	0.080300	0.423477	0.594514	0.507279	0.425707	0.429859	0.203926	0.191238	0.190039	0.769722	0.260113	0.578071	0.427009	0.943096	0.183437	0.571395	0.439805	0.527689	0.200647	0.460992	0.397725	0.376670	0.262944	0.877140	0.378065	0.447664	0.196090
72	0.555530	0.667873	0.720844	0.211846	0.564051	0.331817	0.221073	0.131727	0.682094	0.350569	0.647283	0.180697	0.407507	0.269143	0.371069	0.072047	0.449887	0.215838	0.380504	0.216540	0.358152	0.327140	0.274645	0.145348	0.264302	0.171169	0.602359	0.274327	0.734572	0.497930	0.289744	0.092058	0.257401	0.380843	0.588783	0.111062	0.199017	0.078220	0.410992	0.597976	0.510222	0.430870	0.439542	0.183933	0.199700	0.206010	0.682033	0.233564	0.586301	0.478014	1.004428	0.177388	0.587874	0.469494	0.505296	0.164542	0.482579	0.425891	0.377339	0.289441	0.954467	0.336326	0.426254	0.190452
73	0.548536	0.649731	0.725986	0.214245	0.608933	0.346163	0.210259	0.125282	0.679969	0.366870	0.616790	0.185282	0.394056	0.247099	0.335421	0.076534	0.432775	0.213209	0.349959	0.233786	0.345995	0.315408	0.245873	0.143984	0.271834	0.172440	0.552643	0.279371	0.709570	0.481468	0.300203	0.075885	0.256318	0.348542	0.646045	0.110990	0.200277	0.102444	0.385774	0.547905	0.502379	0.440153	0.475410	0.143482	0.204676	0.210853	0.582870	0.207855	0.591781	0.466333	1.025919	0.169103	0.610077	0.532139	0.506396	0.111083	0.486155	0.445358	0.302205	0.290750	0.965986	0.349478	0.407185	0.183354
74	0.530535	0.649120	0.726897	0.210721	0.610480	0.335911	0.195345	0.116169	0.693745	0.373198	0.645840	0.200057	0.379918	0.245647	0.311449	0.116540	0.445788	0.229935	0.331319	0.234950	0.347279	0.308079	0.255444	0.151590	0.276260	0.176695	0.524628	0.269859	0.616238	0.465826	0.342327	0.074291	0.262050	0.456836	0.669622	0.110709	0.210824	0.148388	0.479854	0.614596	0.501291	0.434776	0.480717	0.123703	0.248424	0.211103	0.543932	0.180818	0.587204	0.451982	1.003648	0.168889	0.640042	0.538529	0.500317	0.083676	0.461683	0.450224	0.253421	0.297595	0.992607	0.389570	0.361721	0.173823
75	0.561628	0.651537	0.724510	0.209165	0.630624	0.336975	0.174821	0.114897	0.676969	0.419073	0.767077	0.221039	0.366337	0.237027	0.346496	0.174076	0.446768	0.226532	0.357592	0.226545	0.293392	0.288861	0.272916	0.165725	0.274184	0.188282	0.557152	0.274899	0.566645	0.406209	0.349027	0.076571	0.276280	0.523544	0.667756	0.104868	0.227661	0.155974	0.555400	0.723833	0.501168	0.393122	0.472755	0.124746	0.270938	0.206538	0.517921	0.203774	0.575036	0.452020	0.990000	0.167606	0.644655	0.535294	0.491584	0.081073	0.494449	0.431625	0.235235	0.324702	0.987166	0.388003	0.384981	0.174644
76	0.627548	0.722468	0.717982	0.209840	0.670310	0.350964	0.192855	0.101914	0.676087	0.473908	0.781970	0.228125	0.326005	0.237108	0.395150	0.213037	0.451743	0.227592	0.360292	0.230702	0.267922	0.240784	0.277277	0.175864	0.291575	0.237519	0.586730	0.278514	0.472392	0.404423	0.345702	0.073824	0.356102	0.534563	0.662766	0.101466	0.208568	0.158290	0.614416	0.777136	0.517465	0.340248	0.474143	0.124139	0.243090	0.204905	0.497728	0.280638	0.553058	0.439383	0.955137	0.154175	0.635023	0.542518	0.492406	0.082375	0.468124	0.492315	0.216323	0.341200	0.973359	0.372577	0.359590	0.174719
77	0.612996	0.738173	0.696697	0.214911	0.647021	0.365725	0.192827	0.091085	0.723950	0.457864	0.754429	0.229034	0.319408	0.234126	0.402768	0.237230	0.453790	0.227414	0.381283	0.240186	0.272906	0.223492	0.272075	0.179881	0.319715	0.385306	0.589811	0.278352	0.416704	0.351870	0.355115	0.068469	0.483563	0.557029	0.709654	0.102778	0.215922	0.175683	0.690741	0.786807	0.538105	0.348416	0.490114	0.124980	0.236453	0.175151	0.489859	0.348133	0.561277	0.436641	0.847432	0.141037	0.640710	0.533661	0.518949	0.082150	0.464614	0.511469	0.210104	0.346048	0.958923	0.367617	0.354429	0.175297
78	0.674594	0.695984	0.678533	0.219580	0.644411	0.348818	0.188630	0.089661	0.743629	0.465870	0.704185	0.229455	0.285343	0.230343	0.405598	0.248449	0.488832	0.228571	0.353608	0.245589	0.273606	0.172168	0.246780	0.179495	0.346612	0.409965	0.618394	0.279096	0.413486	0.384732	0.339874	0.066545	0.524800	0.570128	0.703318	0.093717	0.371788	0.176234	0.698216	0.787014	0.528515	0.339608	0.489745	0.127151	0.238539	0.141420	0.499041	0.354397	0.494164	0.519449	0.783820	0.146857	0.579718	0.483405	0.512511	0.076714	0.493841	0.496037	0.209717	0.347393	0.946701	0.367248	0.364146	0.171685
79	0.695942	0.681942	0.689075	0.219802	0.648143	0.340193	0.188951	0.092352	0.727338	0.469974	0.678066	0.220273	0.216251	0.192297	0.399835	0.252947	0.545823	0.245766	0.372550	0.229977	0.264739	0.155070	0.205388	0.186877	0.350019	0.413323	0.619946	0.277478	0.393055	0.345014	0.375520	0.060506	0.540945	0.560331	0.752208	0.103160	0.420381	0.195988	0.676095	0.775379	0.408682	0.340801	0.454303	0.127455	0.238486	0.140850	0.523173	0.341516	0.502545	0.518550	0.713901	0.138423	0.571470	0.477812	0.486102	0.069133	0.503635	0.486288	0.224186	0.349630	0.954469	0.347278	0.367998	0.155573
80	0.727024	0.709918	0.722531	0.212573	0.654784	0.352054	0.192501	0.081657	0.730699	0.469365	0.684411	0.207617	0.215823	0.181117	0.375085	0.276548	0.508379	0.280698	0.373063	0.205655	0.194385	0.148757	0.208724	0.202209	0.349825	0.444404	0.597466	0.304080	0.384803	0.361035	0.387528	0.063873	0.578016	0.553841	0.755671	0.099832	0.437317	0.213177	0.679996	0.739054	0.391587	0.328802	0.425622	0.128922	0.239376	0.138210	0.616074	0.327512	0.536487	0.522292	0.697295	0.129286	0.616587	0.470964	0.457942	0.060806	0.507787	0.523130	0.240639	0.350520	0.931201	0.357388	0.319964	0.126687
81	0.762138	0.721673	0.661877	0.183867	0.653831	0.336047	0.198890	0.072673	0.728665	0.472261	0.683413	0.194384	0.224681	0.163442	0.323861	0.296781	0.477073	0.267480	0.385196	0.197101	0.191440	0.141127	0.209817	0.208615	0.344705	0.462469	0.576546	0.328347	0.388755	0.374275	0.395690	0.067656	0.572558	0.569103	0.760220	0.088537	0.436882	0.222516	0.779381	0.785207	0.401079	0.328234	0.454800	0.124483	0.225815	0.115716	0.653662	0.337759	0.547476	0.500455	0.690616	0.190708	0.587212	0.476941	0.432870	0.060502	0.513057	0.584766	0.371826	0.349946	0.859757	0.359677	0.259610	0.100243
82	0.764354	0.725310	0.544854	0.150529	0.634648	0.317783	0.203531	0.059194	0.828421	0.476116	0.682121	0.178903	0.227058	0.148475	0.317699	0.313796	0.475887	0.240715	0.362999	0.191508	0.192174	0.148991	0.197352	0.189311	0.350574	0.473257	0.548853	0.351688	0.387063	0.367912	0.397426	0.068450	0.586628	0.623114	0.765198	0.087376	0.438426	0.227180	0.844553	0.893499	0.409481	0.328544	0.477182	0.115808	0.229670	0.090595	0.654076	0.370849	0.518894	0.504488	0.613619	0.411206	0.586116	0.464543	0.377502	0.053460	0.594488	0.584327	0.448073	0.328427	0.800944	0.362735	0.289670	0.096991
83	0.776607	0.638391	0.465440	0.131980	0.635304	0.340752	0.215921	0.050186	0.837524	0.449245	0.713987	0.168241	0.206390	0.089459	0.312106	0.326188	0.465867	0.243956	0.335943	0.186957	0.178575	0.147999	0.208089	0.177660	0.361365	0.469727	0.639337	0.400900	0.396646	0.372950	0.407772	0.068921	0.590464	0.662064	0.786214	0.085786	0.437062	0.199212	0.845154	0.894262	0.427322	0.339755	0.548846	0.128376	0.233547	0.147136	0.657961	0.437555	0.437313	0.439501	0.616516	0.657624	0.632920	0.447647	0.381312	0.058085	0.601574	0.583720	0.450587	0.290727	0.886208	0.370850	0.345848	0.101612
84	0.772533	0.579111	0.450889	0.130953	0.633049	0.320004	0.247289	0.053883	0.831763	0.434340	0.741212	0.169025	0.200529	0.082214	0.318764	0.331361	0.477858	0.258086	0.343042	0.169959	0.175983	0.105294	0.214721	0.180527	0.392879	0.477380	0.744827	0.482361	0.337708	0.376544	0.410051	0.068394	0.610363	0.660442	0.791850	0.090949	0.421795	0.199038	0.787843	0.807776	0.449526	0.318706	0.581584	0.147267	0.338422	0.188298	0.671148	0.502252	0.422687	0.429012	0.707929	0.821099	0.552910	0.438683	0.371403	0.060804	0.593143	0.572349	0.453306	0.234361	0.881832	0.380996	0.355842	0.093434
85	0.771931	0.579454	0.449302	0.131676	0.508965	0.315323	0.300415	0.062584	0.788250	0.434869	0.748736	0.171093	0.209982	0.080024	0.341358	0.332602	0.478218	0.253832	0.361067	0.144968	0.178934	0.104996	0.237833	0.182753	0.400246	0.478478	0.754317	0.505533	0.340326	0.362962	0.409219	0.067503	0.658554	0.678844	0.767600	0.093746	0.418556	0.208457	0.740416	0.785065	0.488580	0.313195	0.581532	0.163449	0.393397	0.233876	0.692653	0.506411	0.416710	0.439781	0.831869	0.872906	0.531297	0.415480	0.374393	0.066682	0.618609	0.555388	0.490562	0.212093	0.795800	0.379619	0.356598	0.069976
86	0.749824	0.520378	0.433301	0.129059	0.421192	0.305857	0.293542	0.063998	0.751037	0.434651	0.722404	0.167269	0.212562	0.089128	0.344674	0.325024	0.467759	0.239916	0.349567	0.125352	0.177531	0.104940	0.234559	0.180024	0.396324	0.484511	0.756745	0.507462	0.433430	0.357132	0.396477	0.064478	0.659577	0.675724	0.722859	0.100564	0.416997	0.193628	0.678752	0.799400	0.494090	0.299757	0.556163	0.177648	0.469720	0.259519	0.624844	0.459906	0.493331	0.453742	0.840395	0.886734	0.508574	0.324923	0.420375	0.094926	0.638163	0.588082	0.580902	0.214446	0.907551	0.344429	0.362126	0.063652
87	0.754061	0.482267	0.392626	0.118220	0.414218	0.294640	0.303280	0.065027	0.813894	0.437861	0.721659	0.158318	0.199005	0.097012	0.324053	0.299748	0.461732	0.244225	0.321681	0.127151	0.190057	0.104878	0.198999	0.167238	0.396498	0.486006	0.734200	0.507850	0.427950	0.421597	0.374206	0.059935	0.659849	0.622622	0.657718	0.106793	0.313271	0.198558	0.653840	0.809166	0.488882	0.280523	0.584212	0.177055	0.590716	0.266383	0.600333	0.454801	0.537071	0.456172	0.865394	1.006417	0.459882	0.293798	0.432570	0.108148	0.616565	0.598794	0.602931	0.199534	0.892637	0.303545	0.346261	0.066937
88	0.757622	0.483211	0.388185	0.115030	0.417761	0.294358	0.319475	0.065720	0.830025	0.546541	0.706351	0.140991	0.201839	0.102920	0.251160	0.269128	0.447590	0.252070	0.311368	0.123909	0.182799	0.130707	0.206129	0.154959	0.436454	0.487968	0.710376	0.509954	0.445242	0.468121	0.367831	0.056439	0.663801	0.555053	0.622125	0.112479	0.176270	0.187341	0.650029	0.804381	0.510095	0.245047	0.683662	0.175295	0.630138	0.269081	0.599398	0.573572	0.527131	0.464319	0.901347	1.151958	0.455017	0.280145	0.435828	0.111013	0.620597	0.575297	0.603671	0.150058	0.879123	0.287462	0.317469	0.062094
89	0.760544	0.479627	0.392227	0.114468	0.372310	0.281909	0.337633	0.067791	0.832239	0.588996	0.586828	0.108768	0.203890	0.102292	0.221417	0.245382	0.445495	0.252766	0.287399	0.108772	0.161946	0.163214	0.203577	0.146414	0.492011	0.491614	0.679557	0.537008	0.445258	0.461052	0.365184	0.054513	0.633136	0.538785	0.616814	0.112545	0.140748	0.175817	0.650428	0.792242	0.456190	0.270869	0.706677	0.179855	0.632872	0.270470	0.569042	0.771463	0.538118	0.292240	0.992365	1.217413	0.428820	0.255375	0.425754	0.110952	0.618049	0.534053	0.620185	0.129475	0.865512	0.295705	0.311840	0.061678
90	0.735512	0.441654	0.409032	0.114598	0.315717	0.246370	0.368742	0.068079	0.845220	0.586702	0.625046	0.103158	0.221832	0.110235	0.212980	0.229067	0.406595	0.250106	0.279559	0.097238	0.152067	0.191966	0.254724	0.145255	0.511445	0.387885	0.711626	0.590072	0.481714	0.436118	0.385296	0.048813	0.570089	0.526299	0.564491	0.108756	0.143547	0.161098	0.570410	0.742204	0.443380	0.275746	0.713929	0.185410	0.632500	0.271785	0.632769	0.882388	0.540443	0.296477	1.061651	1.242965	0.413356	0.235359	0.387231	0.119169	0.580157	0.523979	0.617846	0.114718	0.862295	0.308049	0.322422	0.062727
91	0.740055	0.355450	0.422413	0.109470	0.299145	0.221552	0.402632	0.067593	0.782688	0.595074	0.759121	0.144344	0.238135	0.112263	0.220457	0.226272	0.273503	0.229710	0.240444	0.100486	0.160574	0.193910	0.372028	0.150800	0.509878	0.348723	0.703096	0.630643	0.515483	0.417186	0.444599	0.051152	0.595600	0.549592	0.548021	0.107374	0.137676	0.147100	0.434601	0.612901	0.444970	0.272530	0.713004	0.187485	0.631954	0.272457	0.677041	0.889596	0.497546	0.275158	1.095534	1.251569	0.410896	0.227322	0.361888	0.135219	0.565250	0.535343	0.627726	0.120483	0.854007	0.302421	0.318892	0.065407
92	0.779408	0.346453	0.417463	0.098133	0.290689	0.214892	0.412269	0.062980	0.745913	0.603149	0.811432	0.172204	0.240730	0.115847	0.216495	0.201335	0.259028	0.185454	0.275402	0.100444	0.208346	0.194238	0.438211	0.145204	0.506651	0.354445	0.684631	0.652979	0.518727	0.410865	0.410741	0.051582	0.570851	0.573661	0.478031	0.093572	0.132587	0.143176	0.329988	0.565969	0.475835	0.293851	0.805228	0.217222	0.625193	0.258212	0.663188	0.883906	0.475931	0.276097	1.094933	1.253677	0.407650	0.225542	0.348191	0.142393	0.542304	0.555454	0.703470	0.169369	0.842988	0.303004	0.312935	0.066893
93	0.765853	0.440315	0.405403	0.094206	0.292426	0.204754	0.411809	0.060987	0.749896	0.598971	0.819725	0.179931	0.233015	0.118267	0.239615	0.166560	0.259000	0.189753	0.268361	0.100299	0.212229	0.205700	0.441416	0.128950	0.514716	0.327387	0.680914	0.661802	0.518733	0.369249	0.363621	0.044228	0.525941	0.573190	0.460539	0.088203	0.126658	0.137950	0.304621	0.591451	0.478290	0.283755	0.895892	0.254925	0.587399	0.212308	0.657663	0.909472	0.483037	0.273811	1.097124	1.225901	0.341772	0.222512	0.351894	0.143110	0.571345	0.765200	0.698696	0.206060	0.841633	0.311248	0.327186	0.066514
94	0.743343	0.450332	0.317156	0.088232	0.330134	0.189986	0.409037	0.063294	0.749261	0.608241	0.822115	0.180466	0.231383	0.129799	0.259899	0.141142	0.257161	0.221641	0.261640	0.104944	0.242637	0.204159	0.437975	0.123966	0.564087	0.303679	0.684207	0.654681	0.516830	0.380654	0.344284	0.042808	0.525562	0.558669	0.474772	0.089514	0.122429	0.164017	0.301817	0.543596	0.463233	0.302589	0.893328	0.257694	0.509742	0.185341	0.628586	0.917761	0.486846	0.264733	1.079895	1.137450	0.348336	0.202407	0.368761	0.144921	0.695036	0.849798	0.621665	0.220220	0.841087	0.319538	0.327589	0.067355
95	0.724896	0.418474	0.294348	0.085274	0.333125	0.188163	0.430535	0.065277	0.772571	0.606013	0.828993	0.181119	0.233258	0.129784	0.265076	0.109486	0.260833	0.255615	0.263063	0.106108	0.251902	0.202873	0.437446	0.120701	0.558822	0.286081	0.688042	0.639600	0.543520	0.390101	0.341830	0.048916	0.509994	0.505587	0.546356	0.098278	0.121049	0.196582	0.273927	0.417877	0.466031	0.337171	0.976974	0.268632	0.483061	0.121374	0.639805	0.939025	0.491802	0.284506	0.988686	1.015755	0.340855	0.209759	0.351333	0.146175	0.740410	0.928282	0.590400	0.221064	0.836945	0.319097	0.293687	0.064453
96	0.721967	0.411979	0.389925	0.094469	0.338503	0.129005	0.435296	0.067051	0.659235	0.685417	0.828134	0.184849	0.257157	0.123903	0.259483	0.097076	0.231405	0.247074	0.280389	0.108070	0.257049	0.203523	0.432824	0.108683	0.559991	0.291731	0.604296	0.607493	0.538147	0.386282	0.364198	0.049803	0.507334	0.502977	0.543634	0.106885	0.123317	0.191101	0.264612	0.404289	0.448946	0.323837	1.006250	0.287941	0.318564	0.104741	0.666239	0.959395	0.494712	0.303476	0.904603	0.963708	0.243415	0.214630	0.324906	0.155096	0.759626	0.918144	0.587352	0.223425	0.658020	0.309911	0.226978	0.056113
97	0.727627	0.457494	0.437051	0.098864	0.347046	0.132977	0.429040	0.066032	0.628407	0.732147	0.819381	0.191640	0.240148	0.132819	0.239971	0.098603	0.241706	0.242395	0.272202	0.140917	0.250700	0.202377	0.421178	0.096220	0.542830	0.280772	0.470184	0.532174	0.538133	0.393791	0.472823	0.055925	0.489250	0.491413	0.494242	0.110928	0.128484	0.191318	0.266273	0.408707	0.400935	0.322945	1.062236	0.310186	0.134253	0.113118	0.686221	0.937000	0.456704	0.292472	0.900969	0.988937	0.259847	0.225434	0.317381	0.165080	0.744878	0.913951	0.582288	0.232489	0.583915	0.302862	0.205087	0.050573
98	0.728347	0.464856	0.466340	0.097533	0.343395	0.130787	0.397764	0.060728	0.752953	0.735046	0.876593	0.203755	0.231426	0.139610	0.233334	0.100946	0.306398	0.285874	0.270030	0.191916	0.247178	0.216822	0.418618	0.096429	0.548943	0.296196	0.448073	0.491588	0.611961	0.423161	0.528592	0.060626	0.406024	0.464551	0.490566	0.113966	0.120220	0.182342	0.229539	0.435808	0.376198	0.322546	1.129649	0.321895	0.180164	0.118725	0.666168	0.804160	0.357568	0.282252	0.938875	0.957710	0.253779	0.229107	0.321258	0.166183	0.717551	0.919817	0.535837	0.235149	0.560385	0.298184	0.205696	0.050788
99	0.749493	0.474741	0.478298	0.095969	0.343111	0.140233	0.381037	0.053630	0.743970	0.736794	0.903139	0.206811	0.230915	0.150110	0.244689	0.102834	0.311341	0.291943	0.271256	0.211508	0.238644	0.227767	0.445363	0.105561	0.600376	0.286752	0.441106	0.478025	0.612588	0.417535	0.553332	0.064271	0.397804	0.460018	0.488349	0.108917	0.108699	0.182635	0.210279	0.442631	0.416182	0.328582	1.163857	0.321198	0.184070	0.125509	0.541608	0.643711	0.320728	0.276242	0.932598	0.784627	0.259227	0.234190	0.258913	0.152440	0.698797	0.889984	0.453070	0.234677	0.312607	0.299878	0.198359	0.054191
100	0.728196	0.516829	0.486547	0.098155	0.339402	0.150206	0.374213	0.054002	0.739928	0.746278	0.979984	0.211782	0.230151	0.158327	0.268432	0.112189	0.326655	0.282274	0.292716	0.210045	0.293832	0.230635	0.469739	0.118221	0.615609	0.295788	0.441828	0.470464	0.702897	0.348144	0.556879	0.067228	0.454212	0.450340	0.474788	0.103111	0.097786	0.182520	0.206883	0.464999	0.474434	0.324100	1.156073	0.321562	0.185349	0.142244	0.421929	0.612221	0.300093	0.274983	0.883672	0.621730	0.259225	0.234386	0.220396	0.144794	0.703812	0.895948	0.437521	0.235255	0.255604	0.308321	0.198776	0.051713
101	0.729850	0.576455	0.492017	0.098406	0.328494	0.154139	0.357717	0.052312	0.675963	0.739695	0.999367	0.212150	0.226863	0.169107	0.269802	0.121060	0.324784	0.281180	0.309727	0.230649	0.334565	0.207842	0.483275	0.123324	0.599418	0.291403	0.419623	0.467486	0.681207	0.299516	0.566580	0.069903	0.446033	0.459591	0.464579	0.097237	0.096673	0.182539	0.212567	0.461553	0.454444	0.337653	1.103830	0.325961	0.200172	0.141293	0.448776	0.709626	0.327376	0.280735	0.762275	0.551138	0.258860	0.235583	0.205122	0.153163	0.685934	0.910981	0.434627	0.233608	0.256352	0.296684	0.203900	0.052032
