	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d
52	0.193406	0.096610	0.241305	0.275112	0.064690	0.081158	0.245473	0.119672	0.204214	0.145590	0.266763	0.127710	0.117062	0.205111	0.214025	0.198747	0.784393	0.153716	0.285730	0.567815	0.201664	0.069190	0.100460	0.119156	0.167118	0.145958	0.420262	0.484142	0.085811	0.329192	0.176931	0.176963	0.114399	0.103375	0.230968	0.337913	0.072468	0.101086	0.146087	0.258175	0.273225	0.253067	0.830692	0.684003	0.034043	0.057987	0.079632	0.053303	0.711899	0.168474	0.270760	0.466441	0.040317	0.181568	0.192487	0.186315	0.154208	0.134390	0.347033	0.604177	0.132509	0.048973	0.213685	0.166275	0.137947	0.127827	0.576236	0.871605	0.069652	0.062994	0.196501	0.115006	0.069389	0.136568	0.160893	0.126047	0.140018	0.373289	0.266710	0.217206
53	0.196458	0.098834	0.260964	0.262528	0.066224	0.093479	0.264980	0.150808	0.247983	0.140514	0.256298	0.094171	0.118028	0.184605	0.208248	0.177309	0.789399	0.150763	0.270501	0.562208	0.165061	0.062150	0.104162	0.119618	0.166892	0.146322	0.381404	0.466555	0.094238	0.329293	0.182057	0.213454	0.155374	0.102975	0.231399	0.330794	0.080068	0.102835	0.136863	0.279282	0.274326	0.256744	0.833686	0.584358	0.034513	0.059328	0.090642	0.057131	0.804118	0.191725	0.252644	0.466399	0.040427	0.183177	0.205591	0.181596	0.151958	0.138903	0.347232	0.590868	0.060953	0.046006	0.209473	0.131563	0.139530	0.131959	0.586726	0.864749	0.077970	0.063471	0.184782	0.079721	0.067883	0.127085	0.154397	0.119184	0.125167	0.321659	0.274457	0.242345
54	0.197274	0.096222	0.305032	0.236875	0.075372	0.116982	0.293514	0.164699	0.276441	0.149286	0.228976	0.085402	0.117669	0.166029	0.213820	0.169144	0.727082	0.114645	0.275994	0.558788	0.132949	0.060793	0.104679	0.113580	0.217147	0.144881	0.381441	0.471286	0.112463	0.323679	0.223809	0.246944	0.170102	0.104406	0.228871	0.313591	0.088441	0.119748	0.136616	0.280279	0.259575	0.258300	0.792499	0.562411	0.040690	0.075190	0.146727	0.068313	1.143350	0.211706	0.193817	0.472487	0.043480	0.216759	0.206181	0.171064	0.127648	0.141105	0.346890	0.576155	0.048811	0.044928	0.192805	0.121990	0.145284	0.137679	0.599847	0.851546	0.083943	0.051636	0.153271	0.063780	0.067780	0.100777	0.140960	0.088093	0.115747	0.281491	0.351138	0.237715
55	0.194900	0.091637	0.334767	0.224426	0.095397	0.126634	0.328827	0.165655	0.329152	0.156806	0.214336	0.085878	0.113820	0.164023	0.195611	0.169907	0.753009	0.094833	0.274288	0.563657	0.102090	0.055872	0.104285	0.096844	0.229836	0.144981	0.377370	0.493494	0.118898	0.318356	0.236972	0.250977	0.246652	0.097882	0.234693	0.305119	0.101592	0.117953	0.134605	0.278643	0.254108	0.258166	0.695485	0.620711	0.043868	0.082344	0.201230	0.082677	1.162387	0.215156	0.186972	0.485755	0.036283	0.216401	0.203967	0.167851	0.122964	0.136396	0.348023	0.535433	0.040084	0.044619	0.149724	0.123293	0.144850	0.137179	0.620506	0.845093	0.081215	0.043778	0.116780	0.060552	0.053562	0.034851	0.115673	0.080110	0.098400	0.175201	0.379419	0.257153
56	0.192176	0.087464	0.337127	0.224154	0.103914	0.130264	0.333349	0.173767	0.339786	0.161753	0.215926	0.086788	0.109772	0.152533	0.185872	0.161331	0.605789	0.095851	0.273816	0.608834	0.083157	0.051396	0.103259	0.087011	0.227157	0.148280	0.377578	0.520428	0.119867	0.296828	0.236745	0.251028	0.373072	0.085988	0.236872	0.296915	0.102705	0.113398	0.113398	0.280592	0.248813	0.269511	0.621725	0.654854	0.051822	0.085965	0.247017	0.089040	1.164110	0.210131	0.215842	0.473864	0.033836	0.216453	0.203860	0.163986	0.116987	0.126559	0.332412	0.485573	0.036233	0.044731	0.113358	0.117920	0.145012	0.136364	0.621523	0.845339	0.106128	0.037217	0.095574	0.062535	0.066212	0.072946	0.068778	0.075184	0.097688	0.166584	0.417855	0.277121
57	0.191960	0.087511	0.334702	0.203992	0.104639	0.134483	0.334484	0.177990	0.347222	0.163901	0.223563	0.070012	0.092541	0.152016	0.173277	0.157716	0.400088	0.103792	0.269171	0.694428	0.077541	0.050662	0.104201	0.092634	0.286246	0.169475	0.412813	0.519988	0.117502	0.272539	0.227734	0.250760	0.428937	0.070610	0.242377	0.301960	0.102470	0.113242	0.109650	0.281386	0.288149	0.269022	0.623505	0.631800	0.062644	0.087105	0.263313	0.089622	1.166113	0.208729	0.396870	0.495231	0.035257	0.216494	0.204442	0.148111	0.117144	0.124173	0.298079	0.477399	0.033118	0.036327	0.108706	0.089075	0.145256	0.136630	0.621578	0.837892	0.121042	0.031952	0.083050	0.077096	0.098586	0.118314	0.066210	0.077677	0.127332	0.215023	0.475115	0.276686
58	0.192138	0.082589	0.335363	0.208345	0.113583	0.137934	0.349399	0.213008	0.351627	0.164346	0.225567	0.059091	0.088121	0.142694	0.173626	0.151942	0.424709	0.117751	0.295583	0.763244	0.077884	0.059516	0.087922	0.131901	0.327732	0.172734	0.413461	0.488433	0.117311	0.271413	0.215595	0.255593	0.499188	0.063392	0.232625	0.304998	0.102650	0.114438	0.109505	0.271904	0.265210	0.241465	0.598712	0.587178	0.063107	0.088117	0.266808	0.090993	1.168266	0.198154	0.528625	0.537918	0.038710	0.215865	0.204034	0.142739	0.116756	0.120878	0.277506	0.456226	0.028073	0.027532	0.091787	0.062265	0.153419	0.137644	0.617277	0.816391	0.128704	0.029967	0.086073	0.099378	0.103878	0.130882	0.066356	0.077968	0.131146	0.229833	0.480914	0.276253
59	0.192042	0.071524	0.350237	0.223284	0.114385	0.139694	0.348665	0.226802	0.364175	0.177987	0.211525	0.066255	0.064830	0.084744	0.166622	0.133059	0.426254	0.139718	0.418169	0.763598	0.079163	0.068502	0.096571	0.164305	0.327054	0.170500	0.400071	0.445401	0.117240	0.263063	0.201279	0.259120	0.527310	0.063247	0.215640	0.304260	0.102888	0.114119	0.109191	0.270227	0.252916	0.222659	0.520757	0.594644	0.063093	0.089233	0.295651	0.099710	1.168303	0.194361	0.558757	0.540257	0.048827	0.212295	0.193040	0.148534	0.113858	0.121547	0.271707	0.395195	0.024541	0.030114	0.084986	0.057814	0.175442	0.134475	0.596585	0.766817	0.140589	0.033120	0.098345	0.105599	0.304226	0.136893	0.065925	0.078525	0.136601	0.232819	0.471202	0.275874
60	0.191739	0.057982	0.399790	0.231085	0.114666	0.140851	0.342085	0.227691	0.533857	0.213195	0.193543	0.074248	0.052524	0.060444	0.176006	0.101766	0.428805	0.161615	0.593167	0.751926	0.089231	0.080644	0.130686	0.173348	0.326475	0.171373	0.379815	0.428203	0.117373	0.242970	0.195004	0.258784	0.529278	0.077756	0.200451	0.297157	0.103030	0.110794	0.110841	0.271029	0.304209	0.222740	0.541605	0.604826	0.062985	0.087762	0.319170	0.105458	1.168395	0.201238	0.559507	0.541290	0.063831	0.195411	0.179717	0.147837	0.114799	0.130819	0.255304	0.340225	0.024408	0.082583	0.068973	0.056976	0.191921	0.125794	0.549936	0.689770	0.197675	0.051373	0.108708	0.102834	0.304139	0.161551	0.057529	0.073046	0.132797	0.268931	0.462876	0.275064
61	0.191882	0.052657	0.434824	0.226598	0.114622	0.141699	0.324117	0.238063	0.697374	0.195589	0.195746	0.074195	0.050801	0.056962	0.182580	0.086367	0.431016	0.170533	0.755468	0.757893	0.095428	0.085757	0.172529	0.174526	0.325351	0.169161	0.350006	0.504990	0.118745	0.215137	0.204338	0.258990	0.532246	0.086705	0.201789	0.306998	0.099415	0.101808	0.104320	0.267686	0.383089	0.228013	0.604025	0.605458	0.062669	0.103434	0.342605	0.112633	1.171891	0.208658	0.597861	0.552712	0.068647	0.177085	0.194744	0.132163	0.104576	0.148474	0.177952	0.290733	0.038987	0.168464	0.057492	0.084337	0.249506	0.123278	0.486785	0.648759	0.214312	0.061058	0.103143	0.112066	0.304916	0.170470	0.050397	0.052217	0.127441	0.275351	0.454113	0.245244
62	0.163830	0.053263	0.463191	0.222418	0.114401	0.155914	0.318691	0.267603	0.756830	0.195120	0.198690	0.128884	0.046616	0.044538	0.183276	0.068846	0.430863	0.170644	0.804325	0.761990	0.095993	0.087371	0.182665	0.179131	0.326226	0.168922	0.327574	0.581617	0.122042	0.210767	0.201675	0.253934	0.532026	0.092336	0.200557	0.340637	0.096764	0.099802	0.091541	0.268180	0.403709	0.229599	0.643421	0.610663	0.062146	0.104972	0.363192	0.117879	1.139194	0.208131	0.652066	0.558447	0.072669	0.159508	0.218900	0.117595	0.115533	0.166585	0.189669	0.282239	0.046018	0.216777	0.056168	0.110154	0.268129	0.124279	0.460237	0.645995	0.222995	0.062381	0.097867	0.120402	0.305034	0.174621	0.033136	0.118091	0.126697	0.278760	0.439962	0.210994
63	0.133210	0.045320	0.467383	0.222363	0.123301	0.217422	0.314011	0.287098	1.032102	0.214143	0.171764	0.185826	0.040611	0.040204	0.179681	0.060779	0.431482	0.172968	0.804386	0.742537	0.092364	0.088095	0.192045	0.186800	0.313824	0.178098	0.327117	0.614278	0.121968	0.206969	0.207210	0.236226	0.529095	0.100270	0.195038	0.351781	0.094394	0.111702	0.107312	0.261084	0.409759	0.217528	0.640639	0.596925	0.060668	0.105443	0.368139	0.128264	1.030954	0.205024	0.668064	0.572936	0.091184	0.137321	0.215524	0.110640	0.183431	0.169850	0.203520	0.277345	0.068059	0.286003	0.057083	0.116420	0.290361	0.123915	0.460560	0.609933	0.221660	0.066340	0.104583	0.120336	0.305058	0.182092	0.090500	0.175009	0.126466	0.279505	0.378387	0.211650
64	0.109238	0.042771	0.463834	0.226544	0.134797	0.251572	0.308548	0.288100	1.119256	0.212866	0.182490	0.203241	0.028210	0.038295	0.153381	0.053126	0.432986	0.172098	0.877805	0.700202	0.087658	0.089255	0.231469	0.191213	0.323321	0.184566	0.342433	0.617609	0.124998	0.205525	0.205902	0.229771	0.526254	0.111368	0.196525	0.350729	0.093336	0.132463	0.145189	0.244182	0.472085	0.202048	0.672298	0.565578	0.059279	0.147482	0.368513	0.134299	0.939126	0.200214	0.671361	0.656215	0.101042	0.134574	0.197886	0.105874	0.198475	0.164636	0.182984	0.273714	0.133258	0.394741	0.058113	0.118022	0.309943	0.125119	0.452819	0.538079	0.221480	0.066639	0.105802	0.132293	0.302702	0.178257	0.212528	0.177577	0.126599	0.278668	0.346022	0.191782
65	0.106088	0.059651	0.455174	0.228122	0.135478	0.252160	0.311289	0.277787	1.116912	0.209917	0.188935	0.228001	0.023183	0.045334	0.148146	0.054852	0.407218	0.169000	0.942620	0.676439	0.085012	0.089790	0.242932	0.195985	0.330976	0.188745	0.343666	0.624875	0.109090	0.180699	0.205947	0.229393	0.515337	0.113330	0.204052	0.345018	0.095003	0.164234	0.154474	0.218537	0.490882	0.185806	0.742212	0.540598	0.058275	0.149427	0.368402	0.135001	0.849453	0.184231	0.672933	0.706472	0.114759	0.152081	0.181779	0.101974	0.198570	0.158587	0.183651	0.312171	0.143168	0.396103	0.053426	0.117594	0.310344	0.119098	0.408595	0.434367	0.221117	0.066821	0.104102	0.143789	0.294703	0.152184	0.249422	0.204791	0.126086	0.269876	0.301081	0.177257
66	0.133421	0.064262	0.436107	0.251270	0.142140	0.431857	0.298182	0.263179	1.112978	0.207607	0.215980	0.233267	0.037171	0.134984	0.135433	0.050211	0.373737	0.165392	0.967130	0.678323	0.082542	0.090192	0.245322	0.197487	0.300937	0.188291	0.339434	0.613350	0.109515	0.168362	0.207103	0.212965	0.520979	0.112546	0.197405	0.358656	0.091286	0.173123	0.150301	0.171660	0.488742	0.174955	0.750628	0.545019	0.059693	0.152626	0.368332	0.135007	0.312618	0.179314	0.687974	0.663499	0.121586	0.134035	0.183979	0.103478	0.254981	0.155367	0.226593	0.336408	0.144308	0.397394	0.054172	0.120582	0.307130	0.108873	0.316796	0.393858	0.215536	0.065916	0.106303	0.143681	0.292719	0.145836	0.288089	0.236807	0.093668	0.210147	0.195420	0.171649
67	0.135261	0.066311	0.411503	0.333972	0.158728	0.507626	0.290055	0.255776	1.112323	0.205977	0.223224	0.233610	0.043658	0.161712	0.134727	0.147239	0.354501	0.165035	0.983930	0.713850	0.082091	0.092150	0.244498	0.198521	0.288267	0.171638	0.312192	0.596599	0.098615	0.170677	0.195929	0.163037	0.488930	0.127077	0.192945	0.374488	0.087322	0.182057	0.189195	0.165671	0.489061	0.171337	0.749023	0.591854	0.062516	0.152277	0.366697	0.131972	0.265239	0.179757	0.705448	0.600144	0.132138	0.169001	0.208455	0.106162	0.269793	0.156893	0.300286	0.334453	0.144303	0.404708	0.060926	0.142890	0.311238	0.107515	0.288161	0.493773	0.216705	0.068376	0.113900	0.145299	0.086260	0.151066	0.325096	0.240844	0.080543	0.179677	0.096348	0.168583
68	0.138447	0.067706	0.438236	0.405074	0.149699	0.522219	0.253933	0.278070	1.111915	0.210383	0.222344	0.251833	0.061714	0.217617	0.175857	0.176160	0.353056	0.167041	0.991001	0.770670	0.090704	0.116396	0.244486	0.199101	0.295581	0.150423	0.255755	0.569048	0.079961	0.183789	0.159428	0.118213	0.400062	0.155613	0.189667	0.366370	0.061826	0.175477	0.223114	0.178571	0.487041	0.172499	0.751082	0.607191	0.059278	0.145663	0.349970	0.125355	0.257541	0.170050	0.705091	0.604532	0.159792	0.210894	0.223308	0.108561	0.284955	0.160426	0.317124	0.331603	0.148878	0.406176	0.060874	0.167900	0.314021	0.109337	0.320892	0.555493	0.217297	0.070182	0.133480	0.145795	0.088900	0.144889	0.332598	0.241191	0.054446	0.172484	0.092291	0.159237
69	0.137478	0.072227	0.476611	0.436834	0.141678	0.522607	0.235435	0.294212	1.111262	0.213573	0.222841	0.266635	0.067284	0.223703	0.179464	0.185944	0.214205	0.170040	0.996251	0.794827	0.093978	0.130533	0.246306	0.203867	0.327302	0.119062	0.204676	0.539627	0.074115	0.186178	0.154064	0.164016	0.347489	0.157330	0.192067	0.351985	0.053290	0.179994	0.225486	0.183134	0.490954	0.173081	0.748083	0.543159	0.057004	0.141040	0.321711	0.121531	0.239809	0.156963	0.621879	0.638906	0.160699	0.214648	0.226566	0.108501	0.416398	0.160310	0.319794	0.332284	0.160432	0.410913	0.062387	0.173988	0.312246	0.111431	0.394600	0.559513	0.204937	0.071633	0.138331	0.144061	0.083916	0.136326	0.333354	0.241064	0.052249	0.101879	0.091995	0.167971
70	0.137531	0.082087	0.518360	0.439934	0.144852	0.527365	0.223511	0.291512	1.069022	0.183009	0.220272	0.267684	0.078554	0.237623	0.165632	0.206478	0.215255	0.174924	0.998416	0.763845	0.098277	0.163895	0.246789	0.232003	0.356613	0.112609	0.246016	0.497026	0.072760	0.186491	0.156914	0.189950	0.230102	0.158495	0.202328	0.343935	0.063340	0.185845	0.251946	0.176733	0.482391	0.149809	0.730047	0.489759	0.051764	0.139034	0.288089	0.132786	0.229112	0.160409	0.521651	0.746521	0.160204	0.222955	0.227262	0.110671	0.474698	0.160356	0.362884	0.351368	0.167096	0.412661	0.077440	0.183284	0.321277	0.112868	0.456907	0.580603	0.196505	0.074087	0.154601	0.139355	0.083427	0.131388	0.334056	0.220089	0.047748	0.075125	0.122614	0.206714
71	0.138924	0.087538	0.524878	0.424265	0.154157	0.529638	0.206643	0.271900	0.973262	0.156461	0.221063	0.273214	0.090854	0.239899	0.202150	0.228593	0.189627	0.171394	0.999297	0.685443	0.122117	0.181651	0.272568	0.234838	0.374506	0.113190	0.255548	0.479104	0.074208	0.186757	0.157266	0.193345	0.162917	0.158339	0.209405	0.344320	0.070885	0.187859	0.274846	0.165804	0.460073	0.128290	0.723796	0.523083	0.093412	0.138475	0.270007	0.135322	0.230477	0.159074	0.562746	0.799951	0.158087	0.223439	0.227605	0.110428	0.481168	0.163026	0.424276	0.364280	0.169704	0.418454	0.099349	0.183982	0.336250	0.113925	0.470290	0.673022	0.194896	0.074941	0.155291	0.144305	0.082809	0.120106	0.325564	0.175471	0.045275	0.059703	0.148163	0.222529
72	0.152705	0.089996	0.512969	0.424608	0.158286	0.529674	0.223359	0.273002	0.873192	0.145352	0.206396	0.274409	0.100841	0.242047	0.222089	0.237034	0.141343	0.160296	0.984275	0.613043	0.129870	0.188836	0.328148	0.213586	0.376840	0.116761	0.267764	0.473077	0.074561	0.186631	0.157330	0.187855	0.158870	0.155177	0.209919	0.359054	0.074582	0.189970	0.295521	0.142136	0.512859	0.134135	0.728740	0.562191	0.119709	0.138062	0.270924	0.134833	0.233571	0.157094	0.659288	0.797739	0.152283	0.223340	0.223031	0.105613	0.669947	0.169829	0.489905	0.368226	0.185729	0.418531	0.140496	0.186080	0.351642	0.123250	0.480442	0.772544	0.166874	0.070744	0.146288	0.158770	0.080985	0.109111	0.267818	0.188787	0.063640	0.059597	0.158284	0.215520
73	0.165234	0.090443	0.469649	0.462088	0.161876	0.530156	0.225431	0.288942	0.736176	0.138077	0.202063	0.229867	0.100924	0.242562	0.223703	0.236471	0.139033	0.140750	0.927130	0.575115	0.136594	0.229216	0.355584	0.206261	0.412324	0.123237	0.387740	0.388110	0.074141	0.186023	0.154896	0.194020	0.148383	0.150142	0.208805	0.377692	0.082180	0.190683	0.301925	0.120841	0.559800	0.144228	0.717191	0.557051	0.159995	0.136853	0.247573	0.128515	0.249822	0.172609	0.722819	0.792140	0.149377	0.223032	0.215434	0.101907	0.730717	0.161165	0.522701	0.358381	0.187777	0.404924	0.150657	0.183186	0.374868	0.137439	0.510383	0.826156	0.097342	0.058508	0.144545	0.168341	0.071569	0.105310	0.227581	0.165543	0.065958	0.064515	0.161542	0.226193
74	0.171762	0.093712	0.430249	0.489994	0.164831	0.530196	0.226296	0.280816	0.301284	0.157638	0.196811	0.244391	0.100604	0.243888	0.223358	0.235655	0.146138	0.115478	0.813068	0.575320	0.133395	0.228265	0.347415	0.209452	0.426623	0.117176	0.513114	0.263943	0.073810	0.183439	0.144196	0.216170	0.149622	0.146593	0.217944	0.392459	0.088773	0.191536	0.334606	0.121806	0.557012	0.144786	0.644461	0.562981	0.161393	0.140276	0.223386	0.124613	0.255258	0.178052	0.718334	0.804578	0.148130	0.222570	0.188575	0.101308	0.733427	0.145080	0.524671	0.342890	0.185770	0.372412	0.157337	0.172632	0.366499	0.151476	0.542403	0.835263	0.075820	0.057991	0.145575	0.163323	0.071315	0.102908	0.187533	0.111420	0.074636	0.076567	0.161700	0.216072
75	0.199483	0.105114	0.414967	0.490957	0.165727	0.527083	0.224390	0.249944	0.202611	0.168517	0.202440	0.218844	0.099081	0.234492	0.223965	0.248345	0.203861	0.108185	0.678626	0.571059	0.133595	0.228477	0.350110	0.214616	0.421082	0.102437	0.542632	0.182824	0.071255	0.183686	0.128736	0.223877	0.155931	0.140880	0.278426	0.410840	0.083217	0.189635	0.349668	0.122971	0.569645	0.139014	0.563121	0.567627	0.164443	0.156398	0.185151	0.123709	0.277945	0.207084	0.738668	0.804655	0.141326	0.220815	0.180108	0.098597	0.732972	0.123298	0.547974	0.332252	0.184984	0.356932	0.157130	0.180612	0.347935	0.155823	0.566129	0.834466	0.066210	0.063319	0.146199	0.161779	0.080292	0.089107	0.105992	0.103967	0.079949	0.078748	0.176033	0.201685
76	0.279550	0.126322	0.459676	0.492440	0.160023	0.508250	0.217432	0.218960	0.197957	0.166241	0.204367	0.229613	0.098598	0.230996	0.222051	0.274132	0.230454	0.107567	0.650031	0.558690	0.135166	0.228677	0.412724	0.210331	0.417932	0.125627	0.556829	0.187383	0.070073	0.203343	0.108952	0.225056	0.150814	0.132413	0.356183	0.411011	0.081178	0.183756	0.351338	0.127798	0.662131	0.135222	0.526571	0.562673	0.167039	0.185282	0.143424	0.120381	0.292783	0.221374	0.881692	0.743841	0.129620	0.218311	0.180711	0.094135	0.724664	0.108619	0.554583	0.333250	0.161254	0.230946	0.159295	0.194373	0.339684	0.156774	0.577372	0.834047	0.072842	0.112892	0.154369	0.161815	0.100822	0.061866	0.078866	0.104241	0.080197	0.098049	0.185542	0.200286
77	0.325152	0.129114	0.515896	0.496850	0.146373	0.489615	0.216682	0.215616	0.199864	0.165371	0.216220	0.324983	0.094673	0.201352	0.207285	0.251010	0.249165	0.107413	0.665094	0.584327	0.142252	0.231482	0.437497	0.200513	0.430188	0.153955	0.669161	0.155205	0.073167	0.261925	0.102644	0.224837	0.149852	0.130952	0.387856	0.434018	0.081133	0.178089	0.340071	0.154557	0.667786	0.133144	0.524455	0.557244	0.170082	0.203152	0.129493	0.109918	0.288068	0.215446	0.948076	0.702596	0.119940	0.204467	0.189190	0.094848	0.723849	0.110514	0.565739	0.334196	0.128514	0.153667	0.161739	0.203201	0.369983	0.154909	0.584050	0.834504	0.078066	0.127437	0.173547	0.153335	0.200189	0.051326	0.076223	0.106022	0.081757	0.156849	0.183973	0.201917
78	0.346949	0.124416	0.528892	0.511230	0.144826	0.489357	0.210549	0.217699	0.194714	0.164466	0.284352	0.336376	0.100963	0.185902	0.198244	0.251317	0.357075	0.107235	0.632218	0.631731	0.143554	0.232156	0.439269	0.193836	0.432021	0.155768	0.712179	0.176222	0.065479	0.280207	0.103130	0.224504	0.115819	0.129439	0.389414	0.456310	0.082450	0.150212	0.330353	0.160633	0.659790	0.119180	0.455098	0.557574	0.174667	0.191028	0.127709	0.101047	0.260687	0.202409	0.953802	0.696053	0.109612	0.193815	0.196092	0.094745	0.723470	0.116189	0.587132	0.298490	0.127505	0.152843	0.165569	0.207441	0.423697	0.151653	0.587190	0.834961	0.078271	0.130249	0.173926	0.153470	0.215155	0.057476	0.071585	0.108228	0.094953	0.276763	0.189336	0.194609
79	0.377449	0.123667	0.538895	0.491919	0.140451	0.375375	0.212646	0.217592	0.186653	0.154381	0.304196	0.360323	0.095802	0.162781	0.206167	0.253489	0.362096	0.122780	0.620294	0.659845	0.143097	0.231938	0.438761	0.190626	0.433918	0.160064	0.726538	0.174566	0.081573	0.257799	0.105258	0.246612	0.134161	0.117059	0.437382	0.441539	0.085786	0.129271	0.329577	0.162424	0.653040	0.114843	0.348866	0.578279	0.189887	0.217098	0.127547	0.099783	0.242362	0.196219	0.941049	0.704012	0.103289	0.171380	0.183186	0.093098	0.720404	0.119362	0.567759	0.283502	0.127014	0.134076	0.178656	0.223844	0.412036	0.146326	0.587456	0.826808	0.076448	0.134912	0.172499	0.151075	0.216272	0.067972	0.075536	0.125167	0.094924	0.280677	0.178207	0.150050
80	0.388341	0.122510	0.554702	0.434925	0.114681	0.210117	0.192285	0.216100	0.186136	0.160737	0.305465	0.417261	0.103743	0.160987	0.198778	0.249757	0.363842	0.145126	0.632046	0.652427	0.143027	0.241799	0.438982	0.189421	0.429130	0.166450	0.742447	0.188329	0.094388	0.291703	0.143618	0.290005	0.213043	0.077963	0.487362	0.429848	0.086163	0.119301	0.322602	0.162224	0.653522	0.114373	0.328300	0.571197	0.231608	0.226317	0.127559	0.099903	0.235911	0.196136	0.929931	0.706779	0.046003	0.082531	0.158826	0.109790	0.721619	0.119441	0.556207	0.295722	0.126735	0.131980	0.207179	0.228766	0.408454	0.142030	0.589664	0.804402	0.060227	0.133198	0.161463	0.151040	0.216377	0.079621	0.081846	0.131415	0.095724	0.281358	0.157524	0.121256
81	0.388284	0.123243	0.528380	0.413426	0.112669	0.152338	0.188563	0.191984	0.199147	0.189872	0.339660	0.424467	0.097916	0.159252	0.163755	0.234030	0.372081	0.146775	0.614574	0.606563	0.151629	0.280905	0.439070	0.193678	0.356152	0.172241	0.741704	0.206233	0.095695	0.289351	0.202593	0.296451	0.229018	0.075471	0.491291	0.422086	0.086112	0.109332	0.291981	0.152816	0.653702	0.109307	0.319616	0.529327	0.307960	0.225844	0.127197	0.098951	0.234203	0.195645	0.924378	0.656114	0.035803	0.079585	0.167083	0.131536	0.707787	0.115497	0.583138	0.302754	0.121982	0.130028	0.222696	0.223894	0.407300	0.138357	0.593457	0.751909	0.058095	0.138443	0.153368	0.151511	0.218770	0.093526	0.139140	0.128429	0.084728	0.280741	0.147306	0.120230
