	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d
82	0.249276	0.208328	0.260565	0.394383	0.178840	0.143999	0.313534	0.414501	0.359591	0.687025	1.029228	0.873537	0.240470	0.499607	0.201214	0.133123	0.372505	0.414008	0.597497	0.707558	0.194193	0.280498	0.311024	0.452255	0.378429	0.620517	0.486197	0.579433	0.146888	0.263203	0.295041	0.313341	0.240084	0.236090	0.420114	0.485084	0.120888	0.123279	0.121589	0.153867	0.481235	0.336065	0.384806	0.637494	0.155963	0.697079	0.134084	0.130984	0.345097	0.350475	0.555649	0.712367	0.320542	0.548369	0.225271	0.225059
83	0.248269	0.207427	0.239310	0.361832	0.178834	0.146282	0.286011	0.454388	0.356860	0.650976	0.997381	0.830163	0.204274	0.397220	0.192980	0.133918	0.281018	0.341830	0.600089	0.673875	0.198232	0.272457	0.265673	0.423923	0.425815	0.647521	0.495896	0.577996	0.146311	0.258726	0.291373	0.286258	0.248916	0.264675	0.388727	0.482832	0.119793	0.111209	0.107957	0.162482	0.481572	0.340167	0.386182	0.705159	0.152099	0.695687	0.145985	0.149097	0.337278	0.350902	0.561340	0.712777	0.425047	0.555167	0.167389	0.194192
84	0.242778	0.199275	0.217555	0.306412	0.189793	0.180126	0.281859	0.489992	0.357403	0.640792	0.956484	0.779528	0.237651	0.515334	0.181465	0.188317	0.278627	0.340478	0.635611	0.658930	0.206739	0.265843	0.226469	0.432127	0.439326	0.660105	0.498819	0.584534	0.139158	0.275482	0.276833	0.252001	0.251336	0.267081	0.368024	0.468481	0.117935	0.148056	0.102784	0.161201	0.518836	0.367105	0.413526	0.721850	0.151810	0.698623	0.163132	0.154532	0.337887	0.331387	0.561492	0.718913	0.723154	0.587649	0.147077	0.172460
85	0.225590	0.184330	0.201817	0.278843	0.163581	0.208022	0.242143	0.500605	0.343870	0.639851	0.917266	0.741913	0.237947	0.551465	0.162615	0.183071	0.304761	0.350436	0.655881	0.661989	0.241964	0.304481	0.205976	0.463898	0.439291	0.661782	0.498398	0.595654	0.126705	0.287897	0.237378	0.222539	0.249325	0.260403	0.395808	0.442385	0.127927	0.270223	0.104005	0.192134	0.523919	0.375717	0.454911	0.720751	0.137598	0.606343	0.173624	0.154515	0.344254	0.301058	0.565838	0.729034	0.732835	0.598046	0.159088	0.172273
86	0.198428	0.174049	0.162615	0.287546	0.166452	0.217883	0.268543	0.499066	0.320250	0.637532	0.881394	0.727233	0.218525	0.556589	0.125459	0.188120	0.318956	0.344545	0.673338	0.671280	0.290360	0.344854	0.200937	0.479505	0.436382	0.635833	0.507504	0.616558	0.096403	0.279219	0.216757	0.226902	0.225841	0.230858	0.368298	0.397716	0.129427	0.294494	0.094249	0.226191	0.505471	0.361781	0.462190	0.672949	0.113121	0.451166	0.222171	0.153953	0.347493	0.291521	0.565017	0.724081	0.786160	0.599710	0.158096	0.166537
87	0.183878	0.177075	0.135737	0.303243	0.169967	0.219918	0.285873	0.485527	0.275480	0.586196	0.846868	0.725606	0.212501	0.548368	0.153468	0.191921	0.345188	0.332864	0.679427	0.651198	0.307783	0.353291	0.157060	0.419238	0.432603	0.580211	0.541792	0.656933	0.091754	0.270299	0.216370	0.224043	0.208407	0.203866	0.386314	0.369129	0.127720	0.356864	0.094884	0.244182	0.443514	0.330028	0.416538	0.588480	0.084008	0.383611	0.242357	0.157609	0.347025	0.280108	0.541727	0.674561	0.780183	0.482017	0.146318	0.142710
88	0.178962	0.180308	0.135583	0.305025	0.170257	0.220766	0.284697	0.454563	0.242275	0.533352	0.831653	0.726306	0.186258	0.489673	0.171866	0.193745	0.504602	0.332729	0.668650	0.626464	0.300553	0.340213	0.136795	0.351749	0.442470	0.553357	0.596926	0.697995	0.092896	0.215328	0.174519	0.208925	0.216973	0.197402	0.439196	0.364528	0.114109	0.359436	0.099623	0.242512	0.411261	0.299748	0.329075	0.516975	0.082241	0.357146	0.241734	0.170667	0.345794	0.265186	0.485453	0.568900	0.769487	0.431037	0.125733	0.127868
89	0.201173	0.206707	0.200419	0.339872	0.165597	0.225607	0.277222	0.455569	0.234315	0.531759	0.828586	0.723901	0.169288	0.448023	0.164951	0.194295	0.535572	0.288266	0.624806	0.581833	0.269524	0.316693	0.169083	0.328091	0.459428	0.564836	0.644931	0.716789	0.091530	0.205692	0.104037	0.170254	0.220637	0.200461	0.473626	0.363555	0.103359	0.356656	0.096587	0.239185	0.430085	0.292271	0.323835	0.536316	0.101243	0.230014	0.243032	0.173816	0.336905	0.250670	0.404557	0.481791	0.744010	0.417231	0.111440	0.133913
90	0.216483	0.216506	0.253811	0.390605	0.172429	0.236909	0.282311	0.424949	0.237816	0.508646	0.829064	0.716594	0.165670	0.446719	0.162814	0.183377	0.543152	0.242759	0.567265	0.524020	0.252547	0.315494	0.159802	0.319483	0.467859	0.551283	0.659618	0.715078	0.086553	0.164691	0.076099	0.169987	0.344694	0.214106	0.480254	0.349055	0.078107	0.355399	0.110094	0.247196	0.526913	0.321132	0.335511	0.534899	0.151197	0.238247	0.234614	0.157315	0.318581	0.235359	0.310854	0.444533	0.732216	0.292979	0.119525	0.123531
91	0.206465	0.201141	0.260465	0.398968	0.214650	0.254915	0.288999	0.353339	0.231748	0.399227	0.805726	0.650422	0.095270	0.271273	0.152770	0.135214	0.535042	0.229274	0.501201	0.548071	0.254365	0.335857	0.156477	0.288381	0.468734	0.518113	0.656021	0.706723	0.085508	0.170418	0.069831	0.186822	0.354272	0.214247	0.479383	0.265882	0.080357	0.356982	0.116734	0.239765	0.560574	0.326839	0.336760	0.433290	0.179227	0.310411	0.218352	0.143919	0.347398	0.233798	0.250286	0.439904	0.669011	0.287460	0.115343	0.102485
92	0.190306	0.186718	0.260258	0.394381	0.210878	0.247550	0.283236	0.280453	0.246339	0.360057	0.725553	0.512375	0.087029	0.167296	0.148104	0.142699	0.527365	0.231015	0.503136	0.585115	0.244389	0.351012	0.157691	0.251018	0.464704	0.496180	0.647721	0.680817	0.087356	0.169041	0.064119	0.196564	0.355822	0.217164	0.496593	0.280146	0.078404	0.341730	0.115572	0.234965	0.803814	0.315714	0.323599	0.376381	0.181047	0.330957	0.212576	0.134183	0.429229	0.257041	0.239237	0.439954	0.304579	0.208057	0.110642	0.102620
93	0.187397	0.179781	0.286086	0.488459	0.193165	0.201680	0.253945	0.269515	0.272057	0.356655	0.635846	0.390961	0.089184	0.247882	0.137376	0.132466	0.525774	0.233088	0.559768	0.524385	0.201521	0.310578	0.158802	0.227347	0.453111	0.486214	0.609389	0.627515	0.085146	0.118909	0.073940	0.189040	0.349589	0.198798	0.509926	0.296881	0.059096	0.265251	0.101863	0.201078	0.802320	0.295573	0.284708	0.360475	0.185844	0.338380	0.187603	0.131230	0.514191	0.291138	0.251974	0.452496	0.276794	0.167734	0.098375	0.102139
94	0.209931	0.194232	0.346191	0.625021	0.187043	0.189414	0.208067	0.259534	0.287695	0.340653	0.496970	0.306097	0.085631	0.266738	0.103137	0.128743	0.525183	0.239791	0.558478	0.482652	0.163136	0.272839	0.168389	0.280193	0.432509	0.467061	0.575737	0.579461	0.089020	0.119004	0.092391	0.174381	0.335328	0.164546	0.513314	0.295666	0.063375	0.250741	0.094689	0.155923	0.797023	0.287835	0.255633	0.352273	0.230626	0.415306	0.111185	0.129485	0.559766	0.294864	0.251230	0.456154	0.081688	0.112821	0.097794	0.083592
95	0.251451	0.234146	0.364219	0.652773	0.178964	0.195001	0.160868	0.260954	0.307064	0.315383	0.343984	0.279386	0.071652	0.307917	0.055981	0.120341	0.524607	0.246388	0.567677	0.500959	0.161810	0.268246	0.182652	0.290677	0.416689	0.445269	0.553453	0.521812	0.079394	0.122728	0.091115	0.170600	0.335285	0.159841	0.525587	0.261801	0.062408	0.155279	0.089941	0.128579	0.792769	0.299553	0.243753	0.353488	0.241324	0.438061	0.083887	0.128876	0.548423	0.278825	0.240019	0.424570	0.102860	0.110675	0.100259	0.079370
96	0.280515	0.261871	0.368577	0.648803	0.172746	0.216758	0.147597	0.262565	0.304695	0.282769	0.253473	0.292381	0.083026	0.309036	0.048492	0.118426	0.518212	0.241310	0.548162	0.506027	0.174198	0.272879	0.217112	0.291989	0.397498	0.418826	0.529677	0.481612	0.072213	0.117226	0.084912	0.173992	0.327301	0.134730	0.525537	0.251010	0.075657	0.224484	0.097540	0.135710	0.790010	0.299949	0.240100	0.354057	0.241563	0.438230	0.074616	0.116495	0.549559	0.280713	0.230349	0.378387	0.094192	0.088071	0.119846	0.081284
97	0.274972	0.262017	0.367017	0.655683	0.197050	0.220979	0.175086	0.256099	0.297634	0.256894	0.215910	0.288812	0.074552	0.307078	0.044509	0.131049	0.504943	0.216121	0.522527	0.508087	0.175857	0.261850	0.227127	0.320600	0.350239	0.381026	0.517528	0.489879	0.075371	0.106339	0.088291	0.173822	0.324598	0.129484	0.521042	0.241325	0.086069	0.251754	0.112664	0.140576	0.780074	0.296680	0.239604	0.356848	0.228678	0.423866	0.078046	0.107485	0.581846	0.300930	0.227417	0.355843	0.106987	0.086654	0.116859	0.081295
98	0.282398	0.260347	0.368657	0.668361	0.320178	0.220549	0.183762	0.243560	0.285535	0.249032	0.218733	0.301318	0.091500	0.302571	0.039561	0.157024	0.497450	0.212090	0.494902	0.494667	0.194143	0.326053	0.226969	0.374629	0.288649	0.336884	0.523254	0.521374	0.094192	0.092761	0.088633	0.167651	0.322036	0.130780	0.488072	0.269925	0.088261	0.265467	0.105598	0.104299	0.715068	0.272799	0.229848	0.255319	0.194632	0.367835	0.074920	0.100269	0.607503	0.314928	0.211522	0.354932	0.286639	0.149211	0.121162	0.089800
99	0.272055	0.243486	0.356571	0.656092	0.411605	0.203220	0.172464	0.231135	0.289426	0.249680	0.263306	0.313698	0.088403	0.290967	0.100474	0.196106	0.476634	0.204057	0.486202	0.500889	0.217851	0.416488	0.235802	0.400192	0.269002	0.318811	0.557322	0.543460	0.101418	0.085023	0.113636	0.140832	0.314225	0.129218	0.452596	0.312027	0.105766	0.318523	0.100556	0.091374	0.684724	0.276680	0.274445	0.194486	0.187081	0.323024	0.089458	0.100966	0.611184	0.317717	0.210497	0.346336	0.493334	0.192079	0.153321	0.097643
100	0.254862	0.227240	0.315032	0.625354	0.396333	0.202215	0.157186	0.220477	0.340996	0.255240	0.330059	0.315903	0.089828	0.213655	0.153606	0.200458	0.313750	0.184636	0.494879	0.486942	0.236304	0.438515	0.244832	0.392961	0.298733	0.332328	0.601057	0.549775	0.099514	0.092104	0.120748	0.114252	0.311951	0.125121	0.459303	0.322131	0.109088	0.328043	0.100378	0.091157	0.397320	0.249239	0.283081	0.211846	0.190362	0.314571	0.106301	0.102350	0.608903	0.313866	0.207243	0.318200	0.600975	0.202563	0.161326	0.098704
101	0.240663	0.231411	0.312019	0.616701	0.478512	0.234201	0.143358	0.213590	0.353308	0.260474	0.351626	0.359439	0.090308	0.182788	0.165229	0.223981	0.245001	0.185360	0.516160	0.494323	0.231424	0.476726	0.250125	0.353774	0.345320	0.358416	0.631604	0.534570	0.127082	0.120243	0.119429	0.103356	0.149082	0.102358	0.469286	0.319643	0.113095	0.324522	0.100647	0.089953	0.246815	0.248973	0.283295	0.216655	0.173196	0.282124	0.108605	0.101862	0.616832	0.307517	0.221647	0.312690	0.729656	0.243096	0.161740	0.093118
