	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d
54	0.610424	0.295253	0.700597	0.552615	0.073022	0.207971	0.457987	0.114383	0.170414	0.112890	0.803933	0.447346	0.120132	0.190010	0.461102	0.145848	0.086002	0.632719	0.430901	0.646078	0.405875	0.560310	0.146918	0.082690	0.229737	0.203698	0.448113	0.307905	0.144392	0.643611	0.280499	0.222616	0.165834	0.380897	0.672740	0.620870	0.538324	0.603669	0.286490	0.319604	1.136049	0.561354	0.094794	0.145676	0.152215	0.708652	0.561110	0.274258	0.147512	0.347312	0.314429	0.471908	0.231595	0.415414	0.316010	0.356575	0.085916	0.309330	0.543449	0.450973	0.298883	0.140624	0.297640	0.248447	0.152121	0.442650	0.468903	0.519084	0.185600	0.111036	0.119567	0.199216	0.237366	0.107093	0.390692	0.502711	0.230404	0.726491	0.122096	0.066595
55	0.607869	0.294872	0.685623	0.546622	0.059381	0.199536	0.460394	0.116464	0.157261	0.106132	0.820180	0.506158	0.124445	0.197600	0.406628	0.141841	0.089555	0.565479	0.437235	0.633092	0.400289	0.561747	0.146192	0.081942	0.233176	0.205179	0.417853	0.279037	0.145784	0.590771	0.237108	0.211071	0.172256	0.357446	0.710569	0.612264	0.555787	0.600938	0.282405	0.324027	1.136728	0.538933	0.099593	0.146302	0.151306	0.671694	0.586171	0.265829	0.147816	0.346703	0.299718	0.479363	0.233841	0.415961	0.299371	0.344222	0.086102	0.299889	0.546240	0.431617	0.290516	0.126352	0.323744	0.269349	0.150854	0.366169	0.464621	0.489724	0.221436	0.081502	0.133523	0.199470	0.229083	0.103727	0.392063	0.547149	0.211553	0.679483	0.122746	0.059441
56	0.595801	0.290647	0.664907	0.506269	0.097738	0.178289	0.463766	0.122455	0.133782	0.097888	0.796152	0.494110	0.124324	0.198740	0.340913	0.147016	0.105752	0.486951	0.428403	0.623774	0.389562	0.553609	0.146941	0.075684	0.227284	0.203545	0.337008	0.227224	0.147244	0.558714	0.214426	0.181261	0.173307	0.316814	0.776656	0.616573	0.561290	0.598476	0.282535	0.323228	1.097420	0.498414	0.103818	0.144391	0.145947	0.630606	0.633073	0.261747	0.148038	0.350081	0.298443	0.488175	0.223960	0.409922	0.284943	0.300902	0.086444	0.299324	0.546907	0.435118	0.292406	0.117235	0.331235	0.283995	0.147005	0.308761	0.462873	0.446957	0.233300	0.059004	0.151452	0.200330	0.218051	0.102222	0.395454	0.550281	0.208819	0.630895	0.140062	0.069299
57	0.557761	0.270158	0.645200	0.461918	0.114680	0.148607	0.463367	0.137333	0.130084	0.089588	0.704720	0.427140	0.127428	0.196600	0.318683	0.160747	0.100864	0.416694	0.419822	0.619980	0.368812	0.539659	0.148607	0.069931	0.225710	0.198678	0.235443	0.206269	0.152963	0.538554	0.204952	0.160629	0.173184	0.261449	0.827479	0.628074	0.560293	0.592372	0.285027	0.323479	0.989645	0.442374	0.108194	0.139903	0.140095	0.588076	0.662921	0.268838	0.148006	0.341826	0.282156	0.496650	0.218486	0.395897	0.286229	0.286030	0.088723	0.296245	0.551782	0.448303	0.298212	0.114256	0.331553	0.284561	0.122413	0.268043	0.442074	0.420627	0.225737	0.046668	0.150779	0.218050	0.209463	0.101950	0.409026	0.556616	0.197855	0.576431	0.154199	0.069859
58	0.526381	0.226549	0.592555	0.438038	0.149483	0.126450	0.477334	0.181337	0.123199	0.083481	0.630143	0.407642	0.127217	0.195813	0.318854	0.174486	0.149809	0.379154	0.427887	0.619891	0.354795	0.522075	0.149406	0.070976	0.233858	0.191089	0.200721	0.184112	0.158994	0.533519	0.205861	0.155838	0.174270	0.223087	0.878639	0.635855	0.559177	0.571929	0.290712	0.323796	0.879438	0.374998	0.114459	0.119117	0.138515	0.545812	0.669112	0.275478	0.146549	0.307719	0.254396	0.495778	0.225530	0.374608	0.291103	0.292637	0.093079	0.284633	0.561492	0.449424	0.294155	0.115001	0.326225	0.282389	0.103655	0.248896	0.397185	0.388247	0.223869	0.046357	0.151665	0.229361	0.208179	0.102504	0.424450	0.563227	0.199886	0.513853	0.155807	0.068685
59	0.407219	0.178613	0.524850	0.422760	0.172038	0.109424	0.490396	0.220048	0.115531	0.082707	0.494860	0.440234	0.127256	0.200418	0.276073	0.175543	0.188458	0.368640	0.441294	0.623679	0.347039	0.502700	0.144201	0.075063	0.247523	0.181305	0.198401	0.165402	0.150020	0.534863	0.205005	0.155471	0.175289	0.202803	0.900642	0.638094	0.555910	0.532364	0.289086	0.323581	0.844988	0.316866	0.113713	0.090233	0.133377	0.504378	0.659654	0.275308	0.146349	0.261900	0.254349	0.498268	0.227242	0.348621	0.291307	0.299532	0.100486	0.263198	0.604844	0.453763	0.289055	0.116692	0.315739	0.278766	0.093334	0.246915	0.367541	0.349308	0.226235	0.052848	0.151783	0.240573	0.211876	0.103742	0.437925	0.545738	0.195794	0.450137	0.149325	0.071369
60	0.327160	0.135960	0.518111	0.426932	0.210738	0.098078	0.454241	0.231770	0.099909	0.090357	0.391471	0.443895	0.130010	0.210436	0.219595	0.170393	0.191479	0.370578	0.432193	0.624086	0.228362	0.482813	0.140231	0.078394	0.256060	0.169930	0.204307	0.177910	0.119076	0.536251	0.205892	0.157013	0.174813	0.191016	0.908702	0.641586	0.538410	0.488959	0.275105	0.319924	0.771653	0.270041	0.115614	0.069937	0.132904	0.462322	0.649643	0.270756	0.145983	0.214328	0.265601	0.491746	0.226482	0.319743	0.278779	0.298668	0.112567	0.233725	0.626625	0.460870	0.285091	0.115154	0.309437	0.275691	0.088253	0.251781	0.361304	0.300655	0.247265	0.060954	0.153551	0.248667	0.172853	0.105494	0.444516	0.537120	0.187927	0.398128	0.133956	0.072468
61	0.235591	0.099157	0.516701	0.428152	0.226284	0.091965	0.371864	0.231350	0.069913	0.108631	0.385621	0.439401	0.124005	0.219465	0.197793	0.166704	0.193916	0.372885	0.421891	0.607485	0.153864	0.465425	0.129950	0.085006	0.332384	0.157541	0.232022	0.315094	0.116815	0.535777	0.206225	0.160196	0.175608	0.184865	0.905484	0.643372	0.496979	0.446916	0.235584	0.305636	0.736761	0.238268	0.124625	0.060122	0.131984	0.416713	0.647433	0.267806	0.145837	0.168919	0.263989	0.434541	0.224763	0.288126	0.247508	0.289423	0.125182	0.198894	0.587671	0.440452	0.284064	0.110779	0.306677	0.273187	0.091741	0.255383	0.347840	0.287198	0.279969	0.068167	0.159973	0.250246	0.153851	0.107633	0.449561	0.556520	0.183117	0.367353	0.127896	0.071328
62	0.188009	0.070083	0.513284	0.431108	0.258623	0.090441	0.296645	0.223855	0.096236	0.136361	0.538766	0.479070	0.114405	0.217896	0.158128	0.164580	0.194724	0.369177	0.419361	0.565768	0.155262	0.449950	0.126993	0.094081	0.376360	0.144485	0.328833	0.483502	0.135950	0.533270	0.201908	0.161747	0.177012	0.183405	0.894191	0.619283	0.414637	0.410155	0.184196	0.249243	0.633189	0.222442	0.137027	0.054492	0.127394	0.386543	0.647343	0.268755	0.145121	0.133869	0.258636	0.378252	0.218985	0.254119	0.226969	0.276086	0.130325	0.161946	0.572203	0.348229	0.264861	0.104695	0.289235	0.251095	0.089764	0.254031	0.343239	0.309523	0.296995	0.073389	0.155580	0.249534	0.146080	0.109622	0.458062	0.596683	0.183181	0.356522	0.132230	0.069109
63	0.158758	0.047291	0.491347	0.421154	0.264600	0.090342	0.276624	0.218444	0.106999	0.168082	0.609351	0.531659	0.134074	0.205236	0.113999	0.159487	0.194080	0.357892	0.416319	0.505607	0.151418	0.430784	0.125434	0.098008	0.395415	0.131155	0.486964	0.640858	0.173902	0.528393	0.183344	0.158811	0.176954	0.183583	0.871540	0.577629	0.407233	0.390118	0.146436	0.183892	0.612912	0.219329	0.144403	0.052958	0.115965	0.375486	0.649495	0.269169	0.145367	0.115565	0.304191	0.378062	0.205636	0.219126	0.226193	0.268735	0.133950	0.126529	0.660203	0.375095	0.201147	0.098127	0.254209	0.215836	0.079609	0.247512	0.346767	0.342112	0.299123	0.075966	0.141784	0.213089	0.147479	0.110402	0.464924	0.635626	0.183308	0.356286	0.134807	0.069649
64	0.152976	0.031760	0.439662	0.415539	0.264128	0.088400	0.293595	0.229988	0.115792	0.194986	0.573584	0.513564	0.154693	0.190623	0.143347	0.138105	0.194994	0.340002	0.412781	0.450538	0.143612	0.404038	0.117043	0.097841	0.410160	0.117843	0.574973	0.756113	0.201626	0.520023	0.160332	0.154936	0.172339	0.183347	0.839684	0.549118	0.372469	0.378574	0.136015	0.166121	0.468611	0.223730	0.147143	0.053804	0.100714	0.373515	0.646224	0.272468	0.146491	0.110736	0.375353	0.447445	0.187949	0.184939	0.227143	0.267215	0.136836	0.096046	0.769994	0.512393	0.168138	0.093078	0.236595	0.188173	0.072752	0.237182	0.353136	0.349735	0.300729	0.076217	0.130390	0.166488	0.141896	0.108662	0.477531	0.667791	0.180958	0.357054	0.136039	0.070793
65	0.127009	0.023060	0.392908	0.388083	0.264165	0.083136	0.309368	0.249054	0.130448	0.211760	0.550068	0.466219	0.228883	0.180763	0.171824	0.119060	0.197688	0.317198	0.413629	0.414100	0.149097	0.369591	0.113341	0.097871	0.458200	0.104955	0.593821	0.792864	0.210280	0.505235	0.134071	0.153471	0.147783	0.181139	0.794672	0.522924	0.317011	0.372790	0.135617	0.165338	0.300621	0.230267	0.141679	0.055015	0.083820	0.374292	0.593431	0.237176	0.131896	0.110763	0.421500	0.523204	0.176899	0.153352	0.211051	0.265913	0.136570	0.074255	0.866768	0.631244	0.154714	0.089795	0.235338	0.184704	0.070533	0.224623	0.353318	0.347512	0.299923	0.076243	0.130171	0.160109	0.134017	0.103817	0.487232	0.693761	0.173660	0.353381	0.137289	0.071117
66	0.147479	0.022386	0.357231	0.394315	0.265189	0.075361	0.316098	0.261334	0.134476	0.220748	0.549585	0.465973	0.234665	0.178894	0.183434	0.144011	0.198846	0.291355	0.412965	0.404536	0.159332	0.335392	0.107563	0.097181	0.595352	0.092805	0.589835	0.793527	0.216328	0.482878	0.113980	0.149918	0.133419	0.176213	0.766050	0.488993	0.279844	0.372770	0.134305	0.160756	0.278502	0.235687	0.138623	0.057340	0.068154	0.375009	0.493738	0.179776	0.095469	0.110749	0.442036	0.581267	0.170232	0.126557	0.156954	0.242710	0.136121	0.065577	0.896892	0.709131	0.139070	0.085757	0.215943	0.178830	0.071662	0.211064	0.350545	0.341592	0.310964	0.078283	0.131588	0.161332	0.138928	0.096752	0.484613	0.704124	0.157986	0.343363	0.138758	0.074157
67	0.181662	0.030167	0.288179	0.410052	0.267021	0.067166	0.317438	0.268705	0.134880	0.222785	0.550293	0.464920	0.234760	0.183027	0.186498	0.171579	0.197785	0.264503	0.385478	0.430527	0.166406	0.309717	0.101806	0.091425	0.622245	0.082005	0.602940	0.795349	0.215675	0.453161	0.109246	0.145643	0.132124	0.169199	0.745684	0.478244	0.251255	0.377374	0.124399	0.149048	0.318171	0.239226	0.137625	0.059362	0.064803	0.375019	0.426182	0.157983	0.091674	0.111986	0.437210	0.593474	0.165383	0.107500	0.125442	0.185931	0.131315	0.069186	0.878590	0.740621	0.134908	0.080381	0.176842	0.153380	0.073967	0.197485	0.327230	0.327891	0.295760	0.083478	0.109624	0.161958	0.144718	0.090984	0.489571	0.689449	0.141902	0.326702	0.137796	0.078559
68	0.183490	0.043453	0.275819	0.438644	0.269466	0.061729	0.317377	0.272519	0.162914	0.221033	0.567089	0.540896	0.234730	0.190004	0.182322	0.169487	0.197467	0.238184	0.304121	0.421172	0.167572	0.296871	0.088696	0.085603	0.619232	0.072538	0.656341	0.839998	0.222816	0.417906	0.109026	0.131794	0.118121	0.162290	0.707043	0.476065	0.212052	0.383889	0.119326	0.119081	0.343570	0.243031	0.134855	0.058700	0.070416	0.374394	0.412687	0.170225	0.090993	0.119668	0.425836	0.589313	0.159010	0.097299	0.120623	0.161592	0.129055	0.080872	0.863452	0.744082	0.134107	0.080473	0.112184	0.108968	0.073563	0.184311	0.298290	0.318523	0.289324	0.091352	0.094044	0.153896	0.163375	0.087717	0.510144	0.681993	0.121880	0.304563	0.140874	0.078836
69	0.183355	0.059758	0.297258	0.466961	0.268522	0.062258	0.310035	0.271614	0.177028	0.223789	0.566037	0.523849	0.256656	0.195101	0.180933	0.167850	0.197229	0.214163	0.246118	0.368744	0.191919	0.297361	0.086933	0.085777	0.618264	0.064646	0.743455	0.924893	0.249241	0.382537	0.109159	0.101495	0.105745	0.157353	0.661408	0.449890	0.147646	0.388003	0.125327	0.081812	0.316448	0.248775	0.130620	0.057607	0.069777	0.372861	0.407170	0.188430	0.069749	0.134446	0.424992	0.589694	0.160709	0.094433	0.120402	0.160248	0.129632	0.097370	0.861926	0.744882	0.125412	0.087880	0.078707	0.054102	0.071527	0.171614	0.295650	0.313493	0.294506	0.100089	0.092792	0.127321	0.189625	0.085800	0.526424	0.707044	0.111170	0.278898	0.146090	0.077445
70	0.213069	0.076161	0.307500	0.454337	0.255208	0.069402	0.292743	0.268475	0.177553	0.243538	0.569987	0.521988	0.262750	0.193900	0.191185	0.178063	0.189156	0.194477	0.230349	0.340892	0.202449	0.306821	0.086546	0.087146	0.616473	0.058790	0.814509	1.008496	0.268163	0.354829	0.109450	0.103868	0.117736	0.154143	0.641665	0.435945	0.114564	0.386861	0.146513	0.070245	0.312763	0.257345	0.125286	0.056272	0.076306	0.370617	0.356758	0.200045	0.056986	0.147749	0.423123	0.585207	0.171942	0.094717	0.113183	0.160353	0.134004	0.117250	0.867478	0.745464	0.111379	0.093923	0.073350	0.043133	0.070802	0.159077	0.294949	0.327353	0.295977	0.110056	0.092028	0.108101	0.236997	0.084691	0.530510	0.699576	0.113547	0.251358	0.147135	0.076561
71	0.220651	0.087504	0.302182	0.425298	0.248502	0.080657	0.268124	0.258645	0.181740	0.272528	0.559449	0.530504	0.263871	0.184358	0.199590	0.178227	0.185062	0.181121	0.229621	0.327442	0.193305	0.317372	0.076728	0.089513	0.618004	0.055208	0.840708	1.064135	0.270609	0.337615	0.103712	0.118901	0.147603	0.151270	0.640801	0.435399	0.095880	0.379866	0.175483	0.072813	0.307548	0.267399	0.119786	0.054110	0.092893	0.370517	0.266350	0.200716	0.054826	0.156272	0.422177	0.577285	0.144772	0.093427	0.099040	0.154517	0.142989	0.136752	0.877914	0.748188	0.092428	0.097251	0.073206	0.042608	0.073100	0.144959	0.287223	0.340564	0.321223	0.119011	0.091612	0.078865	0.338088	0.084278	0.537304	0.680014	0.113100	0.222834	0.134588	0.068486
72	0.220197	0.092471	0.294092	0.412428	0.222274	0.094313	0.222380	0.227545	0.161380	0.299223	0.470846	0.503459	0.264697	0.169360	0.204318	0.195482	0.165097	0.176175	0.225265	0.326651	0.192200	0.323264	0.068274	0.090088	0.624548	0.053838	0.850517	1.090291	0.270630	0.326473	0.101972	0.121106	0.177857	0.146057	0.591392	0.418653	0.116562	0.367087	0.187032	0.073232	0.368773	0.274238	0.116610	0.051641	0.098812	0.368511	0.197140	0.188455	0.055525	0.163135	0.421847	0.569595	0.125801	0.087105	0.180951	0.144947	0.169668	0.149078	0.876727	0.787227	0.073903	0.098911	0.071822	0.042659	0.071256	0.129728	0.280644	0.337043	0.408520	0.121846	0.085877	0.054535	0.434770	0.084697	0.540499	0.679437	0.107549	0.194276	0.114969	0.061804
73	0.279490	0.093068	0.291141	0.410328	0.210729	0.109157	0.182007	0.192694	0.156818	0.323857	0.551087	0.568393	0.265942	0.158297	0.207232	0.215533	0.092934	0.180225	0.207632	0.338428	0.196618	0.324933	0.066505	0.087961	0.624450	0.054181	0.853520	1.096915	0.270784	0.320742	0.102518	0.122112	0.202225	0.134084	0.515058	0.387051	0.126242	0.349189	0.182245	0.073640	0.549662	0.274790	0.111373	0.048837	0.100437	0.360199	0.174275	0.181914	0.055778	0.171463	0.417078	0.563382	0.129665	0.073688	0.275310	0.163221	0.201786	0.153678	0.850612	0.853771	0.056810	0.099898	0.069479	0.042150	0.071103	0.117790	0.276479	0.339730	0.423169	0.120046	0.071372	0.049621	0.486581	0.086461	0.532161	0.673808	0.085586	0.166706	0.113882	0.061783
74	0.429273	0.093845	0.292114	0.393647	0.168722	0.123551	0.173488	0.180822	0.148808	0.344671	0.661749	0.643880	0.258621	0.152617	0.207481	0.219545	0.081011	0.192311	0.189379	0.347161	0.193873	0.323266	0.056800	0.082767	0.616724	0.055659	0.854665	1.096945	0.271094	0.318878	0.094067	0.124962	0.222935	0.113503	0.443960	0.353946	0.140105	0.327241	0.181272	0.073917	0.764919	0.270686	0.106440	0.045743	0.113044	0.342833	0.169255	0.180657	0.055488	0.181821	0.415482	0.561923	0.133331	0.057586	0.306863	0.188783	0.201401	0.154266	0.846416	0.897737	0.044569	0.100450	0.065050	0.040653	0.071409	0.108461	0.264207	0.337953	0.443751	0.117158	0.061070	0.049449	0.499489	0.089948	0.517902	0.654511	0.071912	0.141433	0.114714	0.058468
75	0.511810	0.101607	0.298255	0.371791	0.156811	0.135711	0.174200	0.179308	0.138446	0.352207	0.694467	0.692296	0.305283	0.143913	0.194207	0.219598	0.076002	0.209559	0.186496	0.336028	0.191911	0.317998	0.049958	0.072979	0.613400	0.057772	0.854042	1.097951	0.272343	0.321136	0.091474	0.126371	0.230513	0.086740	0.348625	0.348050	0.145700	0.302434	0.189499	0.073896	0.925648	0.263169	0.106351	0.041911	0.124595	0.316355	0.166984	0.181222	0.056203	0.190011	0.413161	0.557224	0.137708	0.046619	0.322788	0.190457	0.198780	0.153778	0.867898	0.929355	0.040339	0.100181	0.059022	0.040564	0.064066	0.097882	0.254388	0.340399	0.439631	0.116163	0.057585	0.049389	0.507063	0.095240	0.488968	0.653481	0.067300	0.119462	0.114468	0.054581
76	0.539213	0.121798	0.311891	0.387302	0.099756	0.144686	0.173608	0.185394	0.174230	0.354953	0.698398	0.697297	0.279291	0.133681	0.167432	0.219624	0.073440	0.226795	0.186733	0.323448	0.190968	0.308292	0.047968	0.059437	0.580226	0.060077	0.847217	1.075021	0.273168	0.337400	0.096844	0.128277	0.238824	0.062571	0.298441	0.353084	0.144424	0.276247	0.196452	0.075476	0.950286	0.253629	0.101158	0.039720	0.128775	0.285893	0.166991	0.187413	0.057991	0.193698	0.395740	0.542176	0.131938	0.045714	0.329335	0.188412	0.213148	0.152929	0.853826	0.929462	0.044179	0.098061	0.053525	0.040705	0.053788	0.087065	0.253273	0.335848	0.442651	0.118458	0.051650	0.048667	0.619186	0.101747	0.444396	0.661528	0.061339	0.101790	0.112579	0.052168
77	0.541130	0.155591	0.335163	0.396990	0.089816	0.150568	0.164596	0.184787	0.187749	0.356678	0.735664	0.724411	0.298708	0.127847	0.159568	0.208667	0.085841	0.240448	0.187504	0.329310	0.190365	0.300660	0.047096	0.047441	0.540431	0.062412	0.820465	1.016203	0.253910	0.377007	0.089438	0.130222	0.250735	0.049609	0.270579	0.343706	0.142583	0.250474	0.195267	0.075360	1.151172	0.243488	0.087285	0.039420	0.129532	0.257854	0.165999	0.199501	0.062090	0.194034	0.389809	0.530883	0.130224	0.051943	0.334423	0.192058	0.231767	0.152021	0.782580	0.885246	0.047128	0.094005	0.048266	0.039449	0.054560	0.079358	0.252257	0.310520	0.456537	0.123349	0.048683	0.045301	0.631152	0.108902	0.408056	0.653469	0.053982	0.088617	0.108435	0.050482
78	0.549548	0.208334	0.352491	0.401251	0.092747	0.152280	0.124755	0.164956	0.168049	0.357339	0.751298	0.775710	0.315732	0.129588	0.166561	0.187258	0.132557	0.247197	0.198794	0.342700	0.189045	0.301190	0.046998	0.043389	0.530249	0.064732	0.746279	0.928548	0.239328	0.434171	0.081710	0.125743	0.286715	0.046908	0.267337	0.324835	0.140551	0.226437	0.195319	0.076454	1.291303	0.233613	0.065712	0.039173	0.130868	0.231711	0.149177	0.207910	0.061306	0.192402	0.388958	0.531816	0.123695	0.060432	0.379860	0.200175	0.253649	0.151738	0.664884	0.811542	0.047439	0.089604	0.040907	0.034462	0.066139	0.076683	0.238255	0.284497	0.448465	0.129065	0.043679	0.039310	0.670367	0.115825	0.384452	0.621000	0.053458	0.079188	0.102905	0.048930
79	0.563451	0.275800	0.356452	0.395233	0.100470	0.152560	0.083165	0.135480	0.248673	0.351874	0.791691	0.834261	0.324281	0.137286	0.163683	0.183716	0.139640	0.248491	0.203977	0.345598	0.193557	0.307057	0.043723	0.042385	0.502315	0.067183	0.663878	0.830721	0.235551	0.498346	0.091551	0.121515	0.300452	0.046748	0.276822	0.300448	0.139332	0.206143	0.195397	0.079012	1.318679	0.224325	0.050190	0.038434	0.130611	0.210476	0.104792	0.198654	0.059256	0.190705	0.349080	0.512197	0.124647	0.069848	0.423417	0.211636	0.342728	0.153919	0.525812	0.728384	0.048193	0.087425	0.035129	0.027028	0.067364	0.077966	0.223613	0.265793	0.444037	0.133437	0.040591	0.031555	0.714521	0.121797	0.373833	0.580364	0.053560	0.072674	0.096995	0.047424
80	0.552418	0.350859	0.356934	0.380045	0.105474	0.157638	0.058348	0.111042	0.260391	0.330922	0.802898	0.840894	0.311707	0.146688	0.162066	0.177800	0.141422	0.248494	0.221455	0.342954	0.184527	0.311767	0.038785	0.041804	0.476077	0.070293	0.630592	0.780561	0.231350	0.563486	0.110965	0.124405	0.299711	0.045890	0.294407	0.271841	0.137153	0.192321	0.194340	0.078611	1.327767	0.224355	0.038839	0.036762	0.130541	0.194183	0.084696	0.192501	0.055769	0.191755	0.275680	0.440606	0.124960	0.076833	0.443152	0.219948	0.348096	0.162091	0.468976	0.662123	0.048496	0.087731	0.027678	0.020555	0.066255	0.081555	0.214173	0.259974	0.443069	0.131869	0.038990	0.024802	0.715489	0.126765	0.360631	0.541670	0.053217	0.070185	0.095730	0.046768
81	0.560007	0.410887	0.343117	0.348844	0.100715	0.170335	0.051260	0.094670	0.258561	0.298604	0.829017	0.849986	0.309267	0.154581	0.178676	0.196559	0.164052	0.250522	0.226030	0.317430	0.178358	0.309388	0.032932	0.041399	0.292062	0.073995	0.628247	0.771340	0.248195	0.625768	0.133249	0.127205	0.300195	0.045498	0.310592	0.244734	0.139333	0.188083	0.192572	0.072775	1.339069	0.234789	0.033694	0.033937	0.131298	0.185655	0.082819	0.193109	0.052897	0.196741	0.214605	0.325699	0.142217	0.079111	0.456216	0.222151	0.366366	0.179087	0.464662	0.632383	0.049292	0.084040	0.021411	0.015779	0.067248	0.087543	0.180628	0.250494	0.440356	0.125596	0.038116	0.020174	0.746407	0.131194	0.345849	0.505103	0.052810	0.076994	0.097942	0.044378
82	0.569604	0.440039	0.303005	0.295333	0.095153	0.190531	0.050141	0.085023	0.260798	0.256985	0.876268	0.837122	0.310280	0.160345	0.193536	0.230836	0.169233	0.257300	0.233169	0.271466	0.176335	0.299651	0.027805	0.039289	0.254016	0.078425	0.619739	0.769751	0.240115	0.682259	0.141376	0.129139	0.314175	0.045305	0.317821	0.244024	0.139280	0.194807	0.193668	0.071793	1.348107	0.251129	0.033714	0.028657	0.135179	0.182902	0.077027	0.189534	0.051136	0.205045	0.182528	0.192876	0.149429	0.078384	0.463354	0.221204	0.371452	0.206622	0.464618	0.634254	0.048785	0.071530	0.020849	0.012417	0.079286	0.095676	0.160203	0.229995	0.446527	0.154903	0.036694	0.017188	0.815089	0.135578	0.342091	0.480792	0.051247	0.097959	0.099805	0.035506
83	0.568300	0.454909	0.253761	0.259540	0.094018	0.215694	0.050883	0.082477	0.259512	0.204785	0.885680	0.782883	0.352697	0.164950	0.189580	0.232830	0.170317	0.273424	0.299258	0.266486	0.161796	0.286141	0.024426	0.036232	0.360103	0.083682	0.575034	0.734170	0.218308	0.731785	0.141379	0.129321	0.342590	0.044837	0.319030	0.256593	0.137190	0.210910	0.194804	0.072668	1.345566	0.270288	0.032927	0.022268	0.145926	0.185208	0.068699	0.175971	0.052065	0.214486	0.170829	0.165129	0.138581	0.077853	0.464460	0.220462	0.384564	0.242597	0.463067	0.646135	0.044632	0.057605	0.024214	0.011027	0.088766	0.104150	0.161425	0.225904	0.415054	0.161855	0.034967	0.016351	0.826668	0.140606	0.328647	0.473911	0.046110	0.128723	0.094032	0.029764
84	0.567977	0.461342	0.231452	0.253419	0.094362	0.247747	0.049156	0.083648	0.260178	0.156185	0.820668	0.714108	0.354395	0.169086	0.189880	0.216248	0.175322	0.302910	0.371395	0.289887	0.123394	0.271384	0.029229	0.030314	0.451797	0.089093	0.466162	0.634442	0.202805	0.765473	0.140763	0.116492	0.353035	0.043815	0.317883	0.253596	0.137773	0.233292	0.183862	0.066147	1.344051	0.288013	0.025049	0.019563	0.161764	0.192126	0.058934	0.159390	0.050210	0.222660	0.172570	0.171312	0.130175	0.078289	0.464271	0.220188	0.390501	0.281934	0.450910	0.641993	0.042905	0.044808	0.029056	0.011567	0.092127	0.111623	0.164042	0.219291	0.338013	0.159530	0.034353	0.017459	0.842204	0.146825	0.285495	0.465869	0.047561	0.160636	0.081663	0.029440
