	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d
52	0.171807	0.220984	0.394041	0.456492	0.254595	0.386469	0.298824	0.213963	0.287270	0.369355	0.605291	0.386972	0.513108	0.569287	0.248429	0.217516	0.139636	0.196014	0.345747	0.365139	0.182001	0.163068	0.624090	0.111967	0.256443	0.206068	0.688961	0.539618	0.159132	0.326205	0.276703	0.330846	0.223302	0.191138	0.338214	0.699555	0.112085	0.144123	0.437375	0.220109	0.266993	0.336279	0.475988	0.283065	0.077909	0.167556	0.441801	0.363352	0.281763	0.457150	0.767531	0.395550	0.088347	0.181752	0.244947	0.258283	0.213187	0.235917	0.773724	0.411103	0.141781	0.185390	0.409622	0.206380	0.153543	0.154105	0.597876	0.593853	0.177309	0.219123	0.308472	0.336579	0.431288	0.422588	0.750681	1.056184	0.239007	0.390536	0.452975	0.471164
53	0.156028	0.188291	0.328144	0.455611	0.251638	0.387148	0.306746	0.225506	0.269931	0.320137	0.598935	0.388909	0.504690	0.568814	0.262502	0.209012	0.134890	0.198069	0.424352	0.368335	0.183029	0.151059	0.625133	0.118761	0.252855	0.204125	0.696666	0.583961	0.156171	0.325751	0.302664	0.347297	0.220052	0.182944	0.339276	0.679984	0.092867	0.117509	0.439063	0.229174	0.255012	0.316973	0.454826	0.371694	0.078163	0.154053	0.448864	0.371683	0.264680	0.446366	0.707594	0.401041	0.086655	0.177084	0.248800	0.254564	0.223959	0.237843	0.775546	0.387893	0.142681	0.176860	0.357323	0.207855	0.152219	0.148040	0.597656	0.597658	0.177234	0.186685	0.355226	0.438320	0.472930	0.480080	0.798577	1.111178	0.254467	0.393414	0.499734	0.497935
54	0.158339	0.186422	0.345041	0.424633	0.251097	0.388767	0.343415	0.238405	0.270382	0.308335	0.561114	0.382425	0.504107	0.560933	0.285339	0.187742	0.179852	0.273850	0.453888	0.346471	0.193893	0.138948	0.629030	0.121199	0.240680	0.200662	0.731075	0.599875	0.156436	0.325600	0.330790	0.353305	0.218005	0.182471	0.336694	0.656840	0.084158	0.095251	0.461209	0.231028	0.270366	0.332794	0.475809	0.586923	0.076174	0.148760	0.455779	0.374875	0.246362	0.426198	0.566298	0.401719	0.128854	0.188210	0.278289	0.257194	0.234933	0.238098	0.797531	0.283069	0.147022	0.173448	0.329836	0.206637	0.155177	0.146885	0.596728	0.626963	0.198356	0.175973	0.399214	0.475330	0.519694	0.526229	0.847733	1.149352	0.270263	0.397971	0.507882	0.536662
55	0.158369	0.193747	0.376764	0.407087	0.256144	0.389962	0.373499	0.254859	0.251688	0.297529	0.496323	0.375040	0.504922	0.559614	0.290809	0.174915	0.210298	0.314988	0.457102	0.314395	0.198406	0.122844	0.626641	0.184223	0.234193	0.192217	0.724798	0.573781	0.164381	0.324859	0.341913	0.354709	0.189962	0.176974	0.363703	0.583059	0.094329	0.092329	0.444614	0.264972	0.345434	0.414620	0.529184	0.766695	0.075234	0.126593	0.456540	0.388316	0.241563	0.378501	0.488898	0.423256	0.138306	0.179391	0.341501	0.260552	0.227291	0.229203	0.794283	0.251062	0.152772	0.174424	0.361179	0.204687	0.158380	0.158549	0.592005	0.689838	0.228548	0.172679	0.408149	0.478346	0.533779	0.530367	0.861861	1.169685	0.278225	0.401331	0.507432	0.569915
56	0.159860	0.216654	0.446989	0.434770	0.255487	0.381918	0.391160	0.270773	0.235966	0.255464	0.426529	0.360481	0.505513	0.559261	0.312539	0.177091	0.215784	0.308415	0.514722	0.293015	0.203310	0.109620	0.613931	0.341497	0.246852	0.208179	0.722637	0.571429	0.176508	0.309406	0.339851	0.355308	0.186260	0.190749	0.353247	0.469819	0.105934	0.101607	0.434491	0.355787	0.401972	0.464873	0.572843	0.844169	0.073939	0.079765	0.456429	0.401110	0.208840	0.296118	0.437479	0.456583	0.138296	0.162420	0.437795	0.258410	0.221207	0.223596	0.748600	0.282205	0.156093	0.178795	0.392972	0.197122	0.190946	0.211692	0.584661	0.766765	0.233180	0.173184	0.426602	0.520269	0.559376	0.525868	0.866910	1.180761	0.281877	0.412189	0.507042	0.591262
57	0.171478	0.259505	0.553687	0.517641	0.240877	0.349812	0.401817	0.274749	0.237145	0.243339	0.410940	0.351807	0.504981	0.557391	0.372479	0.189504	0.211581	0.307020	0.682544	0.309246	0.211315	0.105099	0.602940	0.406607	0.260337	0.241350	0.812994	0.590582	0.188736	0.278771	0.336184	0.356662	0.201292	0.219280	0.333996	0.404547	0.106947	0.104697	0.446065	0.428015	0.426093	0.489048	0.623278	0.851062	0.075731	0.051549	0.456660	0.403876	0.215418	0.291002	0.479506	0.473819	0.169015	0.184940	0.543443	0.255896	0.218490	0.227231	0.710498	0.266418	0.162589	0.184345	0.392501	0.189952	0.232147	0.317522	0.565369	0.853711	0.247221	0.172827	0.468777	0.598906	0.580239	0.523454	0.869730	1.183069	0.287343	0.444044	0.507325	0.604076
58	0.188181	0.291872	0.583154	0.619224	0.241017	0.327329	0.402646	0.276691	0.235800	0.229933	0.430597	0.351361	0.505629	0.554700	0.398438	0.177987	0.202406	0.307562	0.786474	0.356778	0.215210	0.099484	0.601938	0.408350	0.237098	0.239524	0.867672	0.572576	0.188943	0.245032	0.338358	0.367706	0.214134	0.247343	0.370807	0.393168	0.106778	0.104919	0.481799	0.455492	0.436814	0.503224	0.687664	0.841858	0.082935	0.058003	0.461539	0.402628	0.242705	0.308960	0.582848	0.479629	0.201201	0.245972	0.627797	0.252638	0.218157	0.230819	0.693525	0.274016	0.165471	0.186277	0.379489	0.188626	0.275764	0.382492	0.563707	0.932589	0.247820	0.179696	0.487549	0.669032	0.604471	0.522794	0.876022	1.169629	0.292412	0.503426	0.503083	0.609941
59	0.205656	0.314216	0.591167	0.613734	0.236650	0.326815	0.402343	0.304252	0.241072	0.242292	0.400975	0.360159	0.507604	0.555302	0.405550	0.171291	0.198094	0.306691	0.799133	0.373659	0.220069	0.089769	0.608509	0.420738	0.192979	0.221502	0.856960	0.549227	0.186721	0.227766	0.343676	0.386892	0.222545	0.261383	0.426070	0.393386	0.115950	0.104364	0.540358	0.457291	0.444287	0.510080	0.840006	0.857947	0.089242	0.068969	0.480527	0.402541	0.238995	0.306591	0.615335	0.547699	0.214116	0.267914	0.661539	0.255306	0.210635	0.221797	0.696697	0.299388	0.164464	0.190602	0.377502	0.188466	0.330156	0.414106	0.594224	0.981345	0.249701	0.193986	0.487604	0.720685	0.614541	0.512496	0.864921	1.128359	0.293794	0.511186	0.496773	0.612696
60	0.196084	0.317658	0.663603	0.591677	0.189190	0.289974	0.410307	0.349687	0.239854	0.256422	0.381322	0.361712	0.507976	0.554126	0.408662	0.171332	0.202792	0.306807	0.800846	0.375319	0.226235	0.087524	0.657473	0.459588	0.190972	0.230414	0.803115	0.526351	0.186618	0.216114	0.343558	0.393572	0.227054	0.266288	0.430721	0.399531	0.144142	0.106437	0.605631	0.465547	0.443030	0.505230	0.949983	0.900752	0.089700	0.070879	0.520721	0.402007	0.235999	0.303551	0.598558	0.686468	0.214950	0.267120	0.667030	0.269862	0.204102	0.229083	0.768045	0.314640	0.180499	0.204797	0.381789	0.184500	0.407119	0.447955	0.627971	1.003125	0.262185	0.215397	0.496233	0.746664	0.568966	0.483128	0.852456	1.062568	0.293494	0.506724	0.500226	0.614327
61	0.197612	0.315884	0.800032	0.603811	0.135512	0.242540	0.485276	0.390429	0.224242	0.242035	0.363736	0.353730	0.500779	0.542070	0.413225	0.159643	0.212207	0.307937	0.794618	0.365780	0.215322	0.093480	0.748537	0.497112	0.198894	0.236004	0.790089	0.521767	0.193486	0.222215	0.341810	0.390241	0.224892	0.274312	0.432386	0.400318	0.158644	0.104510	0.632631	0.495429	0.455052	0.511478	0.959478	0.968188	0.101955	0.104263	0.534719	0.400093	0.237434	0.302740	0.625284	0.762988	0.216509	0.272293	0.666226	0.284750	0.178528	0.235616	0.829440	0.381734	0.187944	0.214638	0.380461	0.186371	0.496371	0.479864	0.643600	1.005921	0.272837	0.241316	0.502286	0.753022	0.510982	0.462530	0.808264	1.007641	0.286292	0.506484	0.509733	0.608000
62	0.210322	0.315230	0.929468	0.633700	0.125390	0.222991	0.588266	0.417438	0.235789	0.272616	0.313876	0.349924	0.491348	0.517206	0.411350	0.149138	0.215618	0.308344	0.783805	0.336171	0.200078	0.106886	0.765602	0.519260	0.206683	0.241060	0.842328	0.507448	0.208694	0.257422	0.342194	0.381787	0.221866	0.280314	0.455618	0.433885	0.169321	0.105836	0.634966	0.549968	0.467893	0.525880	0.948898	1.010631	0.119314	0.161621	0.514841	0.393466	0.245793	0.296662	0.700761	0.771887	0.218261	0.279589	0.672001	0.296832	0.176812	0.235987	0.793974	0.396549	0.210731	0.241352	0.380562	0.188096	0.621881	0.503828	0.639026	0.989301	0.275989	0.281508	0.510202	0.753061	0.544327	0.527865	0.687617	1.042519	0.261913	0.487701	0.515113	0.591959
63	0.230007	0.324025	0.938816	0.662247	0.123948	0.216836	0.656462	0.426828	0.255638	0.312607	0.297945	0.347751	0.481116	0.498593	0.431195	0.168868	0.217143	0.307880	0.768335	0.347097	0.178832	0.107898	0.685872	0.536670	0.198863	0.238565	0.906571	0.497050	0.215181	0.259551	0.341592	0.378354	0.219387	0.280005	0.470934	0.457204	0.170898	0.105095	0.655892	0.597714	0.471653	0.534751	0.942071	1.033590	0.117562	0.186462	0.479054	0.381725	0.271076	0.311278	0.888591	0.768872	0.217677	0.287376	0.685474	0.302174	0.182021	0.240131	0.779417	0.395244	0.234739	0.291953	0.400759	0.192480	0.671547	0.506327	0.648409	0.960885	0.275532	0.346851	0.524065	0.752728	0.589520	0.564902	0.578832	1.114300	0.217102	0.440399	0.514877	0.549559
64	0.227122	0.327640	0.934872	0.674730	0.126520	0.220181	0.698591	0.428124	0.257201	0.337540	0.301504	0.329720	0.469370	0.501040	0.453439	0.215519	0.208023	0.292484	0.718781	0.363508	0.177173	0.108879	0.654951	0.540015	0.197511	0.238130	0.925721	0.487668	0.215214	0.252789	0.339049	0.383268	0.222403	0.279529	0.477034	0.450614	0.171909	0.110803	0.678681	0.619125	0.470717	0.539147	0.959203	1.044676	0.115132	0.214871	0.447633	0.374005	0.272057	0.307984	0.965873	0.764025	0.215281	0.314939	0.690401	0.302225	0.188752	0.245075	0.784362	0.394669	0.237445	0.378599	0.410882	0.191407	0.671813	0.516159	0.654134	0.943810	0.275465	0.350985	0.535043	0.753583	0.620861	0.577336	0.535665	1.123987	0.198318	0.419426	0.518562	0.500873
65	0.238142	0.332778	0.930034	0.682217	0.129578	0.224399	0.711852	0.428218	0.265307	0.377692	0.299199	0.328339	0.473257	0.422809	0.475926	0.255576	0.151679	0.198632	0.702412	0.365543	0.178853	0.109839	0.656821	0.540373	0.214071	0.253536	0.916503	0.403688	0.212765	0.237208	0.322133	0.387024	0.224935	0.298497	0.453852	0.416861	0.173486	0.126395	0.679709	0.621237	0.465884	0.541362	1.003187	1.047012	0.115577	0.237306	0.407479	0.375629	0.272438	0.303756	0.965635	0.779149	0.214973	0.350653	0.693995	0.300451	0.164289	0.253119	0.783356	0.396111	0.234525	0.399912	0.419966	0.179749	0.749303	0.586770	0.650280	0.925544	0.275441	0.350870	0.542255	0.752098	0.642733	0.589488	0.512332	1.073554	0.193588	0.407442	0.522056	0.466909
66	0.252932	0.332284	0.960243	0.685517	0.130317	0.230543	0.713034	0.428792	0.268288	0.393628	0.299832	0.362219	0.360283	0.286551	0.507397	0.273019	0.113085	0.122101	0.690972	0.368505	0.182746	0.109530	0.654206	0.545826	0.236440	0.287691	0.890056	0.295091	0.218587	0.252231	0.301108	0.381029	0.258730	0.370790	0.419632	0.345807	0.184195	0.174471	0.675310	0.617075	0.460021	0.537295	1.047282	1.047521	0.117419	0.287474	0.382141	0.369218	0.272181	0.310290	1.000261	0.808638	0.215321	0.352332	0.697525	0.292674	0.311128	0.304865	0.786452	0.381993	0.238181	0.398677	0.439339	0.169208	0.893517	0.686942	0.639281	0.900452	0.270403	0.348510	0.547161	0.751235	0.653747	0.584234	0.508333	1.008337	0.190720	0.390551	0.516218	0.457224
67	0.250781	0.315664	0.962818	0.666155	0.132777	0.249647	0.708838	0.430627	0.267269	0.395435	0.291810	0.377329	0.409518	0.320992	0.556402	0.278913	0.116703	0.138194	0.641174	0.374038	0.180957	0.105567	0.669846	0.552196	0.234310	0.316698	0.892839	0.282620	0.217919	0.273120	0.299889	0.366261	0.288005	0.433016	0.477865	0.292626	0.203389	0.266520	0.673881	0.613984	0.454718	0.530052	1.084627	1.049241	0.117056	0.290840	0.386845	0.337174	0.271464	0.315442	1.039204	0.815552	0.215335	0.354053	0.697106	0.285840	0.353264	0.313735	0.971843	0.349725	0.277987	0.416100	0.459486	0.186072	0.921765	0.702913	0.610828	0.892147	0.246648	0.342716	0.551197	0.742116	0.654173	0.559019	0.485481	0.951033	0.190656	0.376428	0.510267	0.459867
68	0.241263	0.278169	0.921026	0.592703	0.133826	0.305551	0.707935	0.429282	0.259568	0.390190	0.323455	0.386630	0.477907	0.387241	0.592902	0.288251	0.130099	0.193633	0.472898	0.359224	0.177603	0.102515	0.700870	0.551959	0.252221	0.316624	0.879896	0.325888	0.213791	0.268887	0.297834	0.336761	0.418389	0.463351	0.512554	0.286540	0.211131	0.278404	0.673997	0.614049	0.450718	0.526531	1.102879	1.054686	0.116698	0.293089	0.390380	0.291110	0.258423	0.315985	1.075163	0.810662	0.215368	0.358298	0.690427	0.281562	0.354747	0.314768	1.095895	0.362155	0.324256	0.445585	0.465138	0.238814	0.927041	0.704009	0.600321	0.928801	0.223144	0.344321	0.548498	0.699917	0.612119	0.501755	0.391480	0.891534	0.188965	0.373100	0.506637	0.460603
69	0.219662	0.233783	0.912039	0.465115	0.137796	0.339161	0.707930	0.425559	0.238485	0.381472	0.333815	0.395300	0.506132	0.423069	0.593728	0.329976	0.130830	0.230479	0.355982	0.314869	0.175136	0.103234	0.713714	0.551374	0.395093	0.293314	0.763380	0.286483	0.214779	0.257072	0.291658	0.307576	0.429080	0.446818	0.511864	0.283577	0.210680	0.282253	0.667659	0.613132	0.451300	0.529581	1.094330	1.061474	0.115920	0.299228	0.388472	0.261541	0.251478	0.309104	1.081240	0.793627	0.215398	0.362973	0.685655	0.269053	0.355993	0.310422	1.158004	0.373765	0.328030	0.475557	0.447281	0.306854	0.933306	0.708707	0.596199	0.989168	0.222667	0.352849	0.501816	0.638222	0.580674	0.459180	0.296031	0.854928	0.188240	0.372506	0.489017	0.451099
70	0.195131	0.185268	0.907098	0.574054	0.143247	0.339103	0.708990	0.419442	0.224908	0.380699	0.335634	0.395554	0.531177	0.444227	0.591413	0.378615	0.134560	0.238160	0.340744	0.305458	0.164340	0.114128	0.714472	0.554502	0.467520	0.352762	0.650618	0.268336	0.222492	0.265621	0.263698	0.299540	0.434168	0.437802	0.475812	0.304631	0.242464	0.285425	0.648356	0.612790	0.473786	0.543700	1.095565	1.060637	0.117278	0.316036	0.362544	0.264121	0.238751	0.297036	1.038271	0.799756	0.215096	0.368464	0.688410	0.260771	0.365546	0.312843	1.167457	0.364812	0.348591	0.515088	0.427468	0.334948	0.946018	0.720447	0.598228	1.031638	0.211349	0.354318	0.449384	0.598649	0.572157	0.459821	0.271457	0.838757	0.188278	0.372329	0.434523	0.436240
71	0.187449	0.163083	0.855414	0.656280	0.147297	0.335716	0.706841	0.412554	0.224053	0.372216	0.444662	0.390081	0.544466	0.466918	0.583834	0.417832	0.133247	0.234238	0.384571	0.307469	0.165396	0.127282	0.716580	0.532141	0.672530	0.364609	0.649906	0.262415	0.234305	0.279107	0.221754	0.311694	0.450036	0.452643	0.452762	0.460005	0.374628	0.283833	0.645902	0.605735	0.492459	0.555224	1.086239	0.997256	0.118918	0.339797	0.345638	0.261444	0.219417	0.282919	0.993272	0.792808	0.210206	0.366979	0.688550	0.256932	0.372919	0.307342	1.167641	0.352681	0.409941	0.546332	0.406896	0.335577	0.952798	0.724736	0.597068	1.025202	0.173350	0.353586	0.431005	0.596566	0.541032	0.460716	0.310898	0.826443	0.184056	0.372021	0.350205	0.416690
72	0.192740	0.156323	0.765668	0.651765	0.148390	0.339776	0.692558	0.404680	0.224538	0.355942	0.587673	0.351030	0.682597	0.597845	0.541029	0.424582	0.156331	0.233605	0.484260	0.308245	0.158114	0.146846	0.715842	0.453037	0.703246	0.359370	0.671183	0.261630	0.242133	0.287496	0.219860	0.327178	0.476819	0.452735	0.454279	0.563688	0.392684	0.325630	0.639701	0.565354	0.527336	0.526678	1.055968	0.861283	0.119662	0.346554	0.340076	0.240305	0.227382	0.283737	0.981356	0.712106	0.187355	0.357290	0.681008	0.253435	0.389484	0.309582	1.135780	0.309382	0.433071	0.561815	0.392511	0.333184	0.949025	0.716592	0.571346	0.981889	0.166679	0.356588	0.419208	0.574221	0.520982	0.461973	0.383492	0.840796	0.159499	0.366122	0.288707	0.381176
73	0.196371	0.140703	0.724077	0.730401	0.144576	0.351075	0.674349	0.394832	0.226880	0.356135	0.662336	0.309576	0.843304	0.675437	0.511663	0.423353	0.208796	0.239458	0.499085	0.306270	0.160577	0.230089	0.713674	0.426227	0.721173	0.355707	0.653940	0.281426	0.240644	0.287918	0.250332	0.335574	0.482218	0.460440	0.455315	0.583112	0.417584	0.356476	0.621220	0.508160	0.555758	0.470026	1.029746	0.742822	0.126572	0.346827	0.339875	0.220099	0.225166	0.255585	0.993505	0.551031	0.175903	0.350145	0.653781	0.250953	0.416382	0.340217	1.157924	0.280241	0.432021	0.563941	0.396146	0.348655	0.943254	0.684304	0.569564	0.911896	0.142457	0.355569	0.378100	0.500466	0.488750	0.460685	0.408214	0.872247	0.132561	0.356289	0.276224	0.323850
74	0.184865	0.164304	0.804557	0.751651	0.137294	0.355392	0.656715	0.384261	0.235795	0.361728	0.670811	0.271842	0.915592	0.721305	0.506571	0.423105	0.279862	0.239672	0.497991	0.297521	0.173200	0.325182	0.708492	0.426201	0.730789	0.381187	0.587232	0.324983	0.246356	0.303075	0.263970	0.339248	0.553457	0.514371	0.431485	0.564209	0.419984	0.356845	0.597480	0.475173	0.530648	0.435892	1.002262	0.696858	0.135903	0.347799	0.339540	0.219940	0.210526	0.212027	0.972482	0.463614	0.185163	0.348244	0.598837	0.252362	0.423746	0.358801	1.225548	0.286115	0.432127	0.563647	0.395474	0.375375	0.938176	0.645481	0.586344	0.828364	0.139432	0.354142	0.341489	0.400646	0.477138	0.454533	0.407858	0.905803	0.116126	0.346197	0.275461	0.265055
75	0.219974	0.247035	0.809268	0.739833	0.137695	0.356051	0.642249	0.382000	0.213939	0.328583	0.668497	0.267531	0.923255	0.729870	0.507068	0.424384	0.409868	0.263747	0.513796	0.295903	0.206008	0.353523	0.697105	0.406488	0.775909	0.397936	0.508306	0.329936	0.255935	0.339769	0.267806	0.333772	0.585025	0.536431	0.426003	0.660070	0.433112	0.357420	0.543450	0.469076	0.528789	0.422053	0.968215	0.692900	0.132063	0.345376	0.328739	0.225409	0.285309	0.169404	0.887849	0.487923	0.185996	0.338456	0.505838	0.248595	0.420552	0.360170	1.252717	0.290880	0.430616	0.561024	0.395112	0.401494	0.925217	0.624741	0.578100	0.762086	0.135992	0.345402	0.339251	0.290249	0.483401	0.454915	0.435168	0.915439	0.101186	0.331297	0.275533	0.217914
76	0.231525	0.307323	0.820720	0.739313	0.128830	0.342754	0.639232	0.384020	0.225271	0.318561	0.697987	0.283224	0.924231	0.730114	0.501944	0.427765	0.452743	0.285748	0.564521	0.287870	0.251393	0.359148	0.628194	0.356616	0.781494	0.396874	0.461800	0.345808	0.261586	0.357731	0.264392	0.311944	0.585106	0.541015	0.419236	0.798453	0.464112	0.356903	0.457567	0.463162	0.528647	0.419077	0.882998	0.683299	0.129439	0.344120	0.290714	0.230441	0.348192	0.149532	0.687438	0.597667	0.155605	0.298294	0.382774	0.236050	0.417673	0.363205	1.257064	0.320331	0.429653	0.557048	0.389186	0.419045	0.899091	0.602988	0.553071	0.721692	0.114948	0.329823	0.324088	0.199967	0.489109	0.437422	0.537450	0.855264	0.088653	0.275824	0.274116	0.184126
77	0.281869	0.359786	0.787958	0.734924	0.124808	0.339452	0.640665	0.363821	0.229115	0.281611	0.735898	0.301739	0.922467	0.729534	0.502391	0.427880	0.455812	0.296554	0.620927	0.382849	0.255783	0.393175	0.523773	0.314646	0.779036	0.390117	0.475656	0.355792	0.259988	0.360703	0.267509	0.287620	0.583626	0.530415	0.447690	0.861995	0.492829	0.356518	0.402938	0.430097	0.526671	0.419507	0.719471	0.645931	0.129416	0.343765	0.209765	0.228473	0.398107	0.160181	0.604790	0.644755	0.142649	0.275709	0.306680	0.215176	0.360265	0.342034	1.244019	0.367702	0.430244	0.553764	0.389783	0.426733	0.855200	0.577110	0.545361	0.698803	0.080247	0.312268	0.302888	0.167287	0.425551	0.349546	0.595446	0.722937	0.108421	0.140007	0.270679	0.166746
78	0.334745	0.388023	0.764276	0.737261	0.125442	0.335452	0.630284	0.311875	0.215987	0.239194	0.780337	0.274302	0.922046	0.733884	0.489333	0.425096	0.499449	0.433832	0.594161	0.590873	0.274476	0.488271	0.459915	0.284273	0.771438	0.365556	0.523710	0.357042	0.258266	0.366398	0.272329	0.273684	0.581636	0.487357	0.471382	0.870676	0.494545	0.356965	0.397957	0.358951	0.519248	0.412708	0.650930	0.564081	0.118146	0.333075	0.175080	0.222800	0.400673	0.164617	0.596391	0.610841	0.147813	0.291000	0.289686	0.180888	0.308113	0.362042	1.135200	0.413311	0.420925	0.544194	0.379140	0.428998	0.782822	0.554040	0.576371	0.691098	0.060454	0.288899	0.280795	0.165294	0.368242	0.306680	0.608717	0.669588	0.111022	0.103033	0.269004	0.156548
79	0.471837	0.406068	0.749079	0.747452	0.122084	0.322069	0.581980	0.251260	0.222091	0.231633	0.806687	0.308424	0.924917	0.752928	0.468176	0.410520	0.529154	0.439618	0.595640	0.662168	0.341629	0.528221	0.417140	0.263558	0.771382	0.342924	0.527003	0.354046	0.246895	0.357672	0.274824	0.266150	0.565029	0.424139	0.382389	0.881820	0.496640	0.360272	0.362942	0.265974	0.501056	0.388415	0.663761	0.483475	0.104702	0.313983	0.181366	0.212920	0.414842	0.209777	0.578245	0.597398	0.145971	0.314486	0.296726	0.144483	0.309891	0.365985	0.997387	0.431245	0.410751	0.509983	0.364559	0.429136	0.730514	0.551675	0.643059	0.705106	0.058654	0.199427	0.252116	0.164096	0.305418	0.283145	0.626066	0.665323	0.113556	0.107222	0.258177	0.146922
80	0.694833	0.558305	0.731982	0.735679	0.109764	0.310881	0.480489	0.199085	0.231157	0.231161	0.800091	0.356595	0.928232	0.777093	0.444973	0.387020	0.529631	0.425959	0.617752	0.666493	0.403598	0.547088	0.352208	0.272881	0.765160	0.330226	0.510696	0.308212	0.237849	0.351049	0.283600	0.265120	0.479121	0.392605	0.368361	0.885546	0.497276	0.364507	0.294308	0.199230	0.486526	0.360764	0.675496	0.467300	0.110173	0.308389	0.197854	0.200048	0.434613	0.228327	0.573728	0.594846	0.143085	0.348776	0.300052	0.110714	0.311436	0.364808	0.977005	0.434449	0.405690	0.449785	0.361982	0.429349	0.741094	0.548717	0.660545	0.765467	0.067941	0.173232	0.231526	0.160131	0.271881	0.268808	0.680506	0.661640	0.117554	0.110513	0.238632	0.143107
81	0.752072	0.573132	0.737890	0.625105	0.107273	0.310421	0.383419	0.171500	0.251957	0.230517	0.819749	0.353024	0.921575	0.780469	0.409921	0.373048	0.526948	0.425077	0.626479	0.704322	0.408725	0.549785	0.327676	0.286455	0.692633	0.329902	0.520798	0.304924	0.234310	0.359512	0.299173	0.265022	0.468682	0.393977	0.391761	0.890106	0.499526	0.360477	0.251845	0.179198	0.488257	0.346302	0.652592	0.504790	0.114228	0.298041	0.224677	0.198024	0.449318	0.233407	0.517578	0.665565	0.142071	0.361406	0.274302	0.085318	0.339180	0.362483	1.110347	0.423436	0.400838	0.435440	0.361889	0.429676	0.714284	0.500543	0.646094	0.839366	0.074799	0.180832	0.208582	0.154415	0.257850	0.262462	0.732214	0.623047	0.117345	0.107797	0.223778	0.145380
