	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d
52	0.182335	0.372174	0.156601	0.100894	0.054457	0.105840	0.102429	0.052255	0.103163	0.312078	0.097670	0.122377	0.084024	0.554973	0.179651	0.129296	0.069965	0.179987	0.252696	0.308506	0.238640	0.941292	0.022135	0.130906	0.085439	0.464476	0.050701	0.145926	0.053887	0.109970	0.095423	0.101547	0.078136	0.338312	0.251223	0.341785	0.153553	0.334474	0.115361	0.160702	0.117917	0.359773	0.083306	0.090460	0.121892	0.742182	0.225065	0.178896	0.045118	0.149951	0.038938	0.065890	0.120061	0.302036	0.176922	0.242301	0.079919	0.311349	0.025453	0.076071	0.117022	0.201309	0.099272	0.246248	0.053856	0.211841	0.143756	0.146283	0.111219	0.163544	0.189782	0.211857	0.088985	0.206134	0.045658	0.076072	0.506812	0.283579	0.200771	0.390586
53	0.150989	0.391521	0.407668	0.279211	0.053644	0.122345	0.094236	0.049535	0.127706	0.494398	0.148086	0.155076	0.085886	0.530056	0.150690	0.108533	0.083573	0.184695	0.378935	0.387124	0.233237	0.949486	0.021719	0.106435	0.080883	0.434804	0.044801	0.137614	0.052587	0.092006	0.093153	0.101992	0.079247	0.417198	0.297818	0.379787	0.157555	0.430682	0.114223	0.158329	0.121083	0.378552	0.093763	0.093432	0.156846	0.820211	0.228049	0.175113	0.071861	0.424567	0.040022	0.055773	0.125977	0.282311	0.176304	0.213436	0.048672	0.108296	0.028088	0.085771	0.094550	0.161120	0.043709	0.152313	0.067276	0.274460	0.079209	0.073740	0.095653	0.128603	0.132363	0.195404	0.123717	0.228057	0.045014	0.067484	0.506732	0.275325	0.178794	0.406825
54	0.145891	0.426556	0.553168	0.319866	0.073484	0.279103	0.096167	0.048831	0.129118	0.539115	0.184701	0.159258	0.084484	0.546687	0.123278	0.092185	0.150406	0.209119	0.387031	0.409252	0.214504	0.982426	0.020561	0.105400	0.079377	0.411608	0.047418	0.091599	0.049638	0.095716	0.082590	0.102314	0.084660	0.368436	0.294347	0.388799	0.165132	0.595904	0.102000	0.125606	0.127561	0.406908	0.154137	0.098243	0.175082	0.931007	0.199057	0.148341	0.170441	0.717037	0.043436	0.053122	0.115714	0.273787	0.174160	0.197109	0.046979	0.104355	0.058654	0.097378	0.075627	0.134762	0.030460	0.070797	0.073476	0.339297	0.091236	0.072488	0.092843	0.126227	0.089154	0.147095	0.130924	0.233216	0.043784	0.061664	0.498331	0.229515	0.173987	0.396183
55	0.195844	0.407985	0.593109	0.391033	0.088927	0.305400	0.077635	0.049090	0.125572	0.538876	0.207602	0.170325	0.084605	0.591865	0.101695	0.074619	0.160516	0.235000	0.421401	0.500272	0.211905	0.983492	0.017185	0.103504	0.079756	0.397131	0.038820	0.080039	0.053301	0.128227	0.078743	0.094941	0.074838	0.374928	0.280918	0.380171	0.242962	0.607279	0.078553	0.086147	0.127506	0.393605	0.159180	0.076568	0.185370	0.928748	0.186733	0.117953	0.219665	0.990363	0.048925	0.053963	0.114196	0.244161	0.154701	0.193522	0.045420	0.104191	0.069474	0.098519	0.057734	0.126786	0.031029	0.073838	0.086886	0.482456	0.089303	0.070124	0.082658	0.125681	0.070308	0.091557	0.166917	0.251821	0.042746	0.061522	0.474469	0.180035	0.160472	0.372310
56	0.199171	0.378452	0.661831	0.454376	0.089361	0.313446	0.057123	0.043096	0.105912	0.480957	0.298672	0.261121	0.095427	0.556197	0.082803	0.060915	0.156780	0.237948	0.399956	0.477091	0.217776	0.932306	0.009955	0.093628	0.078196	0.384972	0.033031	0.092985	0.054223	0.146547	0.052905	0.084875	0.079943	0.424358	0.318928	0.325715	0.322229	0.617085	0.060731	0.076278	0.082386	0.316205	0.157216	0.140651	0.190151	0.927295	0.131667	0.110073	0.290198	1.003387	0.051395	0.056241	0.115948	0.197303	0.139920	0.157230	0.039991	0.141835	0.105580	0.118141	0.044316	0.124589	0.032057	0.077263	0.098555	0.477506	0.087438	0.062922	0.077937	0.120917	0.052790	0.059111	0.187464	0.450523	0.042766	0.060866	0.443551	0.144456	0.136484	0.363713
57	0.194362	0.367159	0.711693	0.579134	0.092621	0.316107	0.055764	0.041607	0.107443	0.465545	0.336008	0.286380	0.091424	0.551797	0.077394	0.052047	0.202230	0.386609	0.378974	0.490895	0.179038	0.824623	0.009869	0.079160	0.056774	0.320978	0.034497	0.103846	0.052057	0.144025	0.047549	0.086948	0.120644	0.439146	0.375267	0.374373	0.335581	0.617449	0.075865	0.088373	0.096748	0.376880	0.156471	0.151383	0.195466	0.960326	0.102999	0.084236	0.293756	1.009857	0.129687	0.070923	0.113896	0.148906	0.136536	0.131914	0.046391	0.204851	0.158457	0.153192	0.039971	0.124217	0.030812	0.078702	0.094964	0.462576	0.109168	0.073739	0.052303	0.104672	0.077799	0.101529	0.200616	0.582320	0.043659	0.060910	0.419075	0.138660	0.128406	0.360010
58	0.215911	0.387106	0.755321	0.608727	0.091219	0.319209	0.115507	0.086294	0.125412	0.457354	0.351916	0.276308	0.071905	0.411322	0.084197	0.042652	0.231351	0.553330	0.253855	0.446060	0.170070	0.838467	0.014861	0.067172	0.076453	0.473631	0.037544	0.108187	0.052268	0.144253	0.046207	0.092281	0.125493	0.346289	0.348579	0.361162	0.323967	0.590928	0.134138	0.133382	0.097337	0.376326	0.209757	0.192311	0.198725	0.971737	0.107895	0.064751	0.293488	1.011199	0.165888	0.097743	0.115779	0.150281	0.136265	0.127162	0.064326	0.265182	0.160493	0.151885	0.025234	0.125262	0.030233	0.078268	0.091618	0.451680	0.143379	0.092724	0.044017	0.095385	0.094955	0.157588	0.204874	0.583840	0.102011	0.104216	0.411822	0.143205	0.108675	0.361025
59	0.259903	0.413342	0.700006	0.581263	0.091101	0.313112	0.132791	0.136426	0.112974	0.293853	0.382911	0.319176	0.074220	0.438807	0.085858	0.038384	0.215202	0.603167	0.253399	0.433729	0.180582	0.656459	0.030232	0.053295	0.134975	0.720884	0.039587	0.107287	0.050309	0.139444	0.037310	0.093208	0.120637	0.296727	0.321717	0.336717	0.319704	0.580737	0.145916	0.140407	0.106672	0.369904	0.245745	0.236645	0.188716	0.654273	0.106381	0.065170	0.296083	1.013066	0.169034	0.101498	0.123072	0.190125	0.123696	0.099149	0.067877	0.266458	0.199303	0.186399	0.025633	0.133665	0.028975	0.077421	0.083593	0.390004	0.144565	0.094116	0.044397	0.091622	0.094299	0.187184	0.198496	0.572494	0.162276	0.191082	0.380591	0.136755	0.088338	0.361315
60	0.277142	0.375138	0.551279	0.541279	0.076954	0.179312	0.144953	0.136522	0.165732	0.440727	0.371851	0.326853	0.071756	0.439216	0.099196	0.047969	0.213098	0.630930	0.168490	0.297424	0.190676	0.542718	0.049772	0.042818	0.142697	0.736016	0.085371	0.089809	0.037064	0.133281	0.090442	0.090781	0.121921	0.252086	0.405917	0.367263	0.320231	0.582962	0.144586	0.138650	0.105821	0.319111	0.285573	0.291191	0.122597	0.483706	0.076703	0.077608	0.305347	0.928233	0.189813	0.097772	0.121003	0.207218	0.082224	0.078420	0.067301	0.263662	0.236363	0.216118	0.027047	0.143442	0.028763	0.075747	0.066412	0.272445	0.172052	0.107537	0.051859	0.096228	0.094266	0.187927	0.178417	0.558654	0.179473	0.192870	0.248392	0.103700	0.073606	0.349279
61	0.251181	0.336558	0.530591	0.503751	0.054743	0.145665	0.208696	0.140873	0.194141	0.632448	0.372904	0.325009	0.072512	0.437308	0.108947	0.065935	0.218837	0.645897	0.140169	0.259665	0.177763	0.515551	0.084015	0.037067	0.161430	0.751725	0.246372	0.166963	0.044115	0.156182	0.191758	0.134785	0.111807	0.181916	0.425761	0.376624	0.323566	0.576536	0.165006	0.158015	0.104956	0.268059	0.369899	0.331910	0.110885	0.363655	0.104100	0.172475	0.249586	0.649607	0.198517	0.095292	0.119911	0.217309	0.075379	0.069810	0.068779	0.250103	0.380529	0.325836	0.025116	0.143341	0.027972	0.075443	0.068303	0.180725	0.177309	0.116192	0.058545	0.102032	0.091748	0.201506	0.171586	0.555299	0.233575	0.213287	0.124881	0.070010	0.070452	0.314434
62	0.220733	0.329833	0.428989	0.495032	0.049708	0.171713	0.208889	0.148969	0.219306	0.659407	0.322847	0.272568	0.073279	0.458113	0.102827	0.073056	0.149448	0.527851	0.096568	0.112794	0.166759	0.489937	0.091332	0.041616	0.165060	0.750447	0.283502	0.226951	0.048904	0.199522	0.210386	0.172926	0.098800	0.111155	0.342503	0.345669	0.345013	0.475379	0.205079	0.210244	0.107565	0.264328	0.392071	0.330841	0.089931	0.361621	0.108311	0.194037	0.218933	0.434730	0.249317	0.143892	0.110326	0.218464	0.109026	0.095761	0.062302	0.218237	0.457224	0.358690	0.022005	0.128215	0.030269	0.071173	0.064725	0.204280	0.177310	0.125297	0.057392	0.100738	0.091896	0.233653	0.145092	0.550764	0.285428	0.238461	0.082129	0.071752	0.063685	0.246150
63	0.218327	0.278319	0.369674	0.332128	0.041362	0.207361	0.208184	0.149538	0.217112	0.671747	0.297654	0.251857	0.074004	0.477783	0.209691	0.197964	0.105175	0.400961	0.084287	0.085220	0.159178	0.424599	0.108750	0.044002	0.161304	0.741900	0.296041	0.227223	0.080568	0.363377	0.221306	0.177135	0.040603	0.047536	0.309983	0.240049	0.348413	0.363589	0.226313	0.219902	0.124603	0.189523	0.465531	0.353979	0.083752	0.367462	0.132506	0.216819	0.158084	0.403195	0.343028	0.161210	0.098900	0.233095	0.115499	0.120009	0.062075	0.169001	0.459267	0.365657	0.020955	0.126402	0.038355	0.061641	0.065790	0.201854	0.172228	0.107963	0.063426	0.101878	0.092309	0.252060	0.147223	0.515944	0.288532	0.249625	0.079424	0.086610	0.041360	0.167293
64	0.212656	0.286542	0.227784	0.221598	0.065403	0.218815	0.175215	0.127025	0.207916	0.672569	0.318955	0.266843	0.071537	0.473961	0.415573	0.347673	0.066750	0.357359	0.031014	0.043056	0.138517	0.419321	0.130632	0.073103	0.166640	0.730677	0.338627	0.228028	0.083812	0.387671	0.258749	0.208629	0.044303	0.059328	0.313738	0.227387	0.283906	0.390796	0.296767	0.277803	0.132727	0.160490	0.459495	0.355240	0.051236	0.216817	0.245834	0.320042	0.167294	0.424700	0.332133	0.157543	0.100509	0.241686	0.118236	0.126600	0.058884	0.149960	0.478471	0.404405	0.019093	0.116161	0.079207	0.049213	0.067874	0.185034	0.170759	0.111868	0.077777	0.105246	0.093362	0.253190	0.118720	0.240694	0.288741	0.250566	0.077615	0.086519	0.040947	0.131435
65	0.192631	0.279120	0.175375	0.172921	0.074592	0.229049	0.168440	0.086471	0.204095	0.654209	0.287377	0.214325	0.071699	0.480617	0.539306	0.374514	0.061944	0.312069	0.037358	0.050073	0.127459	0.390059	0.155033	0.109436	0.162062	0.614046	0.363021	0.244316	0.081704	0.413166	0.302924	0.240028	0.035136	0.066363	0.275724	0.171714	0.218806	0.385393	0.422657	0.338667	0.131240	0.183742	0.434171	0.323953	0.037011	0.149084	0.274781	0.341110	0.184906	0.489726	0.438382	0.168505	0.100038	0.258846	0.120797	0.126441	0.068091	0.160911	0.452018	0.378857	0.020171	0.107821	0.096952	0.062998	0.071856	0.192647	0.171493	0.120038	0.086548	0.108530	0.118340	0.253527	0.114512	0.235905	0.278771	0.243972	0.073443	0.089941	0.039783	0.125505
66	0.156396	0.347036	0.173285	0.165815	0.077669	0.286331	0.159415	0.085576	0.172217	0.625737	0.289363	0.215781	0.109398	0.494113	0.561339	0.382949	0.094963	0.395344	0.061555	0.067423	0.160142	0.402076	0.160650	0.119545	0.124288	0.374756	0.378861	0.261211	0.082532	0.416237	0.323961	0.257535	0.034759	0.133424	0.137861	0.109495	0.220499	0.346407	0.452729	0.362950	0.128568	0.292759	0.406618	0.284573	0.047141	0.134618	0.414891	0.464207	0.229646	0.487864	0.622827	0.206645	0.084988	0.255036	0.127928	0.131780	0.089032	0.218037	0.429955	0.360341	0.022876	0.099163	0.099406	0.075489	0.063282	0.152251	0.189724	0.190173	0.092000	0.112303	0.164036	0.254655	0.109046	0.249602	0.249216	0.180802	0.134805	0.128473	0.040850	0.126032
67	0.158110	0.440393	0.156280	0.161926	0.088804	0.351082	0.075912	0.077083	0.167830	0.564830	0.285130	0.240335	0.142534	0.438753	0.713663	0.417680	0.133023	0.531255	0.137207	0.095726	0.239405	0.483571	0.160372	0.118993	0.113187	0.242416	0.385618	0.267632	0.095255	0.430892	0.328357	0.264243	0.080891	0.299826	0.099001	0.095733	0.221401	0.325666	0.440781	0.353937	0.139798	0.342793	0.316851	0.223668	0.064807	0.165289	0.456938	0.520637	0.247214	0.473920	0.660836	0.216655	0.098253	0.266902	0.130177	0.149946	0.097978	0.256162	0.247828	0.259787	0.022007	0.093631	0.122533	0.075019	0.079088	0.139076	0.231183	0.206565	0.092596	0.136997	0.169451	0.254120	0.109514	0.254361	0.228375	0.165957	0.187757	0.142471	0.039439	0.124325
68	0.181250	0.564073	0.128817	0.116631	0.104503	0.400261	0.075362	0.066197	0.138105	0.586949	0.263138	0.222809	0.152258	0.439950	0.796464	0.432911	0.156283	0.548420	0.160661	0.110464	0.277995	0.509513	0.158007	0.133470	0.093307	0.180192	0.341204	0.254462	0.102896	0.467150	0.328963	0.263519	0.114411	0.425457	0.098483	0.099788	0.220782	0.323144	0.440120	0.352049	0.137986	0.349619	0.306687	0.230712	0.083484	0.230971	0.454721	0.500199	0.272610	0.393262	0.657643	0.217526	0.101194	0.265675	0.132481	0.198420	0.100705	0.280997	0.202887	0.233923	0.025965	0.088846	0.148940	0.092019	0.086442	0.196006	0.228791	0.206359	0.093195	0.141574	0.156264	0.234427	0.111309	0.314709	0.198685	0.143404	0.195447	0.218019	0.032261	0.120304
69	0.183221	0.681957	0.122420	0.073500	0.102729	0.382184	0.073726	0.057251	0.142582	0.576120	0.251930	0.219703	0.174750	0.518209	0.799506	0.431046	0.157666	0.546003	0.447004	0.321635	0.305205	0.490180	0.149698	0.152734	0.096652	0.175572	0.269585	0.178972	0.107874	0.493035	0.331595	0.262291	0.142322	0.573823	0.089019	0.096924	0.223104	0.321868	0.442293	0.359818	0.107069	0.328834	0.184630	0.187705	0.083238	0.244888	0.456916	0.497980	0.284121	0.337352	0.639540	0.180328	0.089500	0.246583	0.152783	0.201300	0.105773	0.316544	0.154524	0.169677	0.029636	0.077032	0.156789	0.108592	0.083835	0.238823	0.226749	0.232842	0.092869	0.142903	0.160126	0.207090	0.108180	0.341631	0.085432	0.095241	0.195321	0.285176	0.035173	0.111059
70	0.191012	0.673060	0.110043	0.076148	0.088138	0.363885	0.075376	0.037215	0.148419	0.596110	0.166140	0.176403	0.220972	0.625863	0.799423	0.446531	0.165153	0.522289	0.510514	0.412143	0.403286	0.484521	0.141117	0.153111	0.097004	0.179589	0.263939	0.164980	0.109942	0.511307	0.324409	0.268292	0.161153	0.678086	0.073531	0.086442	0.217354	0.316554	0.437790	0.367446	0.098132	0.337201	0.137969	0.151287	0.082093	0.215730	0.446380	0.470710	0.293125	0.332359	0.607666	0.204488	0.092276	0.220136	0.165555	0.214975	0.107498	0.340277	0.126971	0.135452	0.036448	0.073731	0.157009	0.115560	0.087553	0.293756	0.274163	0.276953	0.088808	0.136625	0.171347	0.197383	0.098257	0.309778	0.057020	0.037170	0.196118	0.316854	0.052034	0.102240
71	0.175030	0.656294	0.108880	0.074654	0.081687	0.356410	0.073225	0.035055	0.149884	0.597158	0.121174	0.155656	0.236137	0.634902	0.797086	0.471205	0.147467	0.339821	0.590560	0.477445	0.438102	0.484101	0.141744	0.154366	0.110470	0.376422	0.218400	0.155537	0.106613	0.507878	0.296837	0.263490	0.181341	0.701654	0.089245	0.113672	0.185212	0.300883	0.423444	0.349614	0.086343	0.328684	0.138762	0.150360	0.091629	0.219973	0.398132	0.428752	0.305189	0.259250	0.612196	0.208604	0.100707	0.207962	0.173184	0.243101	0.106460	0.362171	0.082043	0.094175	0.037045	0.136684	0.157955	0.117042	0.109041	0.332374	0.261674	0.255889	0.089417	0.141449	0.195174	0.223408	0.077932	0.287109	0.173174	0.103406	0.195724	0.333406	0.064680	0.096542
72	0.142939	0.629333	0.108020	0.071685	0.080991	0.299036	0.040989	0.034678	0.136506	0.509633	0.099713	0.129674	0.236936	0.620946	0.740944	0.403702	0.206015	0.362256	0.625031	0.533651	0.438730	0.483918	0.125592	0.158411	0.113909	0.484680	0.156508	0.135184	0.104989	0.491152	0.349611	0.272666	0.181678	0.686821	0.137872	0.131865	0.179399	0.236135	0.417593	0.339341	0.070313	0.228860	0.132448	0.149329	0.096896	0.223707	0.389129	0.398472	0.308308	0.157102	0.512123	0.188055	0.101693	0.213384	0.161460	0.266643	0.104802	0.405153	0.073069	0.067765	0.040985	0.161009	0.160409	0.118390	0.113081	0.357801	0.230950	0.222404	0.090119	0.139353	0.244133	0.280377	0.071863	0.336781	0.326147	0.232750	0.201505	0.349461	0.073014	0.091041
73	0.141613	0.538469	0.122090	0.083946	0.067307	0.202447	0.034630	0.025292	0.103508	0.347867	0.046450	0.061340	0.242697	0.594059	0.634891	0.339947	0.211918	0.466469	0.629382	0.545377	0.440629	0.482478	0.108548	0.143990	0.127349	0.560691	0.124533	0.091547	0.096147	0.406677	0.375719	0.275043	0.159263	0.610371	0.155689	0.134144	0.177348	0.219095	0.333982	0.293823	0.045689	0.145771	0.131415	0.147424	0.087449	0.235542	0.230598	0.252201	0.288559	0.120910	0.282878	0.153405	0.101473	0.240782	0.160378	0.275814	0.103030	0.386645	0.063086	0.064300	0.061453	0.251356	0.163061	0.120517	0.090170	0.335153	0.217182	0.217174	0.086435	0.143288	0.273415	0.314902	0.071496	0.330485	0.380069	0.243955	0.205850	0.349413	0.073672	0.086523
74	0.101515	0.502291	0.159274	0.107430	0.048941	0.103250	0.111534	0.092377	0.107063	0.278708	0.034854	0.055904	0.236087	0.578580	0.607456	0.337800	0.213526	0.476674	0.467221	0.458658	0.449293	0.467303	0.079369	0.125646	0.200729	0.935283	0.176293	0.122980	0.118058	0.392998	0.350248	0.256991	0.142183	0.555194	0.226469	0.187065	0.156888	0.277994	0.181573	0.224313	0.049726	0.110050	0.121279	0.106844	0.071828	0.286925	0.204359	0.146222	0.282223	0.156808	0.306754	0.232858	0.101246	0.254551	0.174884	0.279864	0.090151	0.369671	0.049246	0.051027	0.074918	0.301452	0.210297	0.195268	0.090217	0.303606	0.212261	0.213669	0.090599	0.141756	0.291912	0.336777	0.080282	0.323787	0.392993	0.250594	0.207731	0.357541	0.084212	0.081539
75	0.096069	0.432509	0.154657	0.103364	0.077947	0.176237	0.223753	0.208915	0.104878	0.287485	0.024464	0.033588	0.219440	0.576550	0.505701	0.320368	0.215454	0.537320	0.476832	0.430323	0.423824	0.357132	0.076892	0.120749	0.200153	0.941009	0.235517	0.156872	0.119540	0.358360	0.322302	0.249756	0.126810	0.360201	0.258284	0.202850	0.133260	0.312526	0.126431	0.197810	0.078460	0.472791	0.094928	0.085333	0.089641	0.352723	0.207999	0.146761	0.299644	0.296824	0.527898	0.462247	0.093296	0.240625	0.175431	0.282291	0.084999	0.327315	0.035889	0.034895	0.079669	0.302704	0.243077	0.280225	0.087543	0.271244	0.149312	0.134014	0.099778	0.145559	0.298942	0.360896	0.085943	0.285198	0.408074	0.284250	0.208525	0.371561	0.098116	0.078467
76	0.100622	0.456605	0.142510	0.097570	0.122725	0.244131	0.243951	0.224274	0.095071	0.265746	0.024562	0.028128	0.202542	0.576359	0.254447	0.288595	0.204126	0.541625	0.374176	0.356266	0.385249	0.208899	0.075204	0.119001	0.202152	1.007397	0.245968	0.156451	0.119159	0.355246	0.343373	0.244968	0.109154	0.302856	0.260557	0.201969	0.132584	0.331383	0.132426	0.199763	0.175676	0.818404	0.090557	0.078833	0.096014	0.373120	0.197342	0.142540	0.289582	0.308935	0.551910	0.495986	0.096159	0.258175	0.178939	0.280999	0.082334	0.310651	0.027970	0.029403	0.083208	0.302553	0.246941	0.289059	0.073682	0.217112	0.096481	0.099213	0.097674	0.143820	0.283930	0.366194	0.093272	0.235488	0.409754	0.293784	0.206557	0.373971	0.110113	0.076384
77	0.093427	0.459079	0.137179	0.097422	0.144946	0.267367	0.349565	0.271196	0.086969	0.268165	0.021950	0.029488	0.199463	0.542134	0.182067	0.287120	0.129337	0.499433	0.331990	0.273080	0.353878	0.130039	0.074409	0.086590	0.203336	1.029438	0.319817	0.165019	0.111288	0.330440	0.369197	0.242790	0.104634	0.298861	0.279864	0.213843	0.132742	0.339684	0.132651	0.207261	0.187526	0.827270	0.101193	0.075919	0.096356	0.379812	0.186744	0.137965	0.281958	0.311727	0.636502	0.545660	0.087001	0.249339	0.212413	0.281822	0.050792	0.205963	0.029581	0.036975	0.099097	0.302127	0.252546	0.306608	0.037459	0.178176	0.072876	0.082634	0.096665	0.150674	0.311645	0.416257	0.101350	0.235211	0.457020	0.360354	0.128751	0.361439	0.111081	0.075097
78	0.087078	0.495687	0.144351	0.097165	0.174737	0.299848	0.379264	0.293314	0.102269	0.289712	0.030999	0.031436	0.198913	0.626854	0.183508	0.281189	0.126885	0.514085	0.311154	0.255420	0.324819	0.127724	0.157854	0.088084	0.220957	1.019863	0.334577	0.178704	0.107856	0.274940	0.378033	0.242558	0.105061	0.319844	0.281394	0.242081	0.130548	0.335810	0.116334	0.179272	0.189190	0.840745	0.172493	0.131884	0.084621	0.379365	0.171141	0.123305	0.268447	0.322655	0.727722	0.644547	0.073191	0.239971	0.229935	0.263901	0.034037	0.112630	0.035227	0.037022	0.116366	0.304936	0.289629	0.337954	0.039477	0.154682	0.128980	0.102509	0.096573	0.149881	0.406852	0.491563	0.105297	0.241668	0.518423	0.407309	0.099264	0.355456	0.117439	0.067670
79	0.118236	0.577148	0.159130	0.092959	0.188477	0.323012	0.381491	0.295638	0.102951	0.360221	0.054717	0.034030	0.157836	0.516208	0.174896	0.217622	0.170500	0.619241	0.258149	0.164576	0.172284	0.120852	0.224448	0.119014	0.211788	0.950059	0.359098	0.223718	0.105911	0.226896	0.380599	0.242828	0.107623	0.297164	0.269610	0.251137	0.137675	0.332963	0.088063	0.134308	0.192111	0.840982	0.188743	0.169067	0.089206	0.415819	0.136712	0.074736	0.267826	0.423762	0.770007	0.700108	0.072303	0.341022	0.228359	0.249274	0.022768	0.123794	0.036621	0.038004	0.143050	0.337348	0.321294	0.367005	0.045917	0.197323	0.159654	0.104664	0.102667	0.191767	0.465794	0.524940	0.143473	0.324563	0.465540	0.379923	0.099567	0.302370	0.119159	0.071455
80	0.157939	0.892909	0.130507	0.070306	0.189149	0.319962	0.368467	0.274228	0.096766	0.359956	0.082222	0.037405	0.156466	0.509881	0.151076	0.161413	0.223960	0.997970	0.173517	0.130695	0.145262	0.120714	0.227255	0.114646	0.218748	0.906672	0.439705	0.362392	0.104552	0.200173	0.372378	0.229095	0.099394	0.238316	0.220142	0.221642	0.142323	0.335417	0.090935	0.134232	0.193604	0.842005	0.179286	0.202774	0.090588	0.402849	0.134633	0.069475	0.251930	0.460496	0.774707	0.706654	0.074144	0.386586	0.217805	0.245042	0.046346	0.181387	0.102675	0.141359	0.210705	0.431152	0.321976	0.375947	0.051069	0.275329	0.219712	0.123283	0.123276	0.251828	0.478282	0.537079	0.163768	0.347582	0.404889	0.364522	0.099399	0.265393	0.116938	0.079374
81	0.188633	0.845878	0.107604	0.052764	0.177646	0.287494	0.317997	0.212757	0.094306	0.344117	0.085899	0.038419	0.148152	0.523519	0.143805	0.145400	0.226818	0.997327	0.148656	0.075934	0.148659	0.211903	0.256862	0.110254	0.161535	0.625420	0.469912	0.374126	0.103805	0.198343	0.355036	0.199277	0.096506	0.212872	0.196789	0.217759	0.130205	0.331010	0.102960	0.135346	0.199429	0.718164	0.212240	0.256752	0.083943	0.364793	0.107975	0.064953	0.230823	0.469137	0.725993	0.669395	0.082852	0.601441	0.229781	0.222368	0.054226	0.196298	0.167568	0.185792	0.280469	0.504728	0.324072	0.378894	0.051715	0.281782	0.242686	0.135846	0.145246	0.276650	0.474003	0.536389	0.175483	0.458135	0.400670	0.362824	0.096488	0.207371	0.147154	0.074762
