	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d
70	0.155052	0.742456	0.315079	0.342208	0.097463	0.511083	0.242298	0.215421	0.191038	0.227659	0.658564	0.343547	0.708417	0.733274	0.063867	0.088271	0.799761	0.580948	0.226172	0.288795	0.075408	0.322893	0.133017	0.209912	0.190410	0.637457	0.167556	0.215947	0.170657	0.523602	0.168568	0.324487	0.735478	0.627611	0.146504	0.251592	0.237535	0.511893	0.073150	0.076903	0.452309	0.410250	0.300592	0.212274	0.279403	0.449809	0.100353	0.138067	0.842294	0.728703	0.233964	0.200451	0.343920	0.296906	0.179041	0.095986	0.597712	0.555535	0.556782	0.363497	0.090008	0.204799	0.293307	0.226663
71	0.176983	0.770134	0.361486	0.448607	0.107695	0.553310	0.224815	0.193560	0.193606	0.233251	0.652527	0.363318	0.710377	0.748152	0.088728	0.111796	0.944083	0.662380	0.214049	0.252373	0.078090	0.314403	0.150991	0.278672	0.198052	0.634229	0.167154	0.221010	0.168535	0.521190	0.169087	0.288274	0.700450	0.598490	0.151195	0.306334	0.244906	0.482593	0.086163	0.077507	0.516004	0.451708	0.272683	0.222015	0.279187	0.442254	0.107921	0.143997	0.793051	0.698133	0.261146	0.249502	0.338603	0.307566	0.168830	0.102508	0.693771	0.648772	0.607139	0.411136	0.087667	0.214031	0.296949	0.233111
72	0.183044	0.769549	0.359968	0.502912	0.123075	0.614645	0.183457	0.174202	0.190680	0.241120	0.663065	0.376906	0.777359	0.932475	0.099859	0.118198	0.955318	0.659822	0.247709	0.174638	0.086069	0.310801	0.165200	0.377442	0.199641	0.623252	0.187171	0.234188	0.169460	0.518475	0.209014	0.260633	0.657276	0.565793	0.136837	0.338972	0.241268	0.449237	0.113373	0.082191	0.532477	0.464401	0.230557	0.230458	0.279250	0.441960	0.128891	0.143844	0.773818	0.692600	0.261836	0.282089	0.324657	0.307316	0.145910	0.106345	0.880147	0.766309	0.685282	0.458493	0.085723	0.213893	0.291529	0.234587
73	0.161472	0.727047	0.360168	0.505256	0.119843	0.583369	0.173875	0.176406	0.186912	0.236189	0.625057	0.372224	0.846671	1.091636	0.100587	0.118909	0.954989	0.660106	0.263324	0.129385	0.102723	0.325933	0.205565	0.433295	0.204599	0.637744	0.330579	0.241313	0.158145	0.466078	0.348883	0.299425	0.573209	0.530968	0.147099	0.345753	0.236012	0.443444	0.119204	0.082785	0.552474	0.485650	0.282806	0.247487	0.276661	0.450609	0.175686	0.147303	0.753581	0.657136	0.254242	0.287519	0.326432	0.304671	0.146503	0.100518	0.936455	0.808057	0.685388	0.616420	0.076726	0.205624	0.272496	0.253955
74	0.160520	0.639701	0.444959	0.504722	0.119571	0.580912	0.171484	0.210526	0.161617	0.192985	0.607376	0.380313	0.903695	1.160521	0.142343	0.126568	0.953770	0.660787	0.265278	0.124481	0.131145	0.360853	0.233183	0.459683	0.237751	0.686124	0.343600	0.333672	0.156476	0.443703	0.414920	0.389445	0.568453	0.576550	0.216463	0.346652	0.230232	0.439784	0.121510	0.085241	0.573035	0.502290	0.470588	0.293658	0.273156	0.458077	0.185858	0.166722	0.471028	0.514675	0.245409	0.328515	0.340742	0.301866	0.156757	0.096397	0.970174	0.838826	0.662850	0.766755	0.066451	0.204008	0.229530	0.269106
75	0.169302	0.650291	0.544981	0.532541	0.120229	0.584546	0.161734	0.238084	0.121287	0.206600	0.631673	0.368348	0.935757	1.181935	0.164432	0.129830	0.955922	0.672929	0.266720	0.127031	0.139969	0.391546	0.265842	0.454591	0.252870	0.704403	0.339688	0.441450	0.163843	0.465709	0.416176	0.481968	0.498974	0.552508	0.228380	0.348932	0.223935	0.437976	0.122182	0.120874	0.580373	0.504532	0.525379	0.329051	0.287159	0.465395	0.182527	0.193870	0.360254	0.511901	0.244835	0.401667	0.327568	0.291678	0.140186	0.095393	1.013813	0.885131	0.689648	0.873035	0.066459	0.188952	0.218468	0.285213
76	0.216900	0.688385	0.560355	0.600522	0.118973	0.568028	0.164492	0.248041	0.120791	0.212264	0.613309	0.358401	0.934476	1.181830	0.189609	0.145800	0.959168	0.685006	0.277891	0.127127	0.151146	0.392115	0.278369	0.456604	0.255401	0.652355	0.337940	0.482506	0.165121	0.503011	0.406230	0.513898	0.452727	0.523225	0.238486	0.350171	0.220156	0.387419	0.123943	0.142840	0.580442	0.502802	0.529176	0.331809	0.319466	0.479552	0.190148	0.202986	0.358021	0.531230	0.244749	0.427790	0.325618	0.290971	0.171944	0.096974	1.033393	0.910435	0.737855	0.960305	0.066134	0.198477	0.212811	0.285324
77	0.235071	0.705872	0.559772	0.653190	0.119537	0.560838	0.163608	0.267786	0.103125	0.212715	0.600993	0.363998	0.933775	1.176232	0.275151	0.218034	0.972475	0.698865	0.326860	0.126960	0.155525	0.394896	0.287028	0.462111	0.262418	0.607089	0.333532	0.479974	0.167974	0.525724	0.434334	0.503386	0.431496	0.505729	0.246511	0.350995	0.159691	0.276360	0.169002	0.145421	0.582074	0.505259	0.543410	0.331456	0.381383	0.530173	0.193677	0.198437	0.394254	0.561616	0.247122	0.428699	0.317331	0.287790	0.247514	0.121413	1.045784	0.928266	0.733022	0.989526	0.052786	0.203798	0.191667	0.284446
78	0.237359	0.590881	0.564986	0.672285	0.119434	0.560905	0.163464	0.270080	0.100853	0.215370	0.564996	0.362075	0.921114	1.141992	0.307604	0.363253	0.965689	0.677362	0.381118	0.124118	0.171588	0.414630	0.349603	0.462692	0.248947	0.606021	0.316629	0.464291	0.180462	0.554252	0.572253	0.530636	0.435225	0.535593	0.253732	0.358288	0.134222	0.163505	0.213304	0.175705	0.581765	0.510847	0.590827	0.335386	0.441390	0.562483	0.208996	0.199387	0.425936	0.585605	0.281041	0.438235	0.291059	0.281284	0.250518	0.157673	1.031713	0.915824	0.808494	0.993754	0.048031	0.205285	0.188271	0.289756
79	0.239177	0.539512	0.568105	0.665027	0.119640	0.551316	0.164993	0.297206	0.101056	0.211480	0.515441	0.386398	0.841602	1.035347	0.313713	0.444618	0.911373	0.622065	0.397270	0.121829	0.171772	0.384585	0.427757	0.477589	0.219916	0.573776	0.315801	0.452320	0.181764	0.558505	0.675069	0.593931	0.536134	0.609192	0.253255	0.373930	0.135449	0.155482	0.217146	0.250122	0.567305	0.513161	0.713200	0.342142	0.448668	0.574723	0.211514	0.211168	0.426728	0.494186	0.371109	0.489932	0.286225	0.298183	0.248146	0.180878	1.003745	0.897064	0.901595	1.067513	0.045684	0.203020	0.211905	0.291652
80	0.233400	0.484981	0.484786	0.624774	0.120907	0.521298	0.161118	0.334620	0.123617	0.220417	0.544280	0.441426	0.731982	0.974314	0.320793	0.457222	0.798634	0.555845	0.407787	0.131151	0.166719	0.333126	0.475133	0.512048	0.207522	0.577643	0.314789	0.453127	0.184798	0.562631	0.693204	0.633946	0.620719	0.662504	0.258215	0.407413	0.133132	0.161851	0.233740	0.300694	0.559822	0.498750	0.797211	0.340229	0.492459	0.610546	0.208126	0.250130	0.375237	0.416585	0.404374	0.601528	0.252539	0.342837	0.252607	0.193125	0.996760	0.893814	0.935892	1.198804	0.046562	0.202562	0.221948	0.292573
81	0.215495	0.433938	0.463428	0.521547	0.118460	0.456530	0.153664	0.372998	0.162173	0.233549	0.559736	0.473607	0.702130	0.960082	0.366103	0.458111	0.677751	0.533954	0.416665	0.149714	0.175894	0.345251	0.492881	0.559895	0.204333	0.590808	0.312450	0.447576	0.183011	0.542054	0.690457	0.645005	0.675911	0.675327	0.267078	0.455784	0.132863	0.157525	0.241512	0.316588	0.537217	0.492206	0.827279	0.343867	0.531506	0.553600	0.205964	0.266007	0.347323	0.391848	0.403273	0.674600	0.229132	0.349732	0.258960	0.194985	0.982776	0.869214	0.940283	1.297244	0.046950	0.195427	0.220253	0.302857
82	0.200777	0.406671	0.470810	0.460191	0.117827	0.453712	0.172435	0.404576	0.180934	0.238290	0.533067	0.468631	0.663516	0.950161	0.454109	0.476163	0.589985	0.415259	0.414658	0.282722	0.192702	0.367501	0.492240	0.593249	0.214566	0.589308	0.187382	0.442413	0.174066	0.478808	0.687941	0.643817	0.693096	0.669533	0.267873	0.482172	0.097361	0.124011	0.296883	0.338327	0.562508	0.513522	0.828268	0.338468	0.549254	0.568234	0.221750	0.258420	0.373434	0.414729	0.391268	0.726117	0.197328	0.317851	0.282054	0.197294	0.952948	0.840091	0.923541	1.365723	0.046635	0.194549	0.221565	0.302946
83	0.199800	0.413067	0.473768	0.454469	0.123890	0.456935	0.177996	0.413113	0.195076	0.248528	0.557792	0.456011	0.667651	0.938505	0.472519	0.534052	0.371316	0.321337	0.401877	0.339886	0.201370	0.392943	0.486705	0.600037	0.195277	0.589107	0.107606	0.401224	0.165128	0.453600	0.690221	0.643339	0.721191	0.695238	0.272843	0.446725	0.077413	0.106408	0.358033	0.472205	0.518093	0.454775	0.829823	0.308932	0.555887	0.577175	0.261036	0.268500	0.389428	0.437296	0.395823	0.718377	0.147047	0.289500	0.285401	0.201142	0.913094	0.835235	0.888660	1.392573	0.052501	0.195490	0.204640	0.284634
84	0.204909	0.423941	0.366541	0.452703	0.100756	0.340649	0.171392	0.411444	0.223493	0.261670	0.541999	0.455752	0.564560	0.739885	0.471203	0.591350	0.338865	0.320938	0.407089	0.339937	0.201784	0.409641	0.481065	0.568767	0.167270	0.542215	0.098065	0.275913	0.161512	0.447991	0.690933	0.643565	0.726902	0.713591	0.279145	0.449312	0.099370	0.156987	0.354228	0.608773	0.446059	0.427517	0.838592	0.312744	0.556563	0.577248	0.280851	0.323289	0.393687	0.457292	0.434393	0.760023	0.163632	0.314447	0.283175	0.221763	0.906954	0.829493	0.868512	1.391078	0.061285	0.214420	0.230203	0.271369
85	0.193751	0.388490	0.231430	0.405566	0.061971	0.185148	0.168208	0.409899	0.342566	0.347083	0.550020	0.465034	0.470701	0.543546	0.473676	0.652542	0.338758	0.319728	0.600960	0.370171	0.199203	0.410864	0.476013	0.505844	0.160527	0.554336	0.106073	0.153747	0.160611	0.473684	0.690258	0.644605	0.790771	0.744532	0.279410	0.546059	0.131565	0.222469	0.355453	0.649988	0.424611	0.417679	0.859302	0.350417	0.556028	0.571575	0.256317	0.350032	0.394726	0.467216	0.513102	0.850838	0.170322	0.350234	0.289364	0.223311	0.827652	0.769513	0.833426	1.381884	0.070327	0.262329	0.270848	0.269646
86	0.142767	0.292838	0.204377	0.292598	0.059263	0.178653	0.168800	0.406761	0.448177	0.400361	0.566049	0.449166	0.356980	0.428150	0.464583	0.684021	0.336729	0.312592	0.637604	0.376318	0.190361	0.398068	0.462183	0.458663	0.153497	0.563833	0.147866	0.127994	0.153917	0.458993	0.657664	0.639706	0.788004	0.703907	0.329932	0.631857	0.163523	0.298882	0.355554	0.657982	0.405192	0.393286	0.845653	0.397950	0.557045	0.569457	0.247787	0.347780	0.378373	0.447017	0.689452	0.887874	0.145575	0.364269	0.304742	0.225684	0.637397	0.669695	0.775975	1.363697	0.070190	0.261087	0.288434	0.253163
87	0.124132	0.249582	0.199232	0.164399	0.058997	0.172710	0.179964	0.395728	0.485306	0.392836	0.534727	0.417102	0.275515	0.390823	0.461168	0.687883	0.328043	0.279716	0.640620	0.376475	0.170768	0.365886	0.447316	0.429727	0.173138	0.550376	0.170537	0.126076	0.150602	0.459135	0.598854	0.602028	0.760937	0.656798	0.346678	0.721518	0.180715	0.399663	0.358876	0.654425	0.379302	0.368930	0.760926	0.405576	0.556252	0.585091	0.249858	0.334696	0.393313	0.470091	0.704253	0.899483	0.135099	0.372771	0.303542	0.238738	0.573334	0.634657	0.775146	1.289309	0.072127	0.267087	0.301482	0.237552
88	0.156275	0.244941	0.174467	0.079556	0.057391	0.154401	0.189865	0.382037	0.497097	0.401485	0.533657	0.380366	0.261935	0.390422	0.448577	0.683258	0.316019	0.246594	0.635507	0.405924	0.161733	0.328485	0.430669	0.431014	0.184413	0.578156	0.170177	0.128238	0.144245	0.453759	0.587486	0.529393	0.764209	0.653945	0.476992	0.749869	0.182594	0.445095	0.363050	0.649544	0.381520	0.397323	0.722937	0.381871	0.547584	0.591994	0.243796	0.328255	0.380637	0.476696	0.730567	0.930759	0.137052	0.374571	0.304701	0.290305	0.512016	0.594099	0.770106	1.198872	0.074210	0.307357	0.304856	0.216420
89	0.165349	0.241329	0.165022	0.057129	0.058420	0.148759	0.188182	0.361612	0.698646	0.505630	0.535583	0.368498	0.266517	0.390613	0.393176	0.655568	0.277798	0.260448	0.606524	0.466226	0.153940	0.330647	0.418816	0.432126	0.186952	0.564694	0.201812	0.163704	0.134752	0.442646	0.593051	0.442613	0.765505	0.646516	0.514890	0.753548	0.183385	0.499069	0.350471	0.650756	0.393853	0.450615	0.739969	0.418146	0.517047	0.564632	0.243539	0.327306	0.351422	0.450163	0.805413	0.943397	0.138424	0.375678	0.248702	0.326833	0.430583	0.523000	0.731436	1.131674	0.075224	0.315531	0.304676	0.208710
90	0.174391	0.287795	0.168416	0.076292	0.067562	0.150376	0.194951	0.355546	0.738410	0.518265	0.634976	0.380062	0.269716	0.393467	0.381175	0.580180	0.396583	0.514313	0.614021	0.583151	0.149877	0.327897	0.419152	0.431583	0.192438	0.553763	0.236182	0.173280	0.122518	0.438989	0.594714	0.418232	0.739087	0.607915	0.524293	0.761899	0.183039	0.500468	0.331164	0.649035	0.411861	0.481403	0.746391	0.522339	0.467575	0.525520	0.233077	0.323208	0.334246	0.434190	0.814151	0.937114	0.137006	0.371523	0.228652	0.331891	0.385615	0.479839	0.744301	1.080268	0.082799	0.362055	0.308216	0.207886
91	0.180859	0.303272	0.199313	0.088307	0.070532	0.151005	0.196105	0.360353	0.751953	0.568536	0.666521	0.408643	0.269761	0.393346	0.375255	0.535791	0.557927	0.680303	0.635383	0.664605	0.135064	0.296040	0.388212	0.431009	0.186998	0.538499	0.268613	0.172979	0.099188	0.405464	0.527740	0.408211	0.658715	0.535606	0.531622	0.793573	0.181645	0.502469	0.338694	0.624938	0.408060	0.479450	0.713273	0.606886	0.457604	0.513866	0.233713	0.319406	0.337232	0.442121	0.794880	0.965378	0.138667	0.377193	0.228501	0.321508	0.348974	0.445134	0.784207	1.091023	0.086718	0.367681	0.318841	0.196418
92	0.185972	0.333289	0.227874	0.093778	0.070528	0.159582	0.206896	0.332305	0.769939	0.594835	0.629131	0.395587	0.266980	0.390772	0.365889	0.529274	0.675528	0.763548	0.664889	0.710545	0.129143	0.290142	0.302724	0.414839	0.167230	0.461818	0.383070	0.179205	0.086377	0.427259	0.341143	0.323880	0.572315	0.466865	0.529557	0.810719	0.182122	0.510380	0.333124	0.602403	0.415823	0.481398	0.592270	0.626429	0.373999	0.454171	0.242482	0.294388	0.333972	0.440789	0.784479	0.992006	0.146642	0.403827	0.223761	0.312277	0.352831	0.456409	0.715623	1.102998	0.088182	0.373827	0.326493	0.188889
93	0.189063	0.329497	0.227723	0.097654	0.073029	0.192436	0.228053	0.290832	0.767064	0.591999	0.604205	0.377164	0.262209	0.387810	0.304357	0.530760	0.683561	0.769417	0.744455	0.727206	0.129125	0.293492	0.219732	0.371776	0.170921	0.455618	0.446662	0.189494	0.086851	0.438289	0.220427	0.208149	0.498120	0.446900	0.528718	0.792518	0.181819	0.512341	0.326698	0.593434	0.401555	0.486790	0.461198	0.652541	0.288165	0.413664	0.250891	0.276009	0.308373	0.417711	0.786686	0.953200	0.150746	0.404664	0.221192	0.306392	0.351103	0.472924	0.610926	1.016508	0.088330	0.381516	0.334485	0.193430
94	0.187027	0.327696	0.236209	0.112487	0.073259	0.196849	0.217772	0.262579	0.768340	0.597770	0.597736	0.417892	0.257432	0.380181	0.152125	0.505788	0.677604	0.769049	0.794560	0.678257	0.118488	0.283525	0.170531	0.298401	0.172593	0.426195	0.483450	0.193582	0.097685	0.444938	0.211231	0.114588	0.468626	0.446849	0.573867	0.765808	0.178675	0.514553	0.288637	0.586077	0.419860	0.496671	0.394289	0.693931	0.244614	0.379859	0.240045	0.271889	0.315114	0.396574	0.846697	0.938495	0.149390	0.419172	0.195092	0.308395	0.339699	0.482876	0.565451	0.851274	0.089544	0.382077	0.340652	0.177277
95	0.184437	0.356273	0.242279	0.154042	0.074329	0.204672	0.229371	0.228880	0.766658	0.590596	0.569543	0.428265	0.226494	0.334429	0.114977	0.437722	0.675290	0.768820	0.796399	0.679140	0.087637	0.250324	0.167611	0.218598	0.170009	0.389664	0.476421	0.196322	0.090760	0.499968	0.211685	0.090464	0.421175	0.367412	0.603363	0.761581	0.173255	0.513607	0.194729	0.495858	0.389913	0.473055	0.395840	0.713379	0.237208	0.379919	0.194575	0.260760	0.328087	0.378731	0.941765	0.967238	0.142430	0.427134	0.178424	0.311557	0.334367	0.475367	0.563745	0.688680	0.087317	0.381838	0.342484	0.136914
96	0.186519	0.406627	0.273766	0.158254	0.064925	0.199203	0.237976	0.221630	0.763689	0.587448	0.542547	0.418375	0.185673	0.283488	0.111758	0.355423	0.708846	0.768952	0.747320	0.716924	0.062845	0.224959	0.167660	0.186469	0.132461	0.315001	0.474956	0.195705	0.092293	0.552542	0.210388	0.094120	0.396397	0.310278	0.603446	0.744003	0.163255	0.501161	0.181860	0.306007	0.400854	0.505716	0.390060	0.714869	0.244732	0.388940	0.149576	0.192700	0.359702	0.394009	0.924848	0.969582	0.122735	0.419281	0.177230	0.298985	0.335551	0.481706	0.566010	0.556718	0.082608	0.378674	0.336842	0.114718
97	0.178902	0.397677	0.288205	0.185344	0.064547	0.198764	0.239269	0.224437	0.721498	0.544518	0.504043	0.407026	0.146547	0.236221	0.094472	0.231739	0.732307	0.799839	0.654364	0.860694	0.056054	0.203337	0.168997	0.179069	0.091532	0.133961	0.487350	0.179664	0.090361	0.552014	0.200631	0.094599	0.243940	0.203868	0.602520	0.681368	0.143131	0.496480	0.172192	0.187655	0.454577	0.561605	0.373089	0.753985	0.246044	0.388497	0.143447	0.129018	0.368267	0.393470	0.850997	0.929762	0.104688	0.391753	0.173979	0.292396	0.435869	0.528404	0.578644	0.495203	0.076516	0.360926	0.314815	0.113996
98	0.144014	0.390266	0.324682	0.206630	0.064668	0.197832	0.232556	0.218551	0.674681	0.515124	0.461417	0.436573	0.121340	0.213814	0.071966	0.149107	0.816375	0.839323	0.750121	0.974925	0.055869	0.233625	0.170055	0.178238	0.084260	0.187129	0.489862	0.131029	0.090174	0.542444	0.204970	0.088011	0.195339	0.200068	0.605202	0.677883	0.108100	0.477494	0.170855	0.153302	0.549817	0.641310	0.344668	0.833729	0.242869	0.381276	0.130669	0.110907	0.382103	0.376159	0.787443	0.895065	0.098306	0.367536	0.136580	0.288288	0.504939	0.527052	0.583951	0.472501	0.069503	0.327674	0.277888	0.114909
99	0.127205	0.372333	0.396772	0.229043	0.065570	0.197094	0.239307	0.208441	0.662345	0.519113	0.460595	0.471407	0.115348	0.208981	0.055525	0.140487	0.876841	0.872610	0.777623	1.017861	0.057805	0.259820	0.165124	0.171574	0.072253	0.185469	0.472207	0.105692	0.091829	0.596077	0.202875	0.076729	0.197684	0.200529	0.689359	0.668887	0.075638	0.421286	0.163675	0.147461	0.664396	0.708273	0.324846	0.887546	0.230432	0.353767	0.123622	0.108885	0.366397	0.312851	0.784891	0.870670	0.101908	0.384540	0.113097	0.286876	0.527198	0.493018	0.584625	0.472677	0.070531	0.320214	0.248453	0.105808
100	0.112993	0.326023	0.401912	0.224303	0.067714	0.198069	0.255667	0.195012	0.657380	0.513716	0.457649	0.476444	0.132857	0.227327	0.054555	0.141618	0.888815	0.895287	0.776243	1.006527	0.067008	0.325374	0.161455	0.149858	0.062853	0.196741	0.466187	0.104144	0.092378	0.648939	0.193581	0.069043	0.169460	0.207818	0.658946	0.695918	0.061036	0.360725	0.153952	0.148178	0.676097	0.711869	0.337208	0.913233	0.210409	0.309662	0.124341	0.106400	0.352331	0.277518	0.761128	0.844209	0.104416	0.392775	0.105636	0.250999	0.537589	0.527607	0.608435	0.472532	0.069732	0.304730	0.229082	0.093351
101	0.113662	0.311287	0.375964	0.226941	0.068551	0.199264	0.274936	0.191490	0.461367	0.417103	0.462296	0.485200	0.158254	0.340364	0.052389	0.142762	0.879825	0.881151	0.789148	0.989913	0.068004	0.356685	0.156252	0.124637	0.070789	0.233610	0.384674	0.096432	0.092654	0.656873	0.181769	0.067870	0.165469	0.236494	0.626629	0.734975	0.056246	0.285775	0.148093	0.141479	0.670300	0.698750	0.326813	0.927593	0.180800	0.262224	0.121360	0.106995	0.350254	0.259810	0.729893	0.839321	0.101626	0.393293	0.054663	0.183113	0.723530	0.633994	0.620661	0.486708	0.068727	0.263898	0.220217	0.081602
